,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.09,4.0,Created,Job 4-5,,,
1,1.09,4.0,Put in Routing Class,Job 4-5,,1.0,
2,1.09,4.0,Routing Start,Job 4-5,,,"3.675,  machine 선택"
3,1.09,4.0,Routing Finish,Job 4-5,Machine 0,,
4,1.09,4.0,Work Start,Job 4-5,Machine 0,,
5,1.34,5.0,Created,Job 5-36,,,
6,1.34,5.0,Put in Routing Class,Job 5-36,,1.0,
7,1.34,5.0,Routing Start,Job 5-36,,,"3.675,  machine 선택"
8,1.34,5.0,Routing Finish,Job 5-36,Machine 4,,
9,1.34,5.0,Work Start,Job 5-36,Machine 4,,
10,1.44,1.0,Created,Job 1-9,,,
11,1.44,1.0,Put in Routing Class,Job 1-9,,1.0,
12,1.44,1.0,Routing Start,Job 1-9,,,"3.675,  machine 선택"
13,1.44,1.0,Routing Finish,Job 1-9,Machine 1,,
14,1.44,1.0,Work Start,Job 1-9,Machine 1,,
15,1.49,7.0,Created,Job 7-18,,,
16,1.49,7.0,Put in Routing Class,Job 7-18,,1.0,
17,1.49,7.0,Routing Start,Job 7-18,,,"3.675,  machine 선택"
18,1.49,7.0,Routing Finish,Job 7-18,Machine 2,,
19,1.49,7.0,Work Start,Job 7-18,Machine 2,,
20,1.85,9.0,Created,Job 9-17,,,
21,1.85,9.0,Put in Routing Class,Job 9-17,,1.0,
22,1.85,9.0,Routing Start,Job 9-17,,,"3.675,  machine 선택"
23,1.85,9.0,Routing Finish,Job 9-17,Machine 5,,
24,1.85,9.0,Work Start,Job 9-17,Machine 5,,
25,2.14,6.0,Created,Job 6-8,,,
26,2.14,6.0,Put in Routing Class,Job 6-8,,1.0,
27,2.14,6.0,Routing Start,Job 6-8,,,"3.675,  machine 선택"
28,2.14,6.0,Routing Finish,Job 6-8,Machine 6,,
29,2.14,6.0,Work Start,Job 6-8,Machine 6,,
30,3.05,9.0,Created,Job 9-23,,,
31,3.05,9.0,Put in Routing Class,Job 9-23,,1.0,
32,3.05,9.0,Routing Start,Job 9-23,,,"3.675,  machine 선택"
33,3.05,9.0,Routing Finish,Job 9-23,Machine 3,,
34,3.05,9.0,Work Start,Job 9-23,Machine 3,,
35,3.18,8.0,Created,Job 8-4,,,
36,3.18,8.0,Put in Routing Class,Job 8-4,,1.0,
37,3.18,8.0,Routing Start,Job 8-4,,,"3.675,  machine 선택"
38,3.18,8.0,Routing Finish,Job 8-4,Machine 7,,
39,3.18,8.0,Work Start,Job 8-4,Machine 7,,
40,3.31,7.0,Created,Job 7-20,,,
41,3.31,7.0,Put in Routing Class,Job 7-20,,1.0,
42,3.37,1.0,Created,Job 1-11,,,
43,3.37,1.0,Put in Routing Class,Job 1-11,,2.0,
44,4.24,1.0,Work Finish,Job 1-9,Machine 1,,
45,4.24,1.0,Completed,Job 1-9,,,0
46,4.24,,Request Routing for Job,,Machine 1,2.0,
47,4.24,,Routing Start,,Machine 1,,3.675 Job 선택
48,4.24,1.0,Routing Finish,Job 1-11,Machine 1,,
49,4.24,1.0,Work Start,Job 1-11,Machine 1,,
50,4.31,2.0,Created,Job 2-7,,,
51,4.31,2.0,Put in Routing Class,Job 2-7,,2.0,
52,4.52,8.0,Created,Job 8-12,,,
53,4.52,8.0,Put in Routing Class,Job 8-12,,3.0,
54,5.03,5.0,Created,Job 5-51,,,
55,5.03,5.0,Put in Routing Class,Job 5-51,,4.0,
56,5.21,1.0,Created,Job 1-16,,,
57,5.21,1.0,Put in Routing Class,Job 1-16,,5.0,
58,5.24,7.0,Work Finish,Job 7-18,Machine 2,,
59,5.24,7.0,Completed,Job 7-18,,,0
60,5.24,,Request Routing for Job,,Machine 2,5.0,
61,5.24,,Routing Start,,Machine 2,,3.675 Job 선택
62,5.24,1.0,Routing Finish,Job 1-16,Machine 2,,
63,5.24,1.0,Work Start,Job 1-16,Machine 2,,
64,5.27,0.0,Created,Job 0-0,,,
65,5.27,0.0,Put in Routing Class,Job 0-0,,5.0,
66,5.57,7.0,Created,Job 7-34,,,
67,5.57,7.0,Put in Routing Class,Job 7-34,,6.0,
68,5.79,5.0,Work Finish,Job 5-36,Machine 4,,
69,5.79,5.0,Completed,Job 5-36,,,0
70,5.79,,Request Routing for Job,,Machine 4,6.0,
71,5.79,,Routing Start,,Machine 4,,3.675 Job 선택
72,5.79,5.0,Routing Finish,Job 5-51,Machine 4,,
73,5.79,5.0,Work Start,Job 5-51,Machine 4,,
74,6.12,2.0,Created,Job 2-25,,,
75,6.12,2.0,Put in Routing Class,Job 2-25,,6.0,
76,6.19,4.0,Created,Job 4-21,,,
77,6.19,4.0,Put in Routing Class,Job 4-21,,7.0,
78,6.35,9.0,Work Finish,Job 9-17,Machine 5,,
79,6.35,9.0,Completed,Job 9-17,,,0
80,6.35,,Request Routing for Job,,Machine 5,7.0,
81,6.35,,Routing Start,,Machine 5,,3.675 Job 선택
82,6.35,4.0,Routing Finish,Job 4-21,Machine 5,,
83,6.35,4.0,Work Start,Job 4-21,Machine 5,,
84,6.61,7.0,Created,Job 7-37,,,
85,6.61,7.0,Put in Routing Class,Job 7-37,,7.0,
86,6.65,3.0,Created,Job 3-1,,,
87,6.65,3.0,Put in Routing Class,Job 3-1,,8.0,
88,6.73,1.0,Created,Job 1-24,,,
89,6.73,1.0,Put in Routing Class,Job 1-24,,9.0,
90,6.78,5.0,Created,Job 5-52,,,
91,6.78,5.0,Put in Routing Class,Job 5-52,,10.0,
92,6.89,0.0,Created,Job 0-2,,,
93,6.89,0.0,Put in Routing Class,Job 0-2,,11.0,
94,7.04,1.0,Work Finish,Job 1-11,Machine 1,,
95,7.04,1.0,Completed,Job 1-11,,,0
96,7.04,,Request Routing for Job,,Machine 1,11.0,
97,7.04,,Routing Start,,Machine 1,,3.675 Job 선택
98,7.04,1.0,Routing Finish,Job 1-24,Machine 1,,
99,7.04,1.0,Work Start,Job 1-24,Machine 1,,
100,7.36,4.0,Work Finish,Job 4-5,Machine 0,,
101,7.36,4.0,Completed,Job 4-5,,,0
102,7.36,,Request Routing for Job,,Machine 0,10.0,
103,7.36,,Routing Start,,Machine 0,,3.675 Job 선택
104,7.36,8.0,Routing Finish,Job 8-12,Machine 0,,
105,7.36,8.0,Work Start,Job 8-12,Machine 0,,
106,7.36,6.0,Created,Job 6-14,,,
107,7.36,6.0,Put in Routing Class,Job 6-14,,10.0,
108,7.68,3.0,Created,Job 3-10,,,
109,7.68,3.0,Put in Routing Class,Job 3-10,,11.0,
110,7.95,7.0,Created,Job 7-53,,,
111,7.95,7.0,Put in Routing Class,Job 7-53,,12.0,
112,8.03,0.0,Created,Job 0-3,,,
113,8.03,0.0,Put in Routing Class,Job 0-3,,13.0,
