,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.07,1.0,Created,Job 1-2,,,
1,1.07,1.0,Put in Routing Class,Job 1-2,,1.0,
2,1.07,1.0,Routing Start,Job 1-2,,,"3.675,  machine 선택"
3,1.07,1.0,Routing Finish,Job 1-2,Machine 1,,
4,1.07,1.0,Work Start,Job 1-2,Machine 1,,
5,1.09,2.0,Created,Job 2-13,,,
6,1.09,2.0,Put in Routing Class,Job 2-13,,1.0,
7,1.09,2.0,Routing Start,Job 2-13,,,"3.675,  machine 선택"
8,1.09,2.0,Routing Finish,Job 2-13,Machine 7,,
9,1.09,2.0,Work Start,Job 2-13,Machine 7,,
10,1.1,5.0,Created,Job 5-28,,,
11,1.1,5.0,Put in Routing Class,Job 5-28,,1.0,
12,1.1,5.0,Routing Start,Job 5-28,,,"3.675,  machine 선택"
13,1.1,5.0,Routing Finish,Job 5-28,Machine 0,,
14,1.1,5.0,Work Start,Job 5-28,Machine 0,,
15,1.33,4.0,Created,Job 4-24,,,
16,1.33,4.0,Put in Routing Class,Job 4-24,,1.0,
17,1.33,4.0,Routing Start,Job 4-24,,,"3.675,  machine 선택"
18,1.33,4.0,Routing Finish,Job 4-24,Machine 6,,
19,1.33,4.0,Work Start,Job 4-24,Machine 6,,
20,1.74,8.0,Created,Job 8-0,,,
21,1.74,8.0,Put in Routing Class,Job 8-0,,1.0,
22,1.74,8.0,Routing Start,Job 8-0,,,"3.675,  machine 선택"
23,1.74,8.0,Routing Finish,Job 8-0,Machine 2,,
24,1.74,8.0,Work Start,Job 8-0,Machine 2,,
25,2.06,9.0,Created,Job 9-7,,,
26,2.06,9.0,Put in Routing Class,Job 9-7,,1.0,
27,2.06,9.0,Routing Start,Job 9-7,,,"3.675,  machine 선택"
28,2.06,9.0,Routing Finish,Job 9-7,Machine 5,,
29,2.06,9.0,Work Start,Job 9-7,Machine 5,,
30,2.1,7.0,Created,Job 7-6,,,
31,2.1,7.0,Put in Routing Class,Job 7-6,,1.0,
32,2.1,7.0,Routing Start,Job 7-6,,,"3.675,  machine 선택"
33,2.1,7.0,Routing Finish,Job 7-6,Machine 3,,
34,2.1,7.0,Work Start,Job 7-6,Machine 3,,
35,3.15,1.0,Created,Job 1-10,,,
36,3.15,1.0,Put in Routing Class,Job 1-10,,1.0,
37,3.15,1.0,Routing Start,Job 1-10,,,"3.675,  machine 선택"
38,3.15,1.0,Routing Finish,Job 1-10,Machine 4,,
39,3.15,1.0,Work Start,Job 1-10,Machine 4,,
40,3.76,4.0,Created,Job 4-44,,,
41,3.76,4.0,Put in Routing Class,Job 4-44,,1.0,
42,4.1,6.0,Created,Job 6-11,,,
43,4.1,6.0,Put in Routing Class,Job 6-11,,2.0,
44,4.15,2.0,Created,Job 2-16,,,
45,4.15,2.0,Put in Routing Class,Job 2-16,,3.0,
46,4.41,5.0,Created,Job 5-38,,,
47,4.41,5.0,Put in Routing Class,Job 5-38,,4.0,
48,4.72,8.0,Created,Job 8-9,,,
49,4.72,8.0,Put in Routing Class,Job 8-9,,5.0,
50,4.95,4.0,Created,Job 4-48,,,
51,4.95,4.0,Put in Routing Class,Job 4-48,,6.0,
52,5.02,0.0,Created,Job 0-1,,,
53,5.02,0.0,Put in Routing Class,Job 0-1,,7.0,
54,5.2,6.0,Created,Job 6-23,,,
55,5.2,6.0,Put in Routing Class,Job 6-23,,8.0,
56,5.24,1.0,Work Finish,Job 1-2,Machine 1,,
57,5.24,1.0,Completed,Job 1-2,,,0
58,5.24,,Request Routing for Job,,Machine 1,8.0,
59,5.24,,Routing Start,,Machine 1,,3.675 Job 선택
60,5.24,8.0,Routing Finish,Job 8-9,Machine 1,,
61,5.24,8.0,Work Start,Job 8-9,Machine 1,,
62,5.53,5.0,Work Finish,Job 5-28,Machine 0,,
63,5.53,5.0,Completed,Job 5-28,,,0
64,5.53,,Request Routing for Job,,Machine 0,7.0,
65,5.53,,Routing Start,,Machine 0,,3.675 Job 선택
66,5.53,5.0,Routing Finish,Job 5-38,Machine 0,,
67,5.53,5.0,Work Start,Job 5-38,Machine 0,,
68,5.65,5.0,Created,Job 5-40,,,
69,5.65,5.0,Put in Routing Class,Job 5-40,,7.0,
70,5.69,3.0,Created,Job 3-5,,,
71,5.69,3.0,Put in Routing Class,Job 3-5,,8.0,
72,5.97,7.0,Created,Job 7-8,,,
73,5.97,7.0,Put in Routing Class,Job 7-8,,9.0,
74,6.04,2.0,Created,Job 2-21,,,
75,6.04,2.0,Put in Routing Class,Job 2-21,,10.0,
76,6.17,2.0,Work Finish,Job 2-13,Machine 7,,
77,6.17,2.0,Completed,Job 2-13,,,0
78,6.17,,Request Routing for Job,,Machine 7,10.0,
79,6.17,,Routing Start,,Machine 7,,3.675 Job 선택
80,6.17,3.0,Routing Finish,Job 3-5,Machine 7,,
81,6.17,3.0,Work Start,Job 3-5,Machine 7,,
82,6.17,4.0,Created,Job 4-52,,,
83,6.17,4.0,Put in Routing Class,Job 4-52,,10.0,
84,6.18,8.0,Created,Job 8-17,,,
85,6.18,8.0,Put in Routing Class,Job 8-17,,11.0,
86,6.5,6.0,Created,Job 6-37,,,
87,6.5,6.0,Put in Routing Class,Job 6-37,,12.0,
88,7.04,9.0,Created,Job 9-19,,,
89,7.04,9.0,Put in Routing Class,Job 9-19,,13.0,
90,7.25,4.0,Created,Job 4-61,,,
91,7.25,4.0,Put in Routing Class,Job 4-61,,14.0,
92,7.49,7.0,Created,Job 7-18,,,
93,7.49,7.0,Put in Routing Class,Job 7-18,,15.0,
94,7.53,5.0,Created,Job 5-41,,,
95,7.53,5.0,Put in Routing Class,Job 5-41,,16.0,
96,7.71,8.0,Work Finish,Job 8-0,Machine 2,,
97,7.71,8.0,Completed,Job 8-0,,,0
98,7.71,,Request Routing for Job,,Machine 2,16.0,
99,7.71,,Routing Start,,Machine 2,,3.675 Job 선택
100,7.71,0.0,Routing Finish,Job 0-1,Machine 2,,
101,7.71,0.0,Work Start,Job 0-1,Machine 2,,
102,7.78,3.0,Created,Job 3-12,,,
103,7.78,3.0,Put in Routing Class,Job 3-12,,16.0,
104,8.07,0.0,Created,Job 0-3,,,
105,8.07,0.0,Put in Routing Class,Job 0-3,,17.0,
106,8.42,8.0,Created,Job 8-31,,,
107,8.42,8.0,Put in Routing Class,Job 8-31,,18.0,
108,8.54,7.0,Created,Job 7-27,,,
109,8.54,7.0,Put in Routing Class,Job 7-27,,19.0,
110,8.65,5.0,Created,Job 5-71,,,
111,8.65,5.0,Put in Routing Class,Job 5-71,,20.0,
112,8.7,4.0,Created,Job 4-76,,,
113,8.7,4.0,Put in Routing Class,Job 4-76,,21.0,
114,8.79,3.0,Created,Job 3-14,,,
115,8.79,3.0,Put in Routing Class,Job 3-14,,22.0,
116,8.88,6.0,Created,Job 6-39,,,
117,8.88,6.0,Put in Routing Class,Job 6-39,,23.0,
118,9.01,1.0,Created,Job 1-20,,,
119,9.01,1.0,Put in Routing Class,Job 1-20,,24.0,
120,9.72,9.0,Created,Job 9-22,,,
121,9.72,9.0,Put in Routing Class,Job 9-22,,25.0,
122,9.77,8.0,Created,Job 8-32,,,
123,9.77,8.0,Put in Routing Class,Job 8-32,,26.0,
124,9.85,3.0,Created,Job 3-15,,,
125,9.85,3.0,Put in Routing Class,Job 3-15,,27.0,
126,9.95,6.0,Created,Job 6-42,,,
