,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.09,3.0,Created,Job 3-35,,,
1,1.09,3.0,Put in Routing Class,Job 3-35,,1.0,
2,1.09,3.0,Routing Start,Job 3-35,,,"3.675,  machine 선택"
3,1.09,3.0,Routing Finish,Job 3-35,Machine 4,,
4,1.09,3.0,Work Start,Job 3-35,Machine 4,,
5,1.18,8.0,Created,Job 8-1,,,
6,1.18,8.0,Put in Routing Class,Job 8-1,,1.0,
7,1.18,8.0,Routing Start,Job 8-1,,,"3.675,  machine 선택"
8,1.18,8.0,Routing Finish,Job 8-1,Machine 5,,
9,1.18,8.0,Work Start,Job 8-1,Machine 5,,
10,1.48,5.0,Created,Job 5-0,,,
11,1.48,5.0,Put in Routing Class,Job 5-0,,1.0,
12,1.48,5.0,Routing Start,Job 5-0,,,"3.675,  machine 선택"
13,1.48,5.0,Routing Finish,Job 5-0,Machine 3,,
14,1.48,5.0,Work Start,Job 5-0,Machine 3,,
15,1.95,2.0,Created,Job 2-2,,,
16,1.95,2.0,Put in Routing Class,Job 2-2,,1.0,
17,1.95,2.0,Routing Start,Job 2-2,,,"3.675,  machine 선택"
18,1.95,2.0,Routing Finish,Job 2-2,Machine 2,,
19,1.95,2.0,Work Start,Job 2-2,Machine 2,,
20,2.19,0.0,Created,Job 0-3,,,
21,2.19,0.0,Put in Routing Class,Job 0-3,,1.0,
22,2.19,0.0,Routing Start,Job 0-3,,,"3.675,  machine 선택"
23,2.19,0.0,Routing Finish,Job 0-3,Machine 7,,
24,2.19,0.0,Work Start,Job 0-3,Machine 7,,
25,2.34,3.0,Created,Job 3-46,,,
26,2.34,3.0,Put in Routing Class,Job 3-46,,1.0,
27,2.34,3.0,Routing Start,Job 3-46,,,"3.675,  machine 선택"
28,2.34,3.0,Routing Finish,Job 3-46,Machine 1,,
29,2.34,3.0,Work Start,Job 3-46,Machine 1,,
30,2.5,8.0,Created,Job 8-5,,,
31,2.5,8.0,Put in Routing Class,Job 8-5,,1.0,
32,2.5,8.0,Routing Start,Job 8-5,,,"3.675,  machine 선택"
33,2.5,8.0,Routing Finish,Job 8-5,Machine 6,,
34,2.5,8.0,Work Start,Job 8-5,Machine 6,,
35,3.01,7.0,Created,Job 7-9,,,
36,3.01,7.0,Put in Routing Class,Job 7-9,,1.0,
37,3.01,7.0,Routing Start,Job 7-9,,,"3.675,  machine 선택"
38,3.01,7.0,Routing Finish,Job 7-9,Machine 0,,
39,3.01,7.0,Work Start,Job 7-9,Machine 0,,
40,3.15,1.0,Created,Job 1-8,,,
41,3.15,1.0,Put in Routing Class,Job 1-8,,1.0,
42,3.55,6.0,Created,Job 6-4,,,
43,3.55,6.0,Put in Routing Class,Job 6-4,,2.0,
44,3.77,3.0,Created,Job 3-48,,,
45,3.77,3.0,Put in Routing Class,Job 3-48,,3.0,
46,4.3,7.0,Created,Job 7-12,,,
47,4.3,7.0,Put in Routing Class,Job 7-12,,4.0,
48,4.31,4.0,Created,Job 4-32,,,
49,4.31,4.0,Put in Routing Class,Job 4-32,,5.0,
50,4.8,3.0,Created,Job 3-50,,,
51,4.8,3.0,Put in Routing Class,Job 3-50,,6.0,
52,4.97,5.0,Created,Job 5-6,,,
53,4.97,5.0,Put in Routing Class,Job 5-6,,7.0,
54,5.0,0.0,Created,Job 0-14,,,
55,5.0,0.0,Put in Routing Class,Job 0-14,,8.0,
56,5.04,9.0,Created,Job 9-7,,,
57,5.04,9.0,Put in Routing Class,Job 9-7,,9.0,
58,5.45,4.0,Created,Job 4-34,,,
59,5.45,4.0,Put in Routing Class,Job 4-34,,10.0,
60,5.68,6.0,Created,Job 6-28,,,
61,5.68,6.0,Put in Routing Class,Job 6-28,,11.0,
62,5.81,5.0,Work Finish,Job 5-0,Machine 3,,
63,5.81,5.0,Completed,Job 5-0,,,0
64,5.81,,Request Routing for Job,,Machine 3,11.0,
65,5.81,,Routing Start,,Machine 3,,3.675 Job 선택
66,5.81,4.0,Routing Finish,Job 4-32,Machine 3,,
67,5.81,4.0,Work Start,Job 4-32,Machine 3,,
68,5.93,3.0,Created,Job 3-72,,,
69,5.93,3.0,Put in Routing Class,Job 3-72,,11.0,
70,6.5,4.0,Created,Job 4-39,,,
71,6.5,4.0,Put in Routing Class,Job 4-39,,12.0,
72,6.86,8.0,Created,Job 8-10,,,
73,6.86,8.0,Put in Routing Class,Job 8-10,,13.0,
74,7.31,3.0,Created,Job 3-81,,,
75,7.31,3.0,Put in Routing Class,Job 3-81,,14.0,
76,7.64,0.0,Created,Job 0-20,,,
77,7.64,0.0,Put in Routing Class,Job 0-20,,15.0,
78,7.69,3.0,Work Finish,Job 3-35,Machine 4,,
79,7.69,3.0,Completed,Job 3-35,,,0
80,7.69,,Request Routing for Job,,Machine 4,15.0,
81,7.69,,Routing Start,,Machine 4,,3.675 Job 선택
82,7.69,3.0,Routing Finish,Job 3-48,Machine 4,,
83,7.69,3.0,Work Start,Job 3-48,Machine 4,,
84,7.91,2.0,Created,Job 2-15,,,
85,7.91,2.0,Put in Routing Class,Job 2-15,,15.0,
86,8.04,8.0,Created,Job 8-13,,,
87,8.04,8.0,Put in Routing Class,Job 8-13,,16.0,
88,8.11,7.0,Created,Job 7-37,,,
89,8.11,7.0,Put in Routing Class,Job 7-37,,17.0,
90,8.2,1.0,Created,Job 1-22,,,
91,8.2,1.0,Put in Routing Class,Job 1-22,,18.0,
92,8.23,0.0,Work Finish,Job 0-3,Machine 7,,
93,8.23,0.0,Completed,Job 0-3,,,0
94,8.23,,Request Routing for Job,,Machine 7,18.0,
95,8.23,,Routing Start,,Machine 7,,3.675 Job 선택
96,8.23,4.0,Routing Finish,Job 4-34,Machine 7,,
97,8.23,4.0,Work Start,Job 4-34,Machine 7,,
98,8.3,4.0,Work Finish,Job 4-32,Machine 3,,
99,8.3,4.0,Completed,Job 4-32,,,0
100,8.3,,Request Routing for Job,,Machine 3,17.0,
101,8.3,,Routing Start,,Machine 3,,3.675 Job 선택
102,8.3,4.0,Routing Finish,Job 4-39,Machine 3,,
103,8.3,4.0,Work Start,Job 4-39,Machine 3,,
104,8.32,4.0,Created,Job 4-71,,,
105,8.32,4.0,Put in Routing Class,Job 4-71,,17.0,
106,8.66,3.0,Created,Job 3-85,,,
107,8.66,3.0,Put in Routing Class,Job 3-85,,18.0,
108,8.9,9.0,Created,Job 9-11,,,
109,8.9,9.0,Put in Routing Class,Job 9-11,,19.0,
110,9.04,2.0,Work Finish,Job 2-2,Machine 2,,
111,9.04,2.0,Completed,Job 2-2,,,0
112,9.04,,Request Routing for Job,,Machine 2,19.0,
113,9.04,,Routing Start,,Machine 2,,3.675 Job 선택
114,9.04,3.0,Routing Finish,Job 3-50,Machine 2,,
115,9.04,3.0,Work Start,Job 3-50,Machine 2,,
116,9.2,7.0,Created,Job 7-47,,,
117,9.2,7.0,Put in Routing Class,Job 7-47,,19.0,
118,9.21,8.0,Created,Job 8-17,,,
119,9.21,8.0,Put in Routing Class,Job 8-17,,20.0,
120,9.31,0.0,Created,Job 0-24,,,
121,9.31,0.0,Put in Routing Class,Job 0-24,,21.0,
122,9.32,4.0,Created,Job 4-82,,,
123,9.32,4.0,Put in Routing Class,Job 4-82,,22.0,
124,9.58,1.0,Created,Job 1-25,,,
125,9.58,1.0,Put in Routing Class,Job 1-25,,23.0,
126,9.75,4.0,Work Finish,Job 4-34,Machine 7,,
127,9.75,4.0,Completed,Job 4-34,,,0
128,9.75,,Request Routing for Job,,Machine 7,23.0,
129,9.75,,Routing Start,,Machine 7,,3.675 Job 선택
130,9.75,4.0,Routing Finish,Job 4-71,Machine 7,,
131,9.75,4.0,Work Start,Job 4-71,Machine 7,,
132,10.02,8.0,Work Finish,Job 8-1,Machine 5,,
133,10.02,8.0,Completed,Job 8-1,,,0
134,10.02,,Request Routing for Job,,Machine 5,22.0,
135,10.02,,Routing Start,,Machine 5,,3.675 Job 선택
136,10.02,4.0,Routing Finish,Job 4-82,Machine 5,,
137,10.02,4.0,Work Start,Job 4-82,Machine 5,,
138,10.18,5.0,Created,Job 5-31,,,
139,10.18,5.0,Put in Routing Class,Job 5-31,,22.0,
140,10.3,2.0,Created,Job 2-16,,,
141,10.3,2.0,Put in Routing Class,Job 2-16,,23.0,
142,10.34,6.0,Created,Job 6-38,,,
143,10.34,6.0,Put in Routing Class,Job 6-38,,24.0,
144,10.38,7.0,Created,Job 7-51,,,
145,10.38,7.0,Put in Routing Class,Job 7-51,,25.0,
146,10.7,0.0,Created,Job 0-26,,,
147,10.7,0.0,Put in Routing Class,Job 0-26,,26.0,
148,10.8,4.0,Work Finish,Job 4-39,Machine 3,,
149,10.8,4.0,Completed,Job 4-39,,,0
150,10.8,,Request Routing for Job,,Machine 3,26.0,
151,10.8,,Routing Start,,Machine 3,,3.675 Job 선택
152,10.8,5.0,Routing Finish,Job 5-6,Machine 3,,
153,10.8,5.0,Work Start,Job 5-6,Machine 3,,
154,10.89,8.0,Created,Job 8-23,,,
155,10.89,8.0,Put in Routing Class,Job 8-23,,26.0,
156,11.07,7.0,Work Finish,Job 7-9,Machine 0,,
157,11.07,7.0,Completed,Job 7-9,,,0
158,11.07,,Request Routing for Job,,Machine 0,26.0,
159,11.07,,Routing Start,,Machine 0,,3.675 Job 선택
160,11.07,1.0,Routing Finish,Job 1-8,Machine 0,,
161,11.07,1.0,Work Start,Job 1-8,Machine 0,,
162,11.25,1.0,Created,Job 1-43,,,
163,11.25,1.0,Put in Routing Class,Job 1-43,,26.0,
164,11.27,4.0,Work Finish,Job 4-71,Machine 7,,
165,11.27,4.0,Completed,Job 4-71,,,0
166,11.27,,Request Routing for Job,,Machine 7,26.0,
167,11.27,,Routing Start,,Machine 7,,3.675 Job 선택
168,11.27,1.0,Routing Finish,Job 1-22,Machine 7,,
169,11.27,1.0,Work Start,Job 1-22,Machine 7,,
170,11.72,3.0,Created,Job 3-90,,,
171,11.72,3.0,Put in Routing Class,Job 3-90,,26.0,
172,11.97,8.0,Created,Job 8-27,,,
173,11.97,8.0,Put in Routing Class,Job 8-27,,27.0,
174,12.02,0.0,Created,Job 0-29,,,
175,12.02,0.0,Put in Routing Class,Job 0-29,,28.0,
176,12.1,5.0,Created,Job 5-55,,,
177,12.1,5.0,Put in Routing Class,Job 5-55,,29.0,
178,12.29,4.0,Created,Job 4-87,,,
179,12.29,4.0,Put in Routing Class,Job 4-87,,30.0,
180,12.33,6.0,Created,Job 6-41,,,
181,12.33,6.0,Put in Routing Class,Job 6-41,,31.0,
182,12.65,4.0,Work Finish,Job 4-82,Machine 5,,
183,12.65,4.0,Completed,Job 4-82,,,0
184,12.65,,Request Routing for Job,,Machine 5,31.0,
