,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.04,9.0,Created,Job 9-1,,,
1,1.04,9.0,Put in Routing Class,Job 9-1,,1.0,
2,1.04,9.0,Routing Start,Job 9-1,,,"3.675,  machine 선택"
3,1.04,9.0,Routing Finish,Job 9-1,Machine 5,,
4,1.04,9.0,Work Start,Job 9-1,Machine 5,,
5,1.07,2.0,Created,Job 2-8,,,
6,1.07,2.0,Put in Routing Class,Job 2-8,,1.0,
7,1.07,2.0,Routing Start,Job 2-8,,,"3.675,  machine 선택"
8,1.07,2.0,Routing Finish,Job 2-8,Machine 2,,
9,1.07,2.0,Work Start,Job 2-8,Machine 2,,
10,1.09,0.0,Created,Job 0-6,,,
11,1.09,0.0,Put in Routing Class,Job 0-6,,1.0,
12,1.09,0.0,Routing Start,Job 0-6,,,"3.675,  machine 선택"
13,1.09,0.0,Routing Finish,Job 0-6,Machine 1,,
14,1.09,0.0,Work Start,Job 0-6,Machine 1,,
15,1.19,3.0,Created,Job 3-0,,,
16,1.19,3.0,Put in Routing Class,Job 3-0,,1.0,
17,1.19,3.0,Routing Start,Job 3-0,,,"3.675,  machine 선택"
18,1.19,3.0,Routing Finish,Job 3-0,Machine 7,,
19,1.19,3.0,Work Start,Job 3-0,Machine 7,,
20,1.3,1.0,Created,Job 1-43,,,
21,1.3,1.0,Put in Routing Class,Job 1-43,,1.0,
22,1.3,1.0,Routing Start,Job 1-43,,,"3.675,  machine 선택"
23,1.3,1.0,Routing Finish,Job 1-43,Machine 6,,
24,1.3,1.0,Work Start,Job 1-43,Machine 6,,
25,1.33,6.0,Created,Job 6-4,,,
26,1.33,6.0,Put in Routing Class,Job 6-4,,1.0,
27,1.33,6.0,Routing Start,Job 6-4,,,"3.675,  machine 선택"
28,1.33,6.0,Routing Finish,Job 6-4,Machine 0,,
29,1.33,6.0,Work Start,Job 6-4,Machine 0,,
30,1.53,8.0,Created,Job 8-2,,,
31,1.53,8.0,Put in Routing Class,Job 8-2,,1.0,
32,1.53,8.0,Routing Start,Job 8-2,,,"3.675,  machine 선택"
33,1.53,8.0,Routing Finish,Job 8-2,Machine 4,,
34,1.53,8.0,Work Start,Job 8-2,Machine 4,,
35,2.04,7.0,Created,Job 7-12,,,
36,2.04,7.0,Put in Routing Class,Job 7-12,,1.0,
37,2.04,7.0,Routing Start,Job 7-12,,,"3.675,  machine 선택"
38,2.04,7.0,Routing Finish,Job 7-12,Machine 3,,
39,2.04,7.0,Work Start,Job 7-12,Machine 3,,
40,2.16,5.0,Created,Job 5-10,,,
41,2.16,5.0,Put in Routing Class,Job 5-10,,1.0,
42,2.63,4.0,Created,Job 4-7,,,
43,2.63,4.0,Put in Routing Class,Job 4-7,,2.0,
44,2.68,9.0,Created,Job 9-3,,,
45,2.68,9.0,Put in Routing Class,Job 9-3,,3.0,
46,2.7,0.0,Created,Job 0-21,,,
47,2.7,0.0,Put in Routing Class,Job 0-21,,4.0,
48,2.78,8.0,Created,Job 8-27,,,
49,2.78,8.0,Put in Routing Class,Job 8-27,,5.0,
50,3.17,7.0,Created,Job 7-14,,,
51,3.17,7.0,Put in Routing Class,Job 7-14,,6.0,
52,3.28,6.0,Created,Job 6-5,,,
53,3.28,6.0,Put in Routing Class,Job 6-5,,7.0,
54,3.32,5.0,Created,Job 5-31,,,
55,3.32,5.0,Put in Routing Class,Job 5-31,,8.0,
56,3.79,3.0,Created,Job 3-11,,,
57,3.79,3.0,Put in Routing Class,Job 3-11,,9.0,
58,4.16,9.0,Work Finish,Job 9-1,Machine 5,,
59,4.16,9.0,Completed,Job 9-1,,,0
60,4.16,,Request Routing for Job,,Machine 5,9.0,
61,4.16,,Routing Start,,Machine 5,,3.675 Job 선택
62,4.16,4.0,Routing Finish,Job 4-7,Machine 5,,
63,4.16,4.0,Work Start,Job 4-7,Machine 5,,
64,4.29,9.0,Created,Job 9-19,,,
65,4.29,9.0,Put in Routing Class,Job 9-19,,9.0,
66,4.32,2.0,Created,Job 2-9,,,
67,4.32,2.0,Put in Routing Class,Job 2-9,,10.0,
68,4.43,4.0,Created,Job 4-17,,,
69,4.43,4.0,Put in Routing Class,Job 4-17,,11.0,
70,4.45,0.0,Created,Job 0-50,,,
71,4.45,0.0,Put in Routing Class,Job 0-50,,12.0,
72,4.66,6.0,Created,Job 6-30,,,
73,4.66,6.0,Put in Routing Class,Job 6-30,,13.0,
74,4.69,5.0,Created,Job 5-35,,,
75,4.69,5.0,Put in Routing Class,Job 5-35,,14.0,
76,4.76,7.0,Created,Job 7-22,,,
77,4.76,7.0,Put in Routing Class,Job 7-22,,15.0,
78,5.21,3.0,Created,Job 3-13,,,
79,5.21,3.0,Put in Routing Class,Job 3-13,,16.0,
80,5.93,9.0,Created,Job 9-20,,,
81,5.93,9.0,Put in Routing Class,Job 9-20,,17.0,
82,5.94,6.0,Created,Job 6-40,,,
83,5.94,6.0,Put in Routing Class,Job 6-40,,18.0,
84,5.98,4.0,Created,Job 4-18,,,
85,5.98,4.0,Put in Routing Class,Job 4-18,,19.0,
86,6.21,1.0,Created,Job 1-44,,,
87,6.21,1.0,Put in Routing Class,Job 1-44,,20.0,
88,6.39,1.0,Work Finish,Job 1-43,Machine 6,,
89,6.39,1.0,Completed,Job 1-43,,,0
90,6.39,,Request Routing for Job,,Machine 6,20.0,
91,6.39,,Routing Start,,Machine 6,,3.675 Job 선택
92,6.39,6.0,Routing Finish,Job 6-5,Machine 6,,
93,6.39,6.0,Work Start,Job 6-5,Machine 6,,
94,6.54,2.0,Created,Job 2-16,,,
95,6.54,2.0,Put in Routing Class,Job 2-16,,20.0,
96,6.58,8.0,Created,Job 8-32,,,
97,6.58,8.0,Put in Routing Class,Job 8-32,,21.0,
98,6.82,3.0,Work Finish,Job 3-0,Machine 7,,
99,6.82,3.0,Completed,Job 3-0,,,0
100,6.82,,Request Routing for Job,,Machine 7,21.0,
101,6.82,,Routing Start,,Machine 7,,3.675 Job 선택
102,6.82,3.0,Routing Finish,Job 3-11,Machine 7,,
103,6.82,3.0,Work Start,Job 3-11,Machine 7,,
104,6.86,2.0,Work Finish,Job 2-8,Machine 2,,
