,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.03,5.0,Created,Job 5-10,,,
1,1.03,5.0,Put in Routing Class,Job 5-10,,1.0,
2,1.03,5.0,Routing Start,Job 5-10,,,"3.675,  machine 선택"
3,1.03,5.0,Routing Finish,Job 5-10,Machine 5,,
4,1.03,5.0,Work Start,Job 5-10,Machine 5,,
5,1.05,7.0,Created,Job 7-13,,,
6,1.05,7.0,Put in Routing Class,Job 7-13,,1.0,
7,1.05,7.0,Routing Start,Job 7-13,,,"3.675,  machine 선택"
8,1.05,7.0,Routing Finish,Job 7-13,Machine 6,,
9,1.05,7.0,Work Start,Job 7-13,Machine 6,,
10,1.13,1.0,Created,Job 1-4,,,
11,1.13,1.0,Put in Routing Class,Job 1-4,,1.0,
12,1.13,1.0,Routing Start,Job 1-4,,,"3.675,  machine 선택"
13,1.13,1.0,Routing Finish,Job 1-4,Machine 2,,
14,1.13,1.0,Work Start,Job 1-4,Machine 2,,
15,1.19,2.0,Created,Job 2-5,,,
16,1.19,2.0,Put in Routing Class,Job 2-5,,1.0,
17,1.19,2.0,Routing Start,Job 2-5,,,"3.675,  machine 선택"
18,1.19,2.0,Routing Finish,Job 2-5,Machine 7,,
19,1.19,2.0,Work Start,Job 2-5,Machine 7,,
20,1.2,9.0,Created,Job 9-7,,,
21,1.2,9.0,Put in Routing Class,Job 9-7,,1.0,
22,1.2,9.0,Routing Start,Job 9-7,,,"3.675,  machine 선택"
23,1.2,9.0,Routing Finish,Job 9-7,Machine 0,,
24,1.2,9.0,Work Start,Job 9-7,Machine 0,,
25,1.22,6.0,Created,Job 6-0,,,
26,1.22,6.0,Put in Routing Class,Job 6-0,,1.0,
27,1.22,6.0,Routing Start,Job 6-0,,,"3.675,  machine 선택"
28,1.22,6.0,Routing Finish,Job 6-0,Machine 4,,
29,1.22,6.0,Work Start,Job 6-0,Machine 4,,
30,1.47,0.0,Created,Job 0-3,,,
31,1.47,0.0,Put in Routing Class,Job 0-3,,1.0,
32,1.47,0.0,Routing Start,Job 0-3,,,"3.675,  machine 선택"
33,1.47,0.0,Routing Finish,Job 0-3,Machine 3,,
34,1.47,0.0,Work Start,Job 0-3,Machine 3,,
35,1.54,4.0,Created,Job 4-6,,,
36,1.54,4.0,Put in Routing Class,Job 4-6,,1.0,
37,1.54,4.0,Routing Start,Job 4-6,,,"3.675,  machine 선택"
38,1.54,4.0,Routing Finish,Job 4-6,Machine 1,,
39,1.54,4.0,Work Start,Job 4-6,Machine 1,,
40,2.27,8.0,Created,Job 8-8,,,
41,2.27,8.0,Put in Routing Class,Job 8-8,,1.0,
42,2.58,2.0,Created,Job 2-26,,,
43,2.58,2.0,Put in Routing Class,Job 2-26,,2.0,
44,3.39,8.0,Created,Job 8-27,,,
45,3.39,8.0,Put in Routing Class,Job 8-27,,3.0,
46,3.44,4.0,Created,Job 4-9,,,
47,3.44,4.0,Put in Routing Class,Job 4-9,,4.0,
48,3.52,5.0,Created,Job 5-14,,,
49,3.52,5.0,Put in Routing Class,Job 5-14,,5.0,
50,3.83,0.0,Created,Job 0-15,,,
51,3.83,0.0,Put in Routing Class,Job 0-15,,6.0,
52,4.18,4.0,Work Finish,Job 4-6,Machine 1,,
53,4.18,4.0,Completed,Job 4-6,,,0
54,4.18,,Request Routing for Job,,Machine 1,6.0,
55,4.18,,Routing Start,,Machine 1,,3.675 Job 선택
56,4.18,4.0,Routing Finish,Job 4-9,Machine 1,,
57,4.18,4.0,Work Start,Job 4-9,Machine 1,,
58,4.22,2.0,Work Finish,Job 2-5,Machine 7,,
59,4.22,2.0,Completed,Job 2-5,,,0
60,4.22,,Request Routing for Job,,Machine 7,5.0,
61,4.22,,Routing Start,,Machine 7,,3.675 Job 선택
62,4.22,8.0,Routing Finish,Job 8-8,Machine 7,,
63,4.22,8.0,Work Start,Job 8-8,Machine 7,,
64,4.31,5.0,Work Finish,Job 5-10,Machine 5,,
65,4.31,5.0,Completed,Job 5-10,,,0
66,4.31,,Request Routing for Job,,Machine 5,4.0,
67,4.31,,Routing Start,,Machine 5,,3.675 Job 선택
68,4.31,8.0,Routing Finish,Job 8-27,Machine 5,,
69,4.31,8.0,Work Start,Job 8-27,Machine 5,,
70,4.6,5.0,Created,Job 5-16,,,
71,4.6,5.0,Put in Routing Class,Job 5-16,,4.0,
72,5.08,0.0,Created,Job 0-40,,,
73,5.08,0.0,Put in Routing Class,Job 0-40,,5.0,
74,5.13,8.0,Created,Job 8-50,,,
75,5.13,8.0,Put in Routing Class,Job 8-50,,6.0,
76,5.2,9.0,Created,Job 9-20,,,
77,5.2,9.0,Put in Routing Class,Job 9-20,,7.0,
78,5.21,1.0,Created,Job 1-17,,,
79,5.21,1.0,Put in Routing Class,Job 1-17,,8.0,
80,5.22,9.0,Work Finish,Job 9-7,Machine 0,,
81,5.22,9.0,Completed,Job 9-7,,,0
82,5.22,,Request Routing for Job,,Machine 0,8.0,
83,5.22,,Routing Start,,Machine 0,,3.675 Job 선택
84,5.22,0.0,Routing Finish,Job 0-15,Machine 0,,
85,5.22,0.0,Work Start,Job 0-15,Machine 0,,
86,5.32,2.0,Created,Job 2-29,,,
87,5.32,2.0,Put in Routing Class,Job 2-29,,8.0,
88,5.35,0.0,Work Finish,Job 0-3,Machine 3,,
89,5.35,0.0,Completed,Job 0-3,,,0
90,5.35,,Request Routing for Job,,Machine 3,8.0,
91,5.35,,Routing Start,,Machine 3,,3.675 Job 선택
92,5.35,0.0,Routing Finish,Job 0-40,Machine 3,,
93,5.35,0.0,Work Start,Job 0-40,Machine 3,,
94,5.75,3.0,Created,Job 3-1,,,
95,5.75,3.0,Put in Routing Class,Job 3-1,,8.0,
96,5.78,4.0,Created,Job 4-22,,,
97,5.78,4.0,Put in Routing Class,Job 4-22,,9.0,
98,6.22,0.0,Created,Job 0-45,,,
99,6.22,0.0,Put in Routing Class,Job 0-45,,10.0,
100,6.35,6.0,Created,Job 6-11,,,
101,6.35,6.0,Put in Routing Class,Job 6-11,,11.0,
102,6.43,1.0,Work Finish,Job 1-4,Machine 2,,
103,6.43,1.0,Completed,Job 1-4,,,0
104,6.43,,Request Routing for Job,,Machine 2,11.0,
105,6.43,,Routing Start,,Machine 2,,3.675 Job 선택
106,6.43,4.0,Routing Finish,Job 4-22,Machine 2,,
107,6.43,4.0,Work Start,Job 4-22,Machine 2,,
108,6.7,7.0,Work Finish,Job 7-13,Machine 6,,
109,6.7,7.0,Completed,Job 7-13,,,0
110,6.7,,Request Routing for Job,,Machine 6,10.0,
111,6.7,,Routing Start,,Machine 6,,3.675 Job 선택
112,6.7,8.0,Routing Finish,Job 8-50,Machine 6,,
113,6.7,8.0,Work Start,Job 8-50,Machine 6,,
114,6.82,4.0,Work Finish,Job 4-9,Machine 1,,
115,6.82,4.0,Completed,Job 4-9,,,0
116,6.82,,Request Routing for Job,,Machine 1,9.0,
117,6.82,,Routing Start,,Machine 1,,3.675 Job 선택
118,6.82,0.0,Routing Finish,Job 0-45,Machine 1,,
119,6.82,0.0,Work Start,Job 0-45,Machine 1,,
120,6.98,9.0,Created,Job 9-21,,,
121,6.98,9.0,Put in Routing Class,Job 9-21,,9.0,
122,7.03,7.0,Created,Job 7-38,,,
123,7.03,7.0,Put in Routing Class,Job 7-38,,10.0,
124,7.37,6.0,Created,Job 6-47,,,
125,7.37,6.0,Put in Routing Class,Job 6-47,,11.0,
126,7.5,3.0,Created,Job 3-2,,,
127,7.5,3.0,Put in Routing Class,Job 3-2,,12.0,
128,7.65,1.0,Created,Job 1-24,,,
129,7.65,1.0,Put in Routing Class,Job 1-24,,13.0,
130,7.77,8.0,Created,Job 8-76,,,
131,7.77,8.0,Put in Routing Class,Job 8-76,,14.0,
132,8.16,0.0,Work Finish,Job 0-15,Machine 0,,
133,8.16,0.0,Completed,Job 0-15,,,0
134,8.16,,Request Routing for Job,,Machine 0,14.0,
135,8.16,,Routing Start,,Machine 0,,3.675 Job 선택
136,8.16,8.0,Routing Finish,Job 8-76,Machine 0,,
137,8.16,8.0,Work Start,Job 8-76,Machine 0,,
138,8.33,0.0,Created,Job 0-52,,,
139,8.33,0.0,Put in Routing Class,Job 0-52,,14.0,
140,8.52,8.0,Work Finish,Job 8-27,Machine 5,,
141,8.52,8.0,Completed,Job 8-27,,,0
142,8.52,,Request Routing for Job,,Machine 5,14.0,
143,8.52,,Routing Start,,Machine 5,,3.675 Job 선택
144,8.52,5.0,Routing Finish,Job 5-14,Machine 5,,
145,8.52,5.0,Work Start,Job 5-14,Machine 5,,
146,8.53,6.0,Created,Job 6-49,,,
147,8.53,6.0,Put in Routing Class,Job 6-49,,14.0,
148,8.58,3.0,Created,Job 3-12,,,
149,8.58,3.0,Put in Routing Class,Job 3-12,,15.0,
150,8.8,2.0,Created,Job 2-30,,,
151,8.8,2.0,Put in Routing Class,Job 2-30,,16.0,
152,8.81,1.0,Created,Job 1-42,,,
153,8.81,1.0,Put in Routing Class,Job 1-42,,17.0,
154,9.23,0.0,Work Finish,Job 0-40,Machine 3,,
155,9.23,0.0,Completed,Job 0-40,,,0
156,9.23,,Request Routing for Job,,Machine 3,17.0,
157,9.23,,Routing Start,,Machine 3,,3.675 Job 선택
158,9.23,0.0,Routing Finish,Job 0-52,Machine 3,,
