,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.03,3.0,Created,Job 3-35,,,
1,1.03,3.0,Put in Routing Class,Job 3-35,,1.0,
2,1.03,3.0,Routing Start,Job 3-35,,,"3.675,  machine 선택"
3,1.03,3.0,Routing Finish,Job 3-35,Machine 2,,
4,1.03,3.0,Work Start,Job 3-35,Machine 2,,
5,1.11,7.0,Created,Job 7-1,,,
6,1.11,7.0,Put in Routing Class,Job 7-1,,1.0,
7,1.11,7.0,Routing Start,Job 7-1,,,"3.675,  machine 선택"
8,1.11,7.0,Routing Finish,Job 7-1,Machine 0,,
9,1.11,7.0,Work Start,Job 7-1,Machine 0,,
10,1.37,0.0,Created,Job 0-14,,,
11,1.37,0.0,Put in Routing Class,Job 0-14,,1.0,
12,1.37,0.0,Routing Start,Job 0-14,,,"3.675,  machine 선택"
13,1.37,0.0,Routing Finish,Job 0-14,Machine 1,,
14,1.37,0.0,Work Start,Job 0-14,Machine 1,,
15,1.45,2.0,Created,Job 2-2,,,
16,1.45,2.0,Put in Routing Class,Job 2-2,,1.0,
17,1.45,2.0,Routing Start,Job 2-2,,,"3.675,  machine 선택"
18,1.45,2.0,Routing Finish,Job 2-2,Machine 5,,
19,1.45,2.0,Work Start,Job 2-2,Machine 5,,
20,1.68,1.0,Created,Job 1-22,,,
21,1.68,1.0,Put in Routing Class,Job 1-22,,1.0,
22,1.68,1.0,Routing Start,Job 1-22,,,"3.675,  machine 선택"
23,1.68,1.0,Routing Finish,Job 1-22,Machine 6,,
24,1.68,1.0,Work Start,Job 1-22,Machine 6,,
25,2.22,5.0,Created,Job 5-0,,,
26,2.22,5.0,Put in Routing Class,Job 5-0,,1.0,
27,2.22,5.0,Routing Start,Job 5-0,,,"3.675,  machine 선택"
28,2.22,5.0,Routing Finish,Job 5-0,Machine 4,,
29,2.22,5.0,Work Start,Job 5-0,Machine 4,,
30,2.44,8.0,Created,Job 8-23,,,
31,2.44,8.0,Put in Routing Class,Job 8-23,,1.0,
