,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.07,0.0,Created,Job 0-9,,,
1,1.07,0.0,Put in Routing Class,Job 0-9,,1.0,
2,1.07,0.0,Routing Start,Job 0-9,,,"3.675,  machine 선택"
3,1.07,0.0,Routing Finish,Job 0-9,Machine 2,,
4,1.07,0.0,Work Start,Job 0-9,Machine 2,,
5,1.13,7.0,Created,Job 7-3,,,
6,1.13,7.0,Put in Routing Class,Job 7-3,,1.0,
7,1.13,7.0,Routing Start,Job 7-3,,,"3.675,  machine 선택"
8,1.13,7.0,Routing Finish,Job 7-3,Machine 7,,
9,1.13,7.0,Work Start,Job 7-3,Machine 7,,
10,1.25,8.0,Created,Job 8-6,,,
11,1.25,8.0,Put in Routing Class,Job 8-6,,1.0,
12,1.25,8.0,Routing Start,Job 8-6,,,"3.675,  machine 선택"
13,1.25,8.0,Routing Finish,Job 8-6,Machine 0,,
14,1.25,8.0,Work Start,Job 8-6,Machine 0,,
15,1.47,1.0,Created,Job 1-5,,,
16,1.47,1.0,Put in Routing Class,Job 1-5,,1.0,
17,1.47,1.0,Routing Start,Job 1-5,,,"3.675,  machine 선택"
18,1.47,1.0,Routing Finish,Job 1-5,Machine 4,,
19,1.47,1.0,Work Start,Job 1-5,Machine 4,,
20,1.6,2.0,Created,Job 2-8,,,
21,1.6,2.0,Put in Routing Class,Job 2-8,,1.0,
22,1.6,2.0,Routing Start,Job 2-8,,,"3.675,  machine 선택"
23,1.6,2.0,Routing Finish,Job 2-8,Machine 6,,
24,1.6,2.0,Work Start,Job 2-8,Machine 6,,
25,2.75,7.0,Created,Job 7-11,,,
26,2.75,7.0,Put in Routing Class,Job 7-11,,1.0,
27,2.75,7.0,Routing Start,Job 7-11,,,"3.675,  machine 선택"
28,2.75,7.0,Routing Finish,Job 7-11,Machine 3,,
29,2.75,7.0,Work Start,Job 7-11,Machine 3,,
30,2.78,8.0,Created,Job 8-15,,,
31,2.78,8.0,Put in Routing Class,Job 8-15,,1.0,
32,2.78,8.0,Routing Start,Job 8-15,,,"3.675,  machine 선택"
33,2.78,8.0,Routing Finish,Job 8-15,Machine 5,,
34,2.78,8.0,Work Start,Job 8-15,Machine 5,,
35,3.02,6.0,Created,Job 6-2,,,
36,3.02,6.0,Put in Routing Class,Job 6-2,,1.0,
37,3.02,6.0,Routing Start,Job 6-2,,,"3.675,  machine 선택"
38,3.02,6.0,Routing Finish,Job 6-2,Machine 1,,
39,3.02,6.0,Work Start,Job 6-2,Machine 1,,
40,3.18,9.0,Created,Job 9-4,,,
41,3.18,9.0,Put in Routing Class,Job 9-4,,1.0,
42,3.39,1.0,Created,Job 1-10,,,
43,3.39,1.0,Put in Routing Class,Job 1-10,,2.0,
44,3.45,3.0,Created,Job 3-0,,,
45,3.45,3.0,Put in Routing Class,Job 3-0,,3.0,
46,3.8,4.0,Created,Job 4-24,,,
47,3.8,4.0,Put in Routing Class,Job 4-24,,4.0,
48,3.99,7.0,Created,Job 7-22,,,
49,3.99,7.0,Put in Routing Class,Job 7-22,,5.0,
50,4.16,0.0,Work Finish,Job 0-9,Machine 2,,
51,4.16,0.0,Completed,Job 0-9,,,0
52,4.16,,Request Routing for Job,,Machine 2,5.0,
53,4.16,,Routing Start,,Machine 2,,3.675 Job 선택
54,4.16,4.0,Routing Finish,Job 4-24,Machine 2,,
55,4.16,4.0,Work Start,Job 4-24,Machine 2,,
56,4.19,5.0,Created,Job 5-1,,,
57,4.19,5.0,Put in Routing Class,Job 5-1,,5.0,
58,4.31,8.0,Created,Job 8-31,,,
59,4.31,8.0,Put in Routing Class,Job 8-31,,6.0,
60,4.58,8.0,Work Finish,Job 8-6,Machine 0,,
61,4.58,8.0,Completed,Job 8-6,,,0
62,4.58,,Request Routing for Job,,Machine 0,6.0,
63,4.58,,Routing Start,,Machine 0,,3.675 Job 선택
64,4.58,8.0,Routing Finish,Job 8-31,Machine 0,,
65,4.58,8.0,Work Start,Job 8-31,Machine 0,,
66,4.6,1.0,Created,Job 1-30,,,
67,4.6,1.0,Put in Routing Class,Job 1-30,,6.0,
68,4.69,9.0,Created,Job 9-7,,,
69,4.69,9.0,Put in Routing Class,Job 9-7,,7.0,
70,4.74,3.0,Created,Job 3-48,,,
71,4.74,3.0,Put in Routing Class,Job 3-48,,8.0,
72,5.5,5.0,Created,Job 5-13,,,
73,5.5,5.0,Put in Routing Class,Job 5-13,,9.0,
74,5.65,8.0,Work Finish,Job 8-15,Machine 5,,
75,5.65,8.0,Completed,Job 8-15,,,0
76,5.65,,Request Routing for Job,,Machine 5,9.0,
77,5.65,,Routing Start,,Machine 5,,3.675 Job 선택
78,5.65,7.0,Routing Finish,Job 7-22,Machine 5,,
79,5.65,7.0,Work Start,Job 7-22,Machine 5,,
80,5.77,3.0,Created,Job 3-62,,,
81,5.77,3.0,Put in Routing Class,Job 3-62,,9.0,
82,5.95,1.0,Work Finish,Job 1-5,Machine 4,,
83,5.95,1.0,Completed,Job 1-5,,,0
84,5.95,,Request Routing for Job,,Machine 4,9.0,
85,5.95,,Routing Start,,Machine 4,,3.675 Job 선택
86,5.95,5.0,Routing Finish,Job 5-1,Machine 4,,
87,5.95,5.0,Work Start,Job 5-1,Machine 4,,
88,6.03,4.0,Created,Job 4-33,,,
89,6.03,4.0,Put in Routing Class,Job 4-33,,9.0,
90,6.24,6.0,Created,Job 6-16,,,
91,6.24,6.0,Put in Routing Class,Job 6-16,,10.0,
92,6.46,1.0,Created,Job 1-32,,,
93,6.46,1.0,Put in Routing Class,Job 1-32,,11.0,
94,6.53,2.0,Created,Job 2-18,,,
95,6.53,2.0,Put in Routing Class,Job 2-18,,12.0,
96,7.17,0.0,Created,Job 0-14,,,
97,7.17,0.0,Put in Routing Class,Job 0-14,,13.0,
98,7.2,8.0,Created,Job 8-36,,,
99,7.2,8.0,Put in Routing Class,Job 8-36,,14.0,
100,7.41,9.0,Created,Job 9-12,,,
101,7.41,9.0,Put in Routing Class,Job 9-12,,15.0,
102,7.43,7.0,Created,Job 7-25,,,
103,7.43,7.0,Put in Routing Class,Job 7-25,,16.0,
104,7.44,6.0,Created,Job 6-19,,,
105,7.44,6.0,Put in Routing Class,Job 6-19,,17.0,
106,7.46,5.0,Created,Job 5-20,,,
107,7.46,5.0,Put in Routing Class,Job 5-20,,18.0,
108,7.56,2.0,Created,Job 2-21,,,
109,7.56,2.0,Put in Routing Class,Job 2-21,,19.0,
110,7.91,8.0,Work Finish,Job 8-31,Machine 0,,
111,7.91,8.0,Completed,Job 8-31,,,0
112,7.91,,Request Routing for Job,,Machine 0,19.0,
113,7.91,,Routing Start,,Machine 0,,3.675 Job 선택
114,7.91,6.0,Routing Finish,Job 6-16,Machine 0,,
115,7.91,6.0,Work Start,Job 6-16,Machine 0,,
116,8.22,4.0,Created,Job 4-40,,,
117,8.22,4.0,Put in Routing Class,Job 4-40,,19.0,
118,8.27,7.0,Work Finish,Job 7-3,Machine 7,,
119,8.27,7.0,Completed,Job 7-3,,,0
120,8.27,,Request Routing for Job,,Machine 7,19.0,
121,8.27,,Routing Start,,Machine 7,,3.675 Job 선택
122,8.27,6.0,Routing Finish,Job 6-19,Machine 7,,
123,8.27,6.0,Work Start,Job 6-19,Machine 7,,
124,8.44,7.0,Work Finish,Job 7-22,Machine 5,,
125,8.44,7.0,Completed,Job 7-22,,,0
126,8.44,,Request Routing for Job,,Machine 5,18.0,
127,8.44,,Routing Start,,Machine 5,,3.675 Job 선택
128,8.44,8.0,Routing Finish,Job 8-36,Machine 5,,
129,8.44,8.0,Work Start,Job 8-36,Machine 5,,
130,8.46,8.0,Created,Job 8-37,,,
131,8.46,8.0,Put in Routing Class,Job 8-37,,18.0,
132,8.5,9.0,Created,Job 9-17,,,
133,8.5,9.0,Put in Routing Class,Job 9-17,,19.0,
134,8.56,5.0,Created,Job 5-28,,,
135,8.56,5.0,Put in Routing Class,Job 5-28,,20.0,
136,8.72,2.0,Created,Job 2-26,,,
137,8.72,2.0,Put in Routing Class,Job 2-26,,21.0,
138,8.95,6.0,Created,Job 6-38,,,
139,8.95,6.0,Put in Routing Class,Job 6-38,,22.0,
140,9.0,2.0,Work Finish,Job 2-8,Machine 6,,
141,9.0,2.0,Completed,Job 2-8,,,0
142,9.0,,Request Routing for Job,,Machine 6,22.0,
143,9.0,,Routing Start,,Machine 6,,3.675 Job 선택
144,9.0,2.0,Routing Finish,Job 2-18,Machine 6,,
145,9.0,2.0,Work Start,Job 2-18,Machine 6,,
146,9.04,3.0,Created,Job 3-66,,,
147,9.04,3.0,Put in Routing Class,Job 3-66,,22.0,
148,9.1,6.0,Work Finish,Job 6-16,Machine 0,,
149,9.1,6.0,Completed,Job 6-16,,,0
150,9.1,,Request Routing for Job,,Machine 0,22.0,
151,9.1,,Routing Start,,Machine 0,,3.675 Job 선택
152,9.1,8.0,Routing Finish,Job 8-37,Machine 0,,
153,9.1,8.0,Work Start,Job 8-37,Machine 0,,
154,9.14,0.0,Created,Job 0-23,,,
155,9.14,0.0,Put in Routing Class,Job 0-23,,22.0,
156,9.31,4.0,Created,Job 4-53,,,
157,9.31,4.0,Put in Routing Class,Job 4-53,,23.0,
158,9.44,6.0,Work Finish,Job 6-2,Machine 1,,
159,9.44,6.0,Completed,Job 6-2,,,0
160,9.44,,Request Routing for Job,,Machine 1,23.0,
161,9.44,,Routing Start,,Machine 1,,3.675 Job 선택
162,9.44,6.0,Routing Finish,Job 6-38,Machine 1,,
163,9.44,6.0,Work Start,Job 6-38,Machine 1,,
164,9.55,1.0,Created,Job 1-43,,,
165,9.55,1.0,Put in Routing Class,Job 1-43,,23.0,
166,10.21,5.0,Created,Job 5-51,,,
167,10.21,5.0,Put in Routing Class,Job 5-51,,24.0,
168,10.7,3.0,Created,Job 3-67,,,
169,10.7,3.0,Put in Routing Class,Job 3-67,,25.0,
170,10.84,0.0,Created,Job 0-45,,,
171,10.84,0.0,Put in Routing Class,Job 0-45,,26.0,
172,10.86,4.0,Created,Job 4-58,,,
173,10.86,4.0,Put in Routing Class,Job 4-58,,27.0,
174,11.08,6.0,Created,Job 6-42,,,
175,11.08,6.0,Put in Routing Class,Job 6-42,,28.0,
176,11.32,8.0,Work Finish,Job 8-36,Machine 5,,
177,11.32,8.0,Completed,Job 8-36,,,0
178,11.32,,Request Routing for Job,,Machine 5,28.0,
179,11.32,,Routing Start,,Machine 5,,3.675 Job 선택
180,11.32,6.0,Routing Finish,Job 6-42,Machine 5,,
181,11.32,6.0,Work Start,Job 6-42,Machine 5,,
182,11.65,2.0,Created,Job 2-34,,,
183,11.65,2.0,Put in Routing Class,Job 2-34,,28.0,
184,12.0,5.0,Created,Job 5-55,,,
185,12.0,5.0,Put in Routing Class,Job 5-55,,29.0,
186,12.35,1.0,Created,Job 1-52,,,
187,12.35,1.0,Put in Routing Class,Job 1-52,,30.0,
188,12.37,9.0,Created,Job 9-27,,,
189,12.37,9.0,Put in Routing Class,Job 9-27,,31.0,
190,12.43,8.0,Work Finish,Job 8-37,Machine 0,,
191,12.43,8.0,Completed,Job 8-37,,,0
192,12.43,,Request Routing for Job,,Machine 0,31.0,
193,12.43,,Routing Start,,Machine 0,,3.675 Job 선택
194,12.43,2.0,Routing Finish,Job 2-21,Machine 0,,
195,12.43,2.0,Work Start,Job 2-21,Machine 0,,
196,12.44,6.0,Created,Job 6-57,,,
197,12.44,6.0,Put in Routing Class,Job 6-57,,31.0,
198,12.66,4.0,Created,Job 4-61,,,
199,12.66,4.0,Put in Routing Class,Job 4-61,,32.0,
200,12.73,3.0,Created,Job 3-70,,,
201,12.73,3.0,Put in Routing Class,Job 3-70,,33.0,
202,12.77,2.0,Created,Job 2-59,,,
203,12.77,2.0,Put in Routing Class,Job 2-59,,34.0,
204,13.37,5.0,Created,Job 5-56,,,
205,13.37,5.0,Put in Routing Class,Job 5-56,,35.0,
206,13.51,7.0,Created,Job 7-50,,,
207,13.51,7.0,Put in Routing Class,Job 7-50,,36.0,
208,13.7,9.0,Created,Job 9-29,,,
209,13.7,9.0,Put in Routing Class,Job 9-29,,37.0,
210,13.79,1.0,Created,Job 1-77,,,
211,13.79,1.0,Put in Routing Class,Job 1-77,,38.0,
212,13.83,0.0,Created,Job 0-68,,,
213,13.83,0.0,Put in Routing Class,Job 0-68,,39.0,
214,13.96,6.0,Work Finish,Job 6-19,Machine 7,,
215,13.96,6.0,Completed,Job 6-19,,,0
216,13.96,,Request Routing for Job,,Machine 7,39.0,
217,13.96,,Routing Start,,Machine 7,,3.675 Job 선택
218,13.96,6.0,Routing Finish,Job 6-57,Machine 7,,
219,13.96,6.0,Work Start,Job 6-57,Machine 7,,
220,13.99,4.0,Created,Job 4-63,,,
221,13.99,4.0,Put in Routing Class,Job 4-63,,39.0,
222,14.02,8.0,Created,Job 8-41,,,
223,14.02,8.0,Put in Routing Class,Job 8-41,,40.0,
224,14.07,2.0,Created,Job 2-60,,,
225,14.07,2.0,Put in Routing Class,Job 2-60,,41.0,
226,14.12,3.0,Created,Job 3-71,,,
227,14.12,3.0,Put in Routing Class,Job 3-71,,42.0,
228,14.7,6.0,Created,Job 6-74,,,
229,14.7,6.0,Put in Routing Class,Job 6-74,,43.0,
230,14.89,1.0,Created,Job 1-95,,,
231,14.89,1.0,Put in Routing Class,Job 1-95,,44.0,
232,15.06,5.0,Created,Job 5-132,,,
233,15.06,5.0,Put in Routing Class,Job 5-132,,45.0,
234,15.16,3.0,Created,Job 3-73,,,
235,15.16,3.0,Put in Routing Class,Job 3-73,,46.0,
236,15.2,7.0,Work Finish,Job 7-11,Machine 3,,
237,15.2,7.0,Completed,Job 7-11,,,1.5113763863085588
238,15.2,,Request Routing for Job,,Machine 3,46.0,
239,15.2,,Routing Start,,Machine 3,,3.675 Job 선택
240,15.2,5.0,Routing Finish,Job 5-13,Machine 3,,
241,15.2,5.0,Work Start,Job 5-13,Machine 3,,
242,15.22,9.0,Created,Job 9-35,,,
243,15.22,9.0,Put in Routing Class,Job 9-35,,46.0,
244,15.7,2.0,Created,Job 2-81,,,
245,15.7,2.0,Put in Routing Class,Job 2-81,,47.0,
246,15.78,8.0,Created,Job 8-54,,,
247,15.78,8.0,Put in Routing Class,Job 8-54,,48.0,
248,15.86,6.0,Work Finish,Job 6-38,Machine 1,,
249,15.86,6.0,Completed,Job 6-38,,,0.3468934847877705
250,15.86,,Request Routing for Job,,Machine 1,48.0,
251,15.86,,Routing Start,,Machine 1,,3.675 Job 선택
252,15.86,0.0,Routing Finish,Job 0-14,Machine 1,,
253,15.86,0.0,Work Start,Job 0-14,Machine 1,,
254,16.17,6.0,Created,Job 6-76,,,
255,16.17,6.0,Put in Routing Class,Job 6-76,,48.0,
256,16.41,2.0,Work Finish,Job 2-18,Machine 6,,
257,16.41,2.0,Completed,Job 2-18,,,0
258,16.41,,Request Routing for Job,,Machine 6,48.0,
259,16.41,,Routing Start,,Machine 6,,3.675 Job 선택
260,16.41,2.0,Routing Finish,Job 2-26,Machine 6,,
261,16.41,2.0,Work Start,Job 2-26,Machine 6,,
262,16.62,3.0,Created,Job 3-105,,,
263,16.62,3.0,Put in Routing Class,Job 3-105,,48.0,
264,16.64,5.0,Work Finish,Job 5-13,Machine 3,,
265,16.64,5.0,Completed,Job 5-13,,,0
266,16.64,,Request Routing for Job,,Machine 3,48.0,
267,16.64,,Routing Start,,Machine 3,,3.675 Job 선택
268,16.64,5.0,Routing Finish,Job 5-20,Machine 3,,
269,16.64,5.0,Work Start,Job 5-20,Machine 3,,
270,16.87,6.0,Work Finish,Job 6-42,Machine 5,,
271,16.87,6.0,Completed,Job 6-42,,,0
272,16.87,,Request Routing for Job,,Machine 5,47.0,
273,16.87,,Routing Start,,Machine 5,,3.675 Job 선택
274,16.87,8.0,Routing Finish,Job 8-41,Machine 5,,
275,16.87,8.0,Work Start,Job 8-41,Machine 5,,
276,17.1,8.0,Created,Job 8-64,,,
277,17.1,8.0,Put in Routing Class,Job 8-64,,47.0,
278,17.52,0.0,Work Finish,Job 0-14,Machine 1,,
279,17.52,0.0,Completed,Job 0-14,,,1.9032595511392003
280,17.52,,Request Routing for Job,,Machine 1,47.0,
281,17.52,,Routing Start,,Machine 1,,3.675 Job 선택
282,17.52,0.0,Routing Finish,Job 0-23,Machine 1,,
283,17.52,0.0,Work Start,Job 0-23,Machine 1,,
284,17.55,7.0,Created,Job 7-78,,,
285,17.55,7.0,Put in Routing Class,Job 7-78,,47.0,
286,17.59,6.0,Created,Job 6-97,,,
287,17.59,6.0,Put in Routing Class,Job 6-97,,48.0,
288,17.93,4.0,Created,Job 4-65,,,
289,17.93,4.0,Put in Routing Class,Job 4-65,,49.0,
290,17.99,1.0,Created,Job 1-103,,,
291,17.99,1.0,Put in Routing Class,Job 1-103,,50.0,
292,18.08,5.0,Work Finish,Job 5-20,Machine 3,,
293,18.08,5.0,Completed,Job 5-20,,,0
294,18.08,,Request Routing for Job,,Machine 3,50.0,
295,18.08,,Routing Start,,Machine 3,,3.675 Job 선택
296,18.08,5.0,Routing Finish,Job 5-28,Machine 3,,
297,18.08,5.0,Work Start,Job 5-28,Machine 3,,
298,18.35,9.0,Created,Job 9-39,,,
299,18.35,9.0,Put in Routing Class,Job 9-39,,50.0,
300,18.4,3.0,Created,Job 3-108,,,
301,18.4,3.0,Put in Routing Class,Job 3-108,,51.0,
302,18.41,8.0,Created,Job 8-72,,,
303,18.41,8.0,Put in Routing Class,Job 8-72,,52.0,
304,18.7,6.0,Created,Job 6-102,,,
305,18.7,6.0,Put in Routing Class,Job 6-102,,53.0,
306,19.17,0.0,Work Finish,Job 0-23,Machine 1,,
307,19.17,0.0,Completed,Job 0-23,,,1.5922377052522734
308,19.17,,Request Routing for Job,,Machine 1,53.0,
309,19.17,,Routing Start,,Machine 1,,3.675 Job 선택
310,19.17,0.0,Routing Finish,Job 0-45,Machine 1,,
311,19.17,0.0,Work Start,Job 0-45,Machine 1,,
312,19.28,1.0,Created,Job 1-118,,,
313,19.28,1.0,Put in Routing Class,Job 1-118,,53.0,
314,19.36,7.0,Created,Job 7-82,,,
315,19.36,7.0,Put in Routing Class,Job 7-82,,54.0,
316,19.41,3.0,Created,Job 3-109,,,
317,19.41,3.0,Put in Routing Class,Job 3-109,,55.0,
318,19.43,8.0,Created,Job 8-90,,,
319,19.43,8.0,Put in Routing Class,Job 8-90,,56.0,
320,19.52,5.0,Work Finish,Job 5-28,Machine 3,,
321,19.52,5.0,Completed,Job 5-28,,,0
322,19.52,,Request Routing for Job,,Machine 3,56.0,
323,19.52,,Routing Start,,Machine 3,,3.675 Job 선택
324,19.52,5.0,Routing Finish,Job 5-51,Machine 3,,
325,19.52,5.0,Work Start,Job 5-51,Machine 3,,
326,19.58,5.0,Created,Job 5-134,,,
327,19.58,5.0,Put in Routing Class,Job 5-134,,56.0,
328,19.61,0.0,Created,Job 0-75,,,
329,19.61,0.0,Put in Routing Class,Job 0-75,,57.0,
330,19.66,6.0,Work Finish,Job 6-57,Machine 7,,
331,19.66,6.0,Completed,Job 6-57,,,0.6549256344309029
332,19.66,,Request Routing for Job,,Machine 7,57.0,
333,19.66,,Routing Start,,Machine 7,,3.675 Job 선택
334,19.66,6.0,Routing Finish,Job 6-74,Machine 7,,
335,19.66,6.0,Work Start,Job 6-74,Machine 7,,
336,19.73,6.0,Created,Job 6-121,,,
337,19.73,6.0,Put in Routing Class,Job 6-121,,57.0,
338,19.74,8.0,Work Finish,Job 8-41,Machine 5,,
339,19.74,8.0,Completed,Job 8-41,,,0
340,19.74,,Request Routing for Job,,Machine 5,57.0,
341,19.74,,Routing Start,,Machine 5,,3.675 Job 선택
342,19.74,8.0,Routing Finish,Job 8-54,Machine 5,,
343,19.74,8.0,Work Start,Job 8-54,Machine 5,,
344,19.86,4.0,Work Finish,Job 4-24,Machine 2,,
345,19.86,4.0,Completed,Job 4-24,,,3.4253315779363867
346,19.86,,Request Routing for Job,,Machine 2,56.0,
347,19.86,,Routing Start,,Machine 2,,3.675 Job 선택
348,19.86,2.0,Routing Finish,Job 2-34,Machine 2,,
349,19.86,2.0,Work Start,Job 2-34,Machine 2,,
350,20.33,1.0,Created,Job 1-124,,,
351,20.33,1.0,Put in Routing Class,Job 1-124,,56.0,
352,20.48,5.0,Work Finish,Job 5-1,Machine 4,,
353,20.48,5.0,Completed,Job 5-1,,,4.446548656108895
354,20.48,,Request Routing for Job,,Machine 4,56.0,
355,20.48,,Routing Start,,Machine 4,,3.675 Job 선택
356,20.48,4.0,Routing Finish,Job 4-33,Machine 4,,
357,20.48,4.0,Work Start,Job 4-33,Machine 4,,
358,20.52,9.0,Created,Job 9-44,,,
359,20.52,9.0,Put in Routing Class,Job 9-44,,56.0,
360,20.66,2.0,Created,Job 2-93,,,
361,20.66,2.0,Put in Routing Class,Job 2-93,,57.0,
362,20.83,0.0,Work Finish,Job 0-45,Machine 1,,
363,20.83,0.0,Completed,Job 0-45,,,1.5450207722190008
364,20.83,,Request Routing for Job,,Machine 1,57.0,
365,20.83,,Routing Start,,Machine 1,,3.675 Job 선택
366,20.83,0.0,Routing Finish,Job 0-68,Machine 1,,
367,20.83,0.0,Work Start,Job 0-68,Machine 1,,
368,20.96,5.0,Work Finish,Job 5-51,Machine 3,,
369,20.96,5.0,Completed,Job 5-51,,,0
370,20.96,,Request Routing for Job,,Machine 3,56.0,
371,20.96,,Routing Start,,Machine 3,,3.675 Job 선택
372,20.96,6.0,Routing Finish,Job 6-76,Machine 3,,
373,20.96,6.0,Work Start,Job 6-76,Machine 3,,
374,21.32,5.0,Created,Job 5-144,,,
375,21.32,5.0,Put in Routing Class,Job 5-144,,56.0,
376,21.36,3.0,Created,Job 3-115,,,
377,21.36,3.0,Put in Routing Class,Job 3-115,,57.0,
378,21.37,4.0,Created,Job 4-85,,,
379,21.37,4.0,Put in Routing Class,Job 4-85,,58.0,
380,21.5,7.0,Created,Job 7-84,,,
381,21.5,7.0,Put in Routing Class,Job 7-84,,59.0,
382,21.68,4.0,Work Finish,Job 4-33,Machine 4,,
383,21.68,4.0,Completed,Job 4-33,,,3.010399622161348
384,21.68,,Request Routing for Job,,Machine 4,59.0,
385,21.68,,Routing Start,,Machine 4,,3.675 Job 선택
386,21.68,4.0,Routing Finish,Job 4-40,Machine 4,,
387,21.68,4.0,Work Start,Job 4-40,Machine 4,,
388,21.85,2.0,Created,Job 2-94,,,
389,21.85,2.0,Put in Routing Class,Job 2-94,,59.0,
390,21.85,8.0,Created,Job 8-110,,,
391,21.85,8.0,Put in Routing Class,Job 8-110,,60.0,
392,21.87,9.0,Created,Job 9-46,,,
393,21.87,9.0,Put in Routing Class,Job 9-46,,61.0,
394,21.93,1.0,Created,Job 1-127,,,
395,21.93,1.0,Put in Routing Class,Job 1-127,,62.0,
396,22.48,0.0,Work Finish,Job 0-68,Machine 1,,
397,22.48,0.0,Completed,Job 0-68,,,0.21439388810243543
398,22.48,,Request Routing for Job,,Machine 1,62.0,
399,22.48,,Routing Start,,Machine 1,,3.675 Job 선택
400,22.48,0.0,Routing Finish,Job 0-75,Machine 1,,
401,22.48,0.0,Work Start,Job 0-75,Machine 1,,
402,22.62,8.0,Work Finish,Job 8-54,Machine 5,,
403,22.62,8.0,Completed,Job 8-54,,,0
404,22.62,,Request Routing for Job,,Machine 5,61.0,
405,22.62,,Routing Start,,Machine 5,,3.675 Job 선택
406,22.62,8.0,Routing Finish,Job 8-64,Machine 5,,
407,22.62,8.0,Work Start,Job 8-64,Machine 5,,
408,22.87,4.0,Work Finish,Job 4-40,Machine 4,,
409,22.87,4.0,Completed,Job 4-40,,,2.009889405337354
410,22.87,,Request Routing for Job,,Machine 4,60.0,
411,22.87,,Routing Start,,Machine 4,,3.675 Job 선택
412,22.87,4.0,Routing Finish,Job 4-53,Machine 4,,
413,22.87,4.0,Work Start,Job 4-53,Machine 4,,
414,23.09,4.0,Created,Job 4-86,,,
415,23.09,4.0,Put in Routing Class,Job 4-86,,60.0,
416,23.11,9.0,Created,Job 9-47,,,
417,23.11,9.0,Put in Routing Class,Job 9-47,,61.0,
418,23.15,6.0,Created,Job 6-126,,,
