,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.02,6.0,Created,Job 6-0,,,
1,1.02,6.0,Put in Routing Class,Job 6-0,,1.0,
2,1.02,6.0,Routing Start,Job 6-0,,,"3.675,  machine 선택"
3,1.02,6.0,Routing Finish,Job 6-0,Machine 7,,
4,1.02,6.0,Work Start,Job 6-0,Machine 7,,
5,1.13,9.0,Created,Job 9-3,,,
6,1.13,9.0,Put in Routing Class,Job 9-3,,1.0,
7,1.13,9.0,Routing Start,Job 9-3,,,"3.675,  machine 선택"
8,1.13,9.0,Routing Finish,Job 9-3,Machine 4,,
9,1.13,9.0,Work Start,Job 9-3,Machine 4,,
10,1.15,5.0,Created,Job 5-26,,,
11,1.15,5.0,Put in Routing Class,Job 5-26,,1.0,
12,1.15,5.0,Routing Start,Job 5-26,,,"3.675,  machine 선택"
13,1.15,5.0,Routing Finish,Job 5-26,Machine 6,,
14,1.15,5.0,Work Start,Job 5-26,Machine 6,,
15,1.24,3.0,Created,Job 3-4,,,
16,1.24,3.0,Put in Routing Class,Job 3-4,,1.0,
17,1.24,3.0,Routing Start,Job 3-4,,,"3.675,  machine 선택"
18,1.24,3.0,Routing Finish,Job 3-4,Machine 3,,
19,1.24,3.0,Work Start,Job 3-4,Machine 3,,
20,1.31,1.0,Created,Job 1-7,,,
21,1.31,1.0,Put in Routing Class,Job 1-7,,1.0,
22,1.31,1.0,Routing Start,Job 1-7,,,"3.675,  machine 선택"
23,1.31,1.0,Routing Finish,Job 1-7,Machine 1,,
24,1.31,1.0,Work Start,Job 1-7,Machine 1,,
25,1.43,7.0,Created,Job 7-8,,,
26,1.43,7.0,Put in Routing Class,Job 7-8,,1.0,
27,1.43,7.0,Routing Start,Job 7-8,,,"3.675,  machine 선택"
28,1.43,7.0,Routing Finish,Job 7-8,Machine 0,,
29,1.43,7.0,Work Start,Job 7-8,Machine 0,,
30,1.53,2.0,Created,Job 2-17,,,
31,1.53,2.0,Put in Routing Class,Job 2-17,,1.0,
32,1.53,2.0,Routing Start,Job 2-17,,,"3.675,  machine 선택"
33,1.53,2.0,Routing Finish,Job 2-17,Machine 2,,
34,1.53,2.0,Work Start,Job 2-17,Machine 2,,
35,1.87,4.0,Created,Job 4-1,,,
36,1.87,4.0,Put in Routing Class,Job 4-1,,1.0,
37,1.87,4.0,Routing Start,Job 4-1,,,"3.675,  machine 선택"
38,1.87,4.0,Routing Finish,Job 4-1,Machine 5,,
39,1.87,4.0,Work Start,Job 4-1,Machine 5,,
40,1.97,8.0,Created,Job 8-22,,,
41,1.97,8.0,Put in Routing Class,Job 8-22,,1.0,
42,2.29,5.0,Created,Job 5-46,,,
43,2.29,5.0,Put in Routing Class,Job 5-46,,2.0,
44,2.53,0.0,Created,Job 0-2,,,
45,2.53,0.0,Put in Routing Class,Job 0-2,,3.0,
46,2.69,2.0,Created,Job 2-21,,,
47,2.69,2.0,Put in Routing Class,Job 2-21,,4.0,
48,3.15,7.0,Created,Job 7-10,,,
49,3.15,7.0,Put in Routing Class,Job 7-10,,5.0,
50,3.41,6.0,Created,Job 6-5,,,
51,3.41,6.0,Put in Routing Class,Job 6-5,,6.0,
52,3.43,1.0,Created,Job 1-9,,,
53,3.43,1.0,Put in Routing Class,Job 1-9,,7.0,
54,3.67,9.0,Created,Job 9-16,,,
55,3.67,9.0,Put in Routing Class,Job 9-16,,8.0,
56,3.93,5.0,Created,Job 5-58,,,
57,3.93,5.0,Put in Routing Class,Job 5-58,,9.0,
58,4.21,7.0,Created,Job 7-15,,,
59,4.21,7.0,Put in Routing Class,Job 7-15,,10.0,
60,4.42,4.0,Created,Job 4-6,,,
61,4.42,4.0,Put in Routing Class,Job 4-6,,11.0,
62,4.51,2.0,Created,Job 2-38,,,
63,4.51,2.0,Put in Routing Class,Job 2-38,,12.0,
64,4.65,3.0,Created,Job 3-13,,,
65,4.65,3.0,Put in Routing Class,Job 3-13,,13.0,
66,4.87,1.0,Created,Job 1-11,,,
67,4.87,1.0,Put in Routing Class,Job 1-11,,14.0,
68,4.94,1.0,Work Finish,Job 1-7,Machine 1,,
69,4.94,1.0,Completed,Job 1-7,,,0
70,4.94,,Request Routing for Job,,Machine 1,14.0,
71,4.94,,Routing Start,,Machine 1,,3.675 Job 선택
72,4.94,7.0,Routing Finish,Job 7-10,Machine 1,,
