,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.01,0.0,Created,Job 0-3,,,
1,1.01,0.0,Put in Routing Class,Job 0-3,,1.0,
2,1.01,0.0,Routing Start,Job 0-3,,,"3.675,  machine 선택"
3,1.01,0.0,Routing Finish,Job 0-3,Machine 0,,
4,1.01,0.0,Work Start,Job 0-3,Machine 0,,
5,1.11,5.0,Created,Job 5-9,,,
6,1.11,5.0,Put in Routing Class,Job 5-9,,1.0,
7,1.11,5.0,Routing Start,Job 5-9,,,"3.675,  machine 선택"
8,1.11,5.0,Routing Finish,Job 5-9,Machine 4,,
9,1.11,5.0,Work Start,Job 5-9,Machine 4,,
10,1.11,6.0,Created,Job 6-5,,,
11,1.11,6.0,Put in Routing Class,Job 6-5,,1.0,
12,1.11,6.0,Routing Start,Job 6-5,,,"3.675,  machine 선택"
13,1.11,6.0,Routing Finish,Job 6-5,Machine 2,,
14,1.11,6.0,Work Start,Job 6-5,Machine 2,,
15,1.38,7.0,Created,Job 7-22,,,
16,1.38,7.0,Put in Routing Class,Job 7-22,,1.0,
17,1.38,7.0,Routing Start,Job 7-22,,,"3.675,  machine 선택"
18,1.38,7.0,Routing Finish,Job 7-22,Machine 6,,
19,1.38,7.0,Work Start,Job 7-22,Machine 6,,
20,1.68,3.0,Created,Job 3-17,,,
21,1.68,3.0,Put in Routing Class,Job 3-17,,1.0,
22,1.68,3.0,Routing Start,Job 3-17,,,"3.675,  machine 선택"
23,1.68,3.0,Routing Finish,Job 3-17,Machine 3,,
24,1.68,3.0,Work Start,Job 3-17,Machine 3,,
25,1.98,2.0,Created,Job 2-4,,,
26,1.98,2.0,Put in Routing Class,Job 2-4,,1.0,
27,1.98,2.0,Routing Start,Job 2-4,,,"3.675,  machine 선택"
28,1.98,2.0,Routing Finish,Job 2-4,Machine 5,,
29,1.98,2.0,Work Start,Job 2-4,Machine 5,,
30,2.02,8.0,Created,Job 8-8,,,
31,2.02,8.0,Put in Routing Class,Job 8-8,,1.0,
32,2.02,8.0,Routing Start,Job 8-8,,,"3.675,  machine 선택"
33,2.02,8.0,Routing Finish,Job 8-8,Machine 7,,
34,2.02,8.0,Work Start,Job 8-8,Machine 7,,
35,2.05,0.0,Created,Job 0-11,,,
36,2.05,0.0,Put in Routing Class,Job 0-11,,1.0,
37,2.05,0.0,Routing Start,Job 0-11,,,"3.675,  machine 선택"
38,2.05,0.0,Routing Finish,Job 0-11,Machine 1,,
39,2.05,0.0,Work Start,Job 0-11,Machine 1,,
40,2.17,5.0,Created,Job 5-15,,,
41,2.17,5.0,Put in Routing Class,Job 5-15,,1.0,
42,2.28,6.0,Created,Job 6-7,,,
43,2.28,6.0,Put in Routing Class,Job 6-7,,2.0,
44,2.29,4.0,Created,Job 4-0,,,
45,2.29,4.0,Put in Routing Class,Job 4-0,,3.0,
46,2.47,7.0,Created,Job 7-56,,,
47,2.47,7.0,Put in Routing Class,Job 7-56,,4.0,
48,2.75,3.0,Created,Job 3-30,,,
49,2.75,3.0,Put in Routing Class,Job 3-30,,5.0,
50,3.68,6.0,Created,Job 6-24,,,
51,3.68,6.0,Put in Routing Class,Job 6-24,,6.0,
52,3.98,7.0,Created,Job 7-68,,,
53,3.98,7.0,Put in Routing Class,Job 7-68,,7.0,
54,4.04,3.0,Created,Job 3-34,,,
55,4.04,3.0,Put in Routing Class,Job 3-34,,8.0,
56,4.15,8.0,Created,Job 8-14,,,
57,4.15,8.0,Put in Routing Class,Job 8-14,,9.0,
58,4.16,0.0,Created,Job 0-12,,,
59,4.16,0.0,Put in Routing Class,Job 0-12,,10.0,
60,4.21,2.0,Created,Job 2-20,,,
61,4.21,2.0,Put in Routing Class,Job 2-20,,11.0,
62,4.27,9.0,Created,Job 9-13,,,
63,4.27,9.0,Put in Routing Class,Job 9-13,,12.0,
64,4.29,4.0,Created,Job 4-6,,,
65,4.29,4.0,Put in Routing Class,Job 4-6,,13.0,
66,4.9,6.0,Work Finish,Job 6-5,Machine 2,,
67,4.9,6.0,Completed,Job 6-5,,,0
68,4.9,,Request Routing for Job,,Machine 2,13.0,
