,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.1,2.0,Created,Job 2-1,,,
1,1.1,2.0,Put in Routing Class,Job 2-1,,1.0,
2,1.1,2.0,Routing Start,Job 2-1,,,"3.675,  machine 선택"
3,1.1,2.0,Routing Finish,Job 2-1,Machine 7,,
4,1.1,2.0,Work Start,Job 2-1,Machine 7,,
5,1.12,7.0,Created,Job 7-10,,,
6,1.12,7.0,Put in Routing Class,Job 7-10,,1.0,
7,1.12,7.0,Routing Start,Job 7-10,,,"3.675,  machine 선택"
8,1.12,7.0,Routing Finish,Job 7-10,Machine 4,,
9,1.12,7.0,Work Start,Job 7-10,Machine 4,,
10,1.39,8.0,Created,Job 8-15,,,
11,1.39,8.0,Put in Routing Class,Job 8-15,,1.0,
12,1.39,8.0,Routing Start,Job 8-15,,,"3.675,  machine 선택"
13,1.39,8.0,Routing Finish,Job 8-15,Machine 1,,
14,1.39,8.0,Work Start,Job 8-15,Machine 1,,
15,1.54,0.0,Created,Job 0-5,,,
16,1.54,0.0,Put in Routing Class,Job 0-5,,1.0,
17,1.54,0.0,Routing Start,Job 0-5,,,"3.675,  machine 선택"
18,1.54,0.0,Routing Finish,Job 0-5,Machine 3,,
19,1.54,0.0,Work Start,Job 0-5,Machine 3,,
20,1.68,6.0,Created,Job 6-16,,,
21,1.68,6.0,Put in Routing Class,Job 6-16,,1.0,
22,1.68,6.0,Routing Start,Job 6-16,,,"3.675,  machine 선택"
23,1.68,6.0,Routing Finish,Job 6-16,Machine 0,,
24,1.68,6.0,Work Start,Job 6-16,Machine 0,,
25,1.68,1.0,Created,Job 1-8,,,
26,1.68,1.0,Put in Routing Class,Job 1-8,,1.0,
27,1.68,1.0,Routing Start,Job 1-8,,,"3.675,  machine 선택"
28,1.68,1.0,Routing Finish,Job 1-8,Machine 2,,
29,1.68,1.0,Work Start,Job 1-8,Machine 2,,
30,2.17,3.0,Created,Job 3-0,,,
31,2.17,3.0,Put in Routing Class,Job 3-0,,1.0,
