,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.09,6.0,Created,Job 6-6,,,
1,1.09,6.0,Put in Routing Class,Job 6-6,,1.0,
2,1.09,6.0,Routing Start,Job 6-6,,,"3.675,  machine 선택"
3,1.09,6.0,Routing Finish,Job 6-6,Machine 4,,
4,1.09,6.0,Work Start,Job 6-6,Machine 4,,
5,1.1,0.0,Created,Job 0-21,,,
6,1.1,0.0,Put in Routing Class,Job 0-21,,1.0,
7,1.1,0.0,Routing Start,Job 0-21,,,"3.675,  machine 선택"
8,1.1,0.0,Routing Finish,Job 0-21,Machine 2,,
9,1.1,0.0,Work Start,Job 0-21,Machine 2,,
10,1.27,5.0,Created,Job 5-1,,,
11,1.27,5.0,Put in Routing Class,Job 5-1,,1.0,
12,1.27,5.0,Routing Start,Job 5-1,,,"3.675,  machine 선택"
13,1.27,5.0,Routing Finish,Job 5-1,Machine 5,,
14,1.27,5.0,Work Start,Job 5-1,Machine 5,,
15,1.35,1.0,Created,Job 1-4,,,
16,1.35,1.0,Put in Routing Class,Job 1-4,,1.0,
17,1.35,1.0,Routing Start,Job 1-4,,,"3.675,  machine 선택"
18,1.35,1.0,Routing Finish,Job 1-4,Machine 6,,
19,1.35,1.0,Work Start,Job 1-4,Machine 6,,
20,1.84,8.0,Created,Job 8-24,,,
21,1.84,8.0,Put in Routing Class,Job 8-24,,1.0,
22,1.84,8.0,Routing Start,Job 8-24,,,"3.675,  machine 선택"
23,1.84,8.0,Routing Finish,Job 8-24,Machine 0,,
24,1.84,8.0,Work Start,Job 8-24,Machine 0,,
25,2.04,7.0,Created,Job 7-0,,,
26,2.04,7.0,Put in Routing Class,Job 7-0,,1.0,
27,2.04,7.0,Routing Start,Job 7-0,,,"3.675,  machine 선택"
28,2.04,7.0,Routing Finish,Job 7-0,Machine 3,,
29,2.04,7.0,Work Start,Job 7-0,Machine 3,,
30,2.59,9.0,Created,Job 9-9,,,
31,2.59,9.0,Put in Routing Class,Job 9-9,,1.0,
32,2.59,9.0,Routing Start,Job 9-9,,,"3.675,  machine 선택"
33,2.59,9.0,Routing Finish,Job 9-9,Machine 1,,
34,2.59,9.0,Work Start,Job 9-9,Machine 1,,
35,3.36,7.0,Created,Job 7-25,,,
36,3.36,7.0,Put in Routing Class,Job 7-25,,1.0,
37,3.36,7.0,Routing Start,Job 7-25,,,"3.675,  machine 선택"
38,3.36,7.0,Routing Finish,Job 7-25,Machine 7,,
39,3.36,7.0,Work Start,Job 7-25,Machine 7,,
40,3.9,1.0,Created,Job 1-18,,,
41,3.9,1.0,Put in Routing Class,Job 1-18,,1.0,
42,3.95,0.0,Created,Job 0-28,,,
43,3.95,0.0,Put in Routing Class,Job 0-28,,2.0,
44,4.1,4.0,Created,Job 4-8,,,
45,4.1,4.0,Put in Routing Class,Job 4-8,,3.0,
46,4.19,5.0,Work Finish,Job 5-1,Machine 5,,
47,4.19,5.0,Completed,Job 5-1,,,0
48,4.19,,Request Routing for Job,,Machine 5,3.0,
49,4.19,,Routing Start,,Machine 5,,3.675 Job 선택
50,4.19,1.0,Routing Finish,Job 1-18,Machine 5,,
51,4.19,1.0,Work Start,Job 1-18,Machine 5,,
52,4.47,5.0,Created,Job 5-10,,,
53,4.47,5.0,Put in Routing Class,Job 5-10,,3.0,
54,4.91,8.0,Created,Job 8-36,,,
55,4.91,8.0,Put in Routing Class,Job 8-36,,4.0,
56,4.95,1.0,Created,Job 1-22,,,
57,4.95,1.0,Put in Routing Class,Job 1-22,,5.0,
58,4.98,6.0,Work Finish,Job 6-6,Machine 4,,
59,4.98,6.0,Completed,Job 6-6,,,0
60,4.98,,Request Routing for Job,,Machine 4,5.0,
61,4.98,,Routing Start,,Machine 4,,3.675 Job 선택
62,4.98,5.0,Routing Finish,Job 5-10,Machine 4,,
63,4.98,5.0,Work Start,Job 5-10,Machine 4,,
64,5.19,9.0,Created,Job 9-23,,,
65,5.19,9.0,Put in Routing Class,Job 9-23,,5.0,
66,5.23,2.0,Created,Job 2-5,,,
67,5.23,2.0,Put in Routing Class,Job 2-5,,6.0,
68,5.4,4.0,Created,Job 4-71,,,
69,5.4,4.0,Put in Routing Class,Job 4-71,,7.0,
70,5.64,0.0,Work Finish,Job 0-21,Machine 2,,
71,5.64,0.0,Completed,Job 0-21,,,0
72,5.64,,Request Routing for Job,,Machine 2,7.0,
73,5.64,,Routing Start,,Machine 2,,3.675 Job 선택
74,5.64,0.0,Routing Finish,Job 0-28,Machine 2,,
75,5.64,0.0,Work Start,Job 0-28,Machine 2,,
76,5.64,5.0,Created,Job 5-11,,,
77,5.64,5.0,Put in Routing Class,Job 5-11,,7.0,
78,5.72,0.0,Created,Job 0-32,,,
79,5.72,0.0,Put in Routing Class,Job 0-32,,8.0,
80,6.59,3.0,Created,Job 3-2,,,
81,6.59,3.0,Put in Routing Class,Job 3-2,,9.0,
82,6.64,8.0,Created,Job 8-51,,,
83,6.64,8.0,Put in Routing Class,Job 8-51,,10.0,
84,6.66,1.0,Created,Job 1-29,,,
85,6.66,1.0,Put in Routing Class,Job 1-29,,11.0,
86,7.26,2.0,Created,Job 2-7,,,
87,7.26,2.0,Put in Routing Class,Job 2-7,,12.0,
88,7.35,7.0,Created,Job 7-33,,,
89,7.35,7.0,Put in Routing Class,Job 7-33,,13.0,
90,7.5,9.0,Created,Job 9-39,,,
91,7.5,9.0,Put in Routing Class,Job 9-39,,14.0,
92,7.62,0.0,Created,Job 0-38,,,
93,7.62,0.0,Put in Routing Class,Job 0-38,,15.0,
94,7.67,6.0,Created,Job 6-15,,,
95,7.67,6.0,Put in Routing Class,Job 6-15,,16.0,
96,7.71,4.0,Created,Job 4-102,,,
97,7.71,4.0,Put in Routing Class,Job 4-102,,17.0,
98,7.92,1.0,Work Finish,Job 1-4,Machine 6,,
99,7.92,1.0,Completed,Job 1-4,,,0
100,7.92,,Request Routing for Job,,Machine 6,17.0,
101,7.92,,Routing Start,,Machine 6,,3.675 Job 선택
102,7.92,5.0,Routing Finish,Job 5-11,Machine 6,,
103,7.92,5.0,Work Start,Job 5-11,Machine 6,,
104,7.98,8.0,Created,Job 8-57,,,
105,7.98,8.0,Put in Routing Class,Job 8-57,,17.0,
106,8.0,9.0,Work Finish,Job 9-9,Machine 1,,
107,8.0,9.0,Completed,Job 9-9,,,0
108,8.0,,Request Routing for Job,,Machine 1,17.0,
109,8.0,,Routing Start,,Machine 1,,3.675 Job 선택
110,8.0,4.0,Routing Finish,Job 4-8,Machine 1,,
111,8.0,4.0,Work Start,Job 4-8,Machine 1,,
112,8.1,5.0,Created,Job 5-13,,,
113,8.1,5.0,Put in Routing Class,Job 5-13,,17.0,
114,8.28,2.0,Created,Job 2-14,,,
115,8.28,2.0,Put in Routing Class,Job 2-14,,18.0,
116,8.38,8.0,Work Finish,Job 8-24,Machine 0,,
117,8.38,8.0,Completed,Job 8-24,,,0
118,8.38,,Request Routing for Job,,Machine 0,18.0,
119,8.38,,Routing Start,,Machine 0,,3.675 Job 선택
120,8.38,0.0,Routing Finish,Job 0-32,Machine 0,,
121,8.38,0.0,Work Start,Job 0-32,Machine 0,,
122,8.4,3.0,Created,Job 3-3,,,
123,8.4,3.0,Put in Routing Class,Job 3-3,,18.0,
124,8.62,9.0,Created,Job 9-98,,,
125,8.62,9.0,Put in Routing Class,Job 9-98,,19.0,
126,8.63,1.0,Created,Job 1-45,,,
127,8.63,1.0,Put in Routing Class,Job 1-45,,20.0,
128,8.73,7.0,Created,Job 7-49,,,
129,8.73,7.0,Put in Routing Class,Job 7-49,,21.0,
130,8.96,6.0,Created,Job 6-16,,,
131,8.96,6.0,Put in Routing Class,Job 6-16,,22.0,
132,9.14,8.0,Created,Job 8-65,,,
133,9.14,8.0,Put in Routing Class,Job 8-65,,23.0,
134,9.16,0.0,Created,Job 0-40,,,
135,9.16,0.0,Put in Routing Class,Job 0-40,,24.0,
136,9.61,4.0,Work Finish,Job 4-8,Machine 1,,
137,9.61,4.0,Completed,Job 4-8,,,0
138,9.61,,Request Routing for Job,,Machine 1,24.0,
139,9.61,,Routing Start,,Machine 1,,3.675 Job 선택
140,9.61,4.0,Routing Finish,Job 4-71,Machine 1,,
141,9.61,4.0,Work Start,Job 4-71,Machine 1,,
142,9.71,2.0,Created,Job 2-20,,,
143,9.71,2.0,Put in Routing Class,Job 2-20,,24.0,
144,10.06,7.0,Created,Job 7-72,,,
145,10.06,7.0,Put in Routing Class,Job 7-72,,25.0,
146,10.16,9.0,Created,Job 9-146,,,
147,10.16,9.0,Put in Routing Class,Job 9-146,,26.0,
148,10.18,0.0,Work Finish,Job 0-28,Machine 2,,
149,10.18,0.0,Completed,Job 0-28,,,0
150,10.18,,Request Routing for Job,,Machine 2,26.0,
151,10.18,,Routing Start,,Machine 2,,3.675 Job 선택
152,10.18,5.0,Routing Finish,Job 5-13,Machine 2,,
153,10.18,5.0,Work Start,Job 5-13,Machine 2,,
154,10.26,3.0,Created,Job 3-12,,,
155,10.26,3.0,Put in Routing Class,Job 3-12,,26.0,
156,10.53,0.0,Work Finish,Job 0-32,Machine 0,,
157,10.53,0.0,Completed,Job 0-32,,,0
158,10.53,,Request Routing for Job,,Machine 0,26.0,
159,10.53,,Routing Start,,Machine 0,,3.675 Job 선택
160,10.53,0.0,Routing Finish,Job 0-38,Machine 0,,
161,10.53,0.0,Work Start,Job 0-38,Machine 0,,
162,10.54,5.0,Work Finish,Job 5-10,Machine 4,,
