,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.15,6.0,Created,Job 6-11,,,
1,1.15,6.0,Put in Routing Class,Job 6-11,,1.0,
2,1.15,6.0,Routing Start,Job 6-11,,,"3.675,  machine 선택"
3,1.15,6.0,Routing Finish,Job 6-11,Machine 6,,
4,1.15,6.0,Work Start,Job 6-11,Machine 6,,
5,1.46,8.0,Created,Job 8-4,,,
6,1.46,8.0,Put in Routing Class,Job 8-4,,1.0,
7,1.46,8.0,Routing Start,Job 8-4,,,"3.675,  machine 선택"
8,1.46,8.0,Routing Finish,Job 8-4,Machine 7,,
9,1.46,8.0,Work Start,Job 8-4,Machine 7,,
10,1.47,7.0,Created,Job 7-17,,,
11,1.47,7.0,Put in Routing Class,Job 7-17,,1.0,
12,1.47,7.0,Routing Start,Job 7-17,,,"3.675,  machine 선택"
13,1.47,7.0,Routing Finish,Job 7-17,Machine 4,,
14,1.47,7.0,Work Start,Job 7-17,Machine 4,,
15,1.54,3.0,Created,Job 3-3,,,
16,1.54,3.0,Put in Routing Class,Job 3-3,,1.0,
17,1.54,3.0,Routing Start,Job 3-3,,,"3.675,  machine 선택"
18,1.54,3.0,Routing Finish,Job 3-3,Machine 3,,
19,1.54,3.0,Work Start,Job 3-3,Machine 3,,
20,1.91,0.0,Created,Job 0-0,,,
21,1.91,0.0,Put in Routing Class,Job 0-0,,1.0,
22,1.91,0.0,Routing Start,Job 0-0,,,"3.675,  machine 선택"
23,1.91,0.0,Routing Finish,Job 0-0,Machine 2,,
24,1.91,0.0,Work Start,Job 0-0,Machine 2,,
25,2.3,6.0,Created,Job 6-12,,,
26,2.3,6.0,Put in Routing Class,Job 6-12,,1.0,
27,2.3,6.0,Routing Start,Job 6-12,,,"3.675,  machine 선택"
28,2.3,6.0,Routing Finish,Job 6-12,Machine 1,,
29,2.3,6.0,Work Start,Job 6-12,Machine 1,,
30,2.6,1.0,Created,Job 1-6,,,
31,2.6,1.0,Put in Routing Class,Job 1-6,,1.0,
32,2.6,1.0,Routing Start,Job 1-6,,,"3.675,  machine 선택"
33,2.6,1.0,Routing Finish,Job 1-6,Machine 0,,
34,2.6,1.0,Work Start,Job 1-6,Machine 0,,
35,2.8,2.0,Created,Job 2-2,,,
36,2.8,2.0,Put in Routing Class,Job 2-2,,1.0,
37,2.8,2.0,Routing Start,Job 2-2,,,"3.675,  machine 선택"
38,2.8,2.0,Routing Finish,Job 2-2,Machine 5,,
39,2.8,2.0,Work Start,Job 2-2,Machine 5,,
40,2.81,5.0,Created,Job 5-1,,,
41,2.81,5.0,Put in Routing Class,Job 5-1,,1.0,
42,2.88,8.0,Created,Job 8-22,,,
43,2.88,8.0,Put in Routing Class,Job 8-22,,2.0,
44,3.09,7.0,Created,Job 7-18,,,
45,3.09,7.0,Put in Routing Class,Job 7-18,,3.0,
46,3.28,0.0,Created,Job 0-32,,,
47,3.28,0.0,Put in Routing Class,Job 0-32,,4.0,
48,3.36,6.0,Created,Job 6-13,,,
49,3.36,6.0,Put in Routing Class,Job 6-13,,5.0,
50,3.47,9.0,Created,Job 9-16,,,
51,3.47,9.0,Put in Routing Class,Job 9-16,,6.0,
52,3.73,7.0,Work Finish,Job 7-17,Machine 4,,
53,3.73,7.0,Completed,Job 7-17,,,0
54,3.73,,Request Routing for Job,,Machine 4,6.0,
55,3.73,,Routing Start,,Machine 4,,3.675 Job 선택
56,3.73,8.0,Routing Finish,Job 8-22,Machine 4,,
57,3.73,8.0,Work Start,Job 8-22,Machine 4,,
58,3.88,8.0,Created,Job 8-29,,,
59,3.88,8.0,Put in Routing Class,Job 8-29,,6.0,
60,3.9,1.0,Created,Job 1-7,,,
61,3.9,1.0,Put in Routing Class,Job 1-7,,7.0,
62,3.99,5.0,Created,Job 5-9,,,
63,3.99,5.0,Put in Routing Class,Job 5-9,,8.0,
64,4.15,7.0,Created,Job 7-61,,,
65,4.15,7.0,Put in Routing Class,Job 7-61,,9.0,
66,4.72,6.0,Created,Job 6-15,,,
67,4.72,6.0,Put in Routing Class,Job 6-15,,10.0,
68,4.88,4.0,Created,Job 4-20,,,
69,4.88,4.0,Put in Routing Class,Job 4-20,,11.0,
70,5.1,9.0,Created,Job 9-24,,,
71,5.1,9.0,Put in Routing Class,Job 9-24,,12.0,
72,5.12,1.0,Created,Job 1-8,,,
73,5.12,1.0,Put in Routing Class,Job 1-8,,13.0,
74,5.26,0.0,Work Finish,Job 0-0,Machine 2,,
75,5.26,0.0,Completed,Job 0-0,,,0
76,5.26,,Request Routing for Job,,Machine 2,13.0,
77,5.26,,Routing Start,,Machine 2,,3.675 Job 선택
78,5.26,1.0,Routing Finish,Job 1-7,Machine 2,,
79,5.26,1.0,Work Start,Job 1-7,Machine 2,,
80,5.34,2.0,Work Finish,Job 2-2,Machine 5,,
81,5.34,2.0,Completed,Job 2-2,,,0
82,5.34,,Request Routing for Job,,Machine 5,12.0,
83,5.34,,Routing Start,,Machine 5,,3.675 Job 선택
84,5.34,1.0,Routing Finish,Job 1-8,Machine 5,,
85,5.34,1.0,Work Start,Job 1-8,Machine 5,,
