,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.12,7.0,Created,Job 7-8,,,
1,1.12,7.0,Put in Routing Class,Job 7-8,,1.0,
2,1.12,7.0,Routing Start,Job 7-8,,,"3.675,  machine 선택"
3,1.12,7.0,Routing Finish,Job 7-8,Machine 7,,
4,1.12,7.0,Work Start,Job 7-8,Machine 7,,
5,1.16,6.0,Created,Job 6-28,,,
6,1.16,6.0,Put in Routing Class,Job 6-28,,1.0,
7,1.16,6.0,Routing Start,Job 6-28,,,"3.675,  machine 선택"
8,1.16,6.0,Routing Finish,Job 6-28,Machine 3,,
9,1.16,6.0,Work Start,Job 6-28,Machine 3,,
10,1.28,5.0,Created,Job 5-2,,,
11,1.28,5.0,Put in Routing Class,Job 5-2,,1.0,
12,1.28,5.0,Routing Start,Job 5-2,,,"3.675,  machine 선택"
13,1.28,5.0,Routing Finish,Job 5-2,Machine 5,,
14,1.28,5.0,Work Start,Job 5-2,Machine 5,,
15,1.33,1.0,Created,Job 1-0,,,
16,1.33,1.0,Put in Routing Class,Job 1-0,,1.0,
17,1.33,1.0,Routing Start,Job 1-0,,,"3.675,  machine 선택"
18,1.33,1.0,Routing Finish,Job 1-0,Machine 2,,
19,1.33,1.0,Work Start,Job 1-0,Machine 2,,
20,1.71,2.0,Created,Job 2-1,,,
21,1.71,2.0,Put in Routing Class,Job 2-1,,1.0,
22,1.71,2.0,Routing Start,Job 2-1,,,"3.675,  machine 선택"
23,1.71,2.0,Routing Finish,Job 2-1,Machine 1,,
24,1.71,2.0,Work Start,Job 2-1,Machine 1,,
25,1.83,9.0,Created,Job 9-3,,,
26,1.83,9.0,Put in Routing Class,Job 9-3,,1.0,
27,1.83,9.0,Routing Start,Job 9-3,,,"3.675,  machine 선택"
28,1.83,9.0,Routing Finish,Job 9-3,Machine 0,,
29,1.83,9.0,Work Start,Job 9-3,Machine 0,,
30,2.09,3.0,Created,Job 3-4,,,
31,2.09,3.0,Put in Routing Class,Job 3-4,,1.0,
32,2.09,3.0,Routing Start,Job 3-4,,,"3.675,  machine 선택"
33,2.09,3.0,Routing Finish,Job 3-4,Machine 6,,
34,2.09,3.0,Work Start,Job 3-4,Machine 6,,
35,2.34,6.0,Created,Job 6-34,,,
36,2.34,6.0,Put in Routing Class,Job 6-34,,1.0,
37,2.34,6.0,Routing Start,Job 6-34,,,"3.675,  machine 선택"
38,2.34,6.0,Routing Finish,Job 6-34,Machine 4,,
39,2.34,6.0,Work Start,Job 6-34,Machine 4,,
40,2.42,8.0,Created,Job 8-32,,,
41,2.42,8.0,Put in Routing Class,Job 8-32,,1.0,
42,2.6,1.0,Created,Job 1-22,,,
43,2.6,1.0,Put in Routing Class,Job 1-22,,2.0,
44,2.73,7.0,Created,Job 7-11,,,
45,2.73,7.0,Put in Routing Class,Job 7-11,,3.0,
46,2.91,5.0,Created,Job 5-13,,,
47,2.91,5.0,Put in Routing Class,Job 5-13,,4.0,
48,3.06,4.0,Created,Job 4-25,,,
49,3.06,4.0,Put in Routing Class,Job 4-25,,5.0,
50,3.16,2.0,Created,Job 2-7,,,
51,3.16,2.0,Put in Routing Class,Job 2-7,,6.0,
52,3.53,6.0,Created,Job 6-43,,,
53,3.53,6.0,Put in Routing Class,Job 6-43,,7.0,
54,3.7,9.0,Created,Job 9-12,,,
55,3.7,9.0,Put in Routing Class,Job 9-12,,8.0,
56,3.94,8.0,Created,Job 8-35,,,
57,3.94,8.0,Put in Routing Class,Job 8-35,,9.0,
58,3.95,7.0,Created,Job 7-31,,,
59,3.95,7.0,Put in Routing Class,Job 7-31,,10.0,
60,4.36,5.0,Created,Job 5-17,,,
61,4.36,5.0,Put in Routing Class,Job 5-17,,11.0,
62,4.46,4.0,Created,Job 4-33,,,
63,4.46,4.0,Put in Routing Class,Job 4-33,,12.0,
64,4.7,2.0,Created,Job 2-21,,,
65,4.7,2.0,Put in Routing Class,Job 2-21,,13.0,
66,4.94,0.0,Created,Job 0-5,,,
67,4.94,0.0,Put in Routing Class,Job 0-5,,14.0,
68,4.96,9.0,Created,Job 9-15,,,
69,4.96,9.0,Put in Routing Class,Job 9-15,,15.0,
70,5.27,7.0,Created,Job 7-37,,,
71,5.27,7.0,Put in Routing Class,Job 7-37,,16.0,
72,5.95,4.0,Created,Job 4-46,,,
73,5.95,4.0,Put in Routing Class,Job 4-46,,17.0,
74,6.1,3.0,Created,Job 3-9,,,
75,6.1,3.0,Put in Routing Class,Job 3-9,,18.0,
76,6.35,6.0,Created,Job 6-51,,,
77,6.35,6.0,Put in Routing Class,Job 6-51,,19.0,
78,6.4,1.0,Work Finish,Job 1-0,Machine 2,,
79,6.4,1.0,Completed,Job 1-0,,,0
80,6.4,,Request Routing for Job,,Machine 2,19.0,
81,6.4,,Routing Start,,Machine 2,,3.675 Job 선택
82,6.4,1.0,Routing Finish,Job 1-22,Machine 2,,
83,6.4,1.0,Work Start,Job 1-22,Machine 2,,
84,6.45,0.0,Created,Job 0-6,,,
85,6.45,0.0,Put in Routing Class,Job 0-6,,19.0,
86,6.66,7.0,Work Finish,Job 7-8,Machine 7,,
87,6.66,7.0,Completed,Job 7-8,,,0
88,6.66,,Request Routing for Job,,Machine 7,19.0,
89,6.66,,Routing Start,,Machine 7,,3.675 Job 선택
90,6.66,0.0,Routing Finish,Job 0-5,Machine 7,,
91,6.66,0.0,Work Start,Job 0-5,Machine 7,,
92,6.75,9.0,Created,Job 9-16,,,
93,6.75,9.0,Put in Routing Class,Job 9-16,,19.0,
94,6.9,8.0,Created,Job 8-40,,,
95,6.9,8.0,Put in Routing Class,Job 8-40,,20.0,
96,7.1,9.0,Work Finish,Job 9-3,Machine 0,,
97,7.1,9.0,Completed,Job 9-3,,,0
98,7.1,,Request Routing for Job,,Machine 0,20.0,
99,7.1,,Routing Start,,Machine 0,,3.675 Job 선택
100,7.1,9.0,Routing Finish,Job 9-12,Machine 0,,
101,7.1,9.0,Work Start,Job 9-12,Machine 0,,
102,7.4,6.0,Created,Job 6-77,,,
103,7.4,6.0,Put in Routing Class,Job 6-77,,20.0,
104,7.45,2.0,Work Finish,Job 2-1,Machine 1,,
105,7.45,2.0,Completed,Job 2-1,,,0
106,7.45,,Request Routing for Job,,Machine 1,20.0,
107,7.45,,Routing Start,,Machine 1,,3.675 Job 선택
108,7.45,5.0,Routing Finish,Job 5-13,Machine 1,,
109,7.45,5.0,Work Start,Job 5-13,Machine 1,,
110,7.48,7.0,Created,Job 7-72,,,
111,7.48,7.0,Put in Routing Class,Job 7-72,,20.0,
112,7.65,2.0,Created,Job 2-45,,,
113,7.65,2.0,Put in Routing Class,Job 2-45,,21.0,
114,7.69,0.0,Created,Job 0-10,,,
115,7.69,0.0,Put in Routing Class,Job 0-10,,22.0,
116,7.77,9.0,Created,Job 9-19,,,
117,7.77,9.0,Put in Routing Class,Job 9-19,,23.0,
118,7.88,6.0,Work Finish,Job 6-28,Machine 3,,
119,7.88,6.0,Completed,Job 6-28,,,0
120,7.88,,Request Routing for Job,,Machine 3,23.0,
121,7.88,,Routing Start,,Machine 3,,3.675 Job 선택
122,7.88,4.0,Routing Finish,Job 4-25,Machine 3,,
123,7.88,4.0,Work Start,Job 4-25,Machine 3,,
124,8.22,3.0,Created,Job 3-23,,,
125,8.22,3.0,Put in Routing Class,Job 3-23,,23.0,
126,8.42,5.0,Created,Job 5-27,,,
127,8.42,5.0,Put in Routing Class,Job 5-27,,24.0,
128,8.53,0.0,Work Finish,Job 0-5,Machine 7,,
129,8.53,0.0,Completed,Job 0-5,,,0
130,8.53,,Request Routing for Job,,Machine 7,24.0,
131,8.53,,Routing Start,,Machine 7,,3.675 Job 선택
132,8.53,0.0,Routing Finish,Job 0-6,Machine 7,,
133,8.53,0.0,Work Start,Job 0-6,Machine 7,,
134,8.66,2.0,Created,Job 2-49,,,
135,8.66,2.0,Put in Routing Class,Job 2-49,,24.0,
136,8.71,1.0,Created,Job 1-24,,,
137,8.71,1.0,Put in Routing Class,Job 1-24,,25.0,
138,8.92,7.0,Created,Job 7-88,,,
139,8.92,7.0,Put in Routing Class,Job 7-88,,26.0,
140,8.98,5.0,Work Finish,Job 5-13,Machine 1,,
141,8.98,5.0,Completed,Job 5-13,,,0
