,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.0,5.0,Created,Job 5-1,,,
1,1.0,5.0,Put in Routing Class,Job 5-1,,1.0,
2,1.0,5.0,Routing Start,Job 5-1,,,"3.675,  machine 선택"
3,1.0,5.0,Routing Finish,Job 5-1,Machine 4,,
4,1.0,5.0,Work Start,Job 5-1,Machine 4,,
5,1.3,1.0,Created,Job 1-15,,,
6,1.3,1.0,Put in Routing Class,Job 1-15,,1.0,
7,1.3,1.0,Routing Start,Job 1-15,,,"3.675,  machine 선택"
8,1.3,1.0,Routing Finish,Job 1-15,Machine 1,,
9,1.3,1.0,Work Start,Job 1-15,Machine 1,,
10,1.56,0.0,Created,Job 0-11,,,
11,1.56,0.0,Put in Routing Class,Job 0-11,,1.0,
12,1.56,0.0,Routing Start,Job 0-11,,,"3.675,  machine 선택"
13,1.56,0.0,Routing Finish,Job 0-11,Machine 0,,
14,1.56,0.0,Work Start,Job 0-11,Machine 0,,
15,1.58,7.0,Created,Job 7-25,,,
16,1.58,7.0,Put in Routing Class,Job 7-25,,1.0,
17,1.58,7.0,Routing Start,Job 7-25,,,"3.675,  machine 선택"
18,1.58,7.0,Routing Finish,Job 7-25,Machine 6,,
19,1.58,7.0,Work Start,Job 7-25,Machine 6,,
20,1.99,2.0,Created,Job 2-6,,,
21,1.99,2.0,Put in Routing Class,Job 2-6,,1.0,
22,1.99,2.0,Routing Start,Job 2-6,,,"3.675,  machine 선택"
23,1.99,2.0,Routing Finish,Job 2-6,Machine 3,,
24,1.99,2.0,Work Start,Job 2-6,Machine 3,,
25,2.45,9.0,Created,Job 9-16,,,
26,2.45,9.0,Put in Routing Class,Job 9-16,,1.0,
27,2.45,9.0,Routing Start,Job 9-16,,,"3.675,  machine 선택"
28,2.45,9.0,Routing Finish,Job 9-16,Machine 7,,
29,2.45,9.0,Work Start,Job 9-16,Machine 7,,
30,2.75,5.0,Created,Job 5-8,,,
31,2.75,5.0,Put in Routing Class,Job 5-8,,1.0,
32,2.75,5.0,Routing Start,Job 5-8,,,"3.675,  machine 선택"
33,2.75,5.0,Routing Finish,Job 5-8,Machine 5,,
34,2.75,5.0,Work Start,Job 5-8,Machine 5,,
35,2.8,8.0,Created,Job 8-10,,,
36,2.8,8.0,Put in Routing Class,Job 8-10,,1.0,
37,2.8,8.0,Routing Start,Job 8-10,,,"3.675,  machine 선택"
38,2.8,8.0,Routing Finish,Job 8-10,Machine 2,,
39,2.8,8.0,Work Start,Job 8-10,Machine 2,,
40,2.81,1.0,Created,Job 1-24,,,
41,2.81,1.0,Put in Routing Class,Job 1-24,,1.0,
42,3.01,4.0,Created,Job 4-2,,,
43,3.01,4.0,Put in Routing Class,Job 4-2,,2.0,
44,3.21,7.0,Created,Job 7-26,,,
45,3.21,7.0,Put in Routing Class,Job 7-26,,3.0,
46,3.29,2.0,Created,Job 2-27,,,
47,3.29,2.0,Put in Routing Class,Job 2-27,,4.0,
48,3.75,6.0,Created,Job 6-0,,,
49,3.75,6.0,Put in Routing Class,Job 6-0,,5.0,
50,4.06,0.0,Created,Job 0-12,,,
51,4.06,0.0,Put in Routing Class,Job 0-12,,6.0,
52,4.09,4.0,Created,Job 4-4,,,
53,4.09,4.0,Put in Routing Class,Job 4-4,,7.0,
54,4.17,3.0,Created,Job 3-3,,,
55,4.17,3.0,Put in Routing Class,Job 3-3,,8.0,
56,4.4,5.0,Work Finish,Job 5-1,Machine 4,,
57,4.4,5.0,Completed,Job 5-1,,,0
58,4.4,,Request Routing for Job,,Machine 4,8.0,
59,4.4,,Routing Start,,Machine 4,,3.675 Job 선택
60,4.4,7.0,Routing Finish,Job 7-26,Machine 4,,
61,4.4,7.0,Work Start,Job 7-26,Machine 4,,
62,4.45,5.0,Created,Job 5-21,,,
63,4.45,5.0,Put in Routing Class,Job 5-21,,8.0,
64,5.54,1.0,Created,Job 1-39,,,
65,5.54,1.0,Put in Routing Class,Job 1-39,,9.0,
66,5.61,5.0,Created,Job 5-22,,,
67,5.61,5.0,Put in Routing Class,Job 5-22,,10.0,
68,5.65,9.0,Work Finish,Job 9-16,Machine 7,,
69,5.65,9.0,Completed,Job 9-16,,,0
70,5.65,,Request Routing for Job,,Machine 7,10.0,
71,5.65,,Routing Start,,Machine 7,,3.675 Job 선택
72,5.65,6.0,Routing Finish,Job 6-0,Machine 7,,
73,5.65,6.0,Work Start,Job 6-0,Machine 7,,
74,5.81,7.0,Work Finish,Job 7-25,Machine 6,,
75,5.81,7.0,Completed,Job 7-25,,,0
76,5.81,,Request Routing for Job,,Machine 6,9.0,
77,5.81,,Routing Start,,Machine 6,,3.675 Job 선택
78,5.81,1.0,Routing Finish,Job 1-24,Machine 6,,
79,5.81,1.0,Work Start,Job 1-24,Machine 6,,
80,6.3,7.0,Work Finish,Job 7-26,Machine 4,,
81,6.3,7.0,Completed,Job 7-26,,,0
82,6.3,,Request Routing for Job,,Machine 4,8.0,
83,6.3,,Routing Start,,Machine 4,,3.675 Job 선택
84,6.3,1.0,Routing Finish,Job 1-39,Machine 4,,
85,6.3,1.0,Work Start,Job 1-39,Machine 4,,
86,6.45,7.0,Created,Job 7-32,,,
87,6.45,7.0,Put in Routing Class,Job 7-32,,8.0,
