,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.13,4.0,Created,Job 4-5,,,
1,1.13,4.0,Put in Routing Class,Job 4-5,,1.0,
2,1.13,4.0,Routing Start,Job 4-5,,,"3.675,  machine 선택"
3,1.13,4.0,Routing Finish,Job 4-5,Machine 7,,
4,1.13,4.0,Work Start,Job 4-5,Machine 7,,
5,1.26,9.0,Created,Job 9-0,,,
6,1.26,9.0,Put in Routing Class,Job 9-0,,1.0,
7,1.26,9.0,Routing Start,Job 9-0,,,"3.675,  machine 선택"
8,1.26,9.0,Routing Finish,Job 9-0,Machine 1,,
9,1.26,9.0,Work Start,Job 9-0,Machine 1,,
10,1.34,7.0,Created,Job 7-2,,,
11,1.34,7.0,Put in Routing Class,Job 7-2,,1.0,
12,1.34,7.0,Routing Start,Job 7-2,,,"3.675,  machine 선택"
13,1.34,7.0,Routing Finish,Job 7-2,Machine 0,,
14,1.34,7.0,Work Start,Job 7-2,Machine 0,,
15,1.5,2.0,Created,Job 2-1,,,
16,1.5,2.0,Put in Routing Class,Job 2-1,,1.0,
17,1.5,2.0,Routing Start,Job 2-1,,,"3.675,  machine 선택"
18,1.5,2.0,Routing Finish,Job 2-1,Machine 6,,
19,1.5,2.0,Work Start,Job 2-1,Machine 6,,
20,1.68,8.0,Created,Job 8-3,,,
21,1.68,8.0,Put in Routing Class,Job 8-3,,1.0,
22,1.68,8.0,Routing Start,Job 8-3,,,"3.675,  machine 선택"
23,1.68,8.0,Routing Finish,Job 8-3,Machine 2,,
24,1.68,8.0,Work Start,Job 8-3,Machine 2,,
25,1.72,5.0,Created,Job 5-28,,,
26,1.72,5.0,Put in Routing Class,Job 5-28,,1.0,
27,1.72,5.0,Routing Start,Job 5-28,,,"3.675,  machine 선택"
28,1.72,5.0,Routing Finish,Job 5-28,Machine 3,,
29,1.72,5.0,Work Start,Job 5-28,Machine 3,,
30,1.76,6.0,Created,Job 6-13,,,
31,1.76,6.0,Put in Routing Class,Job 6-13,,1.0,
32,1.76,6.0,Routing Start,Job 6-13,,,"3.675,  machine 선택"
33,1.76,6.0,Routing Finish,Job 6-13,Machine 4,,
34,1.76,6.0,Work Start,Job 6-13,Machine 4,,
35,2.28,0.0,Created,Job 0-6,,,
36,2.28,0.0,Put in Routing Class,Job 0-6,,1.0,
37,2.28,0.0,Routing Start,Job 0-6,,,"3.675,  machine 선택"
38,2.28,0.0,Routing Finish,Job 0-6,Machine 5,,
39,2.28,0.0,Work Start,Job 0-6,Machine 5,,
40,2.65,4.0,Created,Job 4-8,,,
41,2.65,4.0,Put in Routing Class,Job 4-8,,1.0,
42,2.89,6.0,Created,Job 6-21,,,
43,2.89,6.0,Put in Routing Class,Job 6-21,,2.0,
44,2.92,3.0,Created,Job 3-16,,,
45,2.92,3.0,Put in Routing Class,Job 3-16,,3.0,
46,3.1,7.0,Created,Job 7-12,,,
47,3.1,7.0,Put in Routing Class,Job 7-12,,4.0,
48,3.29,9.0,Created,Job 9-7,,,
49,3.29,9.0,Put in Routing Class,Job 9-7,,5.0,
50,3.31,0.0,Created,Job 0-9,,,
51,3.31,0.0,Put in Routing Class,Job 0-9,,6.0,
52,4.04,4.0,Created,Job 4-20,,,
53,4.04,4.0,Put in Routing Class,Job 4-20,,7.0,
54,4.22,7.0,Created,Job 7-19,,,
55,4.22,7.0,Put in Routing Class,Job 7-19,,8.0,
56,4.31,5.0,Created,Job 5-49,,,
57,4.31,5.0,Put in Routing Class,Job 5-49,,9.0,
58,5.12,9.0,Created,Job 9-11,,,
59,5.12,9.0,Put in Routing Class,Job 9-11,,10.0,
60,5.26,2.0,Created,Job 2-23,,,
61,5.26,2.0,Put in Routing Class,Job 2-23,,11.0,
62,5.26,4.0,Created,Job 4-29,,,
63,5.26,4.0,Put in Routing Class,Job 4-29,,12.0,
64,5.36,4.0,Work Finish,Job 4-5,Machine 7,,
65,5.36,4.0,Completed,Job 4-5,,,0
66,5.36,,Request Routing for Job,,Machine 7,12.0,
67,5.36,,Routing Start,,Machine 7,,3.675 Job 선택
68,5.36,7.0,Routing Finish,Job 7-12,Machine 7,,
69,5.36,7.0,Work Start,Job 7-12,Machine 7,,
70,5.39,8.0,Created,Job 8-4,,,
71,5.39,8.0,Put in Routing Class,Job 8-4,,12.0,
72,5.71,7.0,Created,Job 7-40,,,
73,5.71,7.0,Put in Routing Class,Job 7-40,,13.0,
74,5.76,9.0,Work Finish,Job 9-0,Machine 1,,
75,5.76,9.0,Completed,Job 9-0,,,0
76,5.76,,Request Routing for Job,,Machine 1,13.0,
77,5.76,,Routing Start,,Machine 1,,3.675 Job 선택
78,5.76,5.0,Routing Finish,Job 5-49,Machine 1,,
79,5.76,5.0,Work Start,Job 5-49,Machine 1,,
80,6.11,2.0,Work Finish,Job 2-1,Machine 6,,
81,6.11,2.0,Completed,Job 2-1,,,0
82,6.11,,Request Routing for Job,,Machine 6,12.0,
83,6.11,,Routing Start,,Machine 6,,3.675 Job 선택
84,6.11,8.0,Routing Finish,Job 8-4,Machine 6,,
85,6.11,8.0,Work Start,Job 8-4,Machine 6,,
86,6.22,5.0,Created,Job 5-75,,,
87,6.22,5.0,Put in Routing Class,Job 5-75,,12.0,
88,6.41,9.0,Created,Job 9-36,,,
89,6.41,9.0,Put in Routing Class,Job 9-36,,13.0,
90,6.56,8.0,Created,Job 8-10,,,
91,6.56,8.0,Put in Routing Class,Job 8-10,,14.0,
92,6.66,1.0,Created,Job 1-14,,,
93,6.66,1.0,Put in Routing Class,Job 1-14,,15.0,
94,6.9,7.0,Created,Job 7-72,,,
95,6.9,7.0,Put in Routing Class,Job 7-72,,16.0,
96,6.92,8.0,Work Finish,Job 8-3,Machine 2,,
97,6.92,8.0,Completed,Job 8-3,,,0
98,6.92,,Request Routing for Job,,Machine 2,16.0,
99,6.92,,Routing Start,,Machine 2,,3.675 Job 선택
100,6.92,8.0,Routing Finish,Job 8-10,Machine 2,,
101,6.92,8.0,Work Start,Job 8-10,Machine 2,,
102,7.01,0.0,Created,Job 0-43,,,
103,7.01,0.0,Put in Routing Class,Job 0-43,,16.0,
104,7.18,6.0,Created,Job 6-27,,,
105,7.18,6.0,Put in Routing Class,Job 6-27,,17.0,
106,7.26,3.0,Created,Job 3-24,,,
107,7.26,3.0,Put in Routing Class,Job 3-24,,18.0,
108,7.31,5.0,Work Finish,Job 5-28,Machine 3,,
109,7.31,5.0,Completed,Job 5-28,,,0
110,7.31,,Request Routing for Job,,Machine 3,18.0,
111,7.31,,Routing Start,,Machine 3,,3.675 Job 선택
112,7.31,5.0,Routing Finish,Job 5-75,Machine 3,,
113,7.31,5.0,Work Start,Job 5-75,Machine 3,,
114,7.83,8.0,Created,Job 8-17,,,
115,7.83,8.0,Put in Routing Class,Job 8-17,,18.0,
116,8.06,9.0,Created,Job 9-47,,,
117,8.06,9.0,Put in Routing Class,Job 9-47,,19.0,
118,8.19,7.0,Created,Job 7-73,,,
