,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.16,6.0,Created,Job 6-16,,,
1,1.16,6.0,Put in Routing Class,Job 6-16,,1.0,
2,1.16,6.0,Routing Start,Job 6-16,,,"3.675,  machine 선택"
3,1.16,6.0,Routing Finish,Job 6-16,Machine 4,,
4,1.16,6.0,Work Start,Job 6-16,Machine 4,,
5,1.17,4.0,Created,Job 4-19,,,
6,1.17,4.0,Put in Routing Class,Job 4-19,,1.0,
7,1.17,4.0,Routing Start,Job 4-19,,,"3.675,  machine 선택"
8,1.17,4.0,Routing Finish,Job 4-19,Machine 1,,
9,1.17,4.0,Work Start,Job 4-19,Machine 1,,
10,1.42,8.0,Created,Job 8-3,,,
11,1.42,8.0,Put in Routing Class,Job 8-3,,1.0,
12,1.42,8.0,Routing Start,Job 8-3,,,"3.675,  machine 선택"
13,1.42,8.0,Routing Finish,Job 8-3,Machine 7,,
14,1.42,8.0,Work Start,Job 8-3,Machine 7,,
15,1.49,3.0,Created,Job 3-8,,,
16,1.49,3.0,Put in Routing Class,Job 3-8,,1.0,
17,1.49,3.0,Routing Start,Job 3-8,,,"3.675,  machine 선택"
18,1.49,3.0,Routing Finish,Job 3-8,Machine 6,,
19,1.49,3.0,Work Start,Job 3-8,Machine 6,,
20,2.11,0.0,Created,Job 0-36,,,
21,2.11,0.0,Put in Routing Class,Job 0-36,,1.0,
22,2.11,0.0,Routing Start,Job 0-36,,,"3.675,  machine 선택"
23,2.11,0.0,Routing Finish,Job 0-36,Machine 0,,
24,2.11,0.0,Work Start,Job 0-36,Machine 0,,
25,2.14,5.0,Created,Job 5-0,,,
26,2.14,5.0,Put in Routing Class,Job 5-0,,1.0,
27,2.14,5.0,Routing Start,Job 5-0,,,"3.675,  machine 선택"
28,2.14,5.0,Routing Finish,Job 5-0,Machine 2,,
29,2.14,5.0,Work Start,Job 5-0,Machine 2,,
30,2.18,1.0,Created,Job 1-7,,,
31,2.18,1.0,Put in Routing Class,Job 1-7,,1.0,
32,2.18,1.0,Routing Start,Job 1-7,,,"3.675,  machine 선택"
33,2.18,1.0,Routing Finish,Job 1-7,Machine 3,,
34,2.18,1.0,Work Start,Job 1-7,Machine 3,,
35,2.24,4.0,Created,Job 4-25,,,
36,2.24,4.0,Put in Routing Class,Job 4-25,,1.0,
37,2.24,4.0,Routing Start,Job 4-25,,,"3.675,  machine 선택"
38,2.24,4.0,Routing Finish,Job 4-25,Machine 5,,
39,2.24,4.0,Work Start,Job 4-25,Machine 5,,
40,3.0,2.0,Created,Job 2-56,,,
41,3.0,2.0,Put in Routing Class,Job 2-56,,1.0,
42,3.13,8.0,Created,Job 8-10,,,
43,3.13,8.0,Put in Routing Class,Job 8-10,,2.0,
44,3.29,5.0,Created,Job 5-1,,,
45,3.29,5.0,Put in Routing Class,Job 5-1,,3.0,
46,3.88,7.0,Created,Job 7-5,,,
47,3.88,7.0,Put in Routing Class,Job 7-5,,4.0,
48,4.16,3.0,Created,Job 3-30,,,
49,4.16,3.0,Put in Routing Class,Job 3-30,,5.0,
50,4.22,8.0,Created,Job 8-18,,,
51,4.22,8.0,Put in Routing Class,Job 8-18,,6.0,
52,4.59,2.0,Created,Job 2-75,,,
53,4.59,2.0,Put in Routing Class,Job 2-75,,7.0,
54,4.61,5.0,Created,Job 5-2,,,
55,4.61,5.0,Put in Routing Class,Job 5-2,,8.0,
56,4.68,4.0,Created,Job 4-29,,,
57,4.68,4.0,Put in Routing Class,Job 4-29,,9.0,
58,4.77,6.0,Created,Job 6-22,,,
59,4.77,6.0,Put in Routing Class,Job 6-22,,10.0,
60,4.95,9.0,Created,Job 9-4,,,
61,4.95,9.0,Put in Routing Class,Job 9-4,,11.0,
62,5.22,7.0,Created,Job 7-17,,,
