,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.07,9.0,Created,Job 9-25,,,
1,1.07,9.0,Put in Routing Class,Job 9-25,,1.0,
2,1.07,9.0,Routing Start,Job 9-25,,,"3.675,  machine 선택"
3,1.07,9.0,Routing Finish,Job 9-25,Machine 6,,
4,1.07,9.0,Work Start,Job 9-25,Machine 6,,
5,1.14,2.0,Created,Job 2-4,,,
6,1.14,2.0,Put in Routing Class,Job 2-4,,1.0,
7,1.14,2.0,Routing Start,Job 2-4,,,"3.675,  machine 선택"
8,1.14,2.0,Routing Finish,Job 2-4,Machine 2,,
9,1.14,2.0,Work Start,Job 2-4,Machine 2,,
10,1.23,8.0,Created,Job 8-0,,,
11,1.23,8.0,Put in Routing Class,Job 8-0,,1.0,
12,1.23,8.0,Routing Start,Job 8-0,,,"3.675,  machine 선택"
13,1.23,8.0,Routing Finish,Job 8-0,Machine 1,,
14,1.23,8.0,Work Start,Job 8-0,Machine 1,,
15,1.54,4.0,Created,Job 4-23,,,
16,1.54,4.0,Put in Routing Class,Job 4-23,,1.0,
17,1.54,4.0,Routing Start,Job 4-23,,,"3.675,  machine 선택"
18,1.54,4.0,Routing Finish,Job 4-23,Machine 7,,
19,1.54,4.0,Work Start,Job 4-23,Machine 7,,
20,1.64,7.0,Created,Job 7-6,,,
21,1.64,7.0,Put in Routing Class,Job 7-6,,1.0,
22,1.64,7.0,Routing Start,Job 7-6,,,"3.675,  machine 선택"
23,1.64,7.0,Routing Finish,Job 7-6,Machine 4,,
24,1.64,7.0,Work Start,Job 7-6,Machine 4,,
25,1.79,0.0,Created,Job 0-13,,,
26,1.79,0.0,Put in Routing Class,Job 0-13,,1.0,
27,1.79,0.0,Routing Start,Job 0-13,,,"3.675,  machine 선택"
28,1.79,0.0,Routing Finish,Job 0-13,Machine 0,,
29,1.79,0.0,Work Start,Job 0-13,Machine 0,,
30,1.87,3.0,Created,Job 3-3,,,
31,1.87,3.0,Put in Routing Class,Job 3-3,,1.0,
32,1.87,3.0,Routing Start,Job 3-3,,,"3.675,  machine 선택"
33,1.87,3.0,Routing Finish,Job 3-3,Machine 5,,
34,1.87,3.0,Work Start,Job 3-3,Machine 5,,
35,2.42,1.0,Created,Job 1-7,,,
36,2.42,1.0,Put in Routing Class,Job 1-7,,1.0,
37,2.42,1.0,Routing Start,Job 1-7,,,"3.675,  machine 선택"
38,2.42,1.0,Routing Finish,Job 1-7,Machine 3,,
39,2.42,1.0,Work Start,Job 1-7,Machine 3,,
40,2.43,2.0,Created,Job 2-5,,,
41,2.43,2.0,Put in Routing Class,Job 2-5,,1.0,
42,2.78,8.0,Created,Job 8-2,,,
43,2.78,8.0,Put in Routing Class,Job 8-2,,2.0,
44,3.15,5.0,Created,Job 5-1,,,
