,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.02,2.0,Created,Job 2-8,,,
1,1.02,2.0,Put in Routing Class,Job 2-8,,1.0,
2,1.02,2.0,Routing Start,Job 2-8,,,"3.675,  machine 선택"
3,1.02,2.0,Routing Finish,Job 2-8,Machine 4,,
4,1.02,2.0,Work Start,Job 2-8,Machine 4,,
5,1.05,8.0,Created,Job 8-13,,,
6,1.05,8.0,Put in Routing Class,Job 8-13,,1.0,
7,1.05,8.0,Routing Start,Job 8-13,,,"3.675,  machine 선택"
8,1.05,8.0,Routing Finish,Job 8-13,Machine 0,,
9,1.05,8.0,Work Start,Job 8-13,Machine 0,,
10,1.07,6.0,Created,Job 6-47,,,
11,1.07,6.0,Put in Routing Class,Job 6-47,,1.0,
12,1.07,6.0,Routing Start,Job 6-47,,,"3.675,  machine 선택"
13,1.07,6.0,Routing Finish,Job 6-47,Machine 5,,
14,1.07,6.0,Work Start,Job 6-47,Machine 5,,
15,1.16,1.0,Created,Job 1-32,,,
16,1.16,1.0,Put in Routing Class,Job 1-32,,1.0,
17,1.16,1.0,Routing Start,Job 1-32,,,"3.675,  machine 선택"
18,1.16,1.0,Routing Finish,Job 1-32,Machine 6,,
19,1.16,1.0,Work Start,Job 1-32,Machine 6,,
20,1.38,5.0,Created,Job 5-1,,,
21,1.38,5.0,Put in Routing Class,Job 5-1,,1.0,
22,1.38,5.0,Routing Start,Job 5-1,,,"3.675,  machine 선택"
23,1.38,5.0,Routing Finish,Job 5-1,Machine 7,,
24,1.38,5.0,Work Start,Job 5-1,Machine 7,,
25,1.63,7.0,Created,Job 7-12,,,
26,1.63,7.0,Put in Routing Class,Job 7-12,,1.0,
27,1.63,7.0,Routing Start,Job 7-12,,,"3.675,  machine 선택"
28,1.63,7.0,Routing Finish,Job 7-12,Machine 2,,
29,1.63,7.0,Work Start,Job 7-12,Machine 2,,
30,1.8,9.0,Created,Job 9-0,,,
31,1.8,9.0,Put in Routing Class,Job 9-0,,1.0,
32,1.8,9.0,Routing Start,Job 9-0,,,"3.675,  machine 선택"
33,1.8,9.0,Routing Finish,Job 9-0,Machine 1,,
34,1.8,9.0,Work Start,Job 9-0,Machine 1,,
