,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.2,0.0,Created,Job 0-13,,,
1,1.2,0.0,Put in Routing Class,Job 0-13,,1.0,
2,1.2,0.0,Routing Start,Job 0-13,,,"3.675,  machine 선택"
3,1.2,0.0,Routing Finish,Job 0-13,Machine 6,,
4,1.2,0.0,Work Start,Job 0-13,Machine 6,,
5,1.39,3.0,Created,Job 3-6,,,
6,1.39,3.0,Put in Routing Class,Job 3-6,,1.0,
7,1.39,3.0,Routing Start,Job 3-6,,,"3.675,  machine 선택"
8,1.39,3.0,Routing Finish,Job 3-6,Machine 7,,
9,1.39,3.0,Work Start,Job 3-6,Machine 7,,
10,1.45,1.0,Created,Job 1-2,,,
11,1.45,1.0,Put in Routing Class,Job 1-2,,1.0,
12,1.45,1.0,Routing Start,Job 1-2,,,"3.675,  machine 선택"
13,1.45,1.0,Routing Finish,Job 1-2,Machine 2,,
14,1.45,1.0,Work Start,Job 1-2,Machine 2,,
15,1.54,9.0,Created,Job 9-10,,,
16,1.54,9.0,Put in Routing Class,Job 9-10,,1.0,
17,1.54,9.0,Routing Start,Job 9-10,,,"3.675,  machine 선택"
18,1.54,9.0,Routing Finish,Job 9-10,Machine 5,,
19,1.54,9.0,Work Start,Job 9-10,Machine 5,,
20,1.64,4.0,Created,Job 4-0,,,
21,1.64,4.0,Put in Routing Class,Job 4-0,,1.0,
22,1.64,4.0,Routing Start,Job 4-0,,,"3.675,  machine 선택"
23,1.64,4.0,Routing Finish,Job 4-0,Machine 4,,
24,1.64,4.0,Work Start,Job 4-0,Machine 4,,
25,1.64,7.0,Created,Job 7-16,,,
26,1.64,7.0,Put in Routing Class,Job 7-16,,1.0,
27,1.64,7.0,Routing Start,Job 7-16,,,"3.675,  machine 선택"
28,1.64,7.0,Routing Finish,Job 7-16,Machine 1,,
29,1.64,7.0,Work Start,Job 7-16,Machine 1,,
30,2.54,0.0,Created,Job 0-26,,,
31,2.54,0.0,Put in Routing Class,Job 0-26,,1.0,
32,2.54,0.0,Routing Start,Job 0-26,,,"3.675,  machine 선택"
33,2.54,0.0,Routing Finish,Job 0-26,Machine 3,,
34,2.54,0.0,Work Start,Job 0-26,Machine 3,,
35,2.66,6.0,Created,Job 6-20,,,
36,2.66,6.0,Put in Routing Class,Job 6-20,,1.0,
37,2.66,6.0,Routing Start,Job 6-20,,,"3.675,  machine 선택"
38,2.66,6.0,Routing Finish,Job 6-20,Machine 0,,
39,2.66,6.0,Work Start,Job 6-20,Machine 0,,
40,2.68,8.0,Created,Job 8-8,,,
41,2.68,8.0,Put in Routing Class,Job 8-8,,1.0,
