,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.04,0.0,Created,Job 0-1,,,
1,1.04,0.0,Put in Routing Class,Job 0-1,,1.0,
2,1.04,0.0,Routing Start,Job 0-1,,,"3.675,  machine 선택"
3,1.04,0.0,Routing Finish,Job 0-1,Machine 3,,
4,1.04,0.0,Work Start,Job 0-1,Machine 3,,
5,1.05,6.0,Created,Job 6-20,,,
6,1.05,6.0,Put in Routing Class,Job 6-20,,1.0,
7,1.05,6.0,Routing Start,Job 6-20,,,"3.675,  machine 선택"
8,1.05,6.0,Routing Finish,Job 6-20,Machine 7,,
9,1.05,6.0,Work Start,Job 6-20,Machine 7,,
10,1.14,8.0,Created,Job 8-0,,,
11,1.14,8.0,Put in Routing Class,Job 8-0,,1.0,
12,1.14,8.0,Routing Start,Job 8-0,,,"3.675,  machine 선택"
13,1.14,8.0,Routing Finish,Job 8-0,Machine 6,,
14,1.14,8.0,Work Start,Job 8-0,Machine 6,,
15,1.25,7.0,Created,Job 7-5,,,
16,1.25,7.0,Put in Routing Class,Job 7-5,,1.0,
17,1.25,7.0,Routing Start,Job 7-5,,,"3.675,  machine 선택"
18,1.25,7.0,Routing Finish,Job 7-5,Machine 1,,
19,1.25,7.0,Work Start,Job 7-5,Machine 1,,
20,1.48,3.0,Created,Job 3-12,,,
21,1.48,3.0,Put in Routing Class,Job 3-12,,1.0,
22,1.48,3.0,Routing Start,Job 3-12,,,"3.675,  machine 선택"
23,1.48,3.0,Routing Finish,Job 3-12,Machine 4,,
24,1.48,3.0,Work Start,Job 3-12,Machine 4,,
25,1.51,9.0,Created,Job 9-21,,,
26,1.51,9.0,Put in Routing Class,Job 9-21,,1.0,
27,1.51,9.0,Routing Start,Job 9-21,,,"3.675,  machine 선택"
28,1.51,9.0,Routing Finish,Job 9-21,Machine 2,,
29,1.51,9.0,Work Start,Job 9-21,Machine 2,,
30,2.1,6.0,Created,Job 6-28,,,
31,2.1,6.0,Put in Routing Class,Job 6-28,,1.0,
32,2.1,6.0,Routing Start,Job 6-28,,,"3.675,  machine 선택"
33,2.1,6.0,Routing Finish,Job 6-28,Machine 0,,
34,2.1,6.0,Work Start,Job 6-28,Machine 0,,
35,2.17,1.0,Created,Job 1-11,,,
36,2.17,1.0,Put in Routing Class,Job 1-11,,1.0,
37,2.17,1.0,Routing Start,Job 1-11,,,"3.675,  machine 선택"
