,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.03,7.0,Created,Job 7-27,,,
1,1.03,7.0,Put in Routing Class,Job 7-27,,1.0,
2,1.03,7.0,Routing Start,Job 7-27,,,"3.675,  machine 선택"
3,1.03,7.0,Routing Finish,Job 7-27,Machine 5,,
4,1.03,7.0,Work Start,Job 7-27,Machine 5,,
5,1.04,2.0,Created,Job 2-11,,,
6,1.04,2.0,Put in Routing Class,Job 2-11,,1.0,
7,1.04,2.0,Routing Start,Job 2-11,,,"3.675,  machine 선택"
8,1.04,2.0,Routing Finish,Job 2-11,Machine 1,,
9,1.04,2.0,Work Start,Job 2-11,Machine 1,,
10,1.48,0.0,Created,Job 0-0,,,
11,1.48,0.0,Put in Routing Class,Job 0-0,,1.0,
12,1.48,0.0,Routing Start,Job 0-0,,,"3.675,  machine 선택"
13,1.48,0.0,Routing Finish,Job 0-0,Machine 3,,
14,1.48,0.0,Work Start,Job 0-0,Machine 3,,
15,1.54,4.0,Created,Job 4-6,,,
16,1.54,4.0,Put in Routing Class,Job 4-6,,1.0,
17,1.54,4.0,Routing Start,Job 4-6,,,"3.675,  machine 선택"
18,1.54,4.0,Routing Finish,Job 4-6,Machine 4,,
19,1.54,4.0,Work Start,Job 4-6,Machine 4,,
20,1.69,5.0,Created,Job 5-19,,,
21,1.69,5.0,Put in Routing Class,Job 5-19,,1.0,
22,1.69,5.0,Routing Start,Job 5-19,,,"3.675,  machine 선택"
23,1.69,5.0,Routing Finish,Job 5-19,Machine 0,,
24,1.69,5.0,Work Start,Job 5-19,Machine 0,,
25,1.75,3.0,Created,Job 3-2,,,
26,1.75,3.0,Put in Routing Class,Job 3-2,,1.0,
27,1.75,3.0,Routing Start,Job 3-2,,,"3.675,  machine 선택"
28,1.75,3.0,Routing Finish,Job 3-2,Machine 7,,
29,1.75,3.0,Work Start,Job 3-2,Machine 7,,
30,2.36,8.0,Created,Job 8-9,,,
31,2.36,8.0,Put in Routing Class,Job 8-9,,1.0,
32,2.36,8.0,Routing Start,Job 8-9,,,"3.675,  machine 선택"
33,2.36,8.0,Routing Finish,Job 8-9,Machine 6,,
34,2.36,8.0,Work Start,Job 8-9,Machine 6,,
35,2.71,6.0,Created,Job 6-3,,,
36,2.71,6.0,Put in Routing Class,Job 6-3,,1.0,
37,2.71,6.0,Routing Start,Job 6-3,,,"3.675,  machine 선택"
38,2.71,6.0,Routing Finish,Job 6-3,Machine 2,,
39,2.71,6.0,Work Start,Job 6-3,Machine 2,,
40,2.74,4.0,Created,Job 4-14,,,
41,2.74,4.0,Put in Routing Class,Job 4-14,,1.0,
42,3.26,9.0,Created,Job 9-7,,,
43,3.26,9.0,Put in Routing Class,Job 9-7,,2.0,
44,3.37,5.0,Created,Job 5-20,,,
45,3.37,5.0,Put in Routing Class,Job 5-20,,3.0,
46,3.65,0.0,Created,Job 0-28,,,
47,3.65,0.0,Put in Routing Class,Job 0-28,,4.0,
48,3.99,1.0,Created,Job 1-1,,,
49,3.99,1.0,Put in Routing Class,Job 1-1,,5.0,
50,4.05,6.0,Created,Job 6-5,,,
51,4.05,6.0,Put in Routing Class,Job 6-5,,6.0,
52,4.12,2.0,Created,Job 2-12,,,
53,4.12,2.0,Put in Routing Class,Job 2-12,,7.0,
54,4.5,8.0,Created,Job 8-10,,,
55,4.5,8.0,Put in Routing Class,Job 8-10,,8.0,
56,4.75,0.0,Created,Job 0-34,,,
57,4.75,0.0,Put in Routing Class,Job 0-34,,9.0,
58,4.81,9.0,Created,Job 9-38,,,
59,4.81,9.0,Put in Routing Class,Job 9-38,,10.0,
60,5.12,1.0,Created,Job 1-4,,,
61,5.12,1.0,Put in Routing Class,Job 1-4,,11.0,
62,5.44,5.0,Created,Job 5-23,,,
63,5.44,5.0,Put in Routing Class,Job 5-23,,12.0,
64,5.45,4.0,Work Finish,Job 4-6,Machine 4,,
65,5.45,4.0,Completed,Job 4-6,,,0
66,5.45,,Request Routing for Job,,Machine 4,12.0,
67,5.45,,Routing Start,,Machine 4,,3.675 Job 선택
68,5.45,1.0,Routing Finish,Job 1-1,Machine 4,,
69,5.45,1.0,Work Start,Job 1-1,Machine 4,,
70,5.54,2.0,Work Finish,Job 2-11,Machine 1,,
71,5.54,2.0,Completed,Job 2-11,,,0
72,5.54,,Request Routing for Job,,Machine 1,11.0,
73,5.54,,Routing Start,,Machine 1,,3.675 Job 선택
74,5.54,2.0,Routing Finish,Job 2-12,Machine 1,,
75,5.54,2.0,Work Start,Job 2-12,Machine 1,,
76,5.6,6.0,Created,Job 6-8,,,
77,5.6,6.0,Put in Routing Class,Job 6-8,,11.0,
78,5.7,4.0,Created,Job 4-15,,,
79,5.7,4.0,Put in Routing Class,Job 4-15,,12.0,
80,5.79,7.0,Created,Job 7-29,,,
81,5.79,7.0,Put in Routing Class,Job 7-29,,13.0,
82,5.99,8.0,Created,Job 8-17,,,
83,5.99,8.0,Put in Routing Class,Job 8-17,,14.0,
84,6.29,0.0,Work Finish,Job 0-0,Machine 3,,
85,6.29,0.0,Completed,Job 0-0,,,0
86,6.29,,Request Routing for Job,,Machine 3,14.0,
87,6.29,,Routing Start,,Machine 3,,3.675 Job 선택
88,6.29,9.0,Routing Finish,Job 9-7,Machine 3,,
89,6.29,9.0,Work Start,Job 9-7,Machine 3,,
90,6.51,1.0,Created,Job 1-22,,,
91,6.51,1.0,Put in Routing Class,Job 1-22,,14.0,
92,6.61,6.0,Created,Job 6-13,,,
93,6.61,6.0,Put in Routing Class,Job 6-13,,15.0,
94,6.66,2.0,Created,Job 2-25,,,
95,6.66,2.0,Put in Routing Class,Job 2-25,,16.0,
96,6.89,7.0,Created,Job 7-103,,,
97,6.89,7.0,Put in Routing Class,Job 7-103,,17.0,
98,7.15,5.0,Work Finish,Job 5-19,Machine 0,,
99,7.15,5.0,Completed,Job 5-19,,,0
100,7.15,,Request Routing for Job,,Machine 0,17.0,
101,7.15,,Routing Start,,Machine 0,,3.675 Job 선택
102,7.15,8.0,Routing Finish,Job 8-10,Machine 0,,
103,7.15,8.0,Work Start,Job 8-10,Machine 0,,
104,7.48,7.0,Work Finish,Job 7-27,Machine 5,,
105,7.48,7.0,Completed,Job 7-27,,,0
106,7.48,,Request Routing for Job,,Machine 5,16.0,
107,7.48,,Routing Start,,Machine 5,,3.675 Job 선택
108,7.48,1.0,Routing Finish,Job 1-4,Machine 5,,
109,7.48,1.0,Work Start,Job 1-4,Machine 5,,
110,7.54,3.0,Created,Job 3-18,,,
111,7.54,3.0,Put in Routing Class,Job 3-18,,16.0,
112,7.64,4.0,Created,Job 4-16,,,
113,7.64,4.0,Put in Routing Class,Job 4-16,,17.0,
114,7.97,2.0,Created,Job 2-44,,,
115,7.97,2.0,Put in Routing Class,Job 2-44,,18.0,
116,8.06,0.0,Created,Job 0-48,,,
117,8.06,0.0,Put in Routing Class,Job 0-48,,19.0,
118,8.06,1.0,Created,Job 1-26,,,
119,8.06,1.0,Put in Routing Class,Job 1-26,,20.0,
120,8.18,9.0,Created,Job 9-47,,,
121,8.18,9.0,Put in Routing Class,Job 9-47,,21.0,
122,8.24,5.0,Created,Job 5-41,,,
123,8.24,5.0,Put in Routing Class,Job 5-41,,22.0,
124,8.52,8.0,Created,Job 8-24,,,
125,8.52,8.0,Put in Routing Class,Job 8-24,,23.0,
126,8.64,1.0,Work Finish,Job 1-1,Machine 4,,
127,8.64,1.0,Completed,Job 1-1,,,0
128,8.64,,Request Routing for Job,,Machine 4,23.0,
129,8.64,,Routing Start,,Machine 4,,3.675 Job 선택
130,8.64,1.0,Routing Finish,Job 1-22,Machine 4,,
131,8.64,1.0,Work Start,Job 1-22,Machine 4,,
132,9.08,4.0,Created,Job 4-30,,,
133,9.08,4.0,Put in Routing Class,Job 4-30,,23.0,
134,9.08,2.0,Created,Job 2-56,,,
135,9.08,2.0,Put in Routing Class,Job 2-56,,24.0,
136,9.1,7.0,Created,Job 7-112,,,
137,9.1,7.0,Put in Routing Class,Job 7-112,,25.0,
138,9.19,0.0,Created,Job 0-54,,,
139,9.19,0.0,Put in Routing Class,Job 0-54,,26.0,
140,9.73,9.0,Created,Job 9-49,,,
141,9.73,9.0,Put in Routing Class,Job 9-49,,27.0,
142,10.02,6.0,Created,Job 6-21,,,
143,10.02,6.0,Put in Routing Class,Job 6-21,,28.0,
144,10.04,2.0,Work Finish,Job 2-12,Machine 1,,
145,10.04,2.0,Completed,Job 2-12,,,0
146,10.04,,Request Routing for Job,,Machine 1,28.0,
147,10.04,,Routing Start,,Machine 1,,3.675 Job 선택
148,10.04,5.0,Routing Finish,Job 5-20,Machine 1,,
149,10.04,5.0,Work Start,Job 5-20,Machine 1,,
150,10.12,8.0,Work Finish,Job 8-10,Machine 0,,
151,10.12,8.0,Completed,Job 8-10,,,0
152,10.12,,Request Routing for Job,,Machine 0,27.0,
153,10.12,,Routing Start,,Machine 0,,3.675 Job 선택
154,10.12,8.0,Routing Finish,Job 8-17,Machine 0,,
155,10.12,8.0,Work Start,Job 8-17,Machine 0,,
156,10.39,4.0,Created,Job 4-35,,,
157,10.39,4.0,Put in Routing Class,Job 4-35,,27.0,
158,10.5,8.0,Created,Job 8-31,,,
159,10.5,8.0,Put in Routing Class,Job 8-31,,28.0,
160,10.5,5.0,Created,Job 5-45,,,
161,10.5,5.0,Put in Routing Class,Job 5-45,,29.0,
162,10.58,3.0,Created,Job 3-33,,,
163,10.58,3.0,Put in Routing Class,Job 3-33,,30.0,
164,10.96,7.0,Created,Job 7-113,,,
165,10.96,7.0,Put in Routing Class,Job 7-113,,31.0,
166,11.17,1.0,Created,Job 1-42,,,
167,11.17,1.0,Put in Routing Class,Job 1-42,,32.0,
168,11.53,5.0,Work Finish,Job 5-20,Machine 1,,
169,11.53,5.0,Completed,Job 5-20,,,0
170,11.53,,Request Routing for Job,,Machine 1,32.0,
171,11.53,,Routing Start,,Machine 1,,3.675 Job 선택
