,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.06,5.0,Created,Job 5-2,,,
1,1.06,5.0,Put in Routing Class,Job 5-2,,1.0,
2,1.06,5.0,Routing Start,Job 5-2,,,"3.675,  machine 선택"
3,1.06,5.0,Routing Finish,Job 5-2,Machine 6,,
4,1.06,5.0,Work Start,Job 5-2,Machine 6,,
5,1.12,4.0,Created,Job 4-11,,,
6,1.12,4.0,Put in Routing Class,Job 4-11,,1.0,
7,1.12,4.0,Routing Start,Job 4-11,,,"3.675,  machine 선택"
8,1.12,4.0,Routing Finish,Job 4-11,Machine 2,,
9,1.12,4.0,Work Start,Job 4-11,Machine 2,,
10,1.2,1.0,Created,Job 1-5,,,
11,1.2,1.0,Put in Routing Class,Job 1-5,,1.0,
12,1.2,1.0,Routing Start,Job 1-5,,,"3.675,  machine 선택"
13,1.2,1.0,Routing Finish,Job 1-5,Machine 1,,
14,1.2,1.0,Work Start,Job 1-5,Machine 1,,
15,1.49,7.0,Created,Job 7-1,,,
16,1.49,7.0,Put in Routing Class,Job 7-1,,1.0,
17,1.49,7.0,Routing Start,Job 7-1,,,"3.675,  machine 선택"
18,1.49,7.0,Routing Finish,Job 7-1,Machine 3,,
19,1.49,7.0,Work Start,Job 7-1,Machine 3,,
20,1.81,9.0,Created,Job 9-14,,,
21,1.81,9.0,Put in Routing Class,Job 9-14,,1.0,
22,1.81,9.0,Routing Start,Job 9-14,,,"3.675,  machine 선택"
23,1.81,9.0,Routing Finish,Job 9-14,Machine 7,,
24,1.81,9.0,Work Start,Job 9-14,Machine 7,,
25,2.46,1.0,Created,Job 1-15,,,
26,2.46,1.0,Put in Routing Class,Job 1-15,,1.0,
27,2.46,1.0,Routing Start,Job 1-15,,,"3.675,  machine 선택"
28,2.46,1.0,Routing Finish,Job 1-15,Machine 0,,
29,2.46,1.0,Work Start,Job 1-15,Machine 0,,
30,2.46,3.0,Created,Job 3-17,,,
31,2.46,3.0,Put in Routing Class,Job 3-17,,1.0,
32,2.46,3.0,Routing Start,Job 3-17,,,"3.675,  machine 선택"
33,2.46,3.0,Routing Finish,Job 3-17,Machine 5,,
34,2.46,3.0,Work Start,Job 3-17,Machine 5,,
35,2.87,2.0,Created,Job 2-6,,,
36,2.87,2.0,Put in Routing Class,Job 2-6,,1.0,
37,2.87,2.0,Routing Start,Job 2-6,,,"3.675,  machine 선택"
38,2.87,2.0,Routing Finish,Job 2-6,Machine 4,,
39,2.87,2.0,Work Start,Job 2-6,Machine 4,,
40,3.0,9.0,Created,Job 9-21,,,
41,3.0,9.0,Put in Routing Class,Job 9-21,,1.0,
42,3.08,5.0,Created,Job 5-3,,,
43,3.08,5.0,Put in Routing Class,Job 5-3,,2.0,
44,3.52,4.0,Created,Job 4-18,,,
45,3.52,4.0,Put in Routing Class,Job 4-18,,3.0,
46,3.88,3.0,Created,Job 3-43,,,
47,3.88,3.0,Put in Routing Class,Job 3-43,,4.0,
48,3.93,2.0,Created,Job 2-27,,,
49,3.93,2.0,Put in Routing Class,Job 2-27,,5.0,
50,3.95,6.0,Created,Job 6-9,,,
51,3.95,6.0,Put in Routing Class,Job 6-9,,6.0,
52,4.0,7.0,Created,Job 7-8,,,
53,4.0,7.0,Put in Routing Class,Job 7-8,,7.0,
54,4.14,5.0,Created,Job 5-7,,,
55,4.14,5.0,Put in Routing Class,Job 5-7,,8.0,
56,4.29,0.0,Created,Job 0-20,,,
57,4.29,0.0,Put in Routing Class,Job 0-20,,9.0,
58,4.59,4.0,Created,Job 4-19,,,
59,4.59,4.0,Put in Routing Class,Job 4-19,,10.0,
60,4.63,8.0,Created,Job 8-0,,,
61,4.63,8.0,Put in Routing Class,Job 8-0,,11.0,
62,4.88,3.0,Created,Job 3-48,,,
63,4.88,3.0,Put in Routing Class,Job 3-48,,12.0,
64,5.01,2.0,Created,Job 2-35,,,
65,5.01,2.0,Put in Routing Class,Job 2-35,,13.0,
66,5.14,5.0,Work Finish,Job 5-2,Machine 6,,
67,5.14,5.0,Completed,Job 5-2,,,0
68,5.14,,Request Routing for Job,,Machine 6,13.0,
69,5.14,,Routing Start,,Machine 6,,3.675 Job 선택
70,5.14,5.0,Routing Finish,Job 5-3,Machine 6,,
71,5.14,5.0,Work Start,Job 5-3,Machine 6,,
72,5.23,6.0,Created,Job 6-31,,,
73,5.23,6.0,Put in Routing Class,Job 6-31,,13.0,
74,5.72,5.0,Created,Job 5-13,,,
75,5.72,5.0,Put in Routing Class,Job 5-13,,14.0,
76,6.96,7.0,Work Finish,Job 7-1,Machine 3,,
77,6.96,7.0,Completed,Job 7-1,,,0
78,6.96,,Request Routing for Job,,Machine 3,14.0,
79,6.96,,Routing Start,,Machine 3,,3.675 Job 선택
80,6.96,6.0,Routing Finish,Job 6-9,Machine 3,,
81,6.96,6.0,Work Start,Job 6-9,Machine 3,,
82,6.97,1.0,Work Finish,Job 1-5,Machine 1,,
83,6.97,1.0,Completed,Job 1-5,,,0
84,6.97,,Request Routing for Job,,Machine 1,13.0,
85,6.97,,Routing Start,,Machine 1,,3.675 Job 선택
86,6.97,6.0,Routing Finish,Job 6-31,Machine 1,,
87,6.97,6.0,Work Start,Job 6-31,Machine 1,,
88,7.12,7.0,Created,Job 7-10,,,
89,7.12,7.0,Put in Routing Class,Job 7-10,,13.0,
90,7.15,5.0,Created,Job 5-16,,,
91,7.15,5.0,Put in Routing Class,Job 5-16,,14.0,
92,7.24,9.0,Work Finish,Job 9-14,Machine 7,,
93,7.24,9.0,Completed,Job 9-14,,,0
94,7.24,,Request Routing for Job,,Machine 7,14.0,
95,7.24,,Routing Start,,Machine 7,,3.675 Job 선택
96,7.24,9.0,Routing Finish,Job 9-21,Machine 7,,
97,7.24,9.0,Work Start,Job 9-21,Machine 7,,
98,7.29,2.0,Created,Job 2-51,,,
99,7.29,2.0,Put in Routing Class,Job 2-51,,14.0,
100,7.75,8.0,Created,Job 8-4,,,
101,7.75,8.0,Put in Routing Class,Job 8-4,,15.0,
102,7.86,4.0,Created,Job 4-22,,,
103,7.86,4.0,Put in Routing Class,Job 4-22,,16.0,
104,7.88,4.0,Work Finish,Job 4-11,Machine 2,,
105,7.88,4.0,Completed,Job 4-11,,,0
106,7.88,,Request Routing for Job,,Machine 2,16.0,
107,7.88,,Routing Start,,Machine 2,,3.675 Job 선택
108,7.88,5.0,Routing Finish,Job 5-7,Machine 2,,
109,7.88,5.0,Work Start,Job 5-7,Machine 2,,
110,7.97,6.0,Created,Job 6-39,,,
111,7.97,6.0,Put in Routing Class,Job 6-39,,16.0,
112,8.11,3.0,Created,Job 3-49,,,
113,8.11,3.0,Put in Routing Class,Job 3-49,,17.0,
114,8.14,1.0,Created,Job 1-37,,,
115,8.14,1.0,Put in Routing Class,Job 1-37,,18.0,
116,8.28,9.0,Created,Job 9-23,,,
117,8.28,9.0,Put in Routing Class,Job 9-23,,19.0,
118,8.3,7.0,Created,Job 7-25,,,
119,8.3,7.0,Put in Routing Class,Job 7-25,,20.0,
120,8.37,3.0,Work Finish,Job 3-17,Machine 5,,
121,8.37,3.0,Completed,Job 3-17,,,0
122,8.37,,Request Routing for Job,,Machine 5,20.0,
123,8.37,,Routing Start,,Machine 5,,3.675 Job 선택
124,8.37,3.0,Routing Finish,Job 3-43,Machine 5,,
125,8.37,3.0,Work Start,Job 3-43,Machine 5,,
126,8.39,5.0,Created,Job 5-32,,,
127,8.39,5.0,Put in Routing Class,Job 5-32,,20.0,
128,8.52,6.0,Work Finish,Job 6-9,Machine 3,,
129,8.52,6.0,Completed,Job 6-9,,,0
130,8.52,,Request Routing for Job,,Machine 3,20.0,
131,8.52,,Routing Start,,Machine 3,,3.675 Job 선택
132,8.52,6.0,Routing Finish,Job 6-39,Machine 3,,
133,8.52,6.0,Work Start,Job 6-39,Machine 3,,
134,8.73,0.0,Created,Job 0-47,,,
135,8.73,0.0,Put in Routing Class,Job 0-47,,20.0,
136,8.76,8.0,Created,Job 8-12,,,
137,8.76,8.0,Put in Routing Class,Job 8-12,,21.0,
138,9.15,1.0,Created,Job 1-38,,,
139,9.15,1.0,Put in Routing Class,Job 1-38,,22.0,
140,9.22,5.0,Work Finish,Job 5-3,Machine 6,,
141,9.22,5.0,Completed,Job 5-3,,,0
142,9.22,,Request Routing for Job,,Machine 6,22.0,
143,9.22,,Routing Start,,Machine 6,,3.675 Job 선택
144,9.22,7.0,Routing Finish,Job 7-8,Machine 6,,
145,9.22,7.0,Work Start,Job 7-8,Machine 6,,
146,9.33,6.0,Created,Job 6-41,,,
147,9.33,6.0,Put in Routing Class,Job 6-41,,22.0,
148,9.42,7.0,Created,Job 7-26,,,
149,9.42,7.0,Put in Routing Class,Job 7-26,,23.0,
150,9.62,5.0,Work Finish,Job 5-7,Machine 2,,
151,9.62,5.0,Completed,Job 5-7,,,0
152,9.62,,Request Routing for Job,,Machine 2,23.0,
153,9.62,,Routing Start,,Machine 2,,3.675 Job 선택
154,9.62,8.0,Routing Finish,Job 8-0,Machine 2,,
155,9.62,8.0,Work Start,Job 8-0,Machine 2,,
156,9.75,9.0,Created,Job 9-30,,,
157,9.75,9.0,Put in Routing Class,Job 9-30,,23.0,
158,9.75,5.0,Created,Job 5-34,,,
159,9.75,5.0,Put in Routing Class,Job 5-34,,24.0,
160,10.02,0.0,Created,Job 0-54,,,
161,10.02,0.0,Put in Routing Class,Job 0-54,,25.0,
162,10.09,6.0,Work Finish,Job 6-39,Machine 3,,
163,10.09,6.0,Completed,Job 6-39,,,0
164,10.09,,Request Routing for Job,,Machine 3,25.0,
165,10.09,,Routing Start,,Machine 3,,3.675 Job 선택
166,10.09,6.0,Routing Finish,Job 6-41,Machine 3,,
167,10.09,6.0,Work Start,Job 6-41,Machine 3,,
168,10.42,7.0,Created,Job 7-40,,,
169,10.42,7.0,Put in Routing Class,Job 7-40,,25.0,
170,10.61,1.0,Created,Job 1-55,,,
171,10.61,1.0,Put in Routing Class,Job 1-55,,26.0,
172,10.76,5.0,Created,Job 5-36,,,
173,10.76,5.0,Put in Routing Class,Job 5-36,,27.0,
174,11.21,6.0,Created,Job 6-46,,,
175,11.21,6.0,Put in Routing Class,Job 6-46,,28.0,
176,11.64,1.0,Created,Job 1-64,,,
177,11.64,1.0,Put in Routing Class,Job 1-64,,29.0,
178,11.65,6.0,Work Finish,Job 6-41,Machine 3,,
179,11.65,6.0,Completed,Job 6-41,,,0
180,11.65,,Request Routing for Job,,Machine 3,29.0,
181,11.65,,Routing Start,,Machine 3,,3.675 Job 선택
182,11.65,2.0,Routing Finish,Job 2-27,Machine 3,,
183,11.65,2.0,Work Start,Job 2-27,Machine 3,,
184,11.74,0.0,Created,Job 0-59,,,
185,11.74,0.0,Put in Routing Class,Job 0-59,,29.0,
186,11.78,7.0,Created,Job 7-44,,,
187,11.78,7.0,Put in Routing Class,Job 7-44,,30.0,
188,11.86,2.0,Created,Job 2-85,,,
189,11.86,2.0,Put in Routing Class,Job 2-85,,31.0,
190,11.91,9.0,Created,Job 9-50,,,
191,11.91,9.0,Put in Routing Class,Job 9-50,,32.0,
192,12.14,5.0,Created,Job 5-61,,,
193,12.14,5.0,Put in Routing Class,Job 5-61,,33.0,
194,12.21,7.0,Work Finish,Job 7-8,Machine 6,,
195,12.21,7.0,Completed,Job 7-8,,,0
196,12.21,,Request Routing for Job,,Machine 6,33.0,
197,12.21,,Routing Start,,Machine 6,,3.675 Job 선택
198,12.21,5.0,Routing Finish,Job 5-13,Machine 6,,
199,12.21,5.0,Work Start,Job 5-13,Machine 6,,
200,12.41,6.0,Created,Job 6-56,,,
201,12.41,6.0,Put in Routing Class,Job 6-56,,33.0,
202,12.61,8.0,Work Finish,Job 8-0,Machine 2,,
203,12.61,8.0,Completed,Job 8-0,,,0
204,12.61,,Request Routing for Job,,Machine 2,33.0,
205,12.61,,Routing Start,,Machine 2,,3.675 Job 선택
206,12.61,5.0,Routing Finish,Job 5-16,Machine 2,,
207,12.61,5.0,Work Start,Job 5-16,Machine 2,,
208,12.67,9.0,Work Finish,Job 9-21,Machine 7,,
209,12.67,9.0,Completed,Job 9-21,,,0
210,12.67,,Request Routing for Job,,Machine 7,32.0,
211,12.67,,Routing Start,,Machine 7,,3.675 Job 선택
212,12.67,4.0,Routing Finish,Job 4-18,Machine 7,,
213,12.67,4.0,Work Start,Job 4-18,Machine 7,,
214,12.84,1.0,Created,Job 1-71,,,
215,12.84,1.0,Put in Routing Class,Job 1-71,,32.0,
216,13.11,9.0,Created,Job 9-91,,,
217,13.11,9.0,Put in Routing Class,Job 9-91,,33.0,
218,13.13,6.0,Work Finish,Job 6-31,Machine 1,,
219,13.13,6.0,Completed,Job 6-31,,,0
220,13.13,,Request Routing for Job,,Machine 1,33.0,
221,13.13,,Routing Start,,Machine 1,,3.675 Job 선택
222,13.13,6.0,Routing Finish,Job 6-46,Machine 1,,
223,13.13,6.0,Work Start,Job 6-46,Machine 1,,
224,13.19,2.0,Created,Job 2-89,,,
225,13.19,2.0,Put in Routing Class,Job 2-89,,33.0,
226,13.21,5.0,Created,Job 5-65,,,
227,13.21,5.0,Put in Routing Class,Job 5-65,,34.0,
228,13.32,0.0,Created,Job 0-62,,,
229,13.32,0.0,Put in Routing Class,Job 0-62,,35.0,
230,13.55,6.0,Created,Job 6-58,,,
231,13.55,6.0,Put in Routing Class,Job 6-58,,36.0,
232,13.96,8.0,Created,Job 8-24,,,
233,13.96,8.0,Put in Routing Class,Job 8-24,,37.0,
234,14.1,3.0,Created,Job 3-52,,,
235,14.1,3.0,Put in Routing Class,Job 3-52,,38.0,
236,14.1,4.0,Work Finish,Job 4-18,Machine 7,,
237,14.1,4.0,Completed,Job 4-18,,,0
238,14.1,,Request Routing for Job,,Machine 7,38.0,
239,14.1,,Routing Start,,Machine 7,,3.675 Job 선택
240,14.1,4.0,Routing Finish,Job 4-19,Machine 7,,
241,14.1,4.0,Work Start,Job 4-19,Machine 7,,
242,14.13,4.0,Created,Job 4-42,,,
243,14.13,4.0,Put in Routing Class,Job 4-42,,38.0,
244,14.22,9.0,Created,Job 9-98,,,
245,14.22,9.0,Put in Routing Class,Job 9-98,,39.0,
246,14.29,3.0,Work Finish,Job 3-43,Machine 5,,
247,14.29,3.0,Completed,Job 3-43,,,0.6545673096413243
248,14.29,,Request Routing for Job,,Machine 5,39.0,
249,14.29,,Routing Start,,Machine 5,,3.675 Job 선택
250,14.29,3.0,Routing Finish,Job 3-48,Machine 5,,
251,14.29,3.0,Work Start,Job 3-48,Machine 5,,
252,14.35,5.0,Work Finish,Job 5-16,Machine 2,,
253,14.35,5.0,Completed,Job 5-16,,,0
254,14.35,,Request Routing for Job,,Machine 2,38.0,
255,14.35,,Routing Start,,Machine 2,,3.675 Job 선택
256,14.35,5.0,Routing Finish,Job 5-32,Machine 2,,
257,14.35,5.0,Work Start,Job 5-32,Machine 2,,
258,14.49,2.0,Created,Job 2-132,,,
259,14.49,2.0,Put in Routing Class,Job 2-132,,38.0,
260,15.13,7.0,Created,Job 7-72,,,
261,15.13,7.0,Put in Routing Class,Job 7-72,,39.0,
262,15.14,0.0,Created,Job 0-63,,,
263,15.14,0.0,Put in Routing Class,Job 0-63,,40.0,
264,15.54,4.0,Work Finish,Job 4-19,Machine 7,,
265,15.54,4.0,Completed,Job 4-19,,,0
266,15.54,,Request Routing for Job,,Machine 7,40.0,
267,15.54,,Routing Start,,Machine 7,,3.675 Job 선택
268,15.54,6.0,Routing Finish,Job 6-56,Machine 7,,
269,15.54,6.0,Work Start,Job 6-56,Machine 7,,
270,15.81,2.0,Work Finish,Job 2-27,Machine 3,,
271,15.81,2.0,Completed,Job 2-27,,,0
272,15.81,,Request Routing for Job,,Machine 3,39.0,
273,15.81,,Routing Start,,Machine 3,,3.675 Job 선택
274,15.81,6.0,Routing Finish,Job 6-58,Machine 3,,
275,15.81,6.0,Work Start,Job 6-58,Machine 3,,
276,16.1,5.0,Work Finish,Job 5-32,Machine 2,,
277,16.1,5.0,Completed,Job 5-32,,,0
278,16.1,,Request Routing for Job,,Machine 2,38.0,
279,16.1,,Routing Start,,Machine 2,,3.675 Job 선택
280,16.1,5.0,Routing Finish,Job 5-34,Machine 2,,
281,16.1,5.0,Work Start,Job 5-34,Machine 2,,
282,16.12,9.0,Created,Job 9-114,,,
283,16.12,9.0,Put in Routing Class,Job 9-114,,38.0,
284,16.29,5.0,Work Finish,Job 5-13,Machine 6,,
285,16.29,5.0,Completed,Job 5-13,,,0.8593204101610947
286,16.29,,Request Routing for Job,,Machine 6,38.0,
287,16.29,,Routing Start,,Machine 6,,3.675 Job 선택
288,16.29,7.0,Routing Finish,Job 7-10,Machine 6,,
289,16.29,7.0,Work Start,Job 7-10,Machine 6,,
290,16.3,4.0,Created,Job 4-97,,,
291,16.3,4.0,Put in Routing Class,Job 4-97,,38.0,
292,16.47,0.0,Created,Job 0-70,,,
293,16.47,0.0,Put in Routing Class,Job 0-70,,39.0,
294,16.63,2.0,Created,Job 2-147,,,
295,16.63,2.0,Put in Routing Class,Job 2-147,,40.0,
296,17.37,4.0,Created,Job 4-105,,,
297,17.37,4.0,Put in Routing Class,Job 4-105,,41.0,
298,17.38,6.0,Work Finish,Job 6-58,Machine 3,,
299,17.38,6.0,Completed,Job 6-58,,,0
300,17.38,,Request Routing for Job,,Machine 3,41.0,
301,17.38,,Routing Start,,Machine 3,,3.675 Job 선택
302,17.38,2.0,Routing Finish,Job 2-35,Machine 3,,
303,17.38,2.0,Work Start,Job 2-35,Machine 3,,
304,17.85,5.0,Work Finish,Job 5-34,Machine 2,,
305,17.85,5.0,Completed,Job 5-34,,,0
306,17.85,,Request Routing for Job,,Machine 2,40.0,
307,17.85,,Routing Start,,Machine 2,,3.675 Job 선택
308,17.85,5.0,Routing Finish,Job 5-36,Machine 2,,
309,17.85,5.0,Work Start,Job 5-36,Machine 2,,
310,17.89,1.0,Created,Job 1-77,,,
311,17.89,1.0,Put in Routing Class,Job 1-77,,40.0,
312,18.02,5.0,Created,Job 5-68,,,
313,18.02,5.0,Put in Routing Class,Job 5-68,,41.0,
314,18.03,9.0,Created,Job 9-146,,,
315,18.03,9.0,Put in Routing Class,Job 9-146,,42.0,
316,18.11,7.0,Created,Job 7-73,,,
317,18.11,7.0,Put in Routing Class,Job 7-73,,43.0,
318,18.13,0.0,Created,Job 0-79,,,
319,18.13,0.0,Put in Routing Class,Job 0-79,,44.0,
320,18.66,6.0,Created,Job 6-60,,,
321,18.66,6.0,Put in Routing Class,Job 6-60,,45.0,
322,19.04,1.0,Created,Job 1-78,,,
323,19.04,1.0,Put in Routing Class,Job 1-78,,46.0,
324,19.09,5.0,Created,Job 5-74,,,
