,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.14,6.0,Created,Job 6-2,,,
1,1.14,6.0,Put in Routing Class,Job 6-2,,1.0,
2,1.14,6.0,Routing Start,Job 6-2,,,"3.675,  machine 선택"
3,1.14,6.0,Routing Finish,Job 6-2,Machine 0,,
4,1.14,6.0,Work Start,Job 6-2,Machine 0,,
5,1.35,9.0,Created,Job 9-7,,,
6,1.35,9.0,Put in Routing Class,Job 9-7,,1.0,
7,1.35,9.0,Routing Start,Job 9-7,,,"3.675,  machine 선택"
8,1.35,9.0,Routing Finish,Job 9-7,Machine 5,,
9,1.35,9.0,Work Start,Job 9-7,Machine 5,,
10,1.4,4.0,Created,Job 4-3,,,
11,1.4,4.0,Put in Routing Class,Job 4-3,,1.0,
12,1.4,4.0,Routing Start,Job 4-3,,,"3.675,  machine 선택"
13,1.4,4.0,Routing Finish,Job 4-3,Machine 3,,
14,1.4,4.0,Work Start,Job 4-3,Machine 3,,
15,1.43,5.0,Created,Job 5-11,,,
16,1.43,5.0,Put in Routing Class,Job 5-11,,1.0,
17,1.43,5.0,Routing Start,Job 5-11,,,"3.675,  machine 선택"
18,1.43,5.0,Routing Finish,Job 5-11,Machine 7,,
19,1.43,5.0,Work Start,Job 5-11,Machine 7,,
20,1.45,3.0,Created,Job 3-44,,,
21,1.45,3.0,Put in Routing Class,Job 3-44,,1.0,
22,1.45,3.0,Routing Start,Job 3-44,,,"3.675,  machine 선택"
23,1.45,3.0,Routing Finish,Job 3-44,Machine 6,,
24,1.45,3.0,Work Start,Job 3-44,Machine 6,,
25,1.56,2.0,Created,Job 2-9,,,
26,1.56,2.0,Put in Routing Class,Job 2-9,,1.0,
27,1.56,2.0,Routing Start,Job 2-9,,,"3.675,  machine 선택"
28,1.56,2.0,Routing Finish,Job 2-9,Machine 4,,
29,1.56,2.0,Work Start,Job 2-9,Machine 4,,
30,1.78,8.0,Created,Job 8-8,,,
31,1.78,8.0,Put in Routing Class,Job 8-8,,1.0,
32,1.78,8.0,Routing Start,Job 8-8,,,"3.675,  machine 선택"
33,1.78,8.0,Routing Finish,Job 8-8,Machine 2,,
34,1.78,8.0,Work Start,Job 8-8,Machine 2,,
35,1.89,0.0,Created,Job 0-0,,,
36,1.89,0.0,Put in Routing Class,Job 0-0,,1.0,
37,1.89,0.0,Routing Start,Job 0-0,,,"3.675,  machine 선택"
38,1.89,0.0,Routing Finish,Job 0-0,Machine 1,,
39,1.89,0.0,Work Start,Job 0-0,Machine 1,,
40,2.68,6.0,Created,Job 6-14,,,
41,2.68,6.0,Put in Routing Class,Job 6-14,,1.0,
42,2.76,2.0,Created,Job 2-17,,,
43,2.76,2.0,Put in Routing Class,Job 2-17,,2.0,
44,2.94,4.0,Created,Job 4-31,,,
45,2.94,4.0,Put in Routing Class,Job 4-31,,3.0,
46,3.1,1.0,Created,Job 1-6,,,
47,3.1,1.0,Put in Routing Class,Job 1-6,,4.0,
48,3.58,8.0,Created,Job 8-10,,,
49,3.58,8.0,Put in Routing Class,Job 8-10,,5.0,
50,3.64,9.0,Created,Job 9-12,,,
51,3.64,9.0,Put in Routing Class,Job 9-12,,6.0,
52,3.71,6.0,Created,Job 6-24,,,
53,3.71,6.0,Put in Routing Class,Job 6-24,,7.0,
54,4.35,7.0,Created,Job 7-16,,,
55,4.35,7.0,Put in Routing Class,Job 7-16,,8.0,
56,4.48,0.0,Created,Job 0-1,,,
57,4.48,0.0,Put in Routing Class,Job 0-1,,9.0,
58,4.77,9.0,Created,Job 9-15,,,
59,4.77,9.0,Put in Routing Class,Job 9-15,,10.0,
60,4.92,1.0,Created,Job 1-47,,,
61,4.92,1.0,Put in Routing Class,Job 1-47,,11.0,
62,4.94,6.0,Created,Job 6-27,,,
63,4.94,6.0,Put in Routing Class,Job 6-27,,12.0,
64,5.03,8.0,Created,Job 8-33,,,
65,5.03,8.0,Put in Routing Class,Job 8-33,,13.0,
66,5.23,0.0,Work Finish,Job 0-0,Machine 1,,
67,5.23,0.0,Completed,Job 0-0,,,0
68,5.23,,Request Routing for Job,,Machine 1,13.0,
69,5.23,,Routing Start,,Machine 1,,3.675 Job 선택
70,5.23,8.0,Routing Finish,Job 8-10,Machine 1,,
71,5.23,8.0,Work Start,Job 8-10,Machine 1,,
72,5.31,8.0,Work Finish,Job 8-8,Machine 2,,
73,5.31,8.0,Completed,Job 8-8,,,0
74,5.31,,Request Routing for Job,,Machine 2,12.0,
75,5.31,,Routing Start,,Machine 2,,3.675 Job 선택
76,5.31,8.0,Routing Finish,Job 8-33,Machine 2,,
77,5.31,8.0,Work Start,Job 8-33,Machine 2,,
78,5.42,4.0,Work Finish,Job 4-3,Machine 3,,
79,5.42,4.0,Completed,Job 4-3,,,0
80,5.42,,Request Routing for Job,,Machine 3,11.0,
81,5.42,,Routing Start,,Machine 3,,3.675 Job 선택
82,5.42,4.0,Routing Finish,Job 4-31,Machine 3,,
83,5.42,4.0,Work Start,Job 4-31,Machine 3,,
84,5.58,7.0,Created,Job 7-18,,,
85,5.58,7.0,Put in Routing Class,Job 7-18,,11.0,
86,5.64,2.0,Created,Job 2-21,,,
87,5.64,2.0,Put in Routing Class,Job 2-21,,12.0,
88,5.72,3.0,Created,Job 3-53,,,
89,5.72,3.0,Put in Routing Class,Job 3-53,,13.0,
90,6.01,6.0,Created,Job 6-56,,,
91,6.01,6.0,Put in Routing Class,Job 6-56,,14.0,
92,6.13,6.0,Work Finish,Job 6-2,Machine 0,,
93,6.13,6.0,Completed,Job 6-2,,,0
94,6.13,,Request Routing for Job,,Machine 0,14.0,
95,6.13,,Routing Start,,Machine 0,,3.675 Job 선택
96,6.13,1.0,Routing Finish,Job 1-6,Machine 0,,
97,6.13,1.0,Work Start,Job 1-6,Machine 0,,
98,6.39,1.0,Created,Job 1-51,,,
99,6.39,1.0,Put in Routing Class,Job 1-51,,14.0,
100,6.87,3.0,Created,Job 3-55,,,
