,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.71,6.0,Created,Job 6-10,,,
1,1.71,6.0,Put in Routing Class,Job 6-10,,1.0,
2,1.71,6.0,Routing Start,Job 6-10,,,"3.675,  machine 선택"
3,1.71,6.0,Routing Finish,Job 6-10,Machine 7,,
4,1.71,6.0,Work Start,Job 6-10,Machine 7,,
5,1.73,9.0,Created,Job 9-0,,,
6,1.73,9.0,Put in Routing Class,Job 9-0,,1.0,
7,1.73,9.0,Routing Start,Job 9-0,,,"3.675,  machine 선택"
8,1.73,9.0,Routing Finish,Job 9-0,Machine 0,,
9,1.73,9.0,Work Start,Job 9-0,Machine 0,,
10,1.82,0.0,Created,Job 0-2,,,
11,1.82,0.0,Put in Routing Class,Job 0-2,,1.0,
12,1.82,0.0,Routing Start,Job 0-2,,,"3.675,  machine 선택"
13,1.82,0.0,Routing Finish,Job 0-2,Machine 6,,
14,1.82,0.0,Work Start,Job 0-2,Machine 6,,
15,2.18,1.0,Created,Job 1-13,,,
16,2.18,1.0,Put in Routing Class,Job 1-13,,1.0,
17,2.18,1.0,Routing Start,Job 1-13,,,"3.675,  machine 선택"
18,2.18,1.0,Routing Finish,Job 1-13,Machine 1,,
19,2.18,1.0,Work Start,Job 1-13,Machine 1,,
20,2.22,2.0,Created,Job 2-4,,,
21,2.22,2.0,Put in Routing Class,Job 2-4,,1.0,
22,2.22,2.0,Routing Start,Job 2-4,,,"3.675,  machine 선택"
23,2.22,2.0,Routing Finish,Job 2-4,Machine 2,,
24,2.22,2.0,Work Start,Job 2-4,Machine 2,,
25,2.5,5.0,Created,Job 5-9,,,
26,2.5,5.0,Put in Routing Class,Job 5-9,,1.0,
27,2.5,5.0,Routing Start,Job 5-9,,,"3.675,  machine 선택"
28,2.5,5.0,Routing Finish,Job 5-9,Machine 3,,
29,2.5,5.0,Work Start,Job 5-9,Machine 3,,
30,2.62,3.0,Created,Job 3-11,,,
31,2.62,3.0,Put in Routing Class,Job 3-11,,1.0,
32,2.62,3.0,Routing Start,Job 3-11,,,"3.675,  machine 선택"
33,2.62,3.0,Routing Finish,Job 3-11,Machine 4,,
34,2.62,3.0,Work Start,Job 3-11,Machine 4,,
35,2.84,7.0,Created,Job 7-59,,,
36,2.84,7.0,Put in Routing Class,Job 7-59,,1.0,
37,2.84,7.0,Routing Start,Job 7-59,,,"3.675,  machine 선택"
38,2.84,7.0,Routing Finish,Job 7-59,Machine 5,,
39,2.84,7.0,Work Start,Job 7-59,Machine 5,,
40,2.94,8.0,Created,Job 8-3,,,
41,2.94,8.0,Put in Routing Class,Job 8-3,,1.0,
42,3.2,9.0,Created,Job 9-7,,,
43,3.2,9.0,Put in Routing Class,Job 9-7,,2.0,
44,3.2,4.0,Created,Job 4-1,,,
45,3.2,4.0,Put in Routing Class,Job 4-1,,3.0,
46,3.32,2.0,Created,Job 2-8,,,
47,3.32,2.0,Put in Routing Class,Job 2-8,,4.0,
48,3.49,1.0,Created,Job 1-14,,,
49,3.49,1.0,Put in Routing Class,Job 1-14,,5.0,
50,3.66,5.0,Created,Job 5-27,,,
51,3.66,5.0,Put in Routing Class,Job 5-27,,6.0,
52,3.74,0.0,Created,Job 0-5,,,
53,3.74,0.0,Put in Routing Class,Job 0-5,,7.0,
54,3.8,3.0,Created,Job 3-12,,,
55,3.8,3.0,Put in Routing Class,Job 3-12,,8.0,
56,4.27,8.0,Created,Job 8-32,,,
57,4.27,8.0,Put in Routing Class,Job 8-32,,9.0,
58,4.33,6.0,Created,Job 6-15,,,
59,4.33,6.0,Put in Routing Class,Job 6-15,,10.0,
60,4.59,2.0,Created,Job 2-23,,,
61,4.59,2.0,Put in Routing Class,Job 2-23,,11.0,
62,4.67,1.0,Created,Job 1-18,,,
63,4.67,1.0,Put in Routing Class,Job 1-18,,12.0,
64,4.76,4.0,Created,Job 4-6,,,
65,4.76,4.0,Put in Routing Class,Job 4-6,,13.0,
66,4.89,3.0,Created,Job 3-28,,,
67,4.89,3.0,Put in Routing Class,Job 3-28,,14.0,
68,5.55,7.0,Work Finish,Job 7-59,Machine 5,,
69,5.55,7.0,Completed,Job 7-59,,,0
70,5.55,,Request Routing for Job,,Machine 5,14.0,
71,5.55,,Routing Start,,Machine 5,,3.675 Job 선택
72,5.55,6.0,Routing Finish,Job 6-15,Machine 5,,
73,5.55,6.0,Work Start,Job 6-15,Machine 5,,
74,5.75,1.0,Work Finish,Job 1-13,Machine 1,,
75,5.75,1.0,Completed,Job 1-13,,,0
76,5.75,,Request Routing for Job,,Machine 1,13.0,
77,5.75,,Routing Start,,Machine 1,,3.675 Job 선택
78,5.75,1.0,Routing Finish,Job 1-14,Machine 1,,
79,5.75,1.0,Work Start,Job 1-14,Machine 1,,
80,5.81,7.0,Created,Job 7-69,,,
81,5.81,7.0,Put in Routing Class,Job 7-69,,13.0,
82,5.92,1.0,Created,Job 1-20,,,
83,5.92,1.0,Put in Routing Class,Job 1-20,,14.0,
84,6.14,8.0,Created,Job 8-36,,,
85,6.14,8.0,Put in Routing Class,Job 8-36,,15.0,
86,6.44,2.0,Created,Job 2-25,,,
87,6.44,2.0,Put in Routing Class,Job 2-25,,16.0,
88,6.86,6.0,Created,Job 6-19,,,
89,6.86,6.0,Put in Routing Class,Job 6-19,,17.0,
90,6.93,1.0,Created,Job 1-24,,,
91,6.93,1.0,Put in Routing Class,Job 1-24,,18.0,
92,7.26,8.0,Created,Job 8-40,,,
93,7.26,8.0,Put in Routing Class,Job 8-40,,19.0,
94,7.48,2.0,Created,Job 2-42,,,
95,7.48,2.0,Put in Routing Class,Job 2-42,,20.0,
96,7.59,0.0,Created,Job 0-39,,,
97,7.59,0.0,Put in Routing Class,Job 0-39,,21.0,
98,7.63,9.0,Created,Job 9-33,,,
99,7.63,9.0,Put in Routing Class,Job 9-33,,22.0,
100,7.94,1.0,Created,Job 1-30,,,
101,7.94,1.0,Put in Routing Class,Job 1-30,,23.0,
102,7.96,0.0,Work Finish,Job 0-2,Machine 6,,
103,7.96,0.0,Completed,Job 0-2,,,0
104,7.96,,Request Routing for Job,,Machine 6,23.0,
105,7.96,,Routing Start,,Machine 6,,3.675 Job 선택
106,7.96,1.0,Routing Finish,Job 1-18,Machine 6,,
107,7.96,1.0,Work Start,Job 1-18,Machine 6,,
108,7.99,6.0,Created,Job 6-29,,,
109,7.99,6.0,Put in Routing Class,Job 6-29,,23.0,
110,8.01,5.0,Work Finish,Job 5-9,Machine 3,,
111,8.01,5.0,Completed,Job 5-9,,,0
112,8.01,,Request Routing for Job,,Machine 3,23.0,
113,8.01,,Routing Start,,Machine 3,,3.675 Job 선택
114,8.01,9.0,Routing Finish,Job 9-7,Machine 3,,
115,8.01,9.0,Work Start,Job 9-7,Machine 3,,
116,8.2,3.0,Created,Job 3-35,,,
117,8.2,3.0,Put in Routing Class,Job 3-35,,23.0,
118,8.36,4.0,Created,Job 4-16,,,
119,8.36,4.0,Put in Routing Class,Job 4-16,,24.0,
120,8.68,8.0,Created,Job 8-49,,,
121,8.68,8.0,Put in Routing Class,Job 8-49,,25.0,
122,8.79,9.0,Created,Job 9-41,,,
123,8.79,9.0,Put in Routing Class,Job 9-41,,26.0,
124,8.95,7.0,Created,Job 7-72,,,
125,8.95,7.0,Put in Routing Class,Job 7-72,,27.0,
126,9.01,5.0,Created,Job 5-31,,,
127,9.01,5.0,Put in Routing Class,Job 5-31,,28.0,
128,9.03,6.0,Created,Job 6-48,,,
129,9.03,6.0,Put in Routing Class,Job 6-48,,29.0,
130,9.07,9.0,Work Finish,Job 9-0,Machine 0,,
131,9.07,9.0,Completed,Job 9-0,,,0
132,9.07,,Request Routing for Job,,Machine 0,29.0,
133,9.07,,Routing Start,,Machine 0,,3.675 Job 선택
134,9.07,8.0,Routing Finish,Job 8-3,Machine 0,,
135,9.07,8.0,Work Start,Job 8-3,Machine 0,,
136,9.28,1.0,Created,Job 1-54,,,
137,9.28,1.0,Put in Routing Class,Job 1-54,,29.0,
138,9.32,1.0,Work Finish,Job 1-14,Machine 1,,
139,9.32,1.0,Completed,Job 1-14,,,0
140,9.32,,Request Routing for Job,,Machine 1,29.0,
141,9.32,,Routing Start,,Machine 1,,3.675 Job 선택
142,9.32,1.0,Routing Finish,Job 1-20,Machine 1,,
143,9.32,1.0,Work Start,Job 1-20,Machine 1,,
144,9.51,9.0,Work Finish,Job 9-7,Machine 3,,
145,9.51,9.0,Completed,Job 9-7,,,0
146,9.51,,Request Routing for Job,,Machine 3,28.0,
147,9.51,,Routing Start,,Machine 3,,3.675 Job 선택
148,9.51,9.0,Routing Finish,Job 9-33,Machine 3,,
149,9.51,9.0,Work Start,Job 9-33,Machine 3,,
150,9.69,6.0,Work Finish,Job 6-10,Machine 7,,
151,9.69,6.0,Completed,Job 6-10,,,0
152,9.69,,Request Routing for Job,,Machine 7,27.0,
153,9.69,,Routing Start,,Machine 7,,3.675 Job 선택
154,9.69,1.0,Routing Finish,Job 1-24,Machine 7,,
155,9.69,1.0,Work Start,Job 1-24,Machine 7,,
156,9.71,8.0,Created,Job 8-52,,,
157,9.71,8.0,Put in Routing Class,Job 8-52,,27.0,
158,9.97,2.0,Work Finish,Job 2-4,Machine 2,,
159,9.97,2.0,Completed,Job 2-4,,,0
160,9.97,,Request Routing for Job,,Machine 2,27.0,
161,9.97,,Routing Start,,Machine 2,,3.675 Job 선택
162,9.97,4.0,Routing Finish,Job 4-1,Machine 2,,
163,9.97,4.0,Work Start,Job 4-1,Machine 2,,
164,9.97,4.0,Created,Job 4-17,,,
165,9.97,4.0,Put in Routing Class,Job 4-17,,27.0,
166,10.07,2.0,Created,Job 2-46,,,
167,10.07,2.0,Put in Routing Class,Job 2-46,,28.0,
168,10.27,8.0,Work Finish,Job 8-3,Machine 0,,
169,10.27,8.0,Completed,Job 8-3,,,0
170,10.27,,Request Routing for Job,,Machine 0,28.0,
171,10.27,,Routing Start,,Machine 0,,3.675 Job 선택
172,10.27,8.0,Routing Finish,Job 8-32,Machine 0,,
173,10.27,8.0,Work Start,Job 8-32,Machine 0,,
174,10.6,0.0,Created,Job 0-44,,,
175,10.6,0.0,Put in Routing Class,Job 0-44,,28.0,
176,11.0,9.0,Work Finish,Job 9-33,Machine 3,,
177,11.0,9.0,Completed,Job 9-33,,,0
178,11.0,,Request Routing for Job,,Machine 3,28.0,
179,11.0,,Routing Start,,Machine 3,,3.675 Job 선택
180,11.0,9.0,Routing Finish,Job 9-41,Machine 3,,
181,11.0,9.0,Work Start,Job 9-41,Machine 3,,
182,11.09,4.0,Created,Job 4-21,,,
183,11.09,4.0,Put in Routing Class,Job 4-21,,28.0,
184,11.32,2.0,Created,Job 2-47,,,
185,11.32,2.0,Put in Routing Class,Job 2-47,,29.0,
186,11.48,8.0,Work Finish,Job 8-32,Machine 0,,
187,11.48,8.0,Completed,Job 8-32,,,0
188,11.48,,Request Routing for Job,,Machine 0,29.0,
189,11.48,,Routing Start,,Machine 0,,3.675 Job 선택
190,11.48,8.0,Routing Finish,Job 8-36,Machine 0,,
191,11.48,8.0,Work Start,Job 8-36,Machine 0,,
192,11.56,3.0,Work Finish,Job 3-11,Machine 4,,
193,11.56,3.0,Completed,Job 3-11,,,0
194,11.56,,Request Routing for Job,,Machine 4,28.0,
195,11.56,,Routing Start,,Machine 4,,3.675 Job 선택
196,11.56,4.0,Routing Finish,Job 4-6,Machine 4,,
197,11.56,4.0,Work Start,Job 4-6,Machine 4,,
198,11.6,8.0,Created,Job 8-79,,,
199,11.6,8.0,Put in Routing Class,Job 8-79,,28.0,
200,11.81,7.0,Created,Job 7-89,,,
201,11.81,7.0,Put in Routing Class,Job 7-89,,29.0,
202,11.86,9.0,Created,Job 9-80,,,
203,11.86,9.0,Put in Routing Class,Job 9-80,,30.0,
204,11.95,0.0,Created,Job 0-51,,,
205,11.95,0.0,Put in Routing Class,Job 0-51,,31.0,
206,12.03,4.0,Work Finish,Job 4-1,Machine 2,,
207,12.03,4.0,Completed,Job 4-1,,,0
