,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.22,8.0,Created,Job 8-9,,,
1,1.22,8.0,Put in Routing Class,Job 8-9,,1.0,
2,1.22,8.0,Routing Start,Job 8-9,,,"3.675,  machine 선택"
3,1.22,8.0,Routing Finish,Job 8-9,Machine 4,,
4,1.22,8.0,Work Start,Job 8-9,Machine 4,,
5,1.39,7.0,Created,Job 7-5,,,
6,1.39,7.0,Put in Routing Class,Job 7-5,,1.0,
7,1.39,7.0,Routing Start,Job 7-5,,,"3.675,  machine 선택"
8,1.39,7.0,Routing Finish,Job 7-5,Machine 0,,
9,1.39,7.0,Work Start,Job 7-5,Machine 0,,
10,2.03,5.0,Created,Job 5-0,,,
11,2.03,5.0,Put in Routing Class,Job 5-0,,1.0,
12,2.03,5.0,Routing Start,Job 5-0,,,"3.675,  machine 선택"
13,2.03,5.0,Routing Finish,Job 5-0,Machine 7,,
14,2.03,5.0,Work Start,Job 5-0,Machine 7,,
15,2.09,3.0,Created,Job 3-4,,,
16,2.09,3.0,Put in Routing Class,Job 3-4,,1.0,
17,2.09,3.0,Routing Start,Job 3-4,,,"3.675,  machine 선택"
18,2.09,3.0,Routing Finish,Job 3-4,Machine 5,,
19,2.09,3.0,Work Start,Job 3-4,Machine 5,,
20,2.11,0.0,Created,Job 0-8,,,
21,2.11,0.0,Put in Routing Class,Job 0-8,,1.0,
22,2.11,0.0,Routing Start,Job 0-8,,,"3.675,  machine 선택"
23,2.11,0.0,Routing Finish,Job 0-8,Machine 3,,
24,2.11,0.0,Work Start,Job 0-8,Machine 3,,
25,2.54,9.0,Created,Job 9-3,,,
26,2.54,9.0,Put in Routing Class,Job 9-3,,1.0,
27,2.54,9.0,Routing Start,Job 9-3,,,"3.675,  machine 선택"
28,2.54,9.0,Routing Finish,Job 9-3,Machine 2,,
29,2.54,9.0,Work Start,Job 9-3,Machine 2,,
30,2.55,6.0,Created,Job 6-2,,,
31,2.55,6.0,Put in Routing Class,Job 6-2,,1.0,
32,2.55,6.0,Routing Start,Job 6-2,,,"3.675,  machine 선택"
33,2.55,6.0,Routing Finish,Job 6-2,Machine 1,,
34,2.55,6.0,Work Start,Job 6-2,Machine 1,,
35,2.65,1.0,Created,Job 1-14,,,
36,2.65,1.0,Put in Routing Class,Job 1-14,,1.0,
37,2.65,1.0,Routing Start,Job 1-14,,,"3.675,  machine 선택"
38,2.65,1.0,Routing Finish,Job 1-14,Machine 6,,
39,2.65,1.0,Work Start,Job 1-14,Machine 6,,
40,3.2,4.0,Created,Job 4-21,,,
41,3.2,4.0,Put in Routing Class,Job 4-21,,1.0,
42,3.25,8.0,Created,Job 8-11,,,
43,3.25,8.0,Put in Routing Class,Job 8-11,,2.0,
44,3.62,2.0,Created,Job 2-19,,,
45,3.62,2.0,Put in Routing Class,Job 2-19,,3.0,
46,3.68,3.0,Created,Job 3-6,,,
47,3.68,3.0,Put in Routing Class,Job 3-6,,4.0,
48,3.86,6.0,Created,Job 6-7,,,
49,3.86,6.0,Put in Routing Class,Job 6-7,,5.0,
50,3.93,9.0,Created,Job 9-10,,,
51,3.93,9.0,Put in Routing Class,Job 9-10,,6.0,
52,4.85,7.0,Created,Job 7-13,,,
53,4.85,7.0,Put in Routing Class,Job 7-13,,7.0,
54,4.93,3.0,Created,Job 3-29,,,
55,4.93,3.0,Put in Routing Class,Job 3-29,,8.0,
56,5.08,2.0,Created,Job 2-25,,,
57,5.08,2.0,Put in Routing Class,Job 2-25,,9.0,
58,5.1,0.0,Created,Job 0-18,,,
59,5.1,0.0,Put in Routing Class,Job 0-18,,10.0,
60,5.11,5.0,Work Finish,Job 5-0,Machine 7,,
61,5.11,5.0,Completed,Job 5-0,,,0
62,5.11,,Request Routing for Job,,Machine 7,10.0,
63,5.11,,Routing Start,,Machine 7,,3.675 Job 선택
64,5.11,9.0,Routing Finish,Job 9-10,Machine 7,,
65,5.11,9.0,Work Start,Job 9-10,Machine 7,,
66,5.12,9.0,Created,Job 9-15,,,
67,5.12,9.0,Put in Routing Class,Job 9-15,,10.0,
68,5.17,4.0,Created,Job 4-22,,,
69,5.17,4.0,Put in Routing Class,Job 4-22,,11.0,
70,5.68,7.0,Work Finish,Job 7-5,Machine 0,,
71,5.68,7.0,Completed,Job 7-5,,,0
72,5.68,,Request Routing for Job,,Machine 0,11.0,
73,5.68,,Routing Start,,Machine 0,,3.675 Job 선택
74,5.68,3.0,Routing Finish,Job 3-6,Machine 0,,
75,5.68,3.0,Work Start,Job 3-6,Machine 0,,
76,6.28,6.0,Created,Job 6-12,,,
77,6.28,6.0,Put in Routing Class,Job 6-12,,11.0,
78,6.39,9.0,Created,Job 9-16,,,
79,6.39,9.0,Put in Routing Class,Job 9-16,,12.0,
80,6.5,3.0,Created,Job 3-36,,,
81,6.5,3.0,Put in Routing Class,Job 3-36,,13.0,
82,6.53,2.0,Created,Job 2-89,,,
83,6.53,2.0,Put in Routing Class,Job 2-89,,14.0,
84,6.55,4.0,Created,Job 4-30,,,
85,6.55,4.0,Put in Routing Class,Job 4-30,,15.0,
86,6.69,6.0,Work Finish,Job 6-2,Machine 1,,
87,6.69,6.0,Completed,Job 6-2,,,0
88,6.69,,Request Routing for Job,,Machine 1,15.0,
89,6.69,,Routing Start,,Machine 1,,3.675 Job 선택
90,6.69,4.0,Routing Finish,Job 4-21,Machine 1,,
91,6.69,4.0,Work Start,Job 4-21,Machine 1,,
92,6.95,0.0,Created,Job 0-41,,,
93,6.95,0.0,Put in Routing Class,Job 0-41,,15.0,
94,6.99,8.0,Work Finish,Job 8-9,Machine 4,,
95,6.99,8.0,Completed,Job 8-9,,,0
96,6.99,,Request Routing for Job,,Machine 4,15.0,
97,6.99,,Routing Start,,Machine 4,,3.675 Job 선택
98,6.99,9.0,Routing Finish,Job 9-15,Machine 4,,
99,6.99,9.0,Work Start,Job 9-15,Machine 4,,
100,7.0,1.0,Created,Job 1-26,,,
101,7.0,1.0,Put in Routing Class,Job 1-26,,15.0,
102,7.71,7.0,Created,Job 7-37,,,
103,7.71,7.0,Put in Routing Class,Job 7-37,,16.0,
104,7.71,0.0,Work Finish,Job 0-8,Machine 3,,
105,7.71,0.0,Completed,Job 0-8,,,0
106,7.71,,Request Routing for Job,,Machine 3,16.0,
107,7.71,,Routing Start,,Machine 3,,3.675 Job 선택
108,7.71,8.0,Routing Finish,Job 8-11,Machine 3,,
109,7.71,8.0,Work Start,Job 8-11,Machine 3,,
110,7.9,4.0,Created,Job 4-32,,,
111,7.9,4.0,Put in Routing Class,Job 4-32,,16.0,
112,8.2,9.0,Created,Job 9-28,,,
113,8.2,9.0,Put in Routing Class,Job 9-28,,17.0,
114,8.25,5.0,Created,Job 5-1,,,
115,8.25,5.0,Put in Routing Class,Job 5-1,,18.0,
116,8.28,8.0,Created,Job 8-23,,,
117,8.28,8.0,Put in Routing Class,Job 8-23,,19.0,
118,8.46,4.0,Work Finish,Job 4-21,Machine 1,,
119,8.46,4.0,Completed,Job 4-21,,,0
120,8.46,,Request Routing for Job,,Machine 1,19.0,
121,8.46,,Routing Start,,Machine 1,,3.675 Job 선택
122,8.46,4.0,Routing Finish,Job 4-22,Machine 1,,
123,8.46,4.0,Work Start,Job 4-22,Machine 1,,
124,8.73,6.0,Created,Job 6-17,,,
125,8.73,6.0,Put in Routing Class,Job 6-17,,19.0,
126,8.9,0.0,Created,Job 0-45,,,
127,8.9,0.0,Put in Routing Class,Job 0-45,,20.0,
128,9.02,4.0,Created,Job 4-48,,,
129,9.02,4.0,Put in Routing Class,Job 4-48,,21.0,
130,9.28,2.0,Created,Job 2-90,,,
131,9.28,2.0,Put in Routing Class,Job 2-90,,22.0,
132,9.38,5.0,Created,Job 5-20,,,
133,9.38,5.0,Put in Routing Class,Job 5-20,,23.0,
134,9.51,9.0,Created,Job 9-39,,,
135,9.51,9.0,Put in Routing Class,Job 9-39,,24.0,
136,9.53,9.0,Work Finish,Job 9-10,Machine 7,,
137,9.53,9.0,Completed,Job 9-10,,,0
138,9.53,,Request Routing for Job,,Machine 7,24.0,
139,9.53,,Routing Start,,Machine 7,,3.675 Job 선택
140,9.53,1.0,Routing Finish,Job 1-26,Machine 7,,
141,9.53,1.0,Work Start,Job 1-26,Machine 7,,
142,9.69,3.0,Work Finish,Job 3-6,Machine 0,,
143,9.69,3.0,Completed,Job 3-6,,,0
144,9.69,,Request Routing for Job,,Machine 0,23.0,
