,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.02,0.0,Created,Job 0-2,,,
1,1.02,0.0,Put in Routing Class,Job 0-2,,1.0,
2,1.02,0.0,Routing Start,Job 0-2,,,"3.675,  machine 선택"
3,1.02,0.0,Routing Finish,Job 0-2,Machine 0,,
4,1.02,0.0,Work Start,Job 0-2,Machine 0,,
5,1.1,5.0,Created,Job 5-9,,,
6,1.1,5.0,Put in Routing Class,Job 5-9,,1.0,
7,1.1,5.0,Routing Start,Job 5-9,,,"3.675,  machine 선택"
8,1.1,5.0,Routing Finish,Job 5-9,Machine 1,,
9,1.1,5.0,Work Start,Job 5-9,Machine 1,,
10,1.17,7.0,Created,Job 7-13,,,
11,1.17,7.0,Put in Routing Class,Job 7-13,,1.0,
12,1.17,7.0,Routing Start,Job 7-13,,,"3.675,  machine 선택"
13,1.17,7.0,Routing Finish,Job 7-13,Machine 7,,
14,1.17,7.0,Work Start,Job 7-13,Machine 7,,
15,1.77,2.0,Created,Job 2-8,,,
16,1.77,2.0,Put in Routing Class,Job 2-8,,1.0,
17,1.77,2.0,Routing Start,Job 2-8,,,"3.675,  machine 선택"
18,1.77,2.0,Routing Finish,Job 2-8,Machine 5,,
19,1.77,2.0,Work Start,Job 2-8,Machine 5,,
20,1.78,8.0,Created,Job 8-15,,,
21,1.78,8.0,Put in Routing Class,Job 8-15,,1.0,
22,1.78,8.0,Routing Start,Job 8-15,,,"3.675,  machine 선택"
23,1.78,8.0,Routing Finish,Job 8-15,Machine 4,,
24,1.78,8.0,Work Start,Job 8-15,Machine 4,,
25,1.92,9.0,Created,Job 9-10,,,
26,1.92,9.0,Put in Routing Class,Job 9-10,,1.0,
27,1.92,9.0,Routing Start,Job 9-10,,,"3.675,  machine 선택"
28,1.92,9.0,Routing Finish,Job 9-10,Machine 6,,
29,1.92,9.0,Work Start,Job 9-10,Machine 6,,
30,2.07,3.0,Created,Job 3-1,,,
31,2.07,3.0,Put in Routing Class,Job 3-1,,1.0,
32,2.07,3.0,Routing Start,Job 3-1,,,"3.675,  machine 선택"
33,2.07,3.0,Routing Finish,Job 3-1,Machine 2,,
34,2.07,3.0,Work Start,Job 3-1,Machine 2,,
35,2.17,6.0,Created,Job 6-0,,,
36,2.17,6.0,Put in Routing Class,Job 6-0,,1.0,
37,2.17,6.0,Routing Start,Job 6-0,,,"3.675,  machine 선택"
38,2.17,6.0,Routing Finish,Job 6-0,Machine 3,,
39,2.17,6.0,Work Start,Job 6-0,Machine 3,,
40,2.42,0.0,Created,Job 0-3,,,
41,2.42,0.0,Put in Routing Class,Job 0-3,,1.0,
42,2.53,5.0,Created,Job 5-16,,,
43,2.53,5.0,Put in Routing Class,Job 5-16,,2.0,
44,3.19,7.0,Created,Job 7-27,,,
45,3.19,7.0,Put in Routing Class,Job 7-27,,3.0,
46,3.22,2.0,Created,Job 2-19,,,
47,3.22,2.0,Put in Routing Class,Job 2-19,,4.0,
48,3.23,3.0,Created,Job 3-4,,,
49,3.23,3.0,Put in Routing Class,Job 3-4,,5.0,
50,3.28,1.0,Created,Job 1-18,,,
51,3.28,1.0,Put in Routing Class,Job 1-18,,6.0,
52,3.55,8.0,Created,Job 8-24,,,
53,3.55,8.0,Put in Routing Class,Job 8-24,,7.0,
54,3.87,5.0,Created,Job 5-40,,,
55,3.87,5.0,Put in Routing Class,Job 5-40,,8.0,
56,4.2,9.0,Created,Job 9-21,,,
57,4.2,9.0,Put in Routing Class,Job 9-21,,9.0,
58,4.76,8.0,Created,Job 8-29,,,
59,4.76,8.0,Put in Routing Class,Job 8-29,,10.0,
60,4.77,0.0,Created,Job 0-7,,,
61,4.77,0.0,Put in Routing Class,Job 0-7,,11.0,
62,5.32,4.0,Created,Job 4-5,,,
63,5.32,4.0,Put in Routing Class,Job 4-5,,12.0,
64,5.5,6.0,Created,Job 6-11,,,
65,5.5,6.0,Put in Routing Class,Job 6-11,,13.0,
66,5.65,7.0,Created,Job 7-43,,,
67,5.65,7.0,Put in Routing Class,Job 7-43,,14.0,
68,5.89,0.0,Created,Job 0-12,,,
69,5.89,0.0,Put in Routing Class,Job 0-12,,15.0,
70,6.01,5.0,Created,Job 5-45,,,
71,6.01,5.0,Put in Routing Class,Job 5-45,,16.0,
72,6.49,0.0,Work Finish,Job 0-2,Machine 0,,
73,6.49,0.0,Completed,Job 0-2,,,0
74,6.49,,Request Routing for Job,,Machine 0,16.0,
75,6.49,,Routing Start,,Machine 0,,3.675 Job 선택
76,6.49,8.0,Routing Finish,Job 8-24,Machine 0,,
77,6.49,8.0,Work Start,Job 8-24,Machine 0,,
78,6.76,3.0,Created,Job 3-14,,,
79,6.76,3.0,Put in Routing Class,Job 3-14,,16.0,
80,6.88,9.0,Created,Job 9-31,,,
81,6.88,9.0,Put in Routing Class,Job 9-31,,17.0,
82,7.01,2.0,Work Finish,Job 2-8,Machine 5,,
83,7.01,2.0,Completed,Job 2-8,,,0
84,7.01,,Request Routing for Job,,Machine 5,17.0,
85,7.01,,Routing Start,,Machine 5,,3.675 Job 선택
86,7.01,9.0,Routing Finish,Job 9-21,Machine 5,,
87,7.01,9.0,Work Start,Job 9-21,Machine 5,,
88,7.15,7.0,Created,Job 7-46,,,
89,7.15,7.0,Put in Routing Class,Job 7-46,,17.0,
90,7.46,1.0,Created,Job 1-20,,,
91,7.46,1.0,Put in Routing Class,Job 1-20,,18.0,
92,7.64,8.0,Created,Job 8-38,,,
93,7.64,8.0,Put in Routing Class,Job 8-38,,19.0,
94,7.68,6.0,Work Finish,Job 6-0,Machine 3,,
95,7.68,6.0,Completed,Job 6-0,,,0
96,7.68,,Request Routing for Job,,Machine 3,19.0,
97,7.68,,Routing Start,,Machine 3,,3.675 Job 선택
98,7.68,8.0,Routing Finish,Job 8-29,Machine 3,,
99,7.68,8.0,Work Start,Job 8-29,Machine 3,,
100,7.89,5.0,Work Finish,Job 5-9,Machine 1,,
101,7.89,5.0,Completed,Job 5-9,,,0
102,7.89,,Request Routing for Job,,Machine 1,18.0,
103,7.89,,Routing Start,,Machine 1,,3.675 Job 선택
104,7.89,1.0,Routing Finish,Job 1-18,Machine 1,,
105,7.89,1.0,Work Start,Job 1-18,Machine 1,,
106,7.91,7.0,Work Finish,Job 7-13,Machine 7,,
107,7.91,7.0,Completed,Job 7-13,,,0
108,7.91,,Request Routing for Job,,Machine 7,17.0,
109,7.91,,Routing Start,,Machine 7,,3.675 Job 선택
110,7.91,8.0,Routing Finish,Job 8-38,Machine 7,,
111,7.91,8.0,Work Start,Job 8-38,Machine 7,,
112,7.94,6.0,Created,Job 6-22,,,
113,7.94,6.0,Put in Routing Class,Job 6-22,,17.0,
114,8.01,9.0,Created,Job 9-36,,,
115,8.01,9.0,Put in Routing Class,Job 9-36,,18.0,
116,8.16,8.0,Work Finish,Job 8-15,Machine 4,,
117,8.16,8.0,Completed,Job 8-15,,,0
118,8.16,,Request Routing for Job,,Machine 4,18.0,
119,8.16,,Routing Start,,Machine 4,,3.675 Job 선택
120,8.16,3.0,Routing Finish,Job 3-4,Machine 4,,
121,8.16,3.0,Work Start,Job 3-4,Machine 4,,
122,8.17,9.0,Work Finish,Job 9-10,Machine 6,,
123,8.17,9.0,Completed,Job 9-10,,,0
124,8.17,,Request Routing for Job,,Machine 6,17.0,
125,8.17,,Routing Start,,Machine 6,,3.675 Job 선택
126,8.17,1.0,Routing Finish,Job 1-20,Machine 6,,
127,8.17,1.0,Work Start,Job 1-20,Machine 6,,
128,8.18,7.0,Created,Job 7-49,,,
129,8.18,7.0,Put in Routing Class,Job 7-49,,17.0,
130,8.19,9.0,Work Finish,Job 9-21,Machine 5,,
131,8.19,9.0,Completed,Job 9-21,,,0
132,8.19,,Request Routing for Job,,Machine 5,17.0,
133,8.19,,Routing Start,,Machine 5,,3.675 Job 선택
134,8.19,9.0,Routing Finish,Job 9-31,Machine 5,,
135,8.19,9.0,Work Start,Job 9-31,Machine 5,,
136,8.87,3.0,Created,Job 3-26,,,
137,8.87,3.0,Put in Routing Class,Job 3-26,,17.0,
138,8.95,0.0,Created,Job 0-17,,,
139,8.95,0.0,Put in Routing Class,Job 0-17,,18.0,
140,8.95,1.0,Created,Job 1-25,,,
141,8.95,1.0,Put in Routing Class,Job 1-25,,19.0,
142,8.98,8.0,Created,Job 8-39,,,
143,8.98,8.0,Put in Routing Class,Job 8-39,,20.0,
144,9.01,6.0,Created,Job 6-30,,,
145,9.01,6.0,Put in Routing Class,Job 6-30,,21.0,
146,9.13,3.0,Work Finish,Job 3-1,Machine 2,,
147,9.13,3.0,Completed,Job 3-1,,,0
148,9.13,,Request Routing for Job,,Machine 2,21.0,
149,9.13,,Routing Start,,Machine 2,,3.675 Job 선택
150,9.13,1.0,Routing Finish,Job 1-25,Machine 2,,
151,9.13,1.0,Work Start,Job 1-25,Machine 2,,
152,9.17,2.0,Created,Job 2-28,,,
153,9.17,2.0,Put in Routing Class,Job 2-28,,21.0,
154,9.21,9.0,Created,Job 9-42,,,
155,9.21,9.0,Put in Routing Class,Job 9-42,,22.0,
156,9.27,4.0,Created,Job 4-6,,,
157,9.27,4.0,Put in Routing Class,Job 4-6,,23.0,
158,9.36,8.0,Work Finish,Job 8-29,Machine 3,,
159,9.36,8.0,Completed,Job 8-29,,,0
160,9.36,,Request Routing for Job,,Machine 3,23.0,
161,9.36,,Routing Start,,Machine 3,,3.675 Job 선택
162,9.36,8.0,Routing Finish,Job 8-39,Machine 3,,
163,9.36,8.0,Work Start,Job 8-39,Machine 3,,
164,9.36,9.0,Work Finish,Job 9-31,Machine 5,,
165,9.36,9.0,Completed,Job 9-31,,,0
166,9.36,,Request Routing for Job,,Machine 5,22.0,
167,9.36,,Routing Start,,Machine 5,,3.675 Job 선택
168,9.36,9.0,Routing Finish,Job 9-36,Machine 5,,
169,9.36,9.0,Work Start,Job 9-36,Machine 5,,
170,9.52,3.0,Work Finish,Job 3-4,Machine 4,,
171,9.52,3.0,Completed,Job 3-4,,,0
172,9.52,,Request Routing for Job,,Machine 4,21.0,
173,9.52,,Routing Start,,Machine 4,,3.675 Job 선택
174,9.52,2.0,Routing Finish,Job 2-19,Machine 4,,
175,9.52,2.0,Work Start,Job 2-19,Machine 4,,
176,9.58,1.0,Work Finish,Job 1-18,Machine 1,,
177,9.58,1.0,Completed,Job 1-18,,,0
178,9.58,,Request Routing for Job,,Machine 1,20.0,
179,9.58,,Routing Start,,Machine 1,,3.675 Job 선택
180,9.58,7.0,Routing Finish,Job 7-27,Machine 1,,
181,9.58,7.0,Work Start,Job 7-27,Machine 1,,
182,9.89,5.0,Created,Job 5-89,,,
183,9.89,5.0,Put in Routing Class,Job 5-89,,20.0,
184,10.3,8.0,Work Finish,Job 8-38,Machine 7,,
185,10.3,8.0,Completed,Job 8-38,,,0
186,10.3,,Request Routing for Job,,Machine 7,20.0,
187,10.3,,Routing Start,,Machine 7,,3.675 Job 선택
188,10.3,7.0,Routing Finish,Job 7-43,Machine 7,,
189,10.3,7.0,Work Start,Job 7-43,Machine 7,,
190,10.31,1.0,Created,Job 1-47,,,
191,10.31,1.0,Put in Routing Class,Job 1-47,,20.0,
192,10.54,9.0,Work Finish,Job 9-36,Machine 5,,
193,10.54,9.0,Completed,Job 9-36,,,0
194,10.54,,Request Routing for Job,,Machine 5,20.0,
195,10.54,,Routing Start,,Machine 5,,3.675 Job 선택
196,10.54,1.0,Routing Finish,Job 1-47,Machine 5,,
197,10.54,1.0,Work Start,Job 1-47,Machine 5,,
198,10.93,8.0,Created,Job 8-44,,,
199,10.93,8.0,Put in Routing Class,Job 8-44,,20.0,
200,11.04,8.0,Work Finish,Job 8-39,Machine 3,,
201,11.04,8.0,Completed,Job 8-39,,,0
