,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.03,0.0,Created,Job 0-11,,,
1,1.03,0.0,Put in Routing Class,Job 0-11,,1.0,
2,1.03,0.0,Routing Start,Job 0-11,,,"3.675,  machine 선택"
3,1.03,0.0,Routing Finish,Job 0-11,Machine 0,,
4,1.03,0.0,Work Start,Job 0-11,Machine 0,,
5,1.13,3.0,Created,Job 3-0,,,
6,1.13,3.0,Put in Routing Class,Job 3-0,,1.0,
7,1.13,3.0,Routing Start,Job 3-0,,,"3.675,  machine 선택"
8,1.13,3.0,Routing Finish,Job 3-0,Machine 7,,
9,1.13,3.0,Work Start,Job 3-0,Machine 7,,
10,1.14,6.0,Created,Job 6-5,,,
11,1.14,6.0,Put in Routing Class,Job 6-5,,1.0,
12,1.14,6.0,Routing Start,Job 6-5,,,"3.675,  machine 선택"
13,1.14,6.0,Routing Finish,Job 6-5,Machine 6,,
14,1.14,6.0,Work Start,Job 6-5,Machine 6,,
15,1.18,7.0,Created,Job 7-12,,,
16,1.18,7.0,Put in Routing Class,Job 7-12,,1.0,
17,1.18,7.0,Routing Start,Job 7-12,,,"3.675,  machine 선택"
18,1.18,7.0,Routing Finish,Job 7-12,Machine 3,,
19,1.18,7.0,Work Start,Job 7-12,Machine 3,,
20,1.23,9.0,Created,Job 9-3,,,
21,1.23,9.0,Put in Routing Class,Job 9-3,,1.0,
22,1.23,9.0,Routing Start,Job 9-3,,,"3.675,  machine 선택"
23,1.23,9.0,Routing Finish,Job 9-3,Machine 1,,
24,1.23,9.0,Work Start,Job 9-3,Machine 1,,
25,1.37,1.0,Created,Job 1-15,,,
26,1.37,1.0,Put in Routing Class,Job 1-15,,1.0,
27,1.37,1.0,Routing Start,Job 1-15,,,"3.675,  machine 선택"
28,1.37,1.0,Routing Finish,Job 1-15,Machine 4,,
29,1.37,1.0,Work Start,Job 1-15,Machine 4,,
30,1.53,2.0,Created,Job 2-16,,,
31,1.53,2.0,Put in Routing Class,Job 2-16,,1.0,
32,1.53,2.0,Routing Start,Job 2-16,,,"3.675,  machine 선택"
33,1.53,2.0,Routing Finish,Job 2-16,Machine 2,,
34,1.53,2.0,Work Start,Job 2-16,Machine 2,,
35,1.54,4.0,Created,Job 4-2,,,
36,1.54,4.0,Put in Routing Class,Job 4-2,,1.0,
37,1.54,4.0,Routing Start,Job 4-2,,,"3.675,  machine 선택"
38,1.54,4.0,Routing Finish,Job 4-2,Machine 5,,
39,1.54,4.0,Work Start,Job 4-2,Machine 5,,
40,1.58,8.0,Created,Job 8-9,,,
41,1.58,8.0,Put in Routing Class,Job 8-9,,1.0,
42,1.97,5.0,Created,Job 5-1,,,
