,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.39,9.0,Created,Job 9-7,,,
1,1.39,9.0,Put in Routing Class,Job 9-7,,1.0,
2,1.39,9.0,Routing Start,Job 9-7,,,"3.675,  machine 선택"
3,1.39,9.0,Routing Finish,Job 9-7,Machine 0,,
4,1.39,9.0,Work Start,Job 9-7,Machine 0,,
5,1.49,4.0,Created,Job 4-2,,,
6,1.49,4.0,Put in Routing Class,Job 4-2,,1.0,
7,1.49,4.0,Routing Start,Job 4-2,,,"3.675,  machine 선택"
8,1.49,4.0,Routing Finish,Job 4-2,Machine 5,,
9,1.49,4.0,Work Start,Job 4-2,Machine 5,,
10,2.25,8.0,Created,Job 8-5,,,
11,2.25,8.0,Put in Routing Class,Job 8-5,,1.0,
12,2.25,8.0,Routing Start,Job 8-5,,,"3.675,  machine 선택"
13,2.25,8.0,Routing Finish,Job 8-5,Machine 7,,
14,2.25,8.0,Work Start,Job 8-5,Machine 7,,
15,2.79,2.0,Created,Job 2-0,,,
16,2.79,2.0,Put in Routing Class,Job 2-0,,1.0,
17,2.79,2.0,Routing Start,Job 2-0,,,"3.675,  machine 선택"
18,2.79,2.0,Routing Finish,Job 2-0,Machine 1,,
19,2.79,2.0,Work Start,Job 2-0,Machine 1,,
20,3.08,9.0,Created,Job 9-10,,,
21,3.08,9.0,Put in Routing Class,Job 9-10,,1.0,
22,3.08,9.0,Routing Start,Job 9-10,,,"3.675,  machine 선택"
23,3.08,9.0,Routing Finish,Job 9-10,Machine 6,,
24,3.08,9.0,Work Start,Job 9-10,Machine 6,,
25,4.59,0.0,Created,Job 0-8,,,
26,4.59,0.0,Put in Routing Class,Job 0-8,,1.0,
27,4.59,0.0,Routing Start,Job 0-8,,,"3.675,  machine 선택"
28,4.59,0.0,Routing Finish,Job 0-8,Machine 2,,
29,4.59,0.0,Work Start,Job 0-8,Machine 2,,
30,4.79,4.0,Created,Job 4-21,,,
31,4.79,4.0,Put in Routing Class,Job 4-21,,1.0,
32,4.79,4.0,Routing Start,Job 4-21,,,"3.675,  machine 선택"
33,4.79,4.0,Routing Finish,Job 4-21,Machine 3,,
34,4.79,4.0,Work Start,Job 4-21,Machine 3,,
35,5.3,5.0,Created,Job 5-33,,,
36,5.3,5.0,Put in Routing Class,Job 5-33,,1.0,
37,5.3,5.0,Routing Start,Job 5-33,,,"3.675,  machine 선택"
38,5.3,5.0,Routing Finish,Job 5-33,Machine 4,,
39,5.3,5.0,Work Start,Job 5-33,Machine 4,,
40,5.9,6.0,Created,Job 6-4,,,
41,5.9,6.0,Put in Routing Class,Job 6-4,,1.0,
42,6.2,0.0,Created,Job 0-9,,,
43,6.2,0.0,Put in Routing Class,Job 0-9,,2.0,
44,6.26,1.0,Created,Job 1-12,,,
45,6.26,1.0,Put in Routing Class,Job 1-12,,3.0,
46,6.28,9.0,Created,Job 9-20,,,
47,6.28,9.0,Put in Routing Class,Job 9-20,,4.0,
48,6.67,3.0,Created,Job 3-1,,,
49,6.67,3.0,Put in Routing Class,Job 3-1,,5.0,
50,6.81,4.0,Created,Job 4-36,,,
51,6.81,4.0,Put in Routing Class,Job 4-36,,6.0,
52,7.05,7.0,Created,Job 7-3,,,
53,7.05,7.0,Put in Routing Class,Job 7-3,,7.0,
54,7.15,8.0,Work Finish,Job 8-5,Machine 7,,
55,7.15,8.0,Completed,Job 8-5,,,0
56,7.15,,Request Routing for Job,,Machine 7,7.0,
57,7.15,,Routing Start,,Machine 7,,3.675 Job 선택
58,7.15,7.0,Routing Finish,Job 7-3,Machine 7,,
59,7.15,7.0,Work Start,Job 7-3,Machine 7,,
60,7.32,2.0,Created,Job 2-6,,,
61,7.32,2.0,Put in Routing Class,Job 2-6,,7.0,
62,7.32,9.0,Created,Job 9-26,,,
63,7.32,9.0,Put in Routing Class,Job 9-26,,8.0,
64,7.65,8.0,Created,Job 8-15,,,
65,7.65,8.0,Put in Routing Class,Job 8-15,,9.0,
66,8.18,1.0,Created,Job 1-13,,,
67,8.18,1.0,Put in Routing Class,Job 1-13,,10.0,
68,8.31,4.0,Created,Job 4-58,,,
69,8.31,4.0,Put in Routing Class,Job 4-58,,11.0,
70,8.32,2.0,Created,Job 2-19,,,
71,8.32,2.0,Put in Routing Class,Job 2-19,,12.0,
72,8.48,9.0,Created,Job 9-28,,,
73,8.48,9.0,Put in Routing Class,Job 9-28,,13.0,
74,8.65,7.0,Created,Job 7-16,,,
75,8.65,7.0,Put in Routing Class,Job 7-16,,14.0,
76,8.66,4.0,Work Finish,Job 4-2,Machine 5,,
77,8.66,4.0,Completed,Job 4-2,,,0
78,8.66,,Request Routing for Job,,Machine 5,14.0,
79,8.66,,Routing Start,,Machine 5,,3.675 Job 선택
80,8.66,2.0,Routing Finish,Job 2-6,Machine 5,,
81,8.66,2.0,Work Start,Job 2-6,Machine 5,,
82,8.97,8.0,Created,Job 8-22,,,
83,8.97,8.0,Put in Routing Class,Job 8-22,,14.0,
84,9.0,0.0,Created,Job 0-11,,,
85,9.0,0.0,Put in Routing Class,Job 0-11,,15.0,
86,9.31,9.0,Work Finish,Job 9-7,Machine 0,,
87,9.31,9.0,Completed,Job 9-7,,,0
88,9.31,,Request Routing for Job,,Machine 0,15.0,
89,9.31,,Routing Start,,Machine 0,,3.675 Job 선택
90,9.31,7.0,Routing Finish,Job 7-16,Machine 0,,
91,9.31,7.0,Work Start,Job 7-16,Machine 0,,
92,9.32,2.0,Created,Job 2-24,,,
93,9.32,2.0,Put in Routing Class,Job 2-24,,15.0,
94,9.42,4.0,Created,Job 4-62,,,
95,9.42,4.0,Put in Routing Class,Job 4-62,,16.0,
96,9.67,7.0,Created,Job 7-23,,,
97,9.67,7.0,Put in Routing Class,Job 7-23,,17.0,
98,9.81,3.0,Created,Job 3-17,,,
99,9.81,3.0,Put in Routing Class,Job 3-17,,18.0,
100,9.96,6.0,Created,Job 6-14,,,
101,9.96,6.0,Put in Routing Class,Job 6-14,,19.0,
102,10.0,9.0,Created,Job 9-37,,,
103,10.0,9.0,Put in Routing Class,Job 9-37,,20.0,
104,10.13,1.0,Created,Job 1-18,,,
105,10.13,1.0,Put in Routing Class,Job 1-18,,21.0,
106,10.83,7.0,Work Finish,Job 7-16,Machine 0,,
107,10.83,7.0,Completed,Job 7-16,,,0
108,10.83,,Request Routing for Job,,Machine 0,21.0,
109,10.83,,Routing Start,,Machine 0,,3.675 Job 선택
110,10.83,7.0,Routing Finish,Job 7-23,Machine 0,,
111,10.83,7.0,Work Start,Job 7-23,Machine 0,,
112,11.01,2.0,Created,Job 2-27,,,
113,11.01,2.0,Put in Routing Class,Job 2-27,,21.0,
114,11.02,8.0,Created,Job 8-25,,,
115,11.02,8.0,Put in Routing Class,Job 8-25,,22.0,
116,11.12,7.0,Created,Job 7-29,,,
117,11.12,7.0,Put in Routing Class,Job 7-29,,23.0,
118,11.25,2.0,Work Finish,Job 2-6,Machine 5,,
119,11.25,2.0,Completed,Job 2-6,,,0
120,11.25,,Request Routing for Job,,Machine 5,23.0,
121,11.25,,Routing Start,,Machine 5,,3.675 Job 선택
122,11.25,2.0,Routing Finish,Job 2-19,Machine 5,,
123,11.25,2.0,Work Start,Job 2-19,Machine 5,,
124,11.25,9.0,Created,Job 9-41,,,
125,11.25,9.0,Put in Routing Class,Job 9-41,,23.0,
126,11.47,1.0,Created,Job 1-34,,,
127,11.47,1.0,Put in Routing Class,Job 1-34,,24.0,
128,12.03,2.0,Created,Job 2-50,,,
129,12.03,2.0,Put in Routing Class,Job 2-50,,25.0,
130,12.25,7.0,Created,Job 7-42,,,
131,12.25,7.0,Put in Routing Class,Job 7-42,,26.0,
132,12.31,2.0,Work Finish,Job 2-0,Machine 1,,
133,12.31,2.0,Completed,Job 2-0,,,0
134,12.31,,Request Routing for Job,,Machine 1,26.0,
135,12.31,,Routing Start,,Machine 1,,3.675 Job 선택
136,12.31,2.0,Routing Finish,Job 2-24,Machine 1,,
137,12.31,2.0,Work Start,Job 2-24,Machine 1,,
138,12.35,7.0,Work Finish,Job 7-23,Machine 0,,
139,12.35,7.0,Completed,Job 7-23,,,0
140,12.35,,Request Routing for Job,,Machine 0,25.0,
141,12.35,,Routing Start,,Machine 0,,3.675 Job 선택
142,12.35,7.0,Routing Finish,Job 7-29,Machine 0,,
143,12.35,7.0,Work Start,Job 7-29,Machine 0,,
144,12.38,5.0,Created,Job 5-38,,,
145,12.38,5.0,Put in Routing Class,Job 5-38,,25.0,
146,12.66,9.0,Created,Job 9-43,,,
147,12.66,9.0,Put in Routing Class,Job 9-43,,26.0,
148,13.27,4.0,Work Finish,Job 4-21,Machine 3,,
149,13.27,4.0,Completed,Job 4-21,,,0
150,13.27,,Request Routing for Job,,Machine 3,26.0,
151,13.27,,Routing Start,,Machine 3,,3.675 Job 선택
152,13.27,3.0,Routing Finish,Job 3-1,Machine 3,,
153,13.27,3.0,Work Start,Job 3-1,Machine 3,,
154,13.36,7.0,Created,Job 7-46,,,
155,13.36,7.0,Put in Routing Class,Job 7-46,,26.0,
156,13.48,8.0,Created,Job 8-47,,,
157,13.48,8.0,Put in Routing Class,Job 8-47,,27.0,
158,13.49,1.0,Created,Job 1-56,,,
159,13.49,1.0,Put in Routing Class,Job 1-56,,28.0,
160,13.51,0.0,Work Finish,Job 0-8,Machine 2,,
161,13.51,0.0,Completed,Job 0-8,,,0
162,13.51,,Request Routing for Job,,Machine 2,28.0,
163,13.51,,Routing Start,,Machine 2,,3.675 Job 선택
164,13.51,6.0,Routing Finish,Job 6-4,Machine 2,,
165,13.51,6.0,Work Start,Job 6-4,Machine 2,,
166,13.7,5.0,Created,Job 5-39,,,
167,13.7,5.0,Put in Routing Class,Job 5-39,,28.0,
168,13.78,4.0,Created,Job 4-63,,,
169,13.78,4.0,Put in Routing Class,Job 4-63,,29.0,
170,13.83,2.0,Work Finish,Job 2-19,Machine 5,,
171,13.83,2.0,Completed,Job 2-19,,,0
172,13.83,,Request Routing for Job,,Machine 5,29.0,
173,13.83,,Routing Start,,Machine 5,,3.675 Job 선택
174,13.83,2.0,Routing Finish,Job 2-27,Machine 5,,
175,13.83,2.0,Work Start,Job 2-27,Machine 5,,
176,13.87,7.0,Work Finish,Job 7-29,Machine 0,,
177,13.87,7.0,Completed,Job 7-29,,,0
178,13.87,,Request Routing for Job,,Machine 0,28.0,
179,13.87,,Routing Start,,Machine 0,,3.675 Job 선택
180,13.87,7.0,Routing Finish,Job 7-42,Machine 0,,
181,13.87,7.0,Work Start,Job 7-42,Machine 0,,
182,14.03,0.0,Created,Job 0-30,,,
183,14.03,0.0,Put in Routing Class,Job 0-30,,28.0,
184,14.03,6.0,Created,Job 6-35,,,
185,14.03,6.0,Put in Routing Class,Job 6-35,,29.0,
186,14.68,7.0,Created,Job 7-61,,,
187,14.68,7.0,Put in Routing Class,Job 7-61,,30.0,
188,14.69,7.0,Work Finish,Job 7-3,Machine 7,,
189,14.69,7.0,Completed,Job 7-3,,,0
190,14.69,,Request Routing for Job,,Machine 7,30.0,
191,14.69,,Routing Start,,Machine 7,,3.675 Job 선택
192,14.69,2.0,Routing Finish,Job 2-50,Machine 7,,
193,14.69,2.0,Work Start,Job 2-50,Machine 7,,
194,14.81,4.0,Created,Job 4-64,,,
195,14.81,4.0,Put in Routing Class,Job 4-64,,30.0,
196,14.99,8.0,Created,Job 8-69,,,
197,14.99,8.0,Put in Routing Class,Job 8-69,,31.0,
198,15.1,1.0,Created,Job 1-66,,,
199,15.1,1.0,Put in Routing Class,Job 1-66,,32.0,
200,15.21,6.0,Created,Job 6-52,,,
201,15.21,6.0,Put in Routing Class,Job 6-52,,33.0,
202,15.23,9.0,Work Finish,Job 9-10,Machine 6,,
203,15.23,9.0,Completed,Job 9-10,,,0
204,15.23,,Request Routing for Job,,Machine 6,33.0,
205,15.23,,Routing Start,,Machine 6,,3.675 Job 선택
206,15.23,6.0,Routing Finish,Job 6-14,Machine 6,,
207,15.23,6.0,Work Start,Job 6-14,Machine 6,,
208,15.39,7.0,Work Finish,Job 7-42,Machine 0,,
209,15.39,7.0,Completed,Job 7-42,,,0
210,15.39,,Request Routing for Job,,Machine 0,32.0,
211,15.39,,Routing Start,,Machine 0,,3.675 Job 선택
212,15.39,7.0,Routing Finish,Job 7-46,Machine 0,,
213,15.39,7.0,Work Start,Job 7-46,Machine 0,,
214,15.68,5.0,Created,Job 5-40,,,
215,15.68,5.0,Put in Routing Class,Job 5-40,,32.0,
216,15.73,7.0,Created,Job 7-65,,,
217,15.73,7.0,Put in Routing Class,Job 7-65,,33.0,
218,16.2,3.0,Work Finish,Job 3-1,Machine 3,,
219,16.2,3.0,Completed,Job 3-1,,,0
220,16.2,,Request Routing for Job,,Machine 3,33.0,
221,16.2,,Routing Start,,Machine 3,,3.675 Job 선택
222,16.2,3.0,Routing Finish,Job 3-17,Machine 3,,
223,16.2,3.0,Work Start,Job 3-17,Machine 3,,
224,16.42,2.0,Work Finish,Job 2-27,Machine 5,,
225,16.42,2.0,Completed,Job 2-27,,,0
226,16.42,,Request Routing for Job,,Machine 5,32.0,
227,16.42,,Routing Start,,Machine 5,,3.675 Job 선택
228,16.42,6.0,Routing Finish,Job 6-35,Machine 5,,
229,16.42,6.0,Work Start,Job 6-35,Machine 5,,
230,16.45,1.0,Created,Job 1-67,,,
231,16.45,1.0,Put in Routing Class,Job 1-67,,32.0,
232,16.51,6.0,Created,Job 6-59,,,
233,16.51,6.0,Put in Routing Class,Job 6-59,,33.0,
234,16.6,2.0,Work Finish,Job 2-50,Machine 7,,
235,16.6,2.0,Completed,Job 2-50,,,0
236,16.6,,Request Routing for Job,,Machine 7,33.0,
237,16.6,,Routing Start,,Machine 7,,3.675 Job 선택
238,16.6,7.0,Routing Finish,Job 7-61,Machine 7,,
239,16.6,7.0,Work Start,Job 7-61,Machine 7,,
240,16.72,3.0,Created,Job 3-31,,,
241,16.72,3.0,Put in Routing Class,Job 3-31,,33.0,
242,16.91,7.0,Work Finish,Job 7-46,Machine 0,,
243,16.91,7.0,Completed,Job 7-46,,,0
244,16.91,,Request Routing for Job,,Machine 0,33.0,
245,16.91,,Routing Start,,Machine 0,,3.675 Job 선택
246,16.91,5.0,Routing Finish,Job 5-38,Machine 0,,
247,16.91,5.0,Work Start,Job 5-38,Machine 0,,
248,17.32,5.0,Created,Job 5-91,,,
249,17.32,5.0,Put in Routing Class,Job 5-91,,33.0,
250,17.51,1.0,Created,Job 1-72,,,
251,17.51,1.0,Put in Routing Class,Job 1-72,,34.0,
252,17.58,6.0,Created,Job 6-80,,,
253,17.58,6.0,Put in Routing Class,Job 6-80,,35.0,
254,18.19,7.0,Created,Job 7-68,,,
255,18.19,7.0,Put in Routing Class,Job 7-68,,36.0,
256,18.25,2.0,Created,Job 2-60,,,
257,18.25,2.0,Put in Routing Class,Job 2-60,,37.0,
258,18.6,0.0,Created,Job 0-49,,,
259,18.6,0.0,Put in Routing Class,Job 0-49,,38.0,
260,18.71,4.0,Created,Job 4-87,,,
261,18.71,4.0,Put in Routing Class,Job 4-87,,39.0,
262,18.79,1.0,Created,Job 1-75,,,
263,18.79,1.0,Put in Routing Class,Job 1-75,,40.0,
264,19.11,8.0,Created,Job 8-90,,,
265,19.11,8.0,Put in Routing Class,Job 8-90,,41.0,
266,19.14,3.0,Work Finish,Job 3-17,Machine 3,,
267,19.14,3.0,Completed,Job 3-17,,,0
268,19.14,,Request Routing for Job,,Machine 3,41.0,
269,19.14,,Routing Start,,Machine 3,,3.675 Job 선택
270,19.14,9.0,Routing Finish,Job 9-20,Machine 3,,
271,19.14,9.0,Work Start,Job 9-20,Machine 3,,
272,19.16,6.0,Work Finish,Job 6-4,Machine 2,,
273,19.16,6.0,Completed,Job 6-4,,,0.9100859794543155
274,19.16,,Request Routing for Job,,Machine 2,40.0,
275,19.16,,Routing Start,,Machine 2,,3.675 Job 선택
276,19.16,6.0,Routing Finish,Job 6-52,Machine 2,,
277,19.16,6.0,Work Start,Job 6-52,Machine 2,,
278,19.26,7.0,Created,Job 7-74,,,
279,19.26,7.0,Put in Routing Class,Job 7-74,,40.0,
280,19.26,5.0,Created,Job 5-93,,,
281,19.26,5.0,Put in Routing Class,Job 5-93,,41.0,
282,19.48,2.0,Created,Job 2-92,,,
283,19.48,2.0,Put in Routing Class,Job 2-92,,42.0,
284,19.61,6.0,Work Finish,Job 6-14,Machine 6,,
285,19.61,6.0,Completed,Job 6-14,,,0
286,19.61,,Request Routing for Job,,Machine 6,42.0,
287,19.61,,Routing Start,,Machine 6,,3.675 Job 선택
288,19.61,6.0,Routing Finish,Job 6-59,Machine 6,,
289,19.61,6.0,Work Start,Job 6-59,Machine 6,,
290,19.65,0.0,Created,Job 0-51,,,
291,19.65,0.0,Put in Routing Class,Job 0-51,,42.0,
292,19.77,9.0,Created,Job 9-45,,,
293,19.77,9.0,Put in Routing Class,Job 9-45,,43.0,
294,19.99,1.0,Created,Job 1-79,,,
295,19.99,1.0,Put in Routing Class,Job 1-79,,44.0,
296,20.16,4.0,Created,Job 4-101,,,
297,20.16,4.0,Put in Routing Class,Job 4-101,,45.0,
298,20.42,5.0,Created,Job 5-99,,,
299,20.42,5.0,Put in Routing Class,Job 5-99,,46.0,
300,20.47,7.0,Created,Job 7-96,,,
301,20.47,7.0,Put in Routing Class,Job 7-96,,47.0,
302,20.61,6.0,Created,Job 6-85,,,
303,20.61,6.0,Put in Routing Class,Job 6-85,,48.0,
304,20.87,0.0,Created,Job 0-53,,,
305,20.87,0.0,Put in Routing Class,Job 0-53,,49.0,
306,21.17,2.0,Created,Job 2-102,,,
307,21.17,2.0,Put in Routing Class,Job 2-102,,50.0,
308,21.55,7.0,Created,Job 7-100,,,
309,21.55,7.0,Put in Routing Class,Job 7-100,,51.0,
310,21.67,6.0,Created,Job 6-94,,,
311,21.67,6.0,Put in Routing Class,Job 6-94,,52.0,
312,21.83,2.0,Work Finish,Job 2-24,Machine 1,,
313,21.83,2.0,Completed,Job 2-24,,,1.7626698346165703
314,21.83,,Request Routing for Job,,Machine 1,52.0,
315,21.83,,Routing Start,,Machine 1,,3.675 Job 선택
316,21.83,2.0,Routing Finish,Job 2-60,Machine 1,,
317,21.83,2.0,Work Start,Job 2-60,Machine 1,,
318,21.87,1.0,Created,Job 1-83,,,
319,21.87,1.0,Put in Routing Class,Job 1-83,,52.0,
320,22.22,2.0,Created,Job 2-109,,,
321,22.22,2.0,Put in Routing Class,Job 2-109,,53.0,
322,22.38,4.0,Created,Job 4-106,,,
323,22.38,4.0,Put in Routing Class,Job 4-106,,54.0,
324,22.56,0.0,Created,Job 0-55,,,
325,22.56,0.0,Put in Routing Class,Job 0-55,,55.0,
326,22.61,7.0,Created,Job 7-104,,,
327,22.61,7.0,Put in Routing Class,Job 7-104,,56.0,
328,22.65,9.0,Work Finish,Job 9-20,Machine 3,,
329,22.65,9.0,Completed,Job 9-20,,,3.540339028739705
330,22.65,,Request Routing for Job,,Machine 3,56.0,
331,22.65,,Routing Start,,Machine 3,,3.675 Job 선택
332,22.65,7.0,Routing Finish,Job 7-65,Machine 3,,
333,22.65,7.0,Work Start,Job 7-65,Machine 3,,
334,22.74,3.0,Created,Job 3-32,,,
335,22.74,3.0,Put in Routing Class,Job 3-32,,56.0,
336,22.78,5.0,Work Finish,Job 5-38,Machine 0,,
337,22.78,5.0,Completed,Job 5-38,,,0
338,22.78,,Request Routing for Job,,Machine 0,56.0,
339,22.78,,Routing Start,,Machine 0,,3.675 Job 선택
340,22.78,7.0,Routing Finish,Job 7-68,Machine 0,,
341,22.78,7.0,Work Start,Job 7-68,Machine 0,,
342,23.23,9.0,Created,Job 9-70,,,
343,23.23,9.0,Put in Routing Class,Job 9-70,,56.0,
344,23.59,6.0,Created,Job 6-95,,,
345,23.59,6.0,Put in Routing Class,Job 6-95,,57.0,
346,23.91,7.0,Created,Job 7-148,,,
347,23.91,7.0,Put in Routing Class,Job 7-148,,58.0,
348,23.94,1.0,Created,Job 1-119,,,
349,23.94,1.0,Put in Routing Class,Job 1-119,,59.0,
350,24.0,6.0,Work Finish,Job 6-59,Machine 6,,
351,24.0,6.0,Completed,Job 6-59,,,0
352,24.0,,Request Routing for Job,,Machine 6,59.0,
353,24.0,,Routing Start,,Machine 6,,3.675 Job 선택
354,24.0,6.0,Routing Finish,Job 6-80,Machine 6,,
355,24.0,6.0,Work Start,Job 6-80,Machine 6,,
356,24.04,2.0,Created,Job 2-115,,,
357,24.04,2.0,Put in Routing Class,Job 2-115,,59.0,
358,24.07,5.0,Work Finish,Job 5-33,Machine 4,,
359,24.07,5.0,Completed,Job 5-33,,,7.2449282147137595
360,24.07,,Request Routing for Job,,Machine 4,59.0,
361,24.07,,Routing Start,,Machine 4,,3.675 Job 선택
362,24.07,3.0,Routing Finish,Job 3-31,Machine 4,,
363,24.07,3.0,Work Start,Job 3-31,Machine 4,,
364,24.15,7.0,Work Finish,Job 7-61,Machine 7,,
365,24.15,7.0,Completed,Job 7-61,,,0
366,24.15,,Request Routing for Job,,Machine 7,58.0,
367,24.15,,Routing Start,,Machine 7,,3.675 Job 선택
368,24.15,2.0,Routing Finish,Job 2-92,Machine 7,,
369,24.15,2.0,Work Start,Job 2-92,Machine 7,,
370,24.16,0.0,Created,Job 0-57,,,
371,24.16,0.0,Put in Routing Class,Job 0-57,,58.0,
372,24.22,5.0,Created,Job 5-105,,,
373,24.22,5.0,Put in Routing Class,Job 5-105,,59.0,
374,24.3,7.0,Work Finish,Job 7-68,Machine 0,,
375,24.3,7.0,Completed,Job 7-68,,,0
376,24.3,,Request Routing for Job,,Machine 0,59.0,
377,24.3,,Routing Start,,Machine 0,,3.675 Job 선택
378,24.3,7.0,Routing Finish,Job 7-74,Machine 0,,
379,24.3,7.0,Work Start,Job 7-74,Machine 0,,
380,24.46,3.0,Created,Job 3-44,,,
381,24.46,3.0,Put in Routing Class,Job 3-44,,59.0,
382,24.81,6.0,Work Finish,Job 6-52,Machine 2,,
383,24.81,6.0,Completed,Job 6-52,,,0
384,24.81,,Request Routing for Job,,Machine 2,59.0,
385,24.81,,Routing Start,,Machine 2,,3.675 Job 선택
386,24.81,6.0,Routing Finish,Job 6-85,Machine 2,,
387,24.81,6.0,Work Start,Job 6-85,Machine 2,,
388,24.87,6.0,Created,Job 6-110,,,
389,24.87,6.0,Put in Routing Class,Job 6-110,,59.0,
390,25.51,8.0,Created,Job 8-107,,,
391,25.51,8.0,Put in Routing Class,Job 8-107,,60.0,
392,25.53,2.0,Created,Job 2-126,,,
393,25.53,2.0,Put in Routing Class,Job 2-126,,61.0,
394,25.82,7.0,Work Finish,Job 7-74,Machine 0,,
395,25.82,7.0,Completed,Job 7-74,,,0
396,25.82,,Request Routing for Job,,Machine 0,61.0,
397,25.82,,Routing Start,,Machine 0,,3.675 Job 선택
398,25.82,7.0,Routing Finish,Job 7-96,Machine 0,,
399,25.82,7.0,Work Start,Job 7-96,Machine 0,,
400,25.88,7.0,Created,Job 7-170,,,
401,25.88,7.0,Put in Routing Class,Job 7-170,,61.0,
402,26.04,1.0,Created,Job 1-125,,,
403,26.04,1.0,Put in Routing Class,Job 1-125,,62.0,
404,26.05,2.0,Work Finish,Job 2-92,Machine 7,,
405,26.05,2.0,Completed,Job 2-92,,,0
406,26.05,,Request Routing for Job,,Machine 7,62.0,
407,26.05,,Routing Start,,Machine 7,,3.675 Job 선택
408,26.05,2.0,Routing Finish,Job 2-102,Machine 7,,
409,26.05,2.0,Work Start,Job 2-102,Machine 7,,
410,26.13,6.0,Created,Job 6-140,,,
411,26.13,6.0,Put in Routing Class,Job 6-140,,62.0,
412,26.39,0.0,Created,Job 0-78,,,
413,26.39,0.0,Put in Routing Class,Job 0-78,,63.0,
414,26.57,2.0,Created,Job 2-127,,,
415,26.57,2.0,Put in Routing Class,Job 2-127,,64.0,
416,26.96,3.0,Created,Job 3-48,,,
417,26.96,3.0,Put in Routing Class,Job 3-48,,65.0,
418,26.97,7.0,Work Finish,Job 7-65,Machine 3,,
419,26.97,7.0,Completed,Job 7-65,,,1.1403584696287759
420,26.97,,Request Routing for Job,,Machine 3,65.0,
421,26.97,,Routing Start,,Machine 3,,3.675 Job 선택
422,26.97,7.0,Routing Finish,Job 7-100,Machine 3,,
423,26.97,7.0,Work Start,Job 7-100,Machine 3,,
424,27.24,4.0,Created,Job 4-121,,,
425,27.24,4.0,Put in Routing Class,Job 4-121,,65.0,
426,27.25,8.0,Created,Job 8-111,,,
427,27.25,8.0,Put in Routing Class,Job 8-111,,66.0,
428,27.34,7.0,Work Finish,Job 7-96,Machine 0,,
429,27.34,7.0,Completed,Job 7-96,,,0
430,27.34,,Request Routing for Job,,Machine 0,66.0,
431,27.34,,Routing Start,,Machine 0,,3.675 Job 선택
432,27.34,7.0,Routing Finish,Job 7-104,Machine 0,,
433,27.34,7.0,Work Start,Job 7-104,Machine 0,,
434,27.41,9.0,Created,Job 9-71,,,
435,27.41,9.0,Put in Routing Class,Job 9-71,,66.0,
436,27.55,1.0,Created,Job 1-132,,,
437,27.55,1.0,Put in Routing Class,Job 1-132,,67.0,
438,27.96,2.0,Work Finish,Job 2-102,Machine 7,,
439,27.96,2.0,Completed,Job 2-102,,,0
440,27.96,,Request Routing for Job,,Machine 7,67.0,
441,27.96,,Routing Start,,Machine 7,,3.675 Job 선택
442,27.96,2.0,Routing Finish,Job 2-109,Machine 7,,
443,27.96,2.0,Work Start,Job 2-109,Machine 7,,
444,27.97,2.0,Created,Job 2-129,,,
445,27.97,2.0,Put in Routing Class,Job 2-129,,67.0,
446,28.07,3.0,Created,Job 3-54,,,
447,28.07,3.0,Put in Routing Class,Job 3-54,,68.0,
448,28.38,6.0,Work Finish,Job 6-80,Machine 6,,
449,28.38,6.0,Completed,Job 6-80,,,0
450,28.38,,Request Routing for Job,,Machine 6,68.0,
451,28.38,,Routing Start,,Machine 6,,3.675 Job 선택
452,28.38,6.0,Routing Finish,Job 6-94,Machine 6,,
453,28.38,6.0,Work Start,Job 6-94,Machine 6,,
454,28.39,4.0,Created,Job 4-128,,,
455,28.39,4.0,Put in Routing Class,Job 4-128,,68.0,
456,28.75,8.0,Created,Job 8-117,,,
457,28.75,8.0,Put in Routing Class,Job 8-117,,69.0,
458,28.83,5.0,Created,Job 5-131,,,
459,28.83,5.0,Put in Routing Class,Job 5-131,,70.0,
460,28.86,7.0,Work Finish,Job 7-104,Machine 0,,
461,28.86,7.0,Completed,Job 7-104,,,0
462,28.86,,Request Routing for Job,,Machine 0,70.0,
463,28.86,,Routing Start,,Machine 0,,3.675 Job 선택
464,28.86,7.0,Routing Finish,Job 7-148,Machine 0,,
465,28.86,7.0,Work Start,Job 7-148,Machine 0,,
466,29.12,1.0,Created,Job 1-135,,,
467,29.12,1.0,Put in Routing Class,Job 1-135,,70.0,
468,29.48,2.0,Created,Job 2-144,,,
469,29.48,2.0,Put in Routing Class,Job 2-144,,71.0,
470,29.49,3.0,Work Finish,Job 3-31,Machine 4,,
471,29.49,3.0,Completed,Job 3-31,,,1.493043435105303
472,29.49,,Request Routing for Job,,Machine 4,71.0,
473,29.49,,Routing Start,,Machine 4,,3.675 Job 선택
474,29.49,3.0,Routing Finish,Job 3-32,Machine 4,,
475,29.49,3.0,Work Start,Job 3-32,Machine 4,,
476,29.68,3.0,Created,Job 3-73,,,
477,29.68,3.0,Put in Routing Class,Job 3-73,,71.0,
478,29.87,2.0,Work Finish,Job 2-109,Machine 7,,
479,29.87,2.0,Completed,Job 2-109,,,0
480,29.87,,Request Routing for Job,,Machine 7,71.0,
481,29.87,,Routing Start,,Machine 7,,3.675 Job 선택
482,29.87,2.0,Routing Finish,Job 2-115,Machine 7,,
