,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.16,8.0,Created,Job 8-6,,,
1,1.16,8.0,Put in Routing Class,Job 8-6,,1.0,
2,1.16,8.0,Routing Start,Job 8-6,,,"3.675,  machine 선택"
3,1.16,8.0,Routing Finish,Job 8-6,Machine 4,,
4,1.16,8.0,Work Start,Job 8-6,Machine 4,,
5,1.26,4.0,Created,Job 4-0,,,
6,1.26,4.0,Put in Routing Class,Job 4-0,,1.0,
7,1.26,4.0,Routing Start,Job 4-0,,,"3.675,  machine 선택"
8,1.26,4.0,Routing Finish,Job 4-0,Machine 1,,
9,1.26,4.0,Work Start,Job 4-0,Machine 1,,
10,1.5,9.0,Created,Job 9-2,,,
11,1.5,9.0,Put in Routing Class,Job 9-2,,1.0,
12,1.5,9.0,Routing Start,Job 9-2,,,"3.675,  machine 선택"
13,1.5,9.0,Routing Finish,Job 9-2,Machine 5,,
14,1.5,9.0,Work Start,Job 9-2,Machine 5,,
15,1.52,0.0,Created,Job 0-11,,,
16,1.52,0.0,Put in Routing Class,Job 0-11,,1.0,
17,1.52,0.0,Routing Start,Job 0-11,,,"3.675,  machine 선택"
18,1.52,0.0,Routing Finish,Job 0-11,Machine 3,,
19,1.52,0.0,Work Start,Job 0-11,Machine 3,,
20,1.63,6.0,Created,Job 6-9,,,
21,1.63,6.0,Put in Routing Class,Job 6-9,,1.0,
22,1.63,6.0,Routing Start,Job 6-9,,,"3.675,  machine 선택"
23,1.63,6.0,Routing Finish,Job 6-9,Machine 7,,
24,1.63,6.0,Work Start,Job 6-9,Machine 7,,
25,1.64,2.0,Created,Job 2-7,,,
26,1.64,2.0,Put in Routing Class,Job 2-7,,1.0,
27,1.64,2.0,Routing Start,Job 2-7,,,"3.675,  machine 선택"
28,1.64,2.0,Routing Finish,Job 2-7,Machine 0,,
29,1.64,2.0,Work Start,Job 2-7,Machine 0,,
30,1.7,3.0,Created,Job 3-4,,,
31,1.7,3.0,Put in Routing Class,Job 3-4,,1.0,
32,1.7,3.0,Routing Start,Job 3-4,,,"3.675,  machine 선택"
33,1.7,3.0,Routing Finish,Job 3-4,Machine 6,,
34,1.7,3.0,Work Start,Job 3-4,Machine 6,,
35,2.01,5.0,Created,Job 5-8,,,
36,2.01,5.0,Put in Routing Class,Job 5-8,,1.0,
37,2.01,5.0,Routing Start,Job 5-8,,,"3.675,  machine 선택"
38,2.01,5.0,Routing Finish,Job 5-8,Machine 2,,
39,2.01,5.0,Work Start,Job 5-8,Machine 2,,
40,2.42,4.0,Created,Job 4-26,,,
41,2.42,4.0,Put in Routing Class,Job 4-26,,1.0,
42,2.7,0.0,Created,Job 0-16,,,
43,2.7,0.0,Put in Routing Class,Job 0-16,,2.0,
44,3.04,7.0,Created,Job 7-1,,,
45,3.04,7.0,Put in Routing Class,Job 7-1,,3.0,
46,3.09,1.0,Created,Job 1-3,,,
47,3.09,1.0,Put in Routing Class,Job 1-3,,4.0,
48,3.16,5.0,Created,Job 5-20,,,
49,3.16,5.0,Put in Routing Class,Job 5-20,,5.0,
50,3.42,8.0,Created,Job 8-34,,,
