,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.05,5.0,Created,Job 5-14,,,
1,1.05,5.0,Put in Routing Class,Job 5-14,,1.0,
2,1.05,5.0,Routing Start,Job 5-14,,,"3.675,  machine 선택"
3,1.05,5.0,Routing Finish,Job 5-14,Machine 1,,
4,1.05,5.0,Work Start,Job 5-14,Machine 1,,
5,1.13,2.0,Created,Job 2-8,,,
6,1.13,2.0,Put in Routing Class,Job 2-8,,1.0,
7,1.13,2.0,Routing Start,Job 2-8,,,"3.675,  machine 선택"
8,1.13,2.0,Routing Finish,Job 2-8,Machine 3,,
9,1.13,2.0,Work Start,Job 2-8,Machine 3,,
10,1.29,0.0,Created,Job 0-5,,,
11,1.29,0.0,Put in Routing Class,Job 0-5,,1.0,
12,1.29,0.0,Routing Start,Job 0-5,,,"3.675,  machine 선택"
13,1.29,0.0,Routing Finish,Job 0-5,Machine 7,,
14,1.29,0.0,Work Start,Job 0-5,Machine 7,,
15,1.36,3.0,Created,Job 3-0,,,
16,1.36,3.0,Put in Routing Class,Job 3-0,,1.0,
17,1.36,3.0,Routing Start,Job 3-0,,,"3.675,  machine 선택"
18,1.36,3.0,Routing Finish,Job 3-0,Machine 5,,
19,1.36,3.0,Work Start,Job 3-0,Machine 5,,
20,1.37,7.0,Created,Job 7-3,,,
21,1.37,7.0,Put in Routing Class,Job 7-3,,1.0,
22,1.37,7.0,Routing Start,Job 7-3,,,"3.675,  machine 선택"
23,1.37,7.0,Routing Finish,Job 7-3,Machine 2,,
24,1.37,7.0,Work Start,Job 7-3,Machine 2,,
25,1.49,1.0,Created,Job 1-2,,,
26,1.49,1.0,Put in Routing Class,Job 1-2,,1.0,
27,1.49,1.0,Routing Start,Job 1-2,,,"3.675,  machine 선택"
28,1.49,1.0,Routing Finish,Job 1-2,Machine 6,,
29,1.49,1.0,Work Start,Job 1-2,Machine 6,,
30,1.81,9.0,Created,Job 9-1,,,
31,1.81,9.0,Put in Routing Class,Job 9-1,,1.0,
32,1.81,9.0,Routing Start,Job 9-1,,,"3.675,  machine 선택"
33,1.81,9.0,Routing Finish,Job 9-1,Machine 0,,
34,1.81,9.0,Work Start,Job 9-1,Machine 0,,
35,2.35,4.0,Created,Job 4-12,,,
36,2.35,4.0,Put in Routing Class,Job 4-12,,1.0,
37,2.35,4.0,Routing Start,Job 4-12,,,"3.675,  machine 선택"
38,2.35,4.0,Routing Finish,Job 4-12,Machine 4,,
39,2.35,4.0,Work Start,Job 4-12,Machine 4,,
40,2.42,7.0,Created,Job 7-6,,,
41,2.42,7.0,Put in Routing Class,Job 7-6,,1.0,
42,2.84,6.0,Created,Job 6-7,,,
43,2.84,6.0,Put in Routing Class,Job 6-7,,2.0,
44,2.86,3.0,Created,Job 3-4,,,
45,2.86,3.0,Put in Routing Class,Job 3-4,,3.0,
46,3.06,1.0,Created,Job 1-11,,,
47,3.06,1.0,Put in Routing Class,Job 1-11,,4.0,
48,3.11,0.0,Created,Job 0-30,,,
49,3.11,0.0,Put in Routing Class,Job 0-30,,5.0,
50,3.2,2.0,Created,Job 2-9,,,
51,3.2,2.0,Put in Routing Class,Job 2-9,,6.0,
52,3.59,9.0,Created,Job 9-15,,,
53,3.59,9.0,Put in Routing Class,Job 9-15,,7.0,
54,3.71,7.0,Created,Job 7-21,,,
55,3.71,7.0,Put in Routing Class,Job 7-21,,8.0,
56,4.08,4.0,Created,Job 4-24,,,
57,4.08,4.0,Put in Routing Class,Job 4-24,,9.0,
58,5.01,2.0,Created,Job 2-38,,,
