,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.14,4.0,Created,Job 4-4,,,
1,1.14,4.0,Put in Routing Class,Job 4-4,,1.0,
2,1.14,4.0,Routing Start,Job 4-4,,,"3.675,  machine 선택"
3,1.14,4.0,Routing Finish,Job 4-4,Machine 1,,
4,1.14,4.0,Work Start,Job 4-4,Machine 1,,
5,1.22,8.0,Created,Job 8-5,,,
6,1.22,8.0,Put in Routing Class,Job 8-5,,1.0,
7,1.22,8.0,Routing Start,Job 8-5,,,"3.675,  machine 선택"
8,1.22,8.0,Routing Finish,Job 8-5,Machine 0,,
9,1.22,8.0,Work Start,Job 8-5,Machine 0,,
10,1.24,3.0,Created,Job 3-19,,,
11,1.24,3.0,Put in Routing Class,Job 3-19,,1.0,
12,1.24,3.0,Routing Start,Job 3-19,,,"3.675,  machine 선택"
13,1.24,3.0,Routing Finish,Job 3-19,Machine 5,,
14,1.24,3.0,Work Start,Job 3-19,Machine 5,,
15,1.79,0.0,Created,Job 0-18,,,
16,1.79,0.0,Put in Routing Class,Job 0-18,,1.0,
17,1.79,0.0,Routing Start,Job 0-18,,,"3.675,  machine 선택"
18,1.79,0.0,Routing Finish,Job 0-18,Machine 4,,
19,1.79,0.0,Work Start,Job 0-18,Machine 4,,
20,2.14,4.0,Created,Job 4-20,,,
21,2.14,4.0,Put in Routing Class,Job 4-20,,1.0,
22,2.14,4.0,Routing Start,Job 4-20,,,"3.675,  machine 선택"
23,2.14,4.0,Routing Finish,Job 4-20,Machine 7,,
24,2.14,4.0,Work Start,Job 4-20,Machine 7,,
25,2.36,9.0,Created,Job 9-24,,,
26,2.36,9.0,Put in Routing Class,Job 9-24,,1.0,
27,2.36,9.0,Routing Start,Job 9-24,,,"3.675,  machine 선택"
28,2.36,9.0,Routing Finish,Job 9-24,Machine 3,,
29,2.36,9.0,Work Start,Job 9-24,Machine 3,,
30,2.53,1.0,Created,Job 1-0,,,
31,2.53,1.0,Put in Routing Class,Job 1-0,,1.0,
32,2.53,1.0,Routing Start,Job 1-0,,,"3.675,  machine 선택"
33,2.53,1.0,Routing Finish,Job 1-0,Machine 2,,
34,2.53,1.0,Work Start,Job 1-0,Machine 2,,
35,2.81,3.0,Created,Job 3-21,,,
36,2.81,3.0,Put in Routing Class,Job 3-21,,1.0,
37,2.81,3.0,Routing Start,Job 3-21,,,"3.675,  machine 선택"
38,2.81,3.0,Routing Finish,Job 3-21,Machine 6,,
39,2.81,3.0,Work Start,Job 3-21,Machine 6,,
40,3.02,2.0,Created,Job 2-14,,,
41,3.02,2.0,Put in Routing Class,Job 2-14,,1.0,
42,3.16,6.0,Created,Job 6-9,,,
43,3.16,6.0,Put in Routing Class,Job 6-9,,2.0,
44,3.21,4.0,Created,Job 4-39,,,
45,3.21,4.0,Put in Routing Class,Job 4-39,,3.0,
46,3.56,0.0,Created,Job 0-27,,,
47,3.56,0.0,Put in Routing Class,Job 0-27,,4.0,
48,3.9,3.0,Created,Job 3-36,,,
49,3.9,3.0,Put in Routing Class,Job 3-36,,5.0,
50,4.47,2.0,Created,Job 2-17,,,
51,4.47,2.0,Put in Routing Class,Job 2-17,,6.0,
52,4.5,6.0,Created,Job 6-33,,,
53,4.5,6.0,Put in Routing Class,Job 6-33,,7.0,
54,4.68,9.0,Work Finish,Job 9-24,Machine 3,,
55,4.68,9.0,Completed,Job 9-24,,,0
56,4.68,,Request Routing for Job,,Machine 3,7.0,
57,4.68,,Routing Start,,Machine 3,,3.675 Job 선택
58,4.68,4.0,Routing Finish,Job 4-39,Machine 3,,
59,4.68,4.0,Work Start,Job 4-39,Machine 3,,
60,4.85,4.0,Created,Job 4-52,,,
61,4.85,4.0,Put in Routing Class,Job 4-52,,7.0,
62,4.87,1.0,Created,Job 1-2,,,
63,4.87,1.0,Put in Routing Class,Job 1-2,,8.0,
64,4.91,5.0,Created,Job 5-11,,,
65,4.91,5.0,Put in Routing Class,Job 5-11,,9.0,
66,4.97,3.0,Created,Job 3-45,,,
67,4.97,3.0,Put in Routing Class,Job 3-45,,10.0,
68,5.28,7.0,Created,Job 7-1,,,
69,5.28,7.0,Put in Routing Class,Job 7-1,,11.0,
70,5.53,2.0,Created,Job 2-23,,,
71,5.53,2.0,Put in Routing Class,Job 2-23,,12.0,
72,5.59,8.0,Work Finish,Job 8-5,Machine 0,,
73,5.59,8.0,Completed,Job 8-5,,,0
74,5.59,,Request Routing for Job,,Machine 0,12.0,
75,5.59,,Routing Start,,Machine 0,,3.675 Job 선택
76,5.59,4.0,Routing Finish,Job 4-52,Machine 0,,
77,5.59,4.0,Work Start,Job 4-52,Machine 0,,
78,5.6,0.0,Created,Job 0-32,,,
79,5.6,0.0,Put in Routing Class,Job 0-32,,12.0,
80,5.88,1.0,Created,Job 1-13,,,
81,5.88,1.0,Put in Routing Class,Job 1-13,,13.0,
82,5.95,8.0,Created,Job 8-6,,,
83,5.95,8.0,Put in Routing Class,Job 8-6,,14.0,
84,6.05,3.0,Created,Job 3-46,,,
85,6.05,3.0,Put in Routing Class,Job 3-46,,15.0,
86,6.08,6.0,Created,Job 6-49,,,
87,6.08,6.0,Put in Routing Class,Job 6-49,,16.0,
88,6.68,3.0,Work Finish,Job 3-19,Machine 5,,
89,6.68,3.0,Completed,Job 3-19,,,0
90,6.68,,Request Routing for Job,,Machine 5,16.0,
91,6.68,,Routing Start,,Machine 5,,3.675 Job 선택
92,6.68,3.0,Routing Finish,Job 3-36,Machine 5,,
93,6.68,3.0,Work Start,Job 3-36,Machine 5,,
94,6.7,4.0,Work Finish,Job 4-4,Machine 1,,
95,6.7,4.0,Completed,Job 4-4,,,0
96,6.7,,Request Routing for Job,,Machine 1,15.0,
97,6.7,,Routing Start,,Machine 1,,3.675 Job 선택
98,6.7,8.0,Routing Finish,Job 8-6,Machine 1,,
99,6.7,8.0,Work Start,Job 8-6,Machine 1,,
100,6.75,9.0,Created,Job 9-26,,,
101,6.75,9.0,Put in Routing Class,Job 9-26,,15.0,
102,6.99,0.0,Created,Job 0-56,,,
103,6.99,0.0,Put in Routing Class,Job 0-56,,16.0,
104,7.0,1.0,Created,Job 1-15,,,
105,7.0,1.0,Put in Routing Class,Job 1-15,,17.0,
106,7.34,4.0,Created,Job 4-71,,,
107,7.34,4.0,Put in Routing Class,Job 4-71,,18.0,
108,7.69,4.0,Work Finish,Job 4-39,Machine 3,,
109,7.69,4.0,Completed,Job 4-39,,,0
110,7.69,,Request Routing for Job,,Machine 3,18.0,
111,7.69,,Routing Start,,Machine 3,,3.675 Job 선택
112,7.69,5.0,Routing Finish,Job 5-11,Machine 3,,
113,7.69,5.0,Work Start,Job 5-11,Machine 3,,
114,7.7,2.0,Created,Job 2-53,,,
115,7.7,2.0,Put in Routing Class,Job 2-53,,18.0,
116,7.76,5.0,Created,Job 5-16,,,
117,7.76,5.0,Put in Routing Class,Job 5-16,,19.0,
118,7.89,9.0,Created,Job 9-30,,,
119,7.89,9.0,Put in Routing Class,Job 9-30,,20.0,
120,7.99,3.0,Created,Job 3-48,,,
121,7.99,3.0,Put in Routing Class,Job 3-48,,21.0,
122,8.14,8.0,Created,Job 8-8,,,
123,8.14,8.0,Put in Routing Class,Job 8-8,,22.0,
124,8.16,1.0,Created,Job 1-51,,,
125,8.16,1.0,Put in Routing Class,Job 1-51,,23.0,
126,8.19,7.0,Created,Job 7-3,,,
127,8.19,7.0,Put in Routing Class,Job 7-3,,24.0,
128,9.02,1.0,Work Finish,Job 1-0,Machine 2,,
129,9.02,1.0,Completed,Job 1-0,,,0
130,9.02,,Request Routing for Job,,Machine 2,24.0,
131,9.02,,Routing Start,,Machine 2,,3.675 Job 선택
132,9.02,5.0,Routing Finish,Job 5-16,Machine 2,,
133,9.02,5.0,Work Start,Job 5-16,Machine 2,,
134,9.06,9.0,Created,Job 9-34,,,
135,9.06,9.0,Put in Routing Class,Job 9-34,,24.0,
136,9.3,5.0,Work Finish,Job 5-11,Machine 3,,
137,9.3,5.0,Completed,Job 5-11,,,0
138,9.3,,Request Routing for Job,,Machine 3,24.0,
139,9.3,,Routing Start,,Machine 3,,3.675 Job 선택
140,9.3,4.0,Routing Finish,Job 4-71,Machine 3,,
141,9.3,4.0,Work Start,Job 4-71,Machine 3,,
142,9.31,4.0,Created,Job 4-79,,,
143,9.31,4.0,Put in Routing Class,Job 4-79,,24.0,
144,9.34,7.0,Created,Job 7-7,,,
145,9.34,7.0,Put in Routing Class,Job 7-7,,25.0,
146,9.37,0.0,Work Finish,Job 0-18,Machine 4,,
147,9.37,0.0,Completed,Job 0-18,,,0
148,9.37,,Request Routing for Job,,Machine 4,25.0,
149,9.37,,Routing Start,,Machine 4,,3.675 Job 선택
150,9.37,8.0,Routing Finish,Job 8-8,Machine 4,,
151,9.37,8.0,Work Start,Job 8-8,Machine 4,,
152,9.5,3.0,Created,Job 3-58,,,
153,9.5,3.0,Put in Routing Class,Job 3-58,,25.0,
154,9.74,4.0,Work Finish,Job 4-20,Machine 7,,
155,9.74,4.0,Completed,Job 4-20,,,0
156,9.74,,Request Routing for Job,,Machine 7,25.0,
157,9.74,,Routing Start,,Machine 7,,3.675 Job 선택
158,9.74,2.0,Routing Finish,Job 2-14,Machine 7,,
159,9.74,2.0,Work Start,Job 2-14,Machine 7,,
160,10.33,9.0,Created,Job 9-35,,,
161,10.33,9.0,Put in Routing Class,Job 9-35,,25.0,
162,10.35,3.0,Work Finish,Job 3-21,Machine 6,,
163,10.35,3.0,Completed,Job 3-21,,,0
164,10.35,,Request Routing for Job,,Machine 6,25.0,
165,10.35,,Routing Start,,Machine 6,,3.675 Job 선택
166,10.35,1.0,Routing Finish,Job 1-2,Machine 6,,
167,10.35,1.0,Work Start,Job 1-2,Machine 6,,
168,10.41,7.0,Created,Job 7-10,,,
169,10.41,7.0,Put in Routing Class,Job 7-10,,25.0,
170,10.83,0.0,Created,Job 0-61,,,
171,10.83,0.0,Put in Routing Class,Job 0-61,,26.0,
172,10.83,3.0,Created,Job 3-59,,,
173,10.83,3.0,Put in Routing Class,Job 3-59,,27.0,
174,10.93,1.0,Created,Job 1-62,,,
175,10.93,1.0,Put in Routing Class,Job 1-62,,28.0,
176,11.03,4.0,Created,Job 4-94,,,
177,11.03,4.0,Put in Routing Class,Job 4-94,,29.0,
178,11.11,2.0,Created,Job 2-66,,,
179,11.11,2.0,Put in Routing Class,Job 2-66,,30.0,
180,11.44,6.0,Created,Job 6-89,,,
181,11.44,6.0,Put in Routing Class,Job 6-89,,31.0,
182,11.46,5.0,Work Finish,Job 5-16,Machine 2,,
183,11.46,5.0,Completed,Job 5-16,,,0
184,11.46,,Request Routing for Job,,Machine 2,31.0,
185,11.46,,Routing Start,,Machine 2,,3.675 Job 선택
186,11.46,0.0,Routing Finish,Job 0-27,Machine 2,,
187,11.46,0.0,Work Start,Job 0-27,Machine 2,,
188,11.6,9.0,Created,Job 9-40,,,
189,11.6,9.0,Put in Routing Class,Job 9-40,,31.0,
190,11.76,7.0,Created,Job 7-29,,,
191,11.76,7.0,Put in Routing Class,Job 7-29,,32.0,
192,11.89,8.0,Work Finish,Job 8-6,Machine 1,,
193,11.89,8.0,Completed,Job 8-6,,,0
194,11.89,,Request Routing for Job,,Machine 1,32.0,
195,11.89,,Routing Start,,Machine 1,,3.675 Job 선택
196,11.89,4.0,Routing Finish,Job 4-79,Machine 1,,
197,11.89,4.0,Work Start,Job 4-79,Machine 1,,
198,12.03,8.0,Created,Job 8-12,,,
199,12.03,8.0,Put in Routing Class,Job 8-12,,32.0,
200,12.12,3.0,Work Finish,Job 3-36,Machine 5,,
201,12.12,3.0,Completed,Job 3-36,,,0
202,12.12,,Request Routing for Job,,Machine 5,32.0,
203,12.12,,Routing Start,,Machine 5,,3.675 Job 선택
204,12.12,9.0,Routing Finish,Job 9-26,Machine 5,,
205,12.12,9.0,Work Start,Job 9-26,Machine 5,,
