,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.33,0.0,Created,Job 0-1,,,
1,1.33,0.0,Put in Routing Class,Job 0-1,,1.0,
2,1.33,0.0,Routing Start,Job 0-1,,,"3.675,  machine 선택"
3,1.33,0.0,Routing Finish,Job 0-1,Machine 1,,
4,1.33,0.0,Work Start,Job 0-1,Machine 1,,
5,1.34,5.0,Created,Job 5-5,,,
6,1.34,5.0,Put in Routing Class,Job 5-5,,1.0,
7,1.34,5.0,Routing Start,Job 5-5,,,"3.675,  machine 선택"
8,1.34,5.0,Routing Finish,Job 5-5,Machine 5,,
9,1.34,5.0,Work Start,Job 5-5,Machine 5,,
10,1.48,3.0,Created,Job 3-4,,,
11,1.48,3.0,Put in Routing Class,Job 3-4,,1.0,
12,1.48,3.0,Routing Start,Job 3-4,,,"3.675,  machine 선택"
13,1.48,3.0,Routing Finish,Job 3-4,Machine 2,,
14,1.48,3.0,Work Start,Job 3-4,Machine 2,,
15,1.59,7.0,Created,Job 7-11,,,
16,1.59,7.0,Put in Routing Class,Job 7-11,,1.0,
17,1.59,7.0,Routing Start,Job 7-11,,,"3.675,  machine 선택"
18,1.59,7.0,Routing Finish,Job 7-11,Machine 7,,
19,1.59,7.0,Work Start,Job 7-11,Machine 7,,
20,1.82,1.0,Created,Job 1-3,,,
21,1.82,1.0,Put in Routing Class,Job 1-3,,1.0,
22,1.82,1.0,Routing Start,Job 1-3,,,"3.675,  machine 선택"
23,1.82,1.0,Routing Finish,Job 1-3,Machine 6,,
24,1.82,1.0,Work Start,Job 1-3,Machine 6,,
25,1.86,9.0,Created,Job 9-7,,,
26,1.86,9.0,Put in Routing Class,Job 9-7,,1.0,
27,1.86,9.0,Routing Start,Job 9-7,,,"3.675,  machine 선택"
28,1.86,9.0,Routing Finish,Job 9-7,Machine 4,,
29,1.86,9.0,Work Start,Job 9-7,Machine 4,,
30,2.21,2.0,Created,Job 2-31,,,
31,2.21,2.0,Put in Routing Class,Job 2-31,,1.0,
32,2.21,2.0,Routing Start,Job 2-31,,,"3.675,  machine 선택"
33,2.21,2.0,Routing Finish,Job 2-31,Machine 3,,
34,2.21,2.0,Work Start,Job 2-31,Machine 3,,
35,2.32,4.0,Created,Job 4-0,,,
36,2.32,4.0,Put in Routing Class,Job 4-0,,1.0,
37,2.32,4.0,Routing Start,Job 4-0,,,"3.675,  machine 선택"
38,2.32,4.0,Routing Finish,Job 4-0,Machine 0,,
39,2.32,4.0,Work Start,Job 4-0,Machine 0,,
40,2.37,5.0,Created,Job 5-8,,,
41,2.37,5.0,Put in Routing Class,Job 5-8,,1.0,
42,2.37,6.0,Created,Job 6-28,,,
43,2.37,6.0,Put in Routing Class,Job 6-28,,2.0,
44,2.57,8.0,Created,Job 8-6,,,
45,2.57,8.0,Put in Routing Class,Job 8-6,,3.0,
46,3.05,7.0,Created,Job 7-20,,,
47,3.05,7.0,Put in Routing Class,Job 7-20,,4.0,
48,3.33,9.0,Created,Job 9-9,,,
49,3.33,9.0,Put in Routing Class,Job 9-9,,5.0,
50,3.59,4.0,Created,Job 4-2,,,
51,3.59,4.0,Put in Routing Class,Job 4-2,,6.0,
52,3.87,6.0,Created,Job 6-33,,,
53,3.87,6.0,Put in Routing Class,Job 6-33,,7.0,
54,3.98,3.0,Created,Job 3-16,,,
55,3.98,3.0,Put in Routing Class,Job 3-16,,8.0,
56,4.16,1.0,Created,Job 1-10,,,
57,4.16,1.0,Put in Routing Class,Job 1-10,,9.0,
58,4.2,0.0,Created,Job 0-17,,,
59,4.2,0.0,Put in Routing Class,Job 0-17,,10.0,
60,4.62,4.0,Created,Job 4-12,,,
61,4.62,4.0,Put in Routing Class,Job 4-12,,11.0,
62,4.84,8.0,Created,Job 8-13,,,
63,4.84,8.0,Put in Routing Class,Job 8-13,,12.0,
64,5.28,2.0,Created,Job 2-45,,,
65,5.28,2.0,Put in Routing Class,Job 2-45,,13.0,
66,5.28,9.0,Created,Job 9-14,,,
67,5.28,9.0,Put in Routing Class,Job 9-14,,14.0,
68,5.32,1.0,Created,Job 1-38,,,
69,5.32,1.0,Put in Routing Class,Job 1-38,,15.0,
70,5.32,3.0,Created,Job 3-34,,,
71,5.32,3.0,Put in Routing Class,Job 3-34,,16.0,
72,5.64,7.0,Created,Job 7-29,,,
73,5.64,7.0,Put in Routing Class,Job 7-29,,17.0,
74,5.89,0.0,Created,Job 0-25,,,
75,5.89,0.0,Put in Routing Class,Job 0-25,,18.0,
76,6.11,8.0,Created,Job 8-15,,,
77,6.11,8.0,Put in Routing Class,Job 8-15,,19.0,
78,6.47,3.0,Created,Job 3-36,,,
79,6.47,3.0,Put in Routing Class,Job 3-36,,20.0,
80,6.87,7.0,Created,Job 7-54,,,
81,6.87,7.0,Put in Routing Class,Job 7-54,,21.0,
82,6.93,9.0,Created,Job 9-23,,,
83,6.93,9.0,Put in Routing Class,Job 9-23,,22.0,
84,6.93,0.0,Work Finish,Job 0-1,Machine 1,,
85,6.93,0.0,Completed,Job 0-1,,,0
86,6.93,,Request Routing for Job,,Machine 1,22.0,
87,6.93,,Routing Start,,Machine 1,,3.675 Job 선택
88,6.93,3.0,Routing Finish,Job 3-16,Machine 1,,
89,6.93,3.0,Work Start,Job 3-16,Machine 1,,
90,7.05,0.0,Created,Job 0-43,,,
91,7.05,0.0,Put in Routing Class,Job 0-43,,22.0,
92,7.14,8.0,Created,Job 8-18,,,
93,7.14,8.0,Put in Routing Class,Job 8-18,,23.0,
94,7.37,1.0,Work Finish,Job 1-3,Machine 6,,
95,7.37,1.0,Completed,Job 1-3,,,0
96,7.37,,Request Routing for Job,,Machine 6,23.0,
97,7.37,,Routing Start,,Machine 6,,3.675 Job 선택
98,7.37,3.0,Routing Finish,Job 3-34,Machine 6,,
99,7.37,3.0,Work Start,Job 3-34,Machine 6,,
100,7.57,1.0,Created,Job 1-44,,,
101,7.57,1.0,Put in Routing Class,Job 1-44,,23.0,
102,7.59,3.0,Created,Job 3-40,,,
103,7.59,3.0,Put in Routing Class,Job 3-40,,24.0,
104,7.79,5.0,Created,Job 5-24,,,
105,7.79,5.0,Put in Routing Class,Job 5-24,,25.0,
