,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.04,0.0,Created,Job 0-39,,,
1,1.04,0.0,Put in Routing Class,Job 0-39,,1.0,
2,1.04,0.0,Routing Start,Job 0-39,,,"3.675,  machine 선택"
3,1.04,0.0,Routing Finish,Job 0-39,Machine 1,,
4,1.04,0.0,Work Start,Job 0-39,Machine 1,,
5,1.22,3.0,Created,Job 3-3,,,
6,1.22,3.0,Put in Routing Class,Job 3-3,,1.0,
7,1.22,3.0,Routing Start,Job 3-3,,,"3.675,  machine 선택"
8,1.22,3.0,Routing Finish,Job 3-3,Machine 3,,
9,1.22,3.0,Work Start,Job 3-3,Machine 3,,
10,1.34,1.0,Created,Job 1-14,,,
11,1.34,1.0,Put in Routing Class,Job 1-14,,1.0,
12,1.34,1.0,Routing Start,Job 1-14,,,"3.675,  machine 선택"
13,1.34,1.0,Routing Finish,Job 1-14,Machine 2,,
14,1.34,1.0,Work Start,Job 1-14,Machine 2,,
15,1.45,9.0,Created,Job 9-4,,,
16,1.45,9.0,Put in Routing Class,Job 9-4,,1.0,
17,1.45,9.0,Routing Start,Job 9-4,,,"3.675,  machine 선택"
18,1.45,9.0,Routing Finish,Job 9-4,Machine 7,,
19,1.45,9.0,Work Start,Job 9-4,Machine 7,,
20,1.58,8.0,Created,Job 8-9,,,
21,1.58,8.0,Put in Routing Class,Job 8-9,,1.0,
22,1.58,8.0,Routing Start,Job 8-9,,,"3.675,  machine 선택"
23,1.58,8.0,Routing Finish,Job 8-9,Machine 5,,
24,1.58,8.0,Work Start,Job 8-9,Machine 5,,
25,1.78,6.0,Created,Job 6-21,,,
26,1.78,6.0,Put in Routing Class,Job 6-21,,1.0,
27,1.78,6.0,Routing Start,Job 6-21,,,"3.675,  machine 선택"
28,1.78,6.0,Routing Finish,Job 6-21,Machine 4,,
29,1.78,6.0,Work Start,Job 6-21,Machine 4,,
30,2.24,2.0,Created,Job 2-10,,,
31,2.24,2.0,Put in Routing Class,Job 2-10,,1.0,
32,2.24,2.0,Routing Start,Job 2-10,,,"3.675,  machine 선택"
33,2.24,2.0,Routing Finish,Job 2-10,Machine 0,,
34,2.24,2.0,Work Start,Job 2-10,Machine 0,,
35,2.24,0.0,Created,Job 0-45,,,
36,2.24,0.0,Put in Routing Class,Job 0-45,,1.0,
37,2.24,0.0,Routing Start,Job 0-45,,,"3.675,  machine 선택"
38,2.24,0.0,Routing Finish,Job 0-45,Machine 6,,
39,2.24,0.0,Work Start,Job 0-45,Machine 6,,
40,2.46,3.0,Created,Job 3-5,,,
41,2.46,3.0,Put in Routing Class,Job 3-5,,1.0,
42,2.69,7.0,Created,Job 7-7,,,
43,2.69,7.0,Put in Routing Class,Job 7-7,,2.0,
44,2.69,5.0,Created,Job 5-1,,,
45,2.69,5.0,Put in Routing Class,Job 5-1,,3.0,
46,2.87,6.0,Created,Job 6-24,,,
47,2.87,6.0,Put in Routing Class,Job 6-24,,4.0,
48,2.92,9.0,Created,Job 9-6,,,
49,2.92,9.0,Put in Routing Class,Job 9-6,,5.0,
50,2.99,8.0,Created,Job 8-16,,,
51,2.99,8.0,Put in Routing Class,Job 8-16,,6.0,
52,3.01,1.0,Created,Job 1-15,,,
53,3.01,1.0,Put in Routing Class,Job 1-15,,7.0,
54,3.46,2.0,Created,Job 2-13,,,
55,3.46,2.0,Put in Routing Class,Job 2-13,,8.0,
56,3.46,0.0,Created,Job 0-52,,,
57,3.46,0.0,Put in Routing Class,Job 0-52,,9.0,
58,3.81,3.0,Created,Job 3-17,,,
59,3.81,3.0,Put in Routing Class,Job 3-17,,10.0,
60,3.84,5.0,Created,Job 5-23,,,
61,3.84,5.0,Put in Routing Class,Job 5-23,,11.0,
62,3.86,7.0,Created,Job 7-8,,,
63,3.86,7.0,Put in Routing Class,Job 7-8,,12.0,
64,4.03,6.0,Created,Job 6-44,,,
65,4.03,6.0,Put in Routing Class,Job 6-44,,13.0,
66,4.11,1.0,Created,Job 1-19,,,
67,4.11,1.0,Put in Routing Class,Job 1-19,,14.0,
68,4.67,4.0,Created,Job 4-0,,,
69,4.67,4.0,Put in Routing Class,Job 4-0,,15.0,
70,4.84,2.0,Created,Job 2-22,,,
71,4.84,2.0,Put in Routing Class,Job 2-22,,16.0,
72,5.05,8.0,Created,Job 8-20,,,
73,5.05,8.0,Put in Routing Class,Job 8-20,,17.0,
74,5.06,0.0,Work Finish,Job 0-39,Machine 1,,
75,5.06,0.0,Completed,Job 0-39,,,0
76,5.06,,Request Routing for Job,,Machine 1,17.0,
77,5.06,,Routing Start,,Machine 1,,3.675 Job 선택
78,5.06,0.0,Routing Finish,Job 0-52,Machine 1,,
79,5.06,0.0,Work Start,Job 0-52,Machine 1,,
80,5.1,9.0,Work Finish,Job 9-4,Machine 7,,
81,5.1,9.0,Completed,Job 9-4,,,0
82,5.1,,Request Routing for Job,,Machine 7,16.0,
83,5.1,,Routing Start,,Machine 7,,3.675 Job 선택
84,5.1,1.0,Routing Finish,Job 1-15,Machine 7,,
