,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.03,2.0,Created,Job 2-6,,,
1,1.03,2.0,Put in Routing Class,Job 2-6,,1.0,
2,1.03,2.0,Routing Start,Job 2-6,,,"3.675,  machine 선택"
3,1.03,2.0,Routing Finish,Job 2-6,Machine 2,,
4,1.03,2.0,Work Start,Job 2-6,Machine 2,,
5,1.07,8.0,Created,Job 8-13,,,
6,1.07,8.0,Put in Routing Class,Job 8-13,,1.0,
7,1.07,8.0,Routing Start,Job 8-13,,,"3.675,  machine 선택"
8,1.07,8.0,Routing Finish,Job 8-13,Machine 5,,
9,1.07,8.0,Work Start,Job 8-13,Machine 5,,
10,1.47,3.0,Created,Job 3-17,,,
11,1.47,3.0,Put in Routing Class,Job 3-17,,1.0,
12,1.47,3.0,Routing Start,Job 3-17,,,"3.675,  machine 선택"
13,1.47,3.0,Routing Finish,Job 3-17,Machine 1,,
14,1.47,3.0,Work Start,Job 3-17,Machine 1,,
15,1.77,0.0,Created,Job 0-3,,,
16,1.77,0.0,Put in Routing Class,Job 0-3,,1.0,
17,1.77,0.0,Routing Start,Job 0-3,,,"3.675,  machine 선택"
18,1.77,0.0,Routing Finish,Job 0-3,Machine 3,,
19,1.77,0.0,Work Start,Job 0-3,Machine 3,,
20,2.57,9.0,Created,Job 9-0,,,
21,2.57,9.0,Put in Routing Class,Job 9-0,,1.0,
22,2.57,9.0,Routing Start,Job 9-0,,,"3.675,  machine 선택"
23,2.57,9.0,Routing Finish,Job 9-0,Machine 6,,
24,2.57,9.0,Work Start,Job 9-0,Machine 6,,
25,3.1,0.0,Created,Job 0-10,,,
26,3.1,0.0,Put in Routing Class,Job 0-10,,1.0,
27,3.1,0.0,Routing Start,Job 0-10,,,"3.675,  machine 선택"
28,3.1,0.0,Routing Finish,Job 0-10,Machine 7,,
29,3.1,0.0,Work Start,Job 0-10,Machine 7,,
30,3.26,4.0,Created,Job 4-20,,,
31,3.26,4.0,Put in Routing Class,Job 4-20,,1.0,
32,3.26,4.0,Routing Start,Job 4-20,,,"3.675,  machine 선택"
33,3.26,4.0,Routing Finish,Job 4-20,Machine 0,,
34,3.26,4.0,Work Start,Job 4-20,Machine 0,,
35,3.42,1.0,Created,Job 1-4,,,
36,3.42,1.0,Put in Routing Class,Job 1-4,,1.0,
37,3.42,1.0,Routing Start,Job 1-4,,,"3.675,  machine 선택"
38,3.42,1.0,Routing Finish,Job 1-4,Machine 4,,
39,3.42,1.0,Work Start,Job 1-4,Machine 4,,
40,3.56,3.0,Created,Job 3-25,,,
41,3.56,3.0,Put in Routing Class,Job 3-25,,1.0,
42,3.83,6.0,Created,Job 6-1,,,
43,3.83,6.0,Put in Routing Class,Job 6-1,,2.0,
44,4.26,5.0,Created,Job 5-23,,,
45,4.26,5.0,Put in Routing Class,Job 5-23,,3.0,
46,4.53,0.0,Created,Job 0-16,,,
47,4.53,0.0,Put in Routing Class,Job 0-16,,4.0,
48,4.69,8.0,Created,Job 8-24,,,
49,4.69,8.0,Put in Routing Class,Job 8-24,,5.0,
50,4.72,3.0,Created,Job 3-26,,,
51,4.72,3.0,Put in Routing Class,Job 3-26,,6.0,
52,5.39,2.0,Work Finish,Job 2-6,Machine 2,,
53,5.39,2.0,Completed,Job 2-6,,,0
54,5.39,,Request Routing for Job,,Machine 2,6.0,
55,5.39,,Routing Start,,Machine 2,,3.675 Job 선택
56,5.39,3.0,Routing Finish,Job 3-25,Machine 2,,
57,5.39,3.0,Work Start,Job 3-25,Machine 2,,
58,5.48,2.0,Created,Job 2-29,,,
59,5.48,2.0,Put in Routing Class,Job 2-29,,6.0,
60,5.8,4.0,Created,Job 4-31,,,
61,5.8,4.0,Put in Routing Class,Job 4-31,,7.0,
62,6.17,7.0,Created,Job 7-2,,,
63,6.17,7.0,Put in Routing Class,Job 7-2,,8.0,
64,6.34,0.0,Created,Job 0-21,,,
65,6.34,0.0,Put in Routing Class,Job 0-21,,9.0,
66,6.79,9.0,Created,Job 9-14,,,
67,6.79,9.0,Put in Routing Class,Job 9-14,,10.0,
68,6.89,1.0,Created,Job 1-5,,,
69,6.89,1.0,Put in Routing Class,Job 1-5,,11.0,
70,7.17,3.0,Work Finish,Job 3-17,Machine 1,,
71,7.17,3.0,Completed,Job 3-17,,,0
72,7.17,,Request Routing for Job,,Machine 1,11.0,
73,7.17,,Routing Start,,Machine 1,,3.675 Job 선택
74,7.17,3.0,Routing Finish,Job 3-26,Machine 1,,
75,7.17,3.0,Work Start,Job 3-26,Machine 1,,
76,7.2,8.0,Work Finish,Job 8-13,Machine 5,,
77,7.2,8.0,Completed,Job 8-13,,,0
78,7.2,,Request Routing for Job,,Machine 5,10.0,
79,7.2,,Routing Start,,Machine 5,,3.675 Job 선택
80,7.2,0.0,Routing Finish,Job 0-16,Machine 5,,
81,7.2,0.0,Work Start,Job 0-16,Machine 5,,
82,7.35,4.0,Created,Job 4-33,,,
83,7.35,4.0,Put in Routing Class,Job 4-33,,10.0,
84,7.38,0.0,Work Finish,Job 0-3,Machine 3,,
85,7.38,0.0,Completed,Job 0-3,,,0
86,7.38,,Request Routing for Job,,Machine 3,10.0,
87,7.38,,Routing Start,,Machine 3,,3.675 Job 선택
88,7.38,2.0,Routing Finish,Job 2-29,Machine 3,,
89,7.38,2.0,Work Start,Job 2-29,Machine 3,,
90,7.64,3.0,Created,Job 3-28,,,
91,7.64,3.0,Put in Routing Class,Job 3-28,,10.0,
92,7.7,7.0,Created,Job 7-12,,,
93,7.7,7.0,Put in Routing Class,Job 7-12,,11.0,
94,8.09,8.0,Created,Job 8-32,,,
95,8.09,8.0,Put in Routing Class,Job 8-32,,12.0,
96,8.16,0.0,Created,Job 0-45,,,
97,8.16,0.0,Put in Routing Class,Job 0-45,,13.0,
98,8.26,5.0,Created,Job 5-35,,,
99,8.26,5.0,Put in Routing Class,Job 5-35,,14.0,
100,8.9,1.0,Created,Job 1-11,,,
101,8.9,1.0,Put in Routing Class,Job 1-11,,15.0,
102,9.3,6.0,Created,Job 6-7,,,
103,9.3,6.0,Put in Routing Class,Job 6-7,,16.0,
104,9.41,5.0,Created,Job 5-36,,,
105,9.41,5.0,Put in Routing Class,Job 5-36,,17.0,
106,9.6,3.0,Created,Job 3-39,,,
107,9.6,3.0,Put in Routing Class,Job 3-39,,18.0,
108,9.62,2.0,Created,Job 2-54,,,
109,9.62,2.0,Put in Routing Class,Job 2-54,,19.0,
110,9.72,9.0,Created,Job 9-18,,,
111,9.72,9.0,Put in Routing Class,Job 9-18,,20.0,
112,9.76,8.0,Created,Job 8-34,,,
113,9.76,8.0,Put in Routing Class,Job 8-34,,21.0,
114,10.48,5.0,Created,Job 5-37,,,
