,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.0,9.0,Created,Job 9-3,,,
1,1.0,9.0,Put in Routing Class,Job 9-3,,1.0,
2,1.0,9.0,Routing Start,Job 9-3,,,"3.675,  machine 선택"
3,1.0,9.0,Routing Finish,Job 9-3,Machine 3,,
4,1.0,9.0,Work Start,Job 9-3,Machine 3,,
5,1.1,7.0,Created,Job 7-0,,,
6,1.1,7.0,Put in Routing Class,Job 7-0,,1.0,
7,1.1,7.0,Routing Start,Job 7-0,,,"3.675,  machine 선택"
8,1.1,7.0,Routing Finish,Job 7-0,Machine 2,,
9,1.1,7.0,Work Start,Job 7-0,Machine 2,,
10,1.32,3.0,Created,Job 3-24,,,
11,1.32,3.0,Put in Routing Class,Job 3-24,,1.0,
12,1.32,3.0,Routing Start,Job 3-24,,,"3.675,  machine 선택"
13,1.32,3.0,Routing Finish,Job 3-24,Machine 5,,
14,1.32,3.0,Work Start,Job 3-24,Machine 5,,
15,1.54,1.0,Created,Job 1-5,,,
16,1.54,1.0,Put in Routing Class,Job 1-5,,1.0,
17,1.54,1.0,Routing Start,Job 1-5,,,"3.675,  machine 선택"
18,1.54,1.0,Routing Finish,Job 1-5,Machine 0,,
19,1.54,1.0,Work Start,Job 1-5,Machine 0,,
20,1.55,8.0,Created,Job 8-18,,,
21,1.55,8.0,Put in Routing Class,Job 8-18,,1.0,
22,1.55,8.0,Routing Start,Job 8-18,,,"3.675,  machine 선택"
23,1.55,8.0,Routing Finish,Job 8-18,Machine 4,,
24,1.55,8.0,Work Start,Job 8-18,Machine 4,,
25,2.15,7.0,Created,Job 7-42,,,
26,2.15,7.0,Put in Routing Class,Job 7-42,,1.0,
27,2.15,7.0,Routing Start,Job 7-42,,,"3.675,  machine 선택"
28,2.15,7.0,Routing Finish,Job 7-42,Machine 7,,
29,2.15,7.0,Work Start,Job 7-42,Machine 7,,
30,2.47,2.0,Created,Job 2-4,,,
31,2.47,2.0,Put in Routing Class,Job 2-4,,1.0,
32,2.47,2.0,Routing Start,Job 2-4,,,"3.675,  machine 선택"
33,2.47,2.0,Routing Finish,Job 2-4,Machine 6,,
34,2.47,2.0,Work Start,Job 2-4,Machine 6,,
35,2.66,6.0,Created,Job 6-8,,,
36,2.66,6.0,Put in Routing Class,Job 6-8,,1.0,
37,2.66,6.0,Routing Start,Job 6-8,,,"3.675,  machine 선택"
38,2.66,6.0,Routing Finish,Job 6-8,Machine 1,,
39,2.66,6.0,Work Start,Job 6-8,Machine 1,,
40,2.69,5.0,Created,Job 5-6,,,
41,2.69,5.0,Put in Routing Class,Job 5-6,,1.0,
42,2.91,1.0,Created,Job 1-9,,,
43,2.91,1.0,Put in Routing Class,Job 1-9,,2.0,
44,2.94,8.0,Created,Job 8-20,,,
45,2.94,8.0,Put in Routing Class,Job 8-20,,3.0,
46,3.47,3.0,Created,Job 3-28,,,
47,3.47,3.0,Put in Routing Class,Job 3-28,,4.0,
48,4.01,2.0,Created,Job 2-31,,,
49,4.01,2.0,Put in Routing Class,Job 2-31,,5.0,
50,4.36,1.0,Created,Job 1-22,,,
51,4.36,1.0,Put in Routing Class,Job 1-22,,6.0,
52,4.49,7.0,Created,Job 7-43,,,
53,4.49,7.0,Put in Routing Class,Job 7-43,,7.0,
54,4.57,9.0,Work Finish,Job 9-3,Machine 3,,
55,4.57,9.0,Completed,Job 9-3,,,0
56,4.57,,Request Routing for Job,,Machine 3,7.0,
57,4.57,,Routing Start,,Machine 3,,3.675 Job 선택
58,4.57,1.0,Routing Finish,Job 1-9,Machine 3,,
59,4.57,1.0,Work Start,Job 1-9,Machine 3,,
60,4.78,5.0,Created,Job 5-10,,,
61,4.78,5.0,Put in Routing Class,Job 5-10,,7.0,
62,4.84,3.0,Work Finish,Job 3-24,Machine 5,,
63,4.84,3.0,Completed,Job 3-24,,,0
64,4.84,,Request Routing for Job,,Machine 5,7.0,
65,4.84,,Routing Start,,Machine 5,,3.675 Job 선택
66,4.84,1.0,Routing Finish,Job 1-22,Machine 5,,
67,4.84,1.0,Work Start,Job 1-22,Machine 5,,
68,5.03,2.0,Created,Job 2-49,,,
69,5.03,2.0,Put in Routing Class,Job 2-49,,7.0,
70,5.15,2.0,Work Finish,Job 2-4,Machine 6,,
71,5.15,2.0,Completed,Job 2-4,,,0
72,5.15,,Request Routing for Job,,Machine 6,7.0,
73,5.15,,Routing Start,,Machine 6,,3.675 Job 선택
