,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.04,1.0,Created,Job 1-6,,,
1,1.04,1.0,Put in Routing Class,Job 1-6,,1.0,
2,1.04,1.0,Routing Start,Job 1-6,,,"3.675,  machine 선택"
3,1.04,1.0,Routing Finish,Job 1-6,Machine 1,,
4,1.04,1.0,Work Start,Job 1-6,Machine 1,,
5,1.07,7.0,Created,Job 7-2,,,
6,1.07,7.0,Put in Routing Class,Job 7-2,,1.0,
7,1.07,7.0,Routing Start,Job 7-2,,,"3.675,  machine 선택"
8,1.07,7.0,Routing Finish,Job 7-2,Machine 6,,
9,1.07,7.0,Work Start,Job 7-2,Machine 6,,
10,1.28,6.0,Created,Job 6-15,,,
11,1.28,6.0,Put in Routing Class,Job 6-15,,1.0,
12,1.28,6.0,Routing Start,Job 6-15,,,"3.675,  machine 선택"
13,1.28,6.0,Routing Finish,Job 6-15,Machine 3,,
14,1.28,6.0,Work Start,Job 6-15,Machine 3,,
15,1.49,3.0,Created,Job 3-21,,,
16,1.49,3.0,Put in Routing Class,Job 3-21,,1.0,
17,1.49,3.0,Routing Start,Job 3-21,,,"3.675,  machine 선택"
18,1.49,3.0,Routing Finish,Job 3-21,Machine 4,,
19,1.49,3.0,Work Start,Job 3-21,Machine 4,,
20,1.5,4.0,Created,Job 4-0,,,
21,1.5,4.0,Put in Routing Class,Job 4-0,,1.0,
22,1.5,4.0,Routing Start,Job 4-0,,,"3.675,  machine 선택"
23,1.5,4.0,Routing Finish,Job 4-0,Machine 0,,
24,1.5,4.0,Work Start,Job 4-0,Machine 0,,
25,1.53,0.0,Created,Job 0-18,,,
26,1.53,0.0,Put in Routing Class,Job 0-18,,1.0,
27,1.53,0.0,Routing Start,Job 0-18,,,"3.675,  machine 선택"
28,1.53,0.0,Routing Finish,Job 0-18,Machine 5,,
29,1.53,0.0,Work Start,Job 0-18,Machine 5,,
30,1.58,5.0,Created,Job 5-1,,,
31,1.58,5.0,Put in Routing Class,Job 5-1,,1.0,
32,1.58,5.0,Routing Start,Job 5-1,,,"3.675,  machine 선택"
33,1.58,5.0,Routing Finish,Job 5-1,Machine 7,,
34,1.58,5.0,Work Start,Job 5-1,Machine 7,,
35,2.06,8.0,Created,Job 8-11,,,
36,2.06,8.0,Put in Routing Class,Job 8-11,,1.0,
37,2.06,8.0,Routing Start,Job 8-11,,,"3.675,  machine 선택"
38,2.06,8.0,Routing Finish,Job 8-11,Machine 2,,
39,2.06,8.0,Work Start,Job 8-11,Machine 2,,
40,2.24,1.0,Created,Job 1-27,,,
41,2.24,1.0,Put in Routing Class,Job 1-27,,1.0,
42,2.66,4.0,Created,Job 4-3,,,
43,2.66,4.0,Put in Routing Class,Job 4-3,,2.0,
44,2.98,9.0,Created,Job 9-19,,,
45,2.98,9.0,Put in Routing Class,Job 9-19,,3.0,
46,3.0,5.0,Created,Job 5-5,,,
47,3.0,5.0,Put in Routing Class,Job 5-5,,4.0,
48,3.31,3.0,Created,Job 3-36,,,
49,3.31,3.0,Put in Routing Class,Job 3-36,,5.0,
50,3.43,7.0,Created,Job 7-7,,,
51,3.43,7.0,Put in Routing Class,Job 7-7,,6.0,
52,3.65,2.0,Created,Job 2-4,,,
53,3.65,2.0,Put in Routing Class,Job 2-4,,7.0,
54,3.81,4.0,Work Finish,Job 4-0,Machine 0,,
55,3.81,4.0,Completed,Job 4-0,,,0
56,3.81,,Request Routing for Job,,Machine 0,7.0,
57,3.81,,Routing Start,,Machine 0,,3.675 Job 선택
58,3.81,4.0,Routing Finish,Job 4-3,Machine 0,,
59,3.81,4.0,Work Start,Job 4-3,Machine 0,,
60,4.12,1.0,Created,Job 1-57,,,
61,4.12,1.0,Put in Routing Class,Job 1-57,,7.0,
62,4.23,5.0,Created,Job 5-14,,,
63,4.23,5.0,Put in Routing Class,Job 5-14,,8.0,
64,4.39,3.0,Created,Job 3-60,,,
65,4.39,3.0,Put in Routing Class,Job 3-60,,9.0,
66,4.43,0.0,Created,Job 0-22,,,
67,4.43,0.0,Put in Routing Class,Job 0-22,,10.0,
68,4.5,9.0,Created,Job 9-26,,,
69,4.5,9.0,Put in Routing Class,Job 9-26,,11.0,
70,4.59,6.0,Created,Job 6-23,,,
71,4.59,6.0,Put in Routing Class,Job 6-23,,12.0,
72,4.66,7.0,Created,Job 7-8,,,
73,4.66,7.0,Put in Routing Class,Job 7-8,,13.0,
74,4.89,0.0,Work Finish,Job 0-18,Machine 5,,
75,4.89,0.0,Completed,Job 0-18,,,0
76,4.89,,Request Routing for Job,,Machine 5,13.0,
77,4.89,,Routing Start,,Machine 5,,3.675 Job 선택
78,4.89,5.0,Routing Finish,Job 5-5,Machine 5,,
79,4.89,5.0,Work Start,Job 5-5,Machine 5,,
80,5.13,2.0,Created,Job 2-9,,,
81,5.13,2.0,Put in Routing Class,Job 2-9,,13.0,
82,5.49,1.0,Created,Job 1-87,,,
83,5.49,1.0,Put in Routing Class,Job 1-87,,14.0,
84,5.69,7.0,Created,Job 7-10,,,
85,5.69,7.0,Put in Routing Class,Job 7-10,,15.0,
86,5.77,4.0,Created,Job 4-12,,,
87,5.77,4.0,Put in Routing Class,Job 4-12,,16.0,
88,5.99,9.0,Created,Job 9-28,,,
89,5.99,9.0,Put in Routing Class,Job 9-28,,17.0,
90,6.11,4.0,Work Finish,Job 4-3,Machine 0,,
91,6.11,4.0,Completed,Job 4-3,,,0
92,6.11,,Request Routing for Job,,Machine 0,17.0,
93,6.11,,Routing Start,,Machine 0,,3.675 Job 선택
94,6.11,2.0,Routing Finish,Job 2-4,Machine 0,,
95,6.11,2.0,Work Start,Job 2-4,Machine 0,,
96,6.39,5.0,Created,Job 5-30,,,
97,6.39,5.0,Put in Routing Class,Job 5-30,,17.0,
98,6.51,5.0,Work Finish,Job 5-5,Machine 5,,
99,6.51,5.0,Completed,Job 5-5,,,0
100,6.51,,Request Routing for Job,,Machine 5,17.0,
101,6.51,,Routing Start,,Machine 5,,3.675 Job 선택
102,6.51,5.0,Routing Finish,Job 5-14,Machine 5,,
103,6.51,5.0,Work Start,Job 5-14,Machine 5,,
104,6.54,2.0,Created,Job 2-16,,,
105,6.54,2.0,Put in Routing Class,Job 2-16,,17.0,
106,6.73,6.0,Created,Job 6-32,,,
107,6.73,6.0,Put in Routing Class,Job 6-32,,18.0,
108,6.74,7.0,Created,Job 7-25,,,
109,6.74,7.0,Put in Routing Class,Job 7-25,,19.0,
110,7.0,4.0,Created,Job 4-13,,,
111,7.0,4.0,Put in Routing Class,Job 4-13,,20.0,
112,7.0,3.0,Created,Job 3-61,,,
113,7.0,3.0,Put in Routing Class,Job 3-61,,21.0,
114,7.12,7.0,Work Finish,Job 7-2,Machine 6,,
115,7.12,7.0,Completed,Job 7-2,,,0
116,7.12,,Request Routing for Job,,Machine 6,21.0,
117,7.12,,Routing Start,,Machine 6,,3.675 Job 선택
118,7.12,9.0,Routing Finish,Job 9-19,Machine 6,,
119,7.12,9.0,Work Start,Job 9-19,Machine 6,,
120,7.48,5.0,Work Finish,Job 5-1,Machine 7,,
121,7.48,5.0,Completed,Job 5-1,,,0
122,7.48,,Request Routing for Job,,Machine 7,20.0,
123,7.48,,Routing Start,,Machine 7,,3.675 Job 선택
124,7.48,4.0,Routing Finish,Job 4-12,Machine 7,,
125,7.48,4.0,Work Start,Job 4-12,Machine 7,,
126,7.76,2.0,Work Finish,Job 2-4,Machine 0,,
127,7.76,2.0,Completed,Job 2-4,,,0
128,7.76,,Request Routing for Job,,Machine 0,19.0,
129,7.76,,Routing Start,,Machine 0,,3.675 Job 선택
130,7.76,2.0,Routing Finish,Job 2-9,Machine 0,,
131,7.76,2.0,Work Start,Job 2-9,Machine 0,,
132,7.98,8.0,Created,Job 8-31,,,
133,7.98,8.0,Put in Routing Class,Job 8-31,,19.0,
134,8.13,5.0,Work Finish,Job 5-14,Machine 5,,
