,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.05,3.0,Created,Job 3-7,,,
1,1.05,3.0,Put in Routing Class,Job 3-7,,1.0,
2,1.05,3.0,Routing Start,Job 3-7,,,"3.675,  machine 선택"
3,1.05,3.0,Routing Finish,Job 3-7,Machine 3,,
4,1.05,3.0,Work Start,Job 3-7,Machine 3,,
5,1.12,6.0,Created,Job 6-1,,,
6,1.12,6.0,Put in Routing Class,Job 6-1,,1.0,
7,1.12,6.0,Routing Start,Job 6-1,,,"3.675,  machine 선택"
8,1.12,6.0,Routing Finish,Job 6-1,Machine 4,,
9,1.12,6.0,Work Start,Job 6-1,Machine 4,,
10,1.21,9.0,Created,Job 9-3,,,
11,1.21,9.0,Put in Routing Class,Job 9-3,,1.0,
12,1.21,9.0,Routing Start,Job 9-3,,,"3.675,  machine 선택"
13,1.21,9.0,Routing Finish,Job 9-3,Machine 2,,
14,1.21,9.0,Work Start,Job 9-3,Machine 2,,
15,1.38,5.0,Created,Job 5-30,,,
16,1.38,5.0,Put in Routing Class,Job 5-30,,1.0,
17,1.38,5.0,Routing Start,Job 5-30,,,"3.675,  machine 선택"
18,1.38,5.0,Routing Finish,Job 5-30,Machine 1,,
19,1.38,5.0,Work Start,Job 5-30,Machine 1,,
20,1.7,1.0,Created,Job 1-0,,,
21,1.7,1.0,Put in Routing Class,Job 1-0,,1.0,
22,1.7,1.0,Routing Start,Job 1-0,,,"3.675,  machine 선택"
23,1.7,1.0,Routing Finish,Job 1-0,Machine 6,,
24,1.7,1.0,Work Start,Job 1-0,Machine 6,,
25,1.74,2.0,Created,Job 2-5,,,
26,1.74,2.0,Put in Routing Class,Job 2-5,,1.0,
27,1.74,2.0,Routing Start,Job 2-5,,,"3.675,  machine 선택"
28,1.74,2.0,Routing Finish,Job 2-5,Machine 0,,
29,1.74,2.0,Work Start,Job 2-5,Machine 0,,
30,2.29,6.0,Created,Job 6-27,,,
31,2.29,6.0,Put in Routing Class,Job 6-27,,1.0,
32,2.29,6.0,Routing Start,Job 6-27,,,"3.675,  machine 선택"
33,2.29,6.0,Routing Finish,Job 6-27,Machine 5,,
34,2.29,6.0,Work Start,Job 6-27,Machine 5,,
35,2.54,4.0,Created,Job 4-11,,,
36,2.54,4.0,Put in Routing Class,Job 4-11,,1.0,
37,2.54,4.0,Routing Start,Job 4-11,,,"3.675,  machine 선택"
38,2.54,4.0,Routing Finish,Job 4-11,Machine 7,,
39,2.54,4.0,Work Start,Job 4-11,Machine 7,,
40,2.78,7.0,Created,Job 7-14,,,
41,2.78,7.0,Put in Routing Class,Job 7-14,,1.0,
42,3.03,3.0,Created,Job 3-8,,,
43,3.03,3.0,Put in Routing Class,Job 3-8,,2.0,
44,3.33,2.0,Created,Job 2-9,,,
45,3.33,2.0,Put in Routing Class,Job 2-9,,3.0,
46,3.44,9.0,Created,Job 9-17,,,
47,3.44,9.0,Put in Routing Class,Job 9-17,,4.0,
48,3.99,7.0,Created,Job 7-19,,,
49,3.99,7.0,Put in Routing Class,Job 7-19,,5.0,
50,4.14,1.0,Created,Job 1-6,,,
51,4.14,1.0,Put in Routing Class,Job 1-6,,6.0,
52,4.34,4.0,Created,Job 4-13,,,
53,4.34,4.0,Put in Routing Class,Job 4-13,,7.0,
54,4.6,8.0,Created,Job 8-4,,,
55,4.6,8.0,Put in Routing Class,Job 8-4,,8.0,
56,4.73,0.0,Created,Job 0-2,,,
57,4.73,0.0,Put in Routing Class,Job 0-2,,9.0,
58,4.84,2.0,Created,Job 2-26,,,
59,4.84,2.0,Put in Routing Class,Job 2-26,,10.0,
60,4.85,3.0,Work Finish,Job 3-7,Machine 3,,
61,4.85,3.0,Completed,Job 3-7,,,0
62,4.85,,Request Routing for Job,,Machine 3,10.0,
63,4.85,,Routing Start,,Machine 3,,3.675 Job 선택
64,4.85,4.0,Routing Finish,Job 4-13,Machine 3,,
65,4.85,4.0,Work Start,Job 4-13,Machine 3,,
66,5.82,8.0,Created,Job 8-16,,,
67,5.82,8.0,Put in Routing Class,Job 8-16,,10.0,
68,5.82,0.0,Created,Job 0-18,,,
69,5.82,0.0,Put in Routing Class,Job 0-18,,11.0,
70,5.84,4.0,Created,Job 4-20,,,
71,5.84,4.0,Put in Routing Class,Job 4-20,,12.0,
72,5.87,9.0,Created,Job 9-24,,,
73,5.87,9.0,Put in Routing Class,Job 9-24,,13.0,
74,5.97,6.0,Created,Job 6-36,,,
75,5.97,6.0,Put in Routing Class,Job 6-36,,14.0,
76,6.29,5.0,Created,Job 5-41,,,
77,6.29,5.0,Put in Routing Class,Job 5-41,,15.0,
78,6.29,6.0,Work Finish,Job 6-1,Machine 4,,
79,6.29,6.0,Completed,Job 6-1,,,0
80,6.29,,Request Routing for Job,,Machine 4,15.0,
81,6.29,,Routing Start,,Machine 4,,3.675 Job 선택
82,6.29,3.0,Routing Finish,Job 3-8,Machine 4,,
83,6.29,3.0,Work Start,Job 3-8,Machine 4,,
84,6.58,2.0,Created,Job 2-53,,,
85,6.58,2.0,Put in Routing Class,Job 2-53,,15.0,
86,7.09,1.0,Work Finish,Job 1-0,Machine 6,,
87,7.09,1.0,Completed,Job 1-0,,,0
88,7.09,,Request Routing for Job,,Machine 6,15.0,
89,7.09,,Routing Start,,Machine 6,,3.675 Job 선택
90,7.09,4.0,Routing Finish,Job 4-20,Machine 6,,
91,7.09,4.0,Work Start,Job 4-20,Machine 6,,
92,7.14,9.0,Created,Job 9-25,,,
93,7.14,9.0,Put in Routing Class,Job 9-25,,15.0,
94,7.35,2.0,Work Finish,Job 2-5,Machine 0,,
95,7.35,2.0,Completed,Job 2-5,,,0
96,7.35,,Request Routing for Job,,Machine 0,15.0,
97,7.35,,Routing Start,,Machine 0,,3.675 Job 선택
98,7.35,9.0,Routing Finish,Job 9-17,Machine 0,,
99,7.35,9.0,Work Start,Job 9-17,Machine 0,,
100,7.58,0.0,Created,Job 0-33,,,
101,7.58,0.0,Put in Routing Class,Job 0-33,,15.0,
102,7.64,4.0,Created,Job 4-23,,,
103,7.64,4.0,Put in Routing Class,Job 4-23,,16.0,
104,7.64,5.0,Work Finish,Job 5-30,Machine 1,,
105,7.64,5.0,Completed,Job 5-30,,,0
106,7.64,,Request Routing for Job,,Machine 1,16.0,
107,7.64,,Routing Start,,Machine 1,,3.675 Job 선택
108,7.64,0.0,Routing Finish,Job 0-2,Machine 1,,
109,7.64,0.0,Work Start,Job 0-2,Machine 1,,
110,7.67,8.0,Created,Job 8-38,,,
111,7.67,8.0,Put in Routing Class,Job 8-38,,16.0,
112,7.78,7.0,Created,Job 7-22,,,
113,7.78,7.0,Put in Routing Class,Job 7-22,,17.0,
114,8.33,4.0,Work Finish,Job 4-13,Machine 3,,
115,8.33,4.0,Completed,Job 4-13,,,0
116,8.33,,Request Routing for Job,,Machine 3,17.0,
117,8.33,,Routing Start,,Machine 3,,3.675 Job 선택
118,8.33,4.0,Routing Finish,Job 4-23,Machine 3,,
119,8.33,4.0,Work Start,Job 4-23,Machine 3,,
120,8.41,2.0,Created,Job 2-57,,,
121,8.41,2.0,Put in Routing Class,Job 2-57,,17.0,
122,8.6,9.0,Work Finish,Job 9-3,Machine 2,,
123,8.6,9.0,Completed,Job 9-3,,,0
124,8.6,,Request Routing for Job,,Machine 2,17.0,
125,8.6,,Routing Start,,Machine 2,,3.675 Job 선택
126,8.6,0.0,Routing Finish,Job 0-18,Machine 2,,
127,8.6,0.0,Work Start,Job 0-18,Machine 2,,
128,8.67,5.0,Created,Job 5-47,,,
129,8.67,5.0,Put in Routing Class,Job 5-47,,17.0,
130,8.79,3.0,Work Finish,Job 3-8,Machine 4,,
131,8.79,3.0,Completed,Job 3-8,,,0
132,8.79,,Request Routing for Job,,Machine 4,17.0,
133,8.79,,Routing Start,,Machine 4,,3.675 Job 선택
134,8.79,9.0,Routing Finish,Job 9-24,Machine 4,,
135,8.79,9.0,Work Start,Job 9-24,Machine 4,,
136,8.99,8.0,Created,Job 8-46,,,
137,8.99,8.0,Put in Routing Class,Job 8-46,,17.0,
138,9.02,4.0,Created,Job 4-49,,,
139,9.02,4.0,Put in Routing Class,Job 4-49,,18.0,
140,9.2,7.0,Created,Job 7-32,,,
141,9.2,7.0,Put in Routing Class,Job 7-32,,19.0,
142,9.2,9.0,Created,Job 9-29,,,
143,9.2,9.0,Put in Routing Class,Job 9-29,,20.0,
144,9.22,0.0,Created,Job 0-42,,,
145,9.22,0.0,Put in Routing Class,Job 0-42,,21.0,
146,9.28,3.0,Created,Job 3-12,,,
147,9.28,3.0,Put in Routing Class,Job 3-12,,22.0,
148,9.48,1.0,Created,Job 1-10,,,
149,9.48,1.0,Put in Routing Class,Job 1-10,,23.0,
150,9.49,9.0,Work Finish,Job 9-17,Machine 0,,
151,9.49,9.0,Completed,Job 9-17,,,0
152,9.49,,Request Routing for Job,,Machine 0,23.0,
153,9.49,,Routing Start,,Machine 0,,3.675 Job 선택
154,9.49,9.0,Routing Finish,Job 9-25,Machine 0,,
155,9.49,9.0,Work Start,Job 9-25,Machine 0,,
156,9.83,6.0,Created,Job 6-45,,,
157,9.83,6.0,Put in Routing Class,Job 6-45,,23.0,
158,9.93,6.0,Work Finish,Job 6-27,Machine 5,,
159,9.93,6.0,Completed,Job 6-27,,,0
160,9.93,,Request Routing for Job,,Machine 5,23.0,
161,9.93,,Routing Start,,Machine 5,,3.675 Job 선택
162,9.93,9.0,Routing Finish,Job 9-29,Machine 5,,
163,9.93,9.0,Work Start,Job 9-29,Machine 5,,
164,10.59,1.0,Created,Job 1-15,,,
165,10.59,1.0,Put in Routing Class,Job 1-15,,23.0,
166,10.71,8.0,Created,Job 8-54,,,
167,10.71,8.0,Put in Routing Class,Job 8-54,,24.0,
168,10.75,0.0,Created,Job 0-50,,,
169,10.75,0.0,Put in Routing Class,Job 0-50,,25.0,
170,10.84,3.0,Created,Job 3-28,,,
171,10.84,3.0,Put in Routing Class,Job 3-28,,26.0,
172,10.85,2.0,Created,Job 2-66,,,
173,10.85,2.0,Put in Routing Class,Job 2-66,,27.0,
174,11.16,4.0,Created,Job 4-60,,,
175,11.16,4.0,Put in Routing Class,Job 4-60,,28.0,
176,11.61,9.0,Created,Job 9-31,,,
177,11.61,9.0,Put in Routing Class,Job 9-31,,29.0,
178,11.62,9.0,Work Finish,Job 9-25,Machine 0,,
179,11.62,9.0,Completed,Job 9-25,,,0
180,11.62,,Request Routing for Job,,Machine 0,29.0,
181,11.62,,Routing Start,,Machine 0,,3.675 Job 선택
182,11.62,3.0,Routing Finish,Job 3-12,Machine 0,,
183,11.62,3.0,Work Start,Job 3-12,Machine 0,,
184,11.82,4.0,Work Finish,Job 4-23,Machine 3,,
185,11.82,4.0,Completed,Job 4-23,,,0
186,11.82,,Request Routing for Job,,Machine 3,28.0,
187,11.82,,Routing Start,,Machine 3,,3.675 Job 선택
188,11.82,4.0,Routing Finish,Job 4-49,Machine 3,,
189,11.82,4.0,Work Start,Job 4-49,Machine 3,,
190,12.06,3.0,Created,Job 3-43,,,
191,12.06,3.0,Put in Routing Class,Job 3-43,,28.0,
192,12.08,5.0,Created,Job 5-55,,,
193,12.08,5.0,Put in Routing Class,Job 5-55,,29.0,
194,12.19,6.0,Created,Job 6-68,,,
195,12.19,6.0,Put in Routing Class,Job 6-68,,30.0,
196,12.24,4.0,Created,Job 4-62,,,
197,12.24,4.0,Put in Routing Class,Job 4-62,,31.0,
198,12.31,8.0,Created,Job 8-67,,,
199,12.31,8.0,Put in Routing Class,Job 8-67,,32.0,
200,13.27,9.0,Created,Job 9-37,,,
201,13.27,9.0,Put in Routing Class,Job 9-37,,33.0,
202,13.38,5.0,Created,Job 5-92,,,
203,13.38,5.0,Put in Routing Class,Job 5-92,,34.0,
204,13.4,2.0,Created,Job 2-69,,,
205,13.4,2.0,Put in Routing Class,Job 2-69,,35.0,
206,13.61,8.0,Created,Job 8-104,,,
207,13.61,8.0,Put in Routing Class,Job 8-104,,36.0,
208,13.86,3.0,Created,Job 3-48,,,
209,13.86,3.0,Put in Routing Class,Job 3-48,,37.0,
210,14.06,1.0,Created,Job 1-21,,,
211,14.06,1.0,Put in Routing Class,Job 1-21,,38.0,
212,14.25,0.0,Created,Job 0-61,,,
213,14.25,0.0,Put in Routing Class,Job 0-61,,39.0,
214,14.37,4.0,Created,Job 4-70,,,
215,14.37,4.0,Put in Routing Class,Job 4-70,,40.0,
216,14.42,7.0,Created,Job 7-35,,,
217,14.42,7.0,Put in Routing Class,Job 7-35,,41.0,
218,14.5,6.0,Created,Job 6-80,,,
219,14.5,6.0,Put in Routing Class,Job 6-80,,42.0,
220,14.68,9.0,Created,Job 9-52,,,
221,14.68,9.0,Put in Routing Class,Job 9-52,,43.0,
222,14.72,0.0,Work Finish,Job 0-2,Machine 1,,
223,14.72,0.0,Completed,Job 0-2,,,0
224,14.72,,Request Routing for Job,,Machine 1,43.0,
225,14.72,,Routing Start,,Machine 1,,3.675 Job 선택
226,14.72,3.0,Routing Finish,Job 3-28,Machine 1,,
227,14.72,3.0,Work Start,Job 3-28,Machine 1,,
228,14.88,2.0,Created,Job 2-71,,,
229,14.88,2.0,Put in Routing Class,Job 2-71,,43.0,
230,15.24,5.0,Created,Job 5-94,,,
231,15.24,5.0,Put in Routing Class,Job 5-94,,44.0,
232,15.31,4.0,Work Finish,Job 4-49,Machine 3,,
233,15.31,4.0,Completed,Job 4-49,,,0
234,15.31,,Request Routing for Job,,Machine 3,44.0,
235,15.31,,Routing Start,,Machine 3,,3.675 Job 선택
236,15.31,4.0,Routing Finish,Job 4-60,Machine 3,,
237,15.31,4.0,Work Start,Job 4-60,Machine 3,,
238,15.49,7.0,Created,Job 7-40,,,
239,15.49,7.0,Put in Routing Class,Job 7-40,,44.0,
240,15.68,0.0,Work Finish,Job 0-18,Machine 2,,
241,15.68,0.0,Completed,Job 0-18,,,0
242,15.68,,Request Routing for Job,,Machine 2,44.0,
243,15.68,,Routing Start,,Machine 2,,3.675 Job 선택
244,15.68,8.0,Routing Finish,Job 8-4,Machine 2,,
245,15.68,8.0,Work Start,Job 8-4,Machine 2,,
246,15.68,4.0,Created,Job 4-103,,,
247,15.68,4.0,Put in Routing Class,Job 4-103,,44.0,
248,15.73,0.0,Created,Job 0-99,,,
249,15.73,0.0,Put in Routing Class,Job 0-99,,45.0,
250,15.9,3.0,Work Finish,Job 3-12,Machine 0,,
251,15.9,3.0,Completed,Job 3-12,,,0
252,15.9,,Request Routing for Job,,Machine 0,45.0,
253,15.9,,Routing Start,,Machine 0,,3.675 Job 선택
254,15.9,9.0,Routing Finish,Job 9-31,Machine 0,,
255,15.9,9.0,Work Start,Job 9-31,Machine 0,,
256,16.06,1.0,Created,Job 1-34,,,
257,16.06,1.0,Put in Routing Class,Job 1-34,,45.0,
258,16.06,3.0,Work Finish,Job 3-28,Machine 1,,
259,16.06,3.0,Completed,Job 3-28,,,0
260,16.06,,Request Routing for Job,,Machine 1,45.0,
261,16.06,,Routing Start,,Machine 1,,3.675 Job 선택
262,16.06,3.0,Routing Finish,Job 3-43,Machine 1,,
263,16.06,3.0,Work Start,Job 3-43,Machine 1,,
264,16.1,8.0,Created,Job 8-125,,,
265,16.1,8.0,Put in Routing Class,Job 8-125,,45.0,
266,16.11,3.0,Created,Job 3-51,,,
267,16.11,3.0,Put in Routing Class,Job 3-51,,46.0,
268,16.42,2.0,Created,Job 2-75,,,
269,16.42,2.0,Put in Routing Class,Job 2-75,,47.0,
270,16.55,6.0,Created,Job 6-81,,,
271,16.55,6.0,Put in Routing Class,Job 6-81,,48.0,
272,16.7,4.0,Created,Job 4-113,,,
273,16.7,4.0,Put in Routing Class,Job 4-113,,49.0,
274,16.79,0.0,Created,Job 0-116,,,
275,16.79,0.0,Put in Routing Class,Job 0-116,,50.0,
276,16.8,9.0,Created,Job 9-72,,,
277,16.8,9.0,Put in Routing Class,Job 9-72,,51.0,
278,17.2,7.0,Created,Job 7-59,,,
279,17.2,7.0,Put in Routing Class,Job 7-59,,52.0,
280,17.2,1.0,Created,Job 1-39,,,
281,17.2,1.0,Put in Routing Class,Job 1-39,,53.0,
282,17.22,8.0,Created,Job 8-132,,,
283,17.22,8.0,Put in Routing Class,Job 8-132,,54.0,
284,17.41,3.0,Work Finish,Job 3-43,Machine 1,,
285,17.41,3.0,Completed,Job 3-43,,,0
286,17.41,,Request Routing for Job,,Machine 1,54.0,
287,17.41,,Routing Start,,Machine 1,,3.675 Job 선택
288,17.41,3.0,Routing Finish,Job 3-48,Machine 1,,
289,17.41,3.0,Work Start,Job 3-48,Machine 1,,
290,17.45,8.0,Work Finish,Job 8-4,Machine 2,,
291,17.45,8.0,Completed,Job 8-4,,,0.0412871296983397
292,17.45,,Request Routing for Job,,Machine 2,53.0,
293,17.45,,Routing Start,,Machine 2,,3.675 Job 선택
294,17.45,8.0,Routing Finish,Job 8-16,Machine 2,,
295,17.45,8.0,Work Start,Job 8-16,Machine 2,,
296,17.48,3.0,Created,Job 3-56,,,
297,17.48,3.0,Put in Routing Class,Job 3-56,,53.0,
298,17.76,6.0,Created,Job 6-84,,,
299,17.76,6.0,Put in Routing Class,Job 6-84,,54.0,
300,17.85,0.0,Created,Job 0-153,,,
301,17.85,0.0,Put in Routing Class,Job 0-153,,55.0,
302,17.89,2.0,Created,Job 2-76,,,
303,17.89,2.0,Put in Routing Class,Job 2-76,,56.0,
304,18.03,9.0,Work Finish,Job 9-31,Machine 0,,
305,18.03,9.0,Completed,Job 9-31,,,0
306,18.03,,Request Routing for Job,,Machine 0,56.0,
307,18.03,,Routing Start,,Machine 0,,3.675 Job 선택
308,18.03,9.0,Routing Finish,Job 9-37,Machine 0,,
309,18.03,9.0,Work Start,Job 9-37,Machine 0,,
310,18.27,8.0,Created,Job 8-144,,,
311,18.27,8.0,Put in Routing Class,Job 8-144,,56.0,
312,18.45,4.0,Work Finish,Job 4-11,Machine 7,,
313,18.45,4.0,Completed,Job 4-11,,,3.8354172988249644
314,18.45,,Request Routing for Job,,Machine 7,56.0,
315,18.45,,Routing Start,,Machine 7,,3.675 Job 선택
316,18.45,5.0,Routing Finish,Job 5-41,Machine 7,,
317,18.45,5.0,Work Start,Job 5-41,Machine 7,,
318,18.54,1.0,Created,Job 1-44,,,
319,18.54,1.0,Put in Routing Class,Job 1-44,,56.0,
320,18.59,4.0,Created,Job 4-129,,,
321,18.59,4.0,Put in Routing Class,Job 4-129,,57.0,
322,18.75,3.0,Work Finish,Job 3-48,Machine 1,,
323,18.75,3.0,Completed,Job 3-48,,,0
324,18.75,,Request Routing for Job,,Machine 1,57.0,
325,18.75,,Routing Start,,Machine 1,,3.675 Job 선택
326,18.75,1.0,Routing Finish,Job 1-6,Machine 1,,
327,18.75,1.0,Work Start,Job 1-6,Machine 1,,
328,18.79,4.0,Work Finish,Job 4-60,Machine 3,,
329,18.79,4.0,Completed,Job 4-60,,,0
