,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.04,0.0,Created,Job 0-6,,,
1,1.04,0.0,Put in Routing Class,Job 0-6,,1.0,
2,1.04,0.0,Routing Start,Job 0-6,,,"3.675,  machine 선택"
3,1.04,0.0,Routing Finish,Job 0-6,Machine 4,,
4,1.04,0.0,Work Start,Job 0-6,Machine 4,,
5,1.09,2.0,Created,Job 2-25,,,
6,1.09,2.0,Put in Routing Class,Job 2-25,,1.0,
7,1.09,2.0,Routing Start,Job 2-25,,,"3.675,  machine 선택"
8,1.09,2.0,Routing Finish,Job 2-25,Machine 6,,
9,1.09,2.0,Work Start,Job 2-25,Machine 6,,
10,1.11,4.0,Created,Job 4-9,,,
11,1.11,4.0,Put in Routing Class,Job 4-9,,1.0,
12,1.11,4.0,Routing Start,Job 4-9,,,"3.675,  machine 선택"
13,1.11,4.0,Routing Finish,Job 4-9,Machine 0,,
14,1.11,4.0,Work Start,Job 4-9,Machine 0,,
15,1.14,9.0,Created,Job 9-0,,,
16,1.14,9.0,Put in Routing Class,Job 9-0,,1.0,
17,1.14,9.0,Routing Start,Job 9-0,,,"3.675,  machine 선택"
18,1.14,9.0,Routing Finish,Job 9-0,Machine 2,,
19,1.14,9.0,Work Start,Job 9-0,Machine 2,,
20,1.44,3.0,Created,Job 3-2,,,
21,1.44,3.0,Put in Routing Class,Job 3-2,,1.0,
22,1.44,3.0,Routing Start,Job 3-2,,,"3.675,  machine 선택"
23,1.44,3.0,Routing Finish,Job 3-2,Machine 5,,
24,1.44,3.0,Work Start,Job 3-2,Machine 5,,
25,2.17,9.0,Created,Job 9-10,,,
26,2.17,9.0,Put in Routing Class,Job 9-10,,1.0,
27,2.17,9.0,Routing Start,Job 9-10,,,"3.675,  machine 선택"
28,2.17,9.0,Routing Finish,Job 9-10,Machine 3,,
29,2.17,9.0,Work Start,Job 9-10,Machine 3,,
30,2.22,0.0,Created,Job 0-7,,,
31,2.22,0.0,Put in Routing Class,Job 0-7,,1.0,
32,2.22,0.0,Routing Start,Job 0-7,,,"3.675,  machine 선택"
33,2.22,0.0,Routing Finish,Job 0-7,Machine 1,,
34,2.22,0.0,Work Start,Job 0-7,Machine 1,,
35,2.37,2.0,Created,Job 2-35,,,
36,2.37,2.0,Put in Routing Class,Job 2-35,,1.0,
37,2.37,2.0,Routing Start,Job 2-35,,,"3.675,  machine 선택"
38,2.37,2.0,Routing Finish,Job 2-35,Machine 7,,
39,2.37,2.0,Work Start,Job 2-35,Machine 7,,
40,2.43,4.0,Created,Job 4-21,,,
41,2.43,4.0,Put in Routing Class,Job 4-21,,1.0,
42,2.63,6.0,Created,Job 6-3,,,
43,2.63,6.0,Put in Routing Class,Job 6-3,,2.0,
44,3.15,5.0,Created,Job 5-11,,,
45,3.15,5.0,Put in Routing Class,Job 5-11,,3.0,
46,3.2,9.0,Created,Job 9-30,,,
47,3.2,9.0,Put in Routing Class,Job 9-30,,4.0,
