,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.06,2.0,Created,Job 2-6,,,
1,1.06,2.0,Put in Routing Class,Job 2-6,,1.0,
2,1.06,2.0,Routing Start,Job 2-6,,,"3.675,  machine 선택"
3,1.06,2.0,Routing Finish,Job 2-6,Machine 7,,
4,1.06,2.0,Work Start,Job 2-6,Machine 7,,
5,1.08,3.0,Created,Job 3-27,,,
6,1.08,3.0,Put in Routing Class,Job 3-27,,1.0,
7,1.08,3.0,Routing Start,Job 3-27,,,"3.675,  machine 선택"
8,1.08,3.0,Routing Finish,Job 3-27,Machine 2,,
9,1.08,3.0,Work Start,Job 3-27,Machine 2,,
10,1.11,5.0,Created,Job 5-0,,,
11,1.11,5.0,Put in Routing Class,Job 5-0,,1.0,
12,1.11,5.0,Routing Start,Job 5-0,,,"3.675,  machine 선택"
13,1.11,5.0,Routing Finish,Job 5-0,Machine 5,,
14,1.11,5.0,Work Start,Job 5-0,Machine 5,,
15,1.22,6.0,Created,Job 6-4,,,
16,1.22,6.0,Put in Routing Class,Job 6-4,,1.0,
17,1.22,6.0,Routing Start,Job 6-4,,,"3.675,  machine 선택"
18,1.22,6.0,Routing Finish,Job 6-4,Machine 0,,
19,1.22,6.0,Work Start,Job 6-4,Machine 0,,
20,1.23,1.0,Created,Job 1-2,,,
21,1.23,1.0,Put in Routing Class,Job 1-2,,1.0,
22,1.23,1.0,Routing Start,Job 1-2,,,"3.675,  machine 선택"
23,1.23,1.0,Routing Finish,Job 1-2,Machine 3,,
24,1.23,1.0,Work Start,Job 1-2,Machine 3,,
25,1.24,7.0,Created,Job 7-8,,,
26,1.24,7.0,Put in Routing Class,Job 7-8,,1.0,
27,1.24,7.0,Routing Start,Job 7-8,,,"3.675,  machine 선택"
28,1.24,7.0,Routing Finish,Job 7-8,Machine 1,,
29,1.24,7.0,Work Start,Job 7-8,Machine 1,,
30,1.29,0.0,Created,Job 0-18,,,
31,1.29,0.0,Put in Routing Class,Job 0-18,,1.0,
32,1.29,0.0,Routing Start,Job 0-18,,,"3.675,  machine 선택"
33,1.29,0.0,Routing Finish,Job 0-18,Machine 6,,
34,1.29,0.0,Work Start,Job 0-18,Machine 6,,
35,1.34,9.0,Created,Job 9-10,,,
36,1.34,9.0,Put in Routing Class,Job 9-10,,1.0,
37,1.34,9.0,Routing Start,Job 9-10,,,"3.675,  machine 선택"
38,1.34,9.0,Routing Finish,Job 9-10,Machine 4,,
39,1.34,9.0,Work Start,Job 9-10,Machine 4,,
40,2.31,1.0,Created,Job 1-14,,,
41,2.31,1.0,Put in Routing Class,Job 1-14,,1.0,
42,2.41,9.0,Created,Job 9-35,,,
43,2.41,9.0,Put in Routing Class,Job 9-35,,2.0,
44,2.68,6.0,Created,Job 6-31,,,
45,2.68,6.0,Put in Routing Class,Job 6-31,,3.0,
46,2.71,5.0,Created,Job 5-1,,,
47,2.71,5.0,Put in Routing Class,Job 5-1,,4.0,
48,2.83,4.0,Created,Job 4-3,,,
49,2.83,4.0,Put in Routing Class,Job 4-3,,5.0,
50,2.9,2.0,Created,Job 2-11,,,
51,2.9,2.0,Put in Routing Class,Job 2-11,,6.0,
52,3.21,8.0,Created,Job 8-12,,,
53,3.21,8.0,Put in Routing Class,Job 8-12,,7.0,
54,3.73,7.0,Created,Job 7-16,,,
55,3.73,7.0,Put in Routing Class,Job 7-16,,8.0,
56,3.76,3.0,Created,Job 3-38,,,
57,3.76,3.0,Put in Routing Class,Job 3-38,,9.0,
58,3.77,0.0,Created,Job 0-20,,,
59,3.77,0.0,Put in Routing Class,Job 0-20,,10.0,
60,3.91,5.0,Created,Job 5-5,,,
61,3.91,5.0,Put in Routing Class,Job 5-5,,11.0,
62,3.94,9.0,Created,Job 9-45,,,
63,3.94,9.0,Put in Routing Class,Job 9-45,,12.0,
64,4.27,8.0,Created,Job 8-21,,,
65,4.27,8.0,Put in Routing Class,Job 8-21,,13.0,
66,4.41,6.0,Created,Job 6-61,,,
67,4.41,6.0,Put in Routing Class,Job 6-61,,14.0,
68,4.91,1.0,Created,Job 1-24,,,
69,4.91,1.0,Put in Routing Class,Job 1-24,,15.0,
70,4.94,3.0,Created,Job 3-40,,,
71,4.94,3.0,Put in Routing Class,Job 3-40,,16.0,
72,4.98,2.0,Created,Job 2-13,,,
73,4.98,2.0,Put in Routing Class,Job 2-13,,17.0,
74,5.13,9.0,Created,Job 9-48,,,
75,5.13,9.0,Put in Routing Class,Job 9-48,,18.0,
76,5.14,0.0,Created,Job 0-30,,,
77,5.14,0.0,Put in Routing Class,Job 0-30,,19.0,
78,5.16,7.0,Created,Job 7-19,,,
79,5.16,7.0,Put in Routing Class,Job 7-19,,20.0,
80,5.94,3.0,Created,Job 3-47,,,
81,5.94,3.0,Put in Routing Class,Job 3-47,,21.0,
82,6.32,9.0,Created,Job 9-75,,,
83,6.32,9.0,Put in Routing Class,Job 9-75,,22.0,
84,6.38,8.0,Created,Job 8-25,,,
85,6.38,8.0,Put in Routing Class,Job 8-25,,23.0,
86,6.62,0.0,Created,Job 0-32,,,
87,6.62,0.0,Put in Routing Class,Job 0-32,,24.0,
88,6.68,1.0,Created,Job 1-28,,,
89,6.68,1.0,Put in Routing Class,Job 1-28,,25.0,
90,6.7,7.0,Created,Job 7-22,,,
91,6.7,7.0,Put in Routing Class,Job 7-22,,26.0,
92,7.4,5.0,Created,Job 5-15,,,
93,7.4,5.0,Put in Routing Class,Job 5-15,,27.0,
94,7.72,3.0,Created,Job 3-53,,,
95,7.72,3.0,Put in Routing Class,Job 3-53,,28.0,
96,7.74,2.0,Created,Job 2-36,,,
97,7.74,2.0,Put in Routing Class,Job 2-36,,29.0,
98,7.76,2.0,Work Finish,Job 2-6,Machine 7,,
99,7.76,2.0,Completed,Job 2-6,,,0
100,7.76,,Request Routing for Job,,Machine 7,29.0,
101,7.76,,Routing Start,,Machine 7,,3.675 Job 선택
102,7.76,8.0,Routing Finish,Job 8-12,Machine 7,,
103,7.76,8.0,Work Start,Job 8-12,Machine 7,,
104,7.85,7.0,Work Finish,Job 7-8,Machine 1,,
105,7.85,7.0,Completed,Job 7-8,,,0
106,7.85,,Request Routing for Job,,Machine 1,28.0,
107,7.85,,Routing Start,,Machine 1,,3.675 Job 선택
