,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.1,2.0,Created,Job 2-11,,,
1,1.1,2.0,Put in Routing Class,Job 2-11,,1.0,
2,1.1,2.0,Routing Start,Job 2-11,,,"3.675,  machine 선택"
3,1.1,2.0,Routing Finish,Job 2-11,Machine 3,,
4,1.1,2.0,Work Start,Job 2-11,Machine 3,,
5,1.14,3.0,Created,Job 3-9,,,
6,1.14,3.0,Put in Routing Class,Job 3-9,,1.0,
7,1.14,3.0,Routing Start,Job 3-9,,,"3.675,  machine 선택"
8,1.14,3.0,Routing Finish,Job 3-9,Machine 7,,
9,1.14,3.0,Work Start,Job 3-9,Machine 7,,
10,1.52,1.0,Created,Job 1-0,,,
11,1.52,1.0,Put in Routing Class,Job 1-0,,1.0,
12,1.52,1.0,Routing Start,Job 1-0,,,"3.675,  machine 선택"
13,1.52,1.0,Routing Finish,Job 1-0,Machine 0,,
14,1.52,1.0,Work Start,Job 1-0,Machine 0,,
15,1.72,9.0,Created,Job 9-1,,,
16,1.72,9.0,Put in Routing Class,Job 9-1,,1.0,
17,1.72,9.0,Routing Start,Job 9-1,,,"3.675,  machine 선택"
18,1.72,9.0,Routing Finish,Job 9-1,Machine 2,,
19,1.72,9.0,Work Start,Job 9-1,Machine 2,,
20,2.13,0.0,Created,Job 0-5,,,
21,2.13,0.0,Put in Routing Class,Job 0-5,,1.0,
22,2.13,0.0,Routing Start,Job 0-5,,,"3.675,  machine 선택"
23,2.13,0.0,Routing Finish,Job 0-5,Machine 4,,
24,2.13,0.0,Work Start,Job 0-5,Machine 4,,
25,2.27,5.0,Created,Job 5-2,,,
26,2.27,5.0,Put in Routing Class,Job 5-2,,1.0,
27,2.27,5.0,Routing Start,Job 5-2,,,"3.675,  machine 선택"
28,2.27,5.0,Routing Finish,Job 5-2,Machine 5,,
29,2.27,5.0,Work Start,Job 5-2,Machine 5,,
30,2.62,3.0,Created,Job 3-14,,,
31,2.62,3.0,Put in Routing Class,Job 3-14,,1.0,
32,2.62,3.0,Routing Start,Job 3-14,,,"3.675,  machine 선택"
33,2.62,3.0,Routing Finish,Job 3-14,Machine 6,,
34,2.62,3.0,Work Start,Job 3-14,Machine 6,,
35,3.33,6.0,Created,Job 6-19,,,
36,3.33,6.0,Put in Routing Class,Job 6-19,,1.0,
37,3.33,6.0,Routing Start,Job 6-19,,,"3.675,  machine 선택"
38,3.33,6.0,Routing Finish,Job 6-19,Machine 1,,
39,3.33,6.0,Work Start,Job 6-19,Machine 1,,
40,3.4,0.0,Created,Job 0-24,,,
41,3.4,0.0,Put in Routing Class,Job 0-24,,1.0,
42,3.62,5.0,Created,Job 5-3,,,
43,3.62,5.0,Put in Routing Class,Job 5-3,,2.0,
44,3.64,1.0,Created,Job 1-8,,,
45,3.64,1.0,Put in Routing Class,Job 1-8,,3.0,
46,3.74,3.0,Created,Job 3-16,,,
47,3.74,3.0,Put in Routing Class,Job 3-16,,4.0,
48,4.1,2.0,Created,Job 2-12,,,
49,4.1,2.0,Put in Routing Class,Job 2-12,,5.0,
50,4.14,9.0,Created,Job 9-4,,,
51,4.14,9.0,Put in Routing Class,Job 9-4,,6.0,
52,4.47,0.0,Work Finish,Job 0-5,Machine 4,,
53,4.47,0.0,Completed,Job 0-5,,,0
54,4.47,,Request Routing for Job,,Machine 4,6.0,
55,4.47,,Routing Start,,Machine 4,,3.675 Job 선택
56,4.47,0.0,Routing Finish,Job 0-24,Machine 4,,
57,4.47,0.0,Work Start,Job 0-24,Machine 4,,
58,4.59,0.0,Created,Job 0-28,,,
59,4.59,0.0,Put in Routing Class,Job 0-28,,6.0,
60,4.66,6.0,Created,Job 6-22,,,
61,4.66,6.0,Put in Routing Class,Job 6-22,,7.0,
62,4.66,5.0,Created,Job 5-6,,,
63,4.66,5.0,Put in Routing Class,Job 5-6,,8.0,
64,4.83,4.0,Created,Job 4-20,,,
65,4.83,4.0,Put in Routing Class,Job 4-20,,9.0,
66,5.45,8.0,Created,Job 8-15,,,
67,5.45,8.0,Put in Routing Class,Job 8-15,,10.0,
68,5.57,1.0,Created,Job 1-21,,,
69,5.57,1.0,Put in Routing Class,Job 1-21,,11.0,
70,5.97,6.0,Created,Job 6-43,,,
71,5.97,6.0,Put in Routing Class,Job 6-43,,12.0,
72,6.03,7.0,Created,Job 7-32,,,
73,6.03,7.0,Put in Routing Class,Job 7-32,,13.0,
74,6.04,9.0,Created,Job 9-7,,,
75,6.04,9.0,Put in Routing Class,Job 9-7,,14.0,
76,6.07,2.0,Work Finish,Job 2-11,Machine 3,,
77,6.07,2.0,Completed,Job 2-11,,,0
78,6.07,,Request Routing for Job,,Machine 3,14.0,
79,6.07,,Routing Start,,Machine 3,,3.675 Job 선택
80,6.07,6.0,Routing Finish,Job 6-22,Machine 3,,
81,6.07,6.0,Work Start,Job 6-22,Machine 3,,
82,6.22,0.0,Created,Job 0-29,,,
83,6.22,0.0,Put in Routing Class,Job 0-29,,14.0,
84,6.7,8.0,Created,Job 8-25,,,
85,6.7,8.0,Put in Routing Class,Job 8-25,,15.0,
86,6.76,4.0,Created,Job 4-26,,,
87,6.76,4.0,Put in Routing Class,Job 4-26,,16.0,
88,6.82,0.0,Work Finish,Job 0-24,Machine 4,,
89,6.82,0.0,Completed,Job 0-24,,,0
90,6.82,,Request Routing for Job,,Machine 4,16.0,
91,6.82,,Routing Start,,Machine 4,,3.675 Job 선택
92,6.82,3.0,Routing Finish,Job 3-16,Machine 4,,
93,6.82,3.0,Work Start,Job 3-16,Machine 4,,
94,6.86,9.0,Work Finish,Job 9-1,Machine 2,,
95,6.86,9.0,Completed,Job 9-1,,,0
96,6.86,,Request Routing for Job,,Machine 2,15.0,
97,6.86,,Routing Start,,Machine 2,,3.675 Job 선택
98,6.86,0.0,Routing Finish,Job 0-28,Machine 2,,
99,6.86,0.0,Work Start,Job 0-28,Machine 2,,
100,7.09,3.0,Work Finish,Job 3-9,Machine 7,,
101,7.09,3.0,Completed,Job 3-9,,,0
102,7.09,,Request Routing for Job,,Machine 7,14.0,
103,7.09,,Routing Start,,Machine 7,,3.675 Job 선택
104,7.09,5.0,Routing Finish,Job 5-3,Machine 7,,
105,7.09,5.0,Work Start,Job 5-3,Machine 7,,
106,7.1,1.0,Work Finish,Job 1-0,Machine 0,,
107,7.1,1.0,Completed,Job 1-0,,,0
108,7.1,,Request Routing for Job,,Machine 0,13.0,
109,7.1,,Routing Start,,Machine 0,,3.675 Job 선택
110,7.1,6.0,Routing Finish,Job 6-43,Machine 0,,
111,7.1,6.0,Work Start,Job 6-43,Machine 0,,
112,7.12,1.0,Created,Job 1-49,,,
113,7.12,1.0,Put in Routing Class,Job 1-49,,13.0,
114,7.42,3.0,Created,Job 3-17,,,
115,7.42,3.0,Put in Routing Class,Job 3-17,,14.0,
116,7.95,5.0,Created,Job 5-10,,,
117,7.95,5.0,Put in Routing Class,Job 5-10,,15.0,
118,8.01,9.0,Created,Job 9-27,,,
119,8.01,9.0,Put in Routing Class,Job 9-27,,16.0,
120,8.27,0.0,Created,Job 0-30,,,
121,8.27,0.0,Put in Routing Class,Job 0-30,,17.0,
122,8.39,6.0,Work Finish,Job 6-43,Machine 0,,
123,8.39,6.0,Completed,Job 6-43,,,0
124,8.39,,Request Routing for Job,,Machine 0,17.0,
125,8.39,,Routing Start,,Machine 0,,3.675 Job 선택
126,8.39,5.0,Routing Finish,Job 5-6,Machine 0,,
127,8.39,5.0,Work Start,Job 5-6,Machine 0,,
128,8.44,3.0,Created,Job 3-18,,,
129,8.44,3.0,Put in Routing Class,Job 3-18,,17.0,
130,8.49,4.0,Created,Job 4-38,,,
131,8.49,4.0,Put in Routing Class,Job 4-38,,18.0,
132,8.7,0.0,Work Finish,Job 0-28,Machine 2,,
133,8.7,0.0,Completed,Job 0-28,,,0
134,8.7,,Request Routing for Job,,Machine 2,18.0,
135,8.7,,Routing Start,,Machine 2,,3.675 Job 선택
