,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.08,8.0,Created,Job 8-3,,,
1,1.08,8.0,Put in Routing Class,Job 8-3,,1.0,
2,1.08,8.0,Routing Start,Job 8-3,,,"3.675,  machine 선택"
3,1.08,8.0,Routing Finish,Job 8-3,Machine 1,,
4,1.08,8.0,Work Start,Job 8-3,Machine 1,,
5,1.28,0.0,Created,Job 0-27,,,
6,1.28,0.0,Put in Routing Class,Job 0-27,,1.0,
7,1.28,0.0,Routing Start,Job 0-27,,,"3.675,  machine 선택"
8,1.28,0.0,Routing Finish,Job 0-27,Machine 6,,
9,1.28,0.0,Work Start,Job 0-27,Machine 6,,
10,1.38,1.0,Created,Job 1-19,,,
11,1.38,1.0,Put in Routing Class,Job 1-19,,1.0,
12,1.38,1.0,Routing Start,Job 1-19,,,"3.675,  machine 선택"
13,1.38,1.0,Routing Finish,Job 1-19,Machine 3,,
14,1.38,1.0,Work Start,Job 1-19,Machine 3,,
15,1.43,9.0,Created,Job 9-1,,,
16,1.43,9.0,Put in Routing Class,Job 9-1,,1.0,
17,1.43,9.0,Routing Start,Job 9-1,,,"3.675,  machine 선택"
18,1.43,9.0,Routing Finish,Job 9-1,Machine 4,,
19,1.43,9.0,Work Start,Job 9-1,Machine 4,,
20,1.55,4.0,Created,Job 4-0,,,
21,1.55,4.0,Put in Routing Class,Job 4-0,,1.0,
22,1.55,4.0,Routing Start,Job 4-0,,,"3.675,  machine 선택"
23,1.55,4.0,Routing Finish,Job 4-0,Machine 7,,
24,1.55,4.0,Work Start,Job 4-0,Machine 7,,
25,1.64,5.0,Created,Job 5-2,,,
26,1.64,5.0,Put in Routing Class,Job 5-2,,1.0,
27,1.64,5.0,Routing Start,Job 5-2,,,"3.675,  machine 선택"
28,1.64,5.0,Routing Finish,Job 5-2,Machine 5,,
29,1.64,5.0,Work Start,Job 5-2,Machine 5,,
30,1.86,7.0,Created,Job 7-12,,,
31,1.86,7.0,Put in Routing Class,Job 7-12,,1.0,
