,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.08,8.0,Created,Job 8-1,,,
1,1.08,8.0,Put in Routing Class,Job 8-1,,1.0,
2,1.08,8.0,Routing Start,Job 8-1,,,"3.675,  machine 선택"
3,1.08,8.0,Routing Finish,Job 8-1,Machine 3,,
4,1.08,8.0,Work Start,Job 8-1,Machine 3,,
5,1.2,5.0,Created,Job 5-0,,,
6,1.2,5.0,Put in Routing Class,Job 5-0,,1.0,
7,1.2,5.0,Routing Start,Job 5-0,,,"3.675,  machine 선택"
8,1.2,5.0,Routing Finish,Job 5-0,Machine 1,,
9,1.2,5.0,Work Start,Job 5-0,Machine 1,,
10,1.23,0.0,Created,Job 0-14,,,
11,1.23,0.0,Put in Routing Class,Job 0-14,,1.0,
12,1.23,0.0,Routing Start,Job 0-14,,,"3.675,  machine 선택"
13,1.23,0.0,Routing Finish,Job 0-14,Machine 4,,
14,1.23,0.0,Work Start,Job 0-14,Machine 4,,
15,1.4,1.0,Created,Job 1-2,,,
16,1.4,1.0,Put in Routing Class,Job 1-2,,1.0,
17,1.4,1.0,Routing Start,Job 1-2,,,"3.675,  machine 선택"
18,1.4,1.0,Routing Finish,Job 1-2,Machine 6,,
19,1.4,1.0,Work Start,Job 1-2,Machine 6,,
20,1.51,9.0,Created,Job 9-27,,,
21,1.51,9.0,Put in Routing Class,Job 9-27,,1.0,
22,1.51,9.0,Routing Start,Job 9-27,,,"3.675,  machine 선택"
23,1.51,9.0,Routing Finish,Job 9-27,Machine 7,,
24,1.51,9.0,Work Start,Job 9-27,Machine 7,,
25,1.62,4.0,Created,Job 4-13,,,
26,1.62,4.0,Put in Routing Class,Job 4-13,,1.0,
27,1.62,4.0,Routing Start,Job 4-13,,,"3.675,  machine 선택"
28,1.62,4.0,Routing Finish,Job 4-13,Machine 2,,
29,1.62,4.0,Work Start,Job 4-13,Machine 2,,
30,1.62,2.0,Created,Job 2-6,,,
31,1.62,2.0,Put in Routing Class,Job 2-6,,1.0,
32,1.62,2.0,Routing Start,Job 2-6,,,"3.675,  machine 선택"
33,1.62,2.0,Routing Finish,Job 2-6,Machine 5,,
34,1.62,2.0,Work Start,Job 2-6,Machine 5,,
35,2.29,0.0,Created,Job 0-21,,,
36,2.29,0.0,Put in Routing Class,Job 0-21,,1.0,
37,2.29,0.0,Routing Start,Job 0-21,,,"3.675,  machine 선택"
38,2.29,0.0,Routing Finish,Job 0-21,Machine 0,,
39,2.29,0.0,Work Start,Job 0-21,Machine 0,,
40,2.73,6.0,Created,Job 6-18,,,
41,2.73,6.0,Put in Routing Class,Job 6-18,,1.0,
42,2.81,5.0,Created,Job 5-8,,,
43,2.81,5.0,Put in Routing Class,Job 5-8,,2.0,
44,2.93,1.0,Created,Job 1-4,,,
45,2.93,1.0,Put in Routing Class,Job 1-4,,3.0,
46,2.97,9.0,Created,Job 9-28,,,
47,2.97,9.0,Put in Routing Class,Job 9-28,,4.0,
48,3.0,3.0,Created,Job 3-7,,,
49,3.0,3.0,Put in Routing Class,Job 3-7,,5.0,
50,3.99,8.0,Work Finish,Job 8-1,Machine 3,,
51,3.99,8.0,Completed,Job 8-1,,,0
52,3.99,,Request Routing for Job,,Machine 3,5.0,
53,3.99,,Routing Start,,Machine 3,,3.675 Job 선택
54,3.99,5.0,Routing Finish,Job 5-8,Machine 3,,
55,3.99,5.0,Work Start,Job 5-8,Machine 3,,
56,4.0,9.0,Created,Job 9-37,,,
57,4.0,9.0,Put in Routing Class,Job 9-37,,5.0,
58,4.41,8.0,Created,Job 8-33,,,
59,4.41,8.0,Put in Routing Class,Job 8-33,,6.0,
60,4.54,5.0,Created,Job 5-9,,,
61,4.54,5.0,Put in Routing Class,Job 5-9,,7.0,
62,4.91,1.0,Work Finish,Job 1-2,Machine 6,,
