,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.0,8.0,Created,Job 8-1,,,
1,1.0,8.0,Put in Routing Class,Job 8-1,,1.0,
2,1.0,8.0,Routing Start,Job 8-1,,,"3.675,  machine 선택"
3,1.0,8.0,Routing Finish,Job 8-1,Machine 6,,
4,1.0,8.0,Work Start,Job 8-1,Machine 6,,
5,1.07,4.0,Created,Job 4-3,,,
6,1.07,4.0,Put in Routing Class,Job 4-3,,1.0,
7,1.07,4.0,Routing Start,Job 4-3,,,"3.675,  machine 선택"
8,1.07,4.0,Routing Finish,Job 4-3,Machine 5,,
9,1.07,4.0,Work Start,Job 4-3,Machine 5,,
10,1.09,7.0,Created,Job 7-15,,,
11,1.09,7.0,Put in Routing Class,Job 7-15,,1.0,
12,1.09,7.0,Routing Start,Job 7-15,,,"3.675,  machine 선택"
13,1.09,7.0,Routing Finish,Job 7-15,Machine 7,,
14,1.09,7.0,Work Start,Job 7-15,Machine 7,,
15,1.32,3.0,Created,Job 3-18,,,
16,1.32,3.0,Put in Routing Class,Job 3-18,,1.0,
17,1.32,3.0,Routing Start,Job 3-18,,,"3.675,  machine 선택"
18,1.32,3.0,Routing Finish,Job 3-18,Machine 1,,
19,1.32,3.0,Work Start,Job 3-18,Machine 1,,
20,1.36,2.0,Created,Job 2-24,,,
21,1.36,2.0,Put in Routing Class,Job 2-24,,1.0,
22,1.36,2.0,Routing Start,Job 2-24,,,"3.675,  machine 선택"
23,1.36,2.0,Routing Finish,Job 2-24,Machine 0,,
24,1.36,2.0,Work Start,Job 2-24,Machine 0,,
25,1.95,9.0,Created,Job 9-9,,,
26,1.95,9.0,Put in Routing Class,Job 9-9,,1.0,
27,1.95,9.0,Routing Start,Job 9-9,,,"3.675,  machine 선택"
28,1.95,9.0,Routing Finish,Job 9-9,Machine 3,,
29,1.95,9.0,Work Start,Job 9-9,Machine 3,,
30,1.99,1.0,Created,Job 1-16,,,
31,1.99,1.0,Put in Routing Class,Job 1-16,,1.0,
32,1.99,1.0,Routing Start,Job 1-16,,,"3.675,  machine 선택"
33,1.99,1.0,Routing Finish,Job 1-16,Machine 2,,
34,1.99,1.0,Work Start,Job 1-16,Machine 2,,
35,2.13,5.0,Created,Job 5-21,,,
36,2.13,5.0,Put in Routing Class,Job 5-21,,1.0,
37,2.13,5.0,Routing Start,Job 5-21,,,"3.675,  machine 선택"
38,2.13,5.0,Routing Finish,Job 5-21,Machine 4,,
39,2.13,5.0,Work Start,Job 5-21,Machine 4,,
40,2.39,2.0,Created,Job 2-40,,,
41,2.39,2.0,Put in Routing Class,Job 2-40,,1.0,
42,2.48,6.0,Created,Job 6-7,,,
43,2.48,6.0,Put in Routing Class,Job 6-7,,2.0,
44,2.64,4.0,Created,Job 4-5,,,
45,2.64,4.0,Put in Routing Class,Job 4-5,,3.0,
46,2.88,7.0,Created,Job 7-35,,,
47,2.88,7.0,Put in Routing Class,Job 7-35,,4.0,
48,2.98,9.0,Created,Job 9-20,,,
49,2.98,9.0,Put in Routing Class,Job 9-20,,5.0,
50,3.74,5.0,Created,Job 5-26,,,
51,3.74,5.0,Put in Routing Class,Job 5-26,,6.0,
52,3.9,4.0,Created,Job 4-6,,,
53,3.9,4.0,Put in Routing Class,Job 4-6,,7.0,
54,4.14,4.0,Work Finish,Job 4-3,Machine 5,,
55,4.14,4.0,Completed,Job 4-3,,,0
56,4.14,,Request Routing for Job,,Machine 5,7.0,
57,4.14,,Routing Start,,Machine 5,,3.675 Job 선택
58,4.14,2.0,Routing Finish,Job 2-40,Machine 5,,
59,4.14,2.0,Work Start,Job 2-40,Machine 5,,
60,4.45,9.0,Created,Job 9-37,,,
61,4.45,9.0,Put in Routing Class,Job 9-37,,7.0,
62,4.59,1.0,Created,Job 1-30,,,
63,4.59,1.0,Put in Routing Class,Job 1-30,,8.0,
64,4.7,7.0,Created,Job 7-84,,,
65,4.7,7.0,Put in Routing Class,Job 7-84,,9.0,
66,4.71,0.0,Created,Job 0-0,,,
67,4.71,0.0,Put in Routing Class,Job 0-0,,10.0,
68,4.77,6.0,Created,Job 6-8,,,
69,4.77,6.0,Put in Routing Class,Job 6-8,,11.0,
70,5.6,2.0,Created,Job 2-48,,,
71,5.6,2.0,Put in Routing Class,Job 2-48,,12.0,
72,5.69,3.0,Work Finish,Job 3-18,Machine 1,,
73,5.69,3.0,Completed,Job 3-18,,,0
74,5.69,,Request Routing for Job,,Machine 1,12.0,
75,5.69,,Routing Start,,Machine 1,,3.675 Job 선택
76,5.69,6.0,Routing Finish,Job 6-7,Machine 1,,
77,5.69,6.0,Work Start,Job 6-7,Machine 1,,
78,5.79,8.0,Created,Job 8-11,,,
79,5.79,8.0,Put in Routing Class,Job 8-11,,12.0,
80,5.9,3.0,Created,Job 3-19,,,
81,5.9,3.0,Put in Routing Class,Job 3-19,,13.0,
82,6.05,4.0,Created,Job 4-13,,,
83,6.05,4.0,Put in Routing Class,Job 4-13,,14.0,
84,6.25,6.0,Created,Job 6-14,,,
85,6.25,6.0,Put in Routing Class,Job 6-14,,15.0,
86,6.37,9.0,Created,Job 9-49,,,
87,6.37,9.0,Put in Routing Class,Job 9-49,,16.0,
88,6.55,7.0,Work Finish,Job 7-15,Machine 7,,
89,6.55,7.0,Completed,Job 7-15,,,0
90,6.55,,Request Routing for Job,,Machine 7,16.0,
91,6.55,,Routing Start,,Machine 7,,3.675 Job 선택
92,6.55,2.0,Routing Finish,Job 2-48,Machine 7,,
93,6.55,2.0,Work Start,Job 2-48,Machine 7,,
94,6.72,2.0,Created,Job 2-53,,,
95,6.72,2.0,Put in Routing Class,Job 2-53,,16.0,
96,6.76,1.0,Created,Job 1-59,,,
97,6.76,1.0,Put in Routing Class,Job 1-59,,17.0,
98,7.06,8.0,Work Finish,Job 8-1,Machine 6,,
99,7.06,8.0,Completed,Job 8-1,,,0
100,7.06,,Request Routing for Job,,Machine 6,17.0,
101,7.06,,Routing Start,,Machine 6,,3.675 Job 선택
102,7.06,3.0,Routing Finish,Job 3-19,Machine 6,,
103,7.06,3.0,Work Start,Job 3-19,Machine 6,,
104,7.46,0.0,Created,Job 0-2,,,
105,7.46,0.0,Put in Routing Class,Job 0-2,,17.0,
106,7.47,3.0,Created,Job 3-38,,,
107,7.47,3.0,Put in Routing Class,Job 3-38,,18.0,
108,7.66,2.0,Work Finish,Job 2-24,Machine 0,,
109,7.66,2.0,Completed,Job 2-24,,,0
110,7.66,,Request Routing for Job,,Machine 0,18.0,
111,7.66,,Routing Start,,Machine 0,,3.675 Job 선택
112,7.66,6.0,Routing Finish,Job 6-8,Machine 0,,
113,7.66,6.0,Work Start,Job 6-8,Machine 0,,
114,7.67,8.0,Created,Job 8-29,,,
115,7.67,8.0,Put in Routing Class,Job 8-29,,18.0,
116,7.79,6.0,Created,Job 6-34,,,
117,7.79,6.0,Put in Routing Class,Job 6-34,,19.0,
118,7.79,7.0,Created,Job 7-115,,,
119,7.79,7.0,Put in Routing Class,Job 7-115,,20.0,
120,8.07,1.0,Work Finish,Job 1-16,Machine 2,,
121,8.07,1.0,Completed,Job 1-16,,,0
122,8.07,,Request Routing for Job,,Machine 2,20.0,
123,8.07,,Routing Start,,Machine 2,,3.675 Job 선택
124,8.07,4.0,Routing Finish,Job 4-5,Machine 2,,
125,8.07,4.0,Work Start,Job 4-5,Machine 2,,
126,8.15,5.0,Created,Job 5-32,,,
127,8.15,5.0,Put in Routing Class,Job 5-32,,20.0,
128,8.33,2.0,Work Finish,Job 2-40,Machine 5,,
129,8.33,2.0,Completed,Job 2-40,,,0
130,8.33,,Request Routing for Job,,Machine 5,20.0,
131,8.33,,Routing Start,,Machine 5,,3.675 Job 선택
132,8.33,2.0,Routing Finish,Job 2-53,Machine 5,,
133,8.33,2.0,Work Start,Job 2-53,Machine 5,,
134,9.06,0.0,Created,Job 0-4,,,
135,9.06,0.0,Put in Routing Class,Job 0-4,,20.0,
136,9.21,6.0,Created,Job 6-47,,,
137,9.21,6.0,Put in Routing Class,Job 6-47,,21.0,
138,9.22,4.0,Created,Job 4-25,,,
139,9.22,4.0,Put in Routing Class,Job 4-25,,22.0,
140,9.3,1.0,Created,Job 1-60,,,
141,9.3,1.0,Put in Routing Class,Job 1-60,,23.0,
142,9.31,2.0,Created,Job 2-55,,,
143,9.31,2.0,Put in Routing Class,Job 2-55,,24.0,
144,9.42,4.0,Work Finish,Job 4-5,Machine 2,,
145,9.42,4.0,Completed,Job 4-5,,,0.041381946016681326
146,9.42,,Request Routing for Job,,Machine 2,24.0,
147,9.42,,Routing Start,,Machine 2,,3.675 Job 선택
148,9.42,4.0,Routing Finish,Job 4-6,Machine 2,,
149,9.42,4.0,Work Start,Job 4-6,Machine 2,,
150,9.46,3.0,Created,Job 3-42,,,
