,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.03,4.0,Created,Job 4-8,,,
1,1.03,4.0,Put in Routing Class,Job 4-8,,1.0,
2,1.03,4.0,Routing Start,Job 4-8,,,"3.675,  machine 선택"
3,1.03,4.0,Routing Finish,Job 4-8,Machine 0,,
4,1.03,4.0,Work Start,Job 4-8,Machine 0,,
5,1.1,3.0,Created,Job 3-4,,,
6,1.1,3.0,Put in Routing Class,Job 3-4,,1.0,
7,1.1,3.0,Routing Start,Job 3-4,,,"3.675,  machine 선택"
8,1.1,3.0,Routing Finish,Job 3-4,Machine 1,,
9,1.1,3.0,Work Start,Job 3-4,Machine 1,,
10,1.14,2.0,Created,Job 2-1,,,
11,1.14,2.0,Put in Routing Class,Job 2-1,,1.0,
12,1.14,2.0,Routing Start,Job 2-1,,,"3.675,  machine 선택"
13,1.14,2.0,Routing Finish,Job 2-1,Machine 5,,
14,1.14,2.0,Work Start,Job 2-1,Machine 5,,
15,1.78,0.0,Created,Job 0-2,,,
16,1.78,0.0,Put in Routing Class,Job 0-2,,1.0,
17,1.78,0.0,Routing Start,Job 0-2,,,"3.675,  machine 선택"
18,1.78,0.0,Routing Finish,Job 0-2,Machine 7,,
19,1.78,0.0,Work Start,Job 0-2,Machine 7,,
20,2.04,9.0,Created,Job 9-6,,,
21,2.04,9.0,Put in Routing Class,Job 9-6,,1.0,
22,2.04,9.0,Routing Start,Job 9-6,,,"3.675,  machine 선택"
23,2.04,9.0,Routing Finish,Job 9-6,Machine 6,,
24,2.04,9.0,Work Start,Job 9-6,Machine 6,,
25,2.07,8.0,Created,Job 8-0,,,
26,2.07,8.0,Put in Routing Class,Job 8-0,,1.0,
27,2.07,8.0,Routing Start,Job 8-0,,,"3.675,  machine 선택"
28,2.07,8.0,Routing Finish,Job 8-0,Machine 2,,
29,2.07,8.0,Work Start,Job 8-0,Machine 2,,
30,2.23,3.0,Created,Job 3-5,,,
31,2.23,3.0,Put in Routing Class,Job 3-5,,1.0,
32,2.23,3.0,Routing Start,Job 3-5,,,"3.675,  machine 선택"
33,2.23,3.0,Routing Finish,Job 3-5,Machine 4,,
34,2.23,3.0,Work Start,Job 3-5,Machine 4,,
35,2.66,1.0,Created,Job 1-18,,,
36,2.66,1.0,Put in Routing Class,Job 1-18,,1.0,
37,2.66,1.0,Routing Start,Job 1-18,,,"3.675,  machine 선택"
38,2.66,1.0,Routing Finish,Job 1-18,Machine 3,,
39,2.66,1.0,Work Start,Job 1-18,Machine 3,,
40,2.86,4.0,Created,Job 4-22,,,
41,2.86,4.0,Put in Routing Class,Job 4-22,,1.0,
42,3.04,2.0,Created,Job 2-29,,,
43,3.04,2.0,Put in Routing Class,Job 2-29,,2.0,
44,3.64,7.0,Created,Job 7-17,,,
45,3.64,7.0,Put in Routing Class,Job 7-17,,3.0,
46,3.71,6.0,Created,Job 6-11,,,
