,Time,JobType,Event,Job,Machine,Queue,Memo
0,1.01,3.0,Created,Job 3-3,,,
1,1.01,3.0,Put in Routing Class,Job 3-3,,1.0,
2,1.01,3.0,Routing Start,Job 3-3,,,"3.675,  machine 선택"
3,1.01,3.0,Routing Finish,Job 3-3,Machine 2,,
4,1.01,3.0,Work Start,Job 3-3,Machine 2,,
5,1.34,8.0,Created,Job 8-13,,,
6,1.34,8.0,Put in Routing Class,Job 8-13,,1.0,
7,1.34,8.0,Routing Start,Job 8-13,,,"3.675,  machine 선택"
8,1.34,8.0,Routing Finish,Job 8-13,Machine 7,,
9,1.34,8.0,Work Start,Job 8-13,Machine 7,,
10,1.35,4.0,Created,Job 4-11,,,
11,1.35,4.0,Put in Routing Class,Job 4-11,,1.0,
12,1.35,4.0,Routing Start,Job 4-11,,,"3.675,  machine 선택"
13,1.35,4.0,Routing Finish,Job 4-11,Machine 0,,
14,1.35,4.0,Work Start,Job 4-11,Machine 0,,
15,1.75,5.0,Created,Job 5-18,,,
16,1.75,5.0,Put in Routing Class,Job 5-18,,1.0,
17,1.75,5.0,Routing Start,Job 5-18,,,"3.675,  machine 선택"
18,1.75,5.0,Routing Finish,Job 5-18,Machine 4,,
19,1.75,5.0,Work Start,Job 5-18,Machine 4,,
20,2.07,9.0,Created,Job 9-6,,,
21,2.07,9.0,Put in Routing Class,Job 9-6,,1.0,
22,2.07,9.0,Routing Start,Job 9-6,,,"3.675,  machine 선택"
23,2.07,9.0,Routing Finish,Job 9-6,Machine 3,,
24,2.07,9.0,Work Start,Job 9-6,Machine 3,,
25,2.42,8.0,Created,Job 8-33,,,
26,2.42,8.0,Put in Routing Class,Job 8-33,,1.0,
27,2.42,8.0,Routing Start,Job 8-33,,,"3.675,  machine 선택"
28,2.42,8.0,Routing Finish,Job 8-33,Machine 1,,
29,2.42,8.0,Work Start,Job 8-33,Machine 1,,
30,2.63,0.0,Created,Job 0-24,,,
31,2.63,0.0,Put in Routing Class,Job 0-24,,1.0,
32,2.63,0.0,Routing Start,Job 0-24,,,"3.675,  machine 선택"
33,2.63,0.0,Routing Finish,Job 0-24,Machine 6,,
34,2.63,0.0,Work Start,Job 0-24,Machine 6,,
35,2.8,5.0,Created,Job 5-26,,,
36,2.8,5.0,Put in Routing Class,Job 5-26,,1.0,
37,2.8,5.0,Routing Start,Job 5-26,,,"3.675,  machine 선택"
38,2.8,5.0,Routing Finish,Job 5-26,Machine 5,,
39,2.8,5.0,Work Start,Job 5-26,Machine 5,,
40,3.48,3.0,Created,Job 3-16,,,
41,3.48,3.0,Put in Routing Class,Job 3-16,,1.0,
42,3.9,0.0,Created,Job 0-27,,,
43,3.9,0.0,Put in Routing Class,Job 0-27,,2.0,
44,4.16,9.0,Created,Job 9-9,,,
45,4.16,9.0,Put in Routing Class,Job 9-9,,3.0,
46,4.53,4.0,Created,Job 4-15,,,
47,4.53,4.0,Put in Routing Class,Job 4-15,,4.0,
48,4.54,5.0,Created,Job 5-29,,,
49,4.54,5.0,Put in Routing Class,Job 5-29,,5.0,
50,4.63,8.0,Work Finish,Job 8-13,Machine 7,,
51,4.63,8.0,Completed,Job 8-13,,,0
52,4.63,,Request Routing for Job,,Machine 7,5.0,
53,4.63,,Routing Start,,Machine 7,,3.675 Job 선택
54,4.63,3.0,Routing Finish,Job 3-16,Machine 7,,
55,4.63,3.0,Work Start,Job 3-16,Machine 7,,
56,4.81,3.0,Created,Job 3-19,,,
57,4.81,3.0,Put in Routing Class,Job 3-19,,5.0,
58,4.98,8.0,Work Finish,Job 8-33,Machine 1,,
59,4.98,8.0,Completed,Job 8-33,,,0
60,4.98,,Request Routing for Job,,Machine 1,5.0,
61,4.98,,Routing Start,,Machine 1,,3.675 Job 선택
62,4.98,3.0,Routing Finish,Job 3-19,Machine 1,,
63,4.98,3.0,Work Start,Job 3-19,Machine 1,,
64,5.0,2.0,Created,Job 2-4,,,
65,5.0,2.0,Put in Routing Class,Job 2-4,,5.0,
66,5.41,4.0,Work Finish,Job 4-11,Machine 0,,
67,5.41,4.0,Completed,Job 4-11,,,0
68,5.41,,Request Routing for Job,,Machine 0,5.0,
69,5.41,,Routing Start,,Machine 0,,3.675 Job 선택
70,5.41,4.0,Routing Finish,Job 4-15,Machine 0,,
71,5.41,4.0,Work Start,Job 4-15,Machine 0,,
72,5.56,5.0,Created,Job 5-37,,,
73,5.56,5.0,Put in Routing Class,Job 5-37,,5.0,
74,5.74,9.0,Created,Job 9-22,,,
75,5.74,9.0,Put in Routing Class,Job 9-22,,6.0,
76,5.83,7.0,Created,Job 7-2,,,
77,5.83,7.0,Put in Routing Class,Job 7-2,,7.0,
78,5.84,1.0,Created,Job 1-0,,,
79,5.84,1.0,Put in Routing Class,Job 1-0,,8.0,
80,5.89,3.0,Work Finish,Job 3-3,Machine 2,,
81,5.89,3.0,Completed,Job 3-3,,,0
82,5.89,,Request Routing for Job,,Machine 2,8.0,
83,5.89,,Routing Start,,Machine 2,,3.675 Job 선택
84,5.89,2.0,Routing Finish,Job 2-4,Machine 2,,
85,5.89,2.0,Work Start,Job 2-4,Machine 2,,
86,6.37,6.0,Created,Job 6-1,,,
87,6.37,6.0,Put in Routing Class,Job 6-1,,8.0,
88,6.49,3.0,Created,Job 3-20,,,
89,6.49,3.0,Put in Routing Class,Job 3-20,,9.0,
90,6.55,2.0,Created,Job 2-17,,,
91,6.55,2.0,Put in Routing Class,Job 2-17,,10.0,
92,6.74,5.0,Created,Job 5-45,,,
93,6.74,5.0,Put in Routing Class,Job 5-45,,11.0,
94,6.76,4.0,Created,Job 4-23,,,
95,6.76,4.0,Put in Routing Class,Job 4-23,,12.0,
96,7.04,1.0,Created,Job 1-7,,,
97,7.04,1.0,Put in Routing Class,Job 1-7,,13.0,
98,7.23,8.0,Created,Job 8-46,,,
99,7.23,8.0,Put in Routing Class,Job 8-46,,14.0,
100,7.58,2.0,Created,Job 2-28,,,
101,7.58,2.0,Put in Routing Class,Job 2-28,,15.0,
102,7.81,6.0,Created,Job 6-8,,,
103,7.81,6.0,Put in Routing Class,Job 6-8,,16.0,
104,8.12,4.0,Created,Job 4-25,,,
105,8.12,4.0,Put in Routing Class,Job 4-25,,17.0,
106,8.23,5.0,Created,Job 5-49,,,
107,8.23,5.0,Put in Routing Class,Job 5-49,,18.0,
108,8.43,3.0,Created,Job 3-42,,,
109,8.43,3.0,Put in Routing Class,Job 3-42,,19.0,
110,8.71,8.0,Created,Job 8-51,,,
111,8.71,8.0,Put in Routing Class,Job 8-51,,20.0,
112,8.71,0.0,Created,Job 0-38,,,
113,8.71,0.0,Put in Routing Class,Job 0-38,,21.0,
114,8.73,3.0,Work Finish,Job 3-16,Machine 7,,
115,8.73,3.0,Completed,Job 3-16,,,0
116,8.73,,Request Routing for Job,,Machine 7,21.0,
117,8.73,,Routing Start,,Machine 7,,3.675 Job 선택
118,8.73,0.0,Routing Finish,Job 0-27,Machine 7,,
119,8.73,0.0,Work Start,Job 0-27,Machine 7,,
120,8.8,9.0,Work Finish,Job 9-6,Machine 3,,
121,8.8,9.0,Completed,Job 9-6,,,0
122,8.8,,Request Routing for Job,,Machine 3,20.0,
123,8.8,,Routing Start,,Machine 3,,3.675 Job 선택
124,8.8,2.0,Routing Finish,Job 2-17,Machine 3,,
125,8.8,2.0,Work Start,Job 2-17,Machine 3,,
126,8.85,6.0,Created,Job 6-12,,,
127,8.85,6.0,Put in Routing Class,Job 6-12,,20.0,
128,8.99,2.0,Created,Job 2-35,,,
129,8.99,2.0,Put in Routing Class,Job 2-35,,21.0,
130,9.47,4.0,Work Finish,Job 4-15,Machine 0,,
131,9.47,4.0,Completed,Job 4-15,,,0
132,9.47,,Request Routing for Job,,Machine 0,21.0,
133,9.47,,Routing Start,,Machine 0,,3.675 Job 선택
134,9.47,5.0,Routing Finish,Job 5-29,Machine 0,,
135,9.47,5.0,Work Start,Job 5-29,Machine 0,,
136,9.56,4.0,Created,Job 4-47,,,
137,9.56,4.0,Put in Routing Class,Job 4-47,,21.0,
138,9.79,0.0,Created,Job 0-87,,,
139,9.79,0.0,Put in Routing Class,Job 0-87,,22.0,
140,9.87,8.0,Created,Job 8-55,,,
141,9.87,8.0,Put in Routing Class,Job 8-55,,23.0,
142,10.05,1.0,Created,Job 1-34,,,
143,10.05,1.0,Put in Routing Class,Job 1-34,,24.0,
144,10.12,5.0,Created,Job 5-62,,,
145,10.12,5.0,Put in Routing Class,Job 5-62,,25.0,
146,10.27,6.0,Created,Job 6-21,,,
147,10.27,6.0,Put in Routing Class,Job 6-21,,26.0,
148,10.34,3.0,Created,Job 3-44,,,
149,10.34,3.0,Put in Routing Class,Job 3-44,,27.0,
150,10.66,7.0,Created,Job 7-5,,,
151,10.66,7.0,Put in Routing Class,Job 7-5,,28.0,
152,10.77,2.0,Created,Job 2-48,,,
153,10.77,2.0,Put in Routing Class,Job 2-48,,29.0,
154,10.9,2.0,Work Finish,Job 2-17,Machine 3,,
155,10.9,2.0,Completed,Job 2-17,,,0
156,10.9,,Request Routing for Job,,Machine 3,29.0,
157,10.9,,Routing Start,,Machine 3,,3.675 Job 선택
158,10.9,2.0,Routing Finish,Job 2-28,Machine 3,,
159,10.9,2.0,Work Start,Job 2-28,Machine 3,,
160,11.0,8.0,Created,Job 8-66,,,
161,11.0,8.0,Put in Routing Class,Job 8-66,,29.0,
162,11.01,2.0,Work Finish,Job 2-4,Machine 2,,
163,11.01,2.0,Completed,Job 2-4,,,0
164,11.01,,Request Routing for Job,,Machine 2,29.0,
165,11.01,,Routing Start,,Machine 2,,3.675 Job 선택
166,11.01,3.0,Routing Finish,Job 3-20,Machine 2,,
167,11.01,3.0,Work Start,Job 3-20,Machine 2,,
168,11.19,9.0,Created,Job 9-39,,,
169,11.19,9.0,Put in Routing Class,Job 9-39,,29.0,
170,11.3,5.0,Created,Job 5-91,,,
171,11.3,5.0,Put in Routing Class,Job 5-91,,30.0,
172,11.33,0.0,Work Finish,Job 0-27,Machine 7,,
173,11.33,0.0,Completed,Job 0-27,,,0
174,11.33,,Request Routing for Job,,Machine 7,30.0,
175,11.33,,Routing Start,,Machine 7,,3.675 Job 선택
176,11.33,3.0,Routing Finish,Job 3-42,Machine 7,,
177,11.33,3.0,Work Start,Job 3-42,Machine 7,,
178,12.4,1.0,Created,Job 1-41,,,
179,12.4,1.0,Put in Routing Class,Job 1-41,,30.0,
180,12.53,8.0,Created,Job 8-69,,,
181,12.53,8.0,Put in Routing Class,Job 8-69,,31.0,
182,12.61,5.0,Created,Job 5-102,,,
183,12.61,5.0,Put in Routing Class,Job 5-102,,32.0,
184,12.99,2.0,Work Finish,Job 2-28,Machine 3,,
185,12.99,2.0,Completed,Job 2-28,,,0
186,12.99,,Request Routing for Job,,Machine 3,32.0,
187,12.99,,Routing Start,,Machine 3,,3.675 Job 선택
188,12.99,2.0,Routing Finish,Job 2-35,Machine 3,,
189,12.99,2.0,Work Start,Job 2-35,Machine 3,,
190,13.29,3.0,Created,Job 3-50,,,
191,13.29,3.0,Put in Routing Class,Job 3-50,,32.0,
192,13.43,9.0,Created,Job 9-53,,,
193,13.43,9.0,Put in Routing Class,Job 9-53,,33.0,
194,13.7,5.0,Work Finish,Job 5-18,Machine 4,,
195,13.7,5.0,Completed,Job 5-18,,,0.49892705876816557
196,13.7,,Request Routing for Job,,Machine 4,33.0,
197,13.7,,Routing Start,,Machine 4,,3.675 Job 선택
198,13.7,0.0,Routing Finish,Job 0-38,Machine 4,,
199,13.7,0.0,Work Start,Job 0-38,Machine 4,,
200,14.07,7.0,Created,Job 7-10,,,
201,14.07,7.0,Put in Routing Class,Job 7-10,,33.0,
202,14.08,5.0,Created,Job 5-111,,,
203,14.08,5.0,Put in Routing Class,Job 5-111,,34.0,
204,14.17,3.0,Work Finish,Job 3-19,Machine 1,,
205,14.17,3.0,Completed,Job 3-19,,,0
206,14.17,,Request Routing for Job,,Machine 1,34.0,
207,14.17,,Routing Start,,Machine 1,,3.675 Job 선택
208,14.17,8.0,Routing Finish,Job 8-46,Machine 1,,
209,14.17,8.0,Work Start,Job 8-46,Machine 1,,
210,14.58,4.0,Created,Job 4-54,,,
211,14.58,4.0,Put in Routing Class,Job 4-54,,34.0,
212,14.64,5.0,Work Finish,Job 5-29,Machine 0,,
213,14.64,5.0,Completed,Job 5-29,,,0
214,14.64,,Request Routing for Job,,Machine 0,34.0,
215,14.64,,Routing Start,,Machine 0,,3.675 Job 선택
216,14.64,4.0,Routing Finish,Job 4-23,Machine 0,,
217,14.64,4.0,Work Start,Job 4-23,Machine 0,,
218,14.7,8.0,Created,Job 8-73,,,
219,14.7,8.0,Put in Routing Class,Job 8-73,,34.0,
220,14.71,6.0,Created,Job 6-30,,,
221,14.71,6.0,Put in Routing Class,Job 6-30,,35.0,
222,15.08,2.0,Work Finish,Job 2-35,Machine 3,,
223,15.08,2.0,Completed,Job 2-35,,,0
224,15.08,,Request Routing for Job,,Machine 3,35.0,
225,15.08,,Routing Start,,Machine 3,,3.675 Job 선택
226,15.08,2.0,Routing Finish,Job 2-48,Machine 3,,
227,15.08,2.0,Work Start,Job 2-48,Machine 3,,
228,15.12,7.0,Created,Job 7-14,,,
229,15.12,7.0,Put in Routing Class,Job 7-14,,35.0,
230,15.28,5.0,Created,Job 5-112,,,
231,15.28,5.0,Put in Routing Class,Job 5-112,,36.0,
232,15.42,3.0,Work Finish,Job 3-42,Machine 7,,
233,15.42,3.0,Completed,Job 3-42,,,0
234,15.42,,Request Routing for Job,,Machine 7,36.0,
235,15.42,,Routing Start,,Machine 7,,3.675 Job 선택
236,15.42,0.0,Routing Finish,Job 0-87,Machine 7,,
237,15.42,0.0,Work Start,Job 0-87,Machine 7,,
238,15.66,2.0,Created,Job 2-72,,,
239,15.66,2.0,Put in Routing Class,Job 2-72,,36.0,
240,15.79,6.0,Created,Job 6-31,,,
241,15.79,6.0,Put in Routing Class,Job 6-31,,37.0,
242,15.89,3.0,Work Finish,Job 3-20,Machine 2,,
243,15.89,3.0,Completed,Job 3-20,,,0
244,15.89,,Request Routing for Job,,Machine 2,37.0,
245,15.89,,Routing Start,,Machine 2,,3.675 Job 선택
246,15.89,3.0,Routing Finish,Job 3-44,Machine 2,,
247,15.89,3.0,Work Start,Job 3-44,Machine 2,,
248,16.23,0.0,Created,Job 0-92,,,
249,16.23,0.0,Put in Routing Class,Job 0-92,,37.0,
250,16.62,3.0,Created,Job 3-61,,,
251,16.62,3.0,Put in Routing Class,Job 3-61,,38.0,
252,16.65,0.0,Work Finish,Job 0-38,Machine 4,,
253,16.65,0.0,Completed,Job 0-38,,,0
254,16.65,,Request Routing for Job,,Machine 4,38.0,
255,16.65,,Routing Start,,Machine 4,,3.675 Job 선택
256,16.65,0.0,Routing Finish,Job 0-92,Machine 4,,
257,16.65,0.0,Work Start,Job 0-92,Machine 4,,
258,16.73,8.0,Work Finish,Job 8-46,Machine 1,,
259,16.73,8.0,Completed,Job 8-46,,,2.162623839301519
260,16.73,,Request Routing for Job,,Machine 1,37.0,
261,16.73,,Routing Start,,Machine 1,,3.675 Job 선택
262,16.73,8.0,Routing Finish,Job 8-51,Machine 1,,
263,16.73,8.0,Work Start,Job 8-51,Machine 1,,
264,16.97,0.0,Work Finish,Job 0-24,Machine 6,,
265,16.97,0.0,Completed,Job 0-24,,,5.868519869428358
266,16.97,,Request Routing for Job,,Machine 6,36.0,
267,16.97,,Routing Start,,Machine 6,,3.675 Job 선택
268,16.97,5.0,Routing Finish,Job 5-37,Machine 6,,
269,16.97,5.0,Work Start,Job 5-37,Machine 6,,
270,17.05,9.0,Created,Job 9-56,,,
271,17.05,9.0,Put in Routing Class,Job 9-56,,36.0,
272,17.17,2.0,Work Finish,Job 2-48,Machine 3,,
273,17.17,2.0,Completed,Job 2-48,,,0
274,17.17,,Request Routing for Job,,Machine 3,36.0,
275,17.17,,Routing Start,,Machine 3,,3.675 Job 선택
276,17.17,2.0,Routing Finish,Job 2-72,Machine 3,,
277,17.17,2.0,Work Start,Job 2-72,Machine 3,,
278,17.19,7.0,Created,Job 7-59,,,
279,17.19,7.0,Put in Routing Class,Job 7-59,,36.0,
280,17.65,8.0,Created,Job 8-80,,,
281,17.65,8.0,Put in Routing Class,Job 8-80,,37.0,
282,17.69,3.0,Created,Job 3-65,,,
283,17.69,3.0,Put in Routing Class,Job 3-65,,38.0,
284,18.01,6.0,Created,Job 6-32,,,
285,18.01,6.0,Put in Routing Class,Job 6-32,,39.0,
286,18.03,0.0,Work Finish,Job 0-87,Machine 7,,
287,18.03,0.0,Completed,Job 0-87,,,0
288,18.03,,Request Routing for Job,,Machine 7,39.0,
289,18.03,,Routing Start,,Machine 7,,3.675 Job 선택
290,18.03,3.0,Routing Finish,Job 3-50,Machine 7,,
291,18.03,3.0,Work Start,Job 3-50,Machine 7,,
292,18.17,9.0,Created,Job 9-86,,,
