,Time,JobType,Event,Job,Machine,Queue,Memo
42,2.67,8.0,Created,Job 8-27,,,
43,2.67,8.0,Put in Routing Class,Job 8-27,,2.0,
44,3.18,1.0,Created,Job 1-36,,,
45,3.18,1.0,Put in Routing Class,Job 1-36,,3.0,
46,3.61,7.0,Created,Job 7-20,,,
47,3.61,7.0,Put in Routing Class,Job 7-20,,4.0,
48,3.79,6.0,Created,Job 6-18,,,
49,3.79,6.0,Put in Routing Class,Job 6-18,,5.0,
50,3.89,8.0,Created,Job 8-38,,,
51,3.89,8.0,Put in Routing Class,Job 8-38,,6.0,
52,4.07,2.0,Created,Job 2-9,,,
53,4.07,2.0,Put in Routing Class,Job 2-9,,7.0,
54,4.23,8.0,Work Finish,Job 8-25,Machine 6,,
55,4.23,8.0,Completed,Job 8-25,,,0
56,4.23,,Request Routing for Job,,Machine 6,7.0,
57,4.23,,Routing Start,,Machine 6,,3.675 Job 선택
58,4.23,8.0,Routing Finish,Job 8-27,Machine 6,,
59,4.23,8.0,Work Start,Job 8-27,Machine 6,,
60,4.4,0.0,Created,Job 0-14,,,
61,4.4,0.0,Put in Routing Class,Job 0-14,,7.0,
62,4.75,1.0,Work Finish,Job 1-10,Machine 1,,
63,4.75,1.0,Completed,Job 1-10,,,0
64,4.75,,Request Routing for Job,,Machine 1,7.0,
65,4.75,,Routing Start,,Machine 1,,3.675 Job 선택
66,4.75,1.0,Routing Finish,Job 1-36,Machine 1,,
67,4.75,1.0,Work Start,Job 1-36,Machine 1,,
68,4.85,7.0,Created,Job 7-23,,,
69,4.85,7.0,Put in Routing Class,Job 7-23,,7.0,
70,4.86,5.0,Created,Job 5-0,,,
71,4.86,5.0,Put in Routing Class,Job 5-0,,8.0,
72,5.18,2.0,Created,Job 2-11,,,
73,5.18,2.0,Put in Routing Class,Job 2-11,,9.0,
74,5.27,9.0,Created,Job 9-5,,,
75,5.27,9.0,Put in Routing Class,Job 9-5,,10.0,
76,5.42,8.0,Created,Job 8-42,,,
77,5.42,8.0,Put in Routing Class,Job 8-42,,11.0,
78,5.42,4.0,Created,Job 4-32,,,
79,5.42,4.0,Put in Routing Class,Job 4-32,,12.0,
80,5.51,3.0,Created,Job 3-15,,,
81,5.51,3.0,Put in Routing Class,Job 3-15,,13.0,
82,6.02,1.0,Created,Job 1-37,,,
83,6.02,1.0,Put in Routing Class,Job 1-37,,14.0,
84,6.28,2.0,Created,Job 2-12,,,
85,6.28,2.0,Put in Routing Class,Job 2-12,,15.0,
86,6.34,4.0,Work Finish,Job 4-7,Machine 2,,
87,6.34,4.0,Completed,Job 4-7,,,0
88,6.34,,Request Routing for Job,,Machine 2,15.0,
89,6.34,,Routing Start,,Machine 2,,3.675 Job 선택
90,6.34,5.0,Routing Finish,Job 5-0,Machine 2,,
91,6.34,5.0,Work Start,Job 5-0,Machine 2,,
92,6.55,4.0,Created,Job 4-51,,,
93,6.55,4.0,Put in Routing Class,Job 4-51,,15.0,
94,6.62,8.0,Created,Job 8-76,,,
95,6.62,8.0,Put in Routing Class,Job 8-76,,16.0,
96,6.81,3.0,Work Finish,Job 3-2,Machine 4,,
97,6.81,3.0,Completed,Job 3-2,,,0
98,6.81,,Request Routing for Job,,Machine 4,16.0,
99,6.81,,Routing Start,,Machine 4,,3.675 Job 선택
100,6.81,3.0,Routing Finish,Job 3-15,Machine 4,,
101,6.81,3.0,Work Start,Job 3-15,Machine 4,,
102,6.85,9.0,Created,Job 9-17,,,
103,6.85,9.0,Put in Routing Class,Job 9-17,,16.0,
104,6.97,3.0,Created,Job 3-40,,,
105,6.97,3.0,Put in Routing Class,Job 3-40,,17.0,
106,6.99,7.0,Created,Job 7-24,,,
107,6.99,7.0,Put in Routing Class,Job 7-24,,18.0,
108,7.07,8.0,Work Finish,Job 8-27,Machine 6,,
109,7.07,8.0,Completed,Job 8-27,,,0
110,7.07,,Request Routing for Job,,Machine 6,18.0,
111,7.07,,Routing Start,,Machine 6,,3.675 Job 선택
112,7.07,8.0,Routing Finish,Job 8-38,Machine 6,,
113,7.07,8.0,Work Start,Job 8-38,Machine 6,,
114,7.22,6.0,Work Finish,Job 6-1,Machine 0,,
115,7.22,6.0,Completed,Job 6-1,,,0
116,7.22,,Request Routing for Job,,Machine 0,17.0,
117,7.22,,Routing Start,,Machine 0,,3.675 Job 선택
118,7.22,3.0,Routing Finish,Job 3-40,Machine 0,,
119,7.22,3.0,Work Start,Job 3-40,Machine 0,,
120,7.39,2.0,Created,Job 2-16,,,
121,7.39,2.0,Put in Routing Class,Job 2-16,,17.0,
122,7.5,5.0,Created,Job 5-8,,,
123,7.5,5.0,Put in Routing Class,Job 5-8,,18.0,
124,7.57,7.0,Work Finish,Job 7-3,Machine 5,,
125,7.57,7.0,Completed,Job 7-3,,,0
126,7.57,,Request Routing for Job,,Machine 5,18.0,
127,7.57,,Routing Start,,Machine 5,,3.675 Job 선택
128,7.57,7.0,Routing Finish,Job 7-20,Machine 5,,
129,7.57,7.0,Work Start,Job 7-20,Machine 5,,
130,7.59,4.0,Created,Job 4-55,,,
131,7.59,4.0,Put in Routing Class,Job 4-55,,18.0,
132,7.75,8.0,Created,Job 8-81,,,
133,7.75,8.0,Put in Routing Class,Job 8-81,,19.0,
134,7.89,1.0,Work Finish,Job 1-36,Machine 1,,
135,7.89,1.0,Completed,Job 1-36,,,0
136,7.89,,Request Routing for Job,,Machine 1,19.0,
137,7.89,,Routing Start,,Machine 1,,3.675 Job 선택
138,7.89,5.0,Routing Finish,Job 5-8,Machine 1,,
139,7.89,5.0,Work Start,Job 5-8,Machine 1,,
140,8.32,9.0,Created,Job 9-21,,,
141,8.32,9.0,Put in Routing Class,Job 9-21,,19.0,
142,8.39,0.0,Created,Job 0-19,,,
143,8.39,0.0,Put in Routing Class,Job 0-19,,20.0,
144,8.42,2.0,Created,Job 2-29,,,
145,8.42,2.0,Put in Routing Class,Job 2-29,,21.0,
146,8.83,5.0,Created,Job 5-39,,,
147,8.83,5.0,Put in Routing Class,Job 5-39,,22.0,
148,9.2,8.0,Created,Job 8-119,,,
149,9.2,8.0,Put in Routing Class,Job 8-119,,23.0,
150,9.58,4.0,Created,Job 4-56,,,
151,9.58,4.0,Put in Routing Class,Job 4-56,,24.0,
152,9.76,6.0,Created,Job 6-22,,,
153,9.76,6.0,Put in Routing Class,Job 6-22,,25.0,
154,9.85,5.0,Work Finish,Job 5-8,Machine 1,,
155,9.85,5.0,Completed,Job 5-8,,,0
156,9.85,,Request Routing for Job,,Machine 1,25.0,
157,9.85,,Routing Start,,Machine 1,,3.675 Job 선택
158,9.85,5.0,Routing Finish,Job 5-39,Machine 1,,
159,9.85,5.0,Work Start,Job 5-39,Machine 1,,
160,9.9,8.0,Work Finish,Job 8-38,Machine 6,,
161,9.9,8.0,Completed,Job 8-38,,,0
162,9.9,,Request Routing for Job,,Machine 6,24.0,
163,9.9,,Routing Start,,Machine 6,,3.675 Job 선택
164,9.9,8.0,Routing Finish,Job 8-42,Machine 6,,
165,9.9,8.0,Work Start,Job 8-42,Machine 6,,
166,10.06,5.0,Created,Job 5-79,,,
167,10.06,5.0,Put in Routing Class,Job 5-79,,24.0,
168,10.26,2.0,Created,Job 2-34,,,
169,10.26,2.0,Put in Routing Class,Job 2-34,,25.0,
170,10.39,5.0,Work Finish,Job 5-0,Machine 2,,
171,10.39,5.0,Completed,Job 5-0,,,0
172,10.39,,Request Routing for Job,,Machine 2,25.0,
173,10.39,,Routing Start,,Machine 2,,3.675 Job 선택
174,10.39,5.0,Routing Finish,Job 5-79,Machine 2,,
175,10.39,5.0,Work Start,Job 5-79,Machine 2,,
176,10.64,3.0,Work Finish,Job 3-40,Machine 0,,
177,10.64,3.0,Completed,Job 3-40,,,0
178,10.64,,Request Routing for Job,,Machine 0,24.0,
179,10.64,,Routing Start,,Machine 0,,3.675 Job 선택
180,10.64,7.0,Routing Finish,Job 7-23,Machine 0,,
181,10.64,7.0,Work Start,Job 7-23,Machine 0,,
182,10.76,3.0,Created,Job 3-66,,,
183,10.76,3.0,Put in Routing Class,Job 3-66,,24.0,
184,10.89,1.0,Created,Job 1-47,,,
185,10.89,1.0,Put in Routing Class,Job 1-47,,25.0,
186,10.94,6.0,Work Finish,Job 6-13,Machine 7,,
187,10.94,6.0,Completed,Job 6-13,,,0
188,10.94,,Request Routing for Job,,Machine 7,25.0,
189,10.94,,Routing Start,,Machine 7,,3.675 Job 선택
190,10.94,3.0,Routing Finish,Job 3-66,Machine 7,,
191,10.94,3.0,Work Start,Job 3-66,Machine 7,,
192,11.16,7.0,Created,Job 7-31,,,
193,11.16,7.0,Put in Routing Class,Job 7-31,,25.0,
194,11.28,8.0,Created,Job 8-124,,,
195,11.28,8.0,Put in Routing Class,Job 8-124,,26.0,
196,11.82,5.0,Work Finish,Job 5-39,Machine 1,,
197,11.82,5.0,Completed,Job 5-39,,,0
198,11.82,,Request Routing for Job,,Machine 1,26.0,
199,11.82,,Routing Start,,Machine 1,,3.675 Job 선택
200,11.82,6.0,Routing Finish,Job 6-18,Machine 1,,
201,11.82,6.0,Work Start,Job 6-18,Machine 1,,
202,12.14,3.0,Work Finish,Job 3-15,Machine 4,,
203,12.14,3.0,Completed,Job 3-15,,,0
204,12.14,,Request Routing for Job,,Machine 4,25.0,
205,12.14,,Routing Start,,Machine 4,,3.675 Job 선택
206,12.14,8.0,Routing Finish,Job 8-76,Machine 4,,
207,12.14,8.0,Work Start,Job 8-76,Machine 4,,
208,12.2,7.0,Created,Job 7-45,,,
209,12.2,7.0,Put in Routing Class,Job 7-45,,25.0,
210,12.43,8.0,Created,Job 8-126,,,
211,12.43,8.0,Put in Routing Class,Job 8-126,,26.0,
212,12.52,3.0,Created,Job 3-83,,,
213,12.52,3.0,Put in Routing Class,Job 3-83,,27.0,
214,12.58,0.0,Created,Job 0-26,,,
215,12.58,0.0,Put in Routing Class,Job 0-26,,28.0,
216,12.62,2.0,Created,Job 2-46,,,
217,12.62,2.0,Put in Routing Class,Job 2-46,,29.0,
218,12.62,1.0,Created,Job 1-49,,,
219,12.62,1.0,Put in Routing Class,Job 1-49,,30.0,
220,12.73,8.0,Work Finish,Job 8-42,Machine 6,,
221,12.73,8.0,Completed,Job 8-42,,,0
222,12.73,,Request Routing for Job,,Machine 6,30.0,
223,12.73,,Routing Start,,Machine 6,,3.675 Job 선택
224,12.73,8.0,Routing Finish,Job 8-81,Machine 6,,
225,12.73,8.0,Work Start,Job 8-81,Machine 6,,
226,12.8,9.0,Created,Job 9-41,,,
227,12.8,9.0,Put in Routing Class,Job 9-41,,30.0,
228,13.3,6.0,Work Finish,Job 6-18,Machine 1,,
229,13.3,6.0,Completed,Job 6-18,,,0
230,13.3,,Request Routing for Job,,Machine 1,30.0,
231,13.3,,Routing Start,,Machine 1,,3.675 Job 선택
232,13.3,1.0,Routing Finish,Job 1-37,Machine 1,,
233,13.3,1.0,Work Start,Job 1-37,Machine 1,,
234,13.46,8.0,Created,Job 8-128,,,
235,13.46,8.0,Put in Routing Class,Job 8-128,,30.0,
236,13.74,3.0,Created,Job 3-92,,,
237,13.74,3.0,Put in Routing Class,Job 3-92,,31.0,
238,13.74,2.0,Created,Job 2-50,,,
239,13.74,2.0,Put in Routing Class,Job 2-50,,32.0,
240,13.84,7.0,Work Finish,Job 7-20,Machine 5,,
241,13.84,7.0,Completed,Job 7-20,,,0
242,13.84,,Request Routing for Job,,Machine 5,32.0,
243,13.84,,Routing Start,,Machine 5,,3.675 Job 선택
244,13.84,7.0,Routing Finish,Job 7-24,Machine 5,,
245,13.84,7.0,Work Start,Job 7-24,Machine 5,,
246,13.92,9.0,Created,Job 9-58,,,
247,13.92,9.0,Put in Routing Class,Job 9-58,,32.0,
248,14.15,0.0,Work Finish,Job 0-6,Machine 3,,
249,14.15,0.0,Completed,Job 0-6,,,0
250,14.15,,Request Routing for Job,,Machine 3,32.0,
251,14.15,,Routing Start,,Machine 3,,3.675 Job 선택
252,14.15,8.0,Routing Finish,Job 8-119,Machine 3,,
253,14.15,8.0,Work Start,Job 8-119,Machine 3,,
254,14.44,5.0,Work Finish,Job 5-79,Machine 2,,
255,14.44,5.0,Completed,Job 5-79,,,0
256,14.44,,Request Routing for Job,,Machine 2,31.0,
257,14.44,,Routing Start,,Machine 2,,3.675 Job 선택
258,14.44,4.0,Routing Finish,Job 4-32,Machine 2,,
259,14.44,4.0,Work Start,Job 4-32,Machine 2,,
260,14.5,8.0,Created,Job 8-144,,,
261,14.5,8.0,Put in Routing Class,Job 8-144,,31.0,
262,14.61,8.0,Work Finish,Job 8-76,Machine 4,,
263,14.61,8.0,Completed,Job 8-76,,,0.4191794292827691
264,14.61,,Request Routing for Job,,Machine 4,31.0,
265,14.61,,Routing Start,,Machine 4,,3.675 Job 선택
266,14.61,4.0,Routing Finish,Job 4-51,Machine 4,,
267,14.61,4.0,Work Start,Job 4-51,Machine 4,,
268,14.86,4.0,Created,Job 4-59,,,
269,14.86,4.0,Put in Routing Class,Job 4-59,,31.0,
270,14.95,9.0,Created,Job 9-60,,,
271,14.95,9.0,Put in Routing Class,Job 9-60,,32.0,
272,15.46,6.0,Created,Job 6-30,,,
273,15.46,6.0,Put in Routing Class,Job 6-30,,33.0,
274,15.57,8.0,Work Finish,Job 8-81,Machine 6,,
275,15.57,8.0,Completed,Job 8-81,,,0.24677793932970893
276,15.57,,Request Routing for Job,,Machine 6,33.0,
277,15.57,,Routing Start,,Machine 6,,3.675 Job 선택
278,15.57,8.0,Routing Finish,Job 8-124,Machine 6,,
279,15.57,8.0,Work Start,Job 8-124,Machine 6,,
280,15.79,8.0,Created,Job 8-174,,,
281,15.79,8.0,Put in Routing Class,Job 8-174,,33.0,
282,15.84,2.0,Created,Job 2-53,,,
283,15.84,2.0,Put in Routing Class,Job 2-53,,34.0,
284,15.84,3.0,Created,Job 3-103,,,
285,15.84,3.0,Put in Routing Class,Job 3-103,,35.0,
286,16.11,1.0,Created,Job 1-72,,,
287,16.11,1.0,Put in Routing Class,Job 1-72,,36.0,
288,16.25,8.0,Work Finish,Job 8-119,Machine 3,,
289,16.25,8.0,Completed,Job 8-119,,,0
290,16.25,,Request Routing for Job,,Machine 3,36.0,
291,16.25,,Routing Start,,Machine 3,,3.675 Job 선택
292,16.25,8.0,Routing Finish,Job 8-126,Machine 3,,
293,16.25,8.0,Work Start,Job 8-126,Machine 3,,
294,16.43,1.0,Work Finish,Job 1-37,Machine 1,,
295,16.43,1.0,Completed,Job 1-37,,,0
296,16.43,,Request Routing for Job,,Machine 1,35.0,
297,16.43,,Routing Start,,Machine 1,,3.675 Job 선택
298,16.43,1.0,Routing Finish,Job 1-47,Machine 1,,
299,16.43,1.0,Work Start,Job 1-47,Machine 1,,
300,16.53,4.0,Work Finish,Job 4-51,Machine 4,,
301,16.53,4.0,Completed,Job 4-51,,,0
302,16.53,,Request Routing for Job,,Machine 4,34.0,
303,16.53,,Routing Start,,Machine 4,,3.675 Job 선택
304,16.53,4.0,Routing Finish,Job 4-55,Machine 4,,
305,16.53,4.0,Work Start,Job 4-55,Machine 4,,
306,16.85,5.0,Created,Job 5-96,,,
307,16.85,5.0,Put in Routing Class,Job 5-96,,34.0,
308,16.99,8.0,Created,Job 8-181,,,
309,16.99,8.0,Put in Routing Class,Job 8-181,,35.0,
310,17.16,3.0,Created,Job 3-137,,,
311,17.16,3.0,Put in Routing Class,Job 3-137,,36.0,
312,17.37,9.0,Created,Job 9-62,,,
313,17.37,9.0,Put in Routing Class,Job 9-62,,37.0,
314,17.5,7.0,Work Finish,Job 7-23,Machine 0,,
315,17.5,7.0,Completed,Job 7-23,,,0.34254995430258006
316,17.5,,Request Routing for Job,,Machine 0,37.0,
317,17.5,,Routing Start,,Machine 0,,3.675 Job 선택
318,17.5,3.0,Routing Finish,Job 3-83,Machine 0,,
319,17.5,3.0,Work Start,Job 3-83,Machine 0,,
320,17.51,0.0,Created,Job 0-28,,,
321,17.51,0.0,Put in Routing Class,Job 0-28,,37.0,
322,17.89,2.0,Created,Job 2-65,,,
323,17.89,2.0,Put in Routing Class,Job 2-65,,38.0,
324,18.31,3.0,Created,Job 3-147,,,
325,18.31,3.0,Put in Routing Class,Job 3-147,,39.0,
326,18.33,6.0,Created,Job 6-35,,,
327,18.33,6.0,Put in Routing Class,Job 6-35,,40.0,
328,18.35,8.0,Work Finish,Job 8-126,Machine 3,,
329,18.35,8.0,Completed,Job 8-126,,,0
330,18.35,,Request Routing for Job,,Machine 3,40.0,
331,18.35,,Routing Start,,Machine 3,,3.675 Job 선택
332,18.35,8.0,Routing Finish,Job 8-128,Machine 3,,
333,18.35,8.0,Work Start,Job 8-128,Machine 3,,
334,18.37,4.0,Created,Job 4-68,,,
335,18.37,4.0,Put in Routing Class,Job 4-68,,40.0,
336,18.4,8.0,Work Finish,Job 8-124,Machine 6,,
337,18.4,8.0,Completed,Job 8-124,,,0
338,18.4,,Request Routing for Job,,Machine 6,40.0,
339,18.4,,Routing Start,,Machine 6,,3.675 Job 선택
340,18.4,8.0,Routing Finish,Job 8-144,Machine 6,,
341,18.4,8.0,Work Start,Job 8-144,Machine 6,,
342,18.45,4.0,Work Finish,Job 4-55,Machine 4,,
343,18.45,4.0,Completed,Job 4-55,,,0
344,18.45,,Request Routing for Job,,Machine 4,39.0,
345,18.45,,Routing Start,,Machine 4,,3.675 Job 선택
346,18.45,4.0,Routing Finish,Job 4-56,Machine 4,,
347,18.45,4.0,Work Start,Job 4-56,Machine 4,,
348,18.6,7.0,Created,Job 7-52,,,
349,18.6,7.0,Put in Routing Class,Job 7-52,,39.0,
350,18.79,1.0,Created,Job 1-91,,,
351,18.79,1.0,Put in Routing Class,Job 1-91,,40.0,
352,18.85,8.0,Created,Job 8-189,,,
353,18.85,8.0,Put in Routing Class,Job 8-189,,41.0,
354,18.86,9.0,Created,Job 9-73,,,
355,18.86,9.0,Put in Routing Class,Job 9-73,,42.0,
356,19.03,2.0,Created,Job 2-71,,,
357,19.03,2.0,Put in Routing Class,Job 2-71,,43.0,
358,19.39,3.0,Created,Job 3-154,,,
359,19.39,3.0,Put in Routing Class,Job 3-154,,44.0,
360,19.53,4.0,Work Finish,Job 4-32,Machine 2,,
361,19.53,4.0,Completed,Job 4-32,,,0.6013626630379143
362,19.53,,Request Routing for Job,,Machine 2,44.0,
363,19.53,,Routing Start,,Machine 2,,3.675 Job 선택
364,19.53,5.0,Routing Finish,Job 5-96,Machine 2,,
365,19.53,5.0,Work Start,Job 5-96,Machine 2,,
366,19.56,1.0,Work Finish,Job 1-47,Machine 1,,
367,19.56,1.0,Completed,Job 1-47,,,0
368,19.56,,Request Routing for Job,,Machine 1,43.0,
369,19.56,,Routing Start,,Machine 1,,3.675 Job 선택
370,19.56,6.0,Routing Finish,Job 6-22,Machine 1,,
371,19.56,6.0,Work Start,Job 6-22,Machine 1,,
372,19.81,5.0,Created,Job 5-112,,,
373,19.81,5.0,Put in Routing Class,Job 5-112,,43.0,
374,20.11,7.0,Work Finish,Job 7-24,Machine 5,,
375,20.11,7.0,Completed,Job 7-24,,,0.809142052617883
376,20.11,,Request Routing for Job,,Machine 5,43.0,
377,20.11,,Routing Start,,Machine 5,,3.675 Job 선택
378,20.11,3.0,Routing Finish,Job 3-92,Machine 5,,
379,20.11,3.0,Work Start,Job 3-92,Machine 5,,
380,20.13,6.0,Created,Job 6-43,,,
381,20.13,6.0,Put in Routing Class,Job 6-43,,43.0,
382,20.18,1.0,Created,Job 1-100,,,
383,20.18,1.0,Put in Routing Class,Job 1-100,,44.0,
384,20.38,4.0,Work Finish,Job 4-56,Machine 4,,
385,20.38,4.0,Completed,Job 4-56,,,0
386,20.38,,Request Routing for Job,,Machine 4,44.0,
387,20.38,,Routing Start,,Machine 4,,3.675 Job 선택
388,20.38,3.0,Routing Finish,Job 3-103,Machine 4,,
389,20.38,3.0,Work Start,Job 3-103,Machine 4,,
390,20.44,8.0,Work Finish,Job 8-128,Machine 3,,
391,20.44,8.0,Completed,Job 8-128,,,0
392,20.44,,Request Routing for Job,,Machine 3,43.0,
393,20.44,,Routing Start,,Machine 3,,3.675 Job 선택
394,20.44,8.0,Routing Finish,Job 8-174,Machine 3,,
395,20.44,8.0,Work Start,Job 8-174,Machine 3,,
396,20.49,8.0,Created,Job 8-195,,,
397,20.49,8.0,Put in Routing Class,Job 8-195,,43.0,
398,20.56,2.0,Created,Job 2-84,,,
399,20.56,2.0,Put in Routing Class,Job 2-84,,44.0,
400,20.65,3.0,Created,Job 3-161,,,
401,20.65,3.0,Put in Routing Class,Job 3-161,,45.0,
402,20.79,0.0,Created,Job 0-33,,,
403,20.79,0.0,Put in Routing Class,Job 0-33,,46.0,
404,20.93,3.0,Work Finish,Job 3-83,Machine 0,,
405,20.93,3.0,Completed,Job 3-83,,,0
406,20.93,,Request Routing for Job,,Machine 0,46.0,
407,20.93,,Routing Start,,Machine 0,,3.675 Job 선택
408,20.93,3.0,Routing Finish,Job 3-137,Machine 0,,
409,20.93,3.0,Work Start,Job 3-137,Machine 0,,
410,21.04,6.0,Work Finish,Job 6-22,Machine 1,,
411,21.04,6.0,Completed,Job 6-22,,,1.5029495866461282
412,21.04,,Request Routing for Job,,Machine 1,45.0,
413,21.04,,Routing Start,,Machine 1,,3.675 Job 선택
414,21.04,1.0,Routing Finish,Job 1-49,Machine 1,,
415,21.04,1.0,Work Start,Job 1-49,Machine 1,,
416,21.08,5.0,Created,Job 5-117,,,
417,21.08,5.0,Put in Routing Class,Job 5-117,,45.0,
418,21.23,8.0,Work Finish,Job 8-144,Machine 6,,
419,21.23,8.0,Completed,Job 8-144,,,0
420,21.23,,Request Routing for Job,,Machine 6,45.0,
421,21.23,,Routing Start,,Machine 6,,3.675 Job 선택
422,21.23,8.0,Routing Finish,Job 8-181,Machine 6,,
423,21.23,8.0,Work Start,Job 8-181,Machine 6,,
424,21.76,9.0,Created,Job 9-77,,,
425,21.76,9.0,Put in Routing Class,Job 9-77,,45.0,
426,21.93,0.0,Created,Job 0-48,,,
427,21.93,0.0,Put in Routing Class,Job 0-48,,46.0,
428,22.03,7.0,Created,Job 7-57,,,
429,22.03,7.0,Put in Routing Class,Job 7-57,,47.0,
430,22.14,5.0,Created,Job 5-132,,,
431,22.14,5.0,Put in Routing Class,Job 5-132,,48.0,
432,22.2,1.0,Created,Job 1-104,,,
433,22.2,1.0,Put in Routing Class,Job 1-104,,49.0,
434,22.54,8.0,Work Finish,Job 8-174,Machine 3,,
435,22.54,8.0,Completed,Job 8-174,,,0
436,22.54,,Request Routing for Job,,Machine 3,49.0,
437,22.54,,Routing Start,,Machine 3,,3.675 Job 선택
438,22.54,8.0,Routing Finish,Job 8-189,Machine 3,,
439,22.54,8.0,Work Start,Job 8-189,Machine 3,,
440,22.82,9.0,Created,Job 9-86,,,
441,22.82,9.0,Put in Routing Class,Job 9-86,,49.0,
442,23.15,6.0,Created,Job 6-44,,,
443,23.15,6.0,Put in Routing Class,Job 6-44,,50.0,
444,23.36,3.0,Created,Job 3-179,,,
445,23.36,3.0,Put in Routing Class,Job 3-179,,51.0,
446,23.39,2.0,Created,Job 2-88,,,
447,23.39,2.0,Put in Routing Class,Job 2-88,,52.0,
448,23.58,5.0,Work Finish,Job 5-96,Machine 2,,
449,23.58,5.0,Completed,Job 5-96,,,0
450,23.58,,Request Routing for Job,,Machine 2,52.0,
451,23.58,,Routing Start,,Machine 2,,3.675 Job 선택
452,23.58,5.0,Routing Finish,Job 5-112,Machine 2,,
453,23.58,5.0,Work Start,Job 5-112,Machine 2,,
454,24.07,8.0,Work Finish,Job 8-181,Machine 6,,
455,24.07,8.0,Completed,Job 8-181,,,0
456,24.07,,Request Routing for Job,,Machine 6,51.0,
457,24.07,,Routing Start,,Machine 6,,3.675 Job 선택
458,24.07,8.0,Routing Finish,Job 8-195,Machine 6,,
459,24.07,8.0,Work Start,Job 8-195,Machine 6,,
460,24.17,1.0,Work Finish,Job 1-49,Machine 1,,
461,24.17,1.0,Completed,Job 1-49,,,0.5723143308105172
462,24.17,,Request Routing for Job,,Machine 1,50.0,
463,24.17,,Routing Start,,Machine 1,,3.675 Job 선택
464,24.17,5.0,Routing Finish,Job 5-117,Machine 1,,
465,24.17,5.0,Work Start,Job 5-117,Machine 1,,
466,24.31,9.0,Created,Job 9-87,,,
467,24.31,9.0,Put in Routing Class,Job 9-87,,50.0,
468,24.35,3.0,Work Finish,Job 3-137,Machine 0,,
469,24.35,3.0,Completed,Job 3-137,,,0
470,24.35,,Request Routing for Job,,Machine 0,50.0,
471,24.35,,Routing Start,,Machine 0,,3.675 Job 선택
472,24.35,3.0,Routing Finish,Job 3-147,Machine 0,,
473,24.35,3.0,Work Start,Job 3-147,Machine 0,,
474,24.41,2.0,Created,Job 2-120,,,
475,24.41,2.0,Put in Routing Class,Job 2-120,,50.0,
476,24.43,4.0,Created,Job 4-74,,,
477,24.43,4.0,Put in Routing Class,Job 4-74,,51.0,
478,24.53,1.0,Created,Job 1-111,,,
479,24.53,1.0,Put in Routing Class,Job 1-111,,52.0,
480,24.62,5.0,Created,Job 5-140,,,
481,24.62,5.0,Put in Routing Class,Job 5-140,,53.0,
